,target,minMAPE-0,AbsDiffs-0,RelDiffs-0,minMAPE-1,AbsDiffs-1,RelDiffs-1,minMAPE-2,AbsDiffs-2,RelDiffs-2,minMAPE-3,AbsDiffs-3,RelDiffs-3,minMAPE-4,AbsDiffs-4,RelDiffs-4,minMAPE-5,AbsDiffs-5,RelDiffs-5,minMAPE-6,AbsDiffs-6,RelDiffs-6,minMAPE-7,AbsDiffs-7,RelDiffs-7,minMAPE-8,AbsDiffs-8,RelDiffs-8,minMAPE-9,AbsDiffs-9,RelDiffs-9
55,3.34,2.7394,-0.6006,-0.17982035928143714,1.64189,-1.6981099999999998,-0.5084161676646706,1.78349,-1.5565099999999998,-0.4660209580838323,1.13911,-2.20089,-0.6589491017964072,1.22045,-2.11955,-0.6345958083832335,1.2544600000000001,-2.08554,-0.6244131736526947,1.4518399999999998,-1.88816,-0.5653173652694611,2.59879,-0.7412099999999997,-0.22191916167664663,1.42169,-1.91831,-0.5743443113772455,2.60395,-0.7360499999999996,-0.2203742514970059
56,3.018,2.5101,-0.5078999999999998,-0.16829025844930412,1.60612,-1.4118799999999998,-0.467819748177601,1.71752,-1.3004799999999999,-0.43090788601722996,1.26741,-1.7505899999999999,-0.5800497017892644,1.3334700000000002,-1.6845299999999996,-0.5581610337972166,1.35973,-1.6582699999999997,-0.5494599072233266,1.5306199999999999,-1.48738,-0.49283631544068923,2.44519,-0.5728099999999996,-0.1897978793903246,1.50731,-1.5106899999999999,-0.500559973492379,2.45056,-0.5674399999999999,-0.18801855533465872
57,4.33,3.9962,-0.3338000000000001,-0.07709006928406469,2.8563,-1.4737,-0.3403464203233256,3.0048,-1.3252000000000002,-0.30605080831408776,2.44677,-1.8832300000000002,-0.4349260969976906,2.5381400000000003,-1.7918599999999998,-0.41382448036951497,2.57375,-1.75625,-0.4056004618937645,2.79908,-1.53092,-0.3535612009237875,3.9111,-0.41890000000000027,-0.09674364896073909,2.77073,-1.5592700000000002,-0.36010854503464207,3.9176,-0.4123999999999999,-0.09524249422632791
58,3.619,3.8856,0.26659999999999995,0.07366675877314173,2.2889,-1.3301000000000003,-0.3675324675324676,2.4924,-1.1266000000000003,-0.3113014644929539,1.63004,-1.9889600000000003,-0.5495882840563692,1.74465,-1.8743500000000002,-0.5179193147278254,1.7946870000000001,-1.824313,-0.5040931196463111,2.06739,-1.5516100000000002,-0.4287399834208345,3.6897,0.07069999999999999,0.019535783365570596,2.0276699999999996,-1.5913300000000006,-0.43971539099198687,3.6982,0.07919999999999972,0.02188449848024308
59,3.555,2.9465,-0.6085000000000003,-0.17116736990154718,1.7381799999999998,-1.8168200000000003,-0.5110604781997188,1.8881299999999999,-1.6668700000000003,-0.46888045007032353,1.2464499999999998,-2.3085500000000003,-0.649381153305204,1.33396,-2.2210400000000003,-0.6247651195499297,1.37033,-2.18467,-0.614534458509142,1.60786,-1.94714,-0.54771870604782,2.8527,-0.7023000000000001,-0.19755274261603378,1.5751999999999997,-1.9798000000000004,-0.5569057665260198,2.8593,-0.6957,-0.19569620253164555
60,3.337,3.2096,-0.12740000000000018,-0.038178004195385126,1.8859599999999999,-1.4510400000000003,-0.43483368294875646,2.05232,-1.2846800000000003,-0.38498052142643097,1.35883,-1.9781700000000002,-0.5927989211866946,1.45848,-1.8785200000000002,-0.5629367695534911,1.50109,-1.8359100000000002,-0.5501678154030567,1.7489599999999998,-1.5880400000000003,-0.47588852262511244,3.0834,-0.25360000000000005,-0.0759964039556488,1.7146199999999998,-1.6223800000000004,-0.4861792028768356,3.0934,-0.24360000000000026,-0.07299970032963747
61,4.995,4.4097,-0.5853000000000002,-0.11717717717717721,2.9947999999999997,-2.0002000000000004,-0.4004404404404405,3.1763000000000003,-1.8186999999999998,-0.36410410410410404,2.50763,-2.4873700000000003,-0.497971971971972,2.61715,-2.37785,-0.47604604604604606,2.66054,-2.33446,-0.46735935935935935,2.9466799999999997,-2.0483200000000004,-0.41007407407407415,4.3136,-0.6814,-0.13641641641641641,2.90897,-2.08603,-0.41762362362362365,4.3210999999999995,-0.6739000000000006,-0.13491491491491503
62,3.039,2.5079000000000002,-0.5310999999999999,-0.1747614346824613,1.6331799999999999,-1.4058200000000003,-0.46259295820993757,1.74412,-1.2948800000000003,-0.426087528792366,1.30456,-1.7344400000000002,-0.57072721289898,1.36958,-1.6694200000000001,-0.5493320171108917,1.39608,-1.6429200000000002,-0.5406120434353406,1.5692899999999999,-1.4697100000000003,-0.4836163211582758,2.44193,-0.59707,-0.19646923330042776,1.5456999999999996,-1.4933000000000005,-0.49137874300756845,2.44402,-0.5949800000000001,-0.19578150707469563
63,3.671,2.9355,-0.7354999999999996,-0.20035412694088794,1.89171,-1.7792899999999998,-0.4846880958866793,2.02588,-1.64512,-0.44813947153364203,1.52345,-2.14755,-0.5850040860800871,1.60214,-2.06886,-0.5635685099427948,1.63442,-2.03658,-0.5547752655952056,1.8470499999999999,-1.82395,-0.49685371833287933,2.8719,-0.7990999999999997,-0.21767910651048752,1.8209499999999998,-1.85005,-0.5039634976845546,2.8754,-0.7955999999999999,-0.2167256878234813
64,3.102,2.4919000000000002,-0.6100999999999996,-0.19667956157317848,1.72986,-1.37214,-0.4423404255319149,1.8296899999999998,-1.27231,-0.41015796260477116,1.43632,-1.6656799999999998,-0.536969696969697,1.4953,-1.6066999999999998,-0.5179561573178594,1.51964,-1.5823599999999998,-0.5101096067053513,1.6726999999999999,-1.4293,-0.46076724693745974,2.44162,-0.66038,-0.21288845905867182,1.6519399999999997,-1.4500600000000001,-0.46745970341715026,2.44312,-0.6588799999999999,-0.21240490006447452
65,4.854,3.9532999999999996,-0.9007000000000005,-0.18555830243098487,2.7356,-2.1184000000000003,-0.43642356819118255,2.9053,-1.9487,-0.40146271116604865,2.0747999999999998,-2.7792000000000003,-0.5725587144622992,2.1709,-2.6831,-0.5527606098063452,2.21233,-2.64167,-0.5442253811289658,2.41664,-2.43736,-0.5021343222084879,3.7701,-1.0839000000000003,-0.223300370828183,2.38266,-2.47134,-0.5091347342398023,3.7757,-1.0783,-0.22214668314791924
66,5.496,4.8807,-0.6153000000000004,-0.11195414847161579,3.2462,-2.2498000000000005,-0.4093522561863174,3.4583000000000004,-2.0377,-0.37076055312954875,2.63848,-2.8575200000000005,-0.5199272197962155,2.76573,-2.7302700000000004,-0.4967740174672489,2.81616,-2.6798400000000004,-0.4875982532751092,3.15989,-2.3361100000000006,-0.4250564046579331,4.7819,-0.7141000000000002,-0.12993085880640468,3.1157,-2.3803000000000005,-0.43309679767103354,4.7892,-0.7068000000000003,-0.1286026200873363
