,ratio,index,dataset,time [hrs],rmse,r2
1885,0.5,22.0,Grid2401,0.2252836008866628,255.93440285182106,-5.386776642124826
1886,0.5,22.0,Sobol1,1.3334946297274695,22.404191873604063,0.9446961737213357
1887,0.5,22.0,Sobol2,0.8903702391518487,19.23674506941345,0.959852301064074
1888,0.5,23.0,Grid1296,0.06677617583009932,132.07340321803224,-0.744487396057232
1889,0.5,23.0,Grid2401,0.13924305571450127,280.1031551882852,-6.621788022145749
1890,0.5,23.0,Sobol1,1.0979742427666983,21.541983540338034,0.950225633518832
1891,0.5,23.0,Sobol2,0.9627087883154551,25.305441624313023,0.92994993189561
1892,0.5,24.0,Grid1296,0.013357910580105251,142.4582504446374,-1.028098413760202
1893,0.5,24.0,Grid2401,0.19682040803962284,306.05986392987023,-8.106015634136432
1894,0.5,24.0,Sobol1,0.11934805797206031,23.687396010427584,0.9398295170164792
1895,0.5,24.0,Sobol2,0.19277383300993178,21.259580781646793,0.9497204694665985
1896,0.5,25.0,Grid1296,0.032016385859913295,144.89052670761257,-1.0928531218167006
1897,0.5,25.0,Grid2401,0.13673430449432797,374.13099326144015,-12.628793549593516
1898,0.5,25.0,Sobol1,0.38997766998079086,21.50677522832267,0.949578758446168
1899,0.5,25.0,Sobol2,0.3589522692230013,20.581752435851875,0.9530454378210949
1900,0.5,26.0,Grid1296,0.05709978467888302,148.27272802526372,-1.1880723267146243
1901,0.5,26.0,Grid2401,0.19664581775665282,322.9129261223148,-9.103253552765429
1902,0.5,26.0,Sobol1,1.142426814370685,21.54479799171725,0.9495439755759747
1903,0.5,26.0,Sobol2,0.8397545640998416,20.289447460223396,0.9550285542175527
1904,0.5,27.0,Grid1296,0.04477537757820553,148.72225893944437,-1.2067547652362922
1905,0.5,27.0,Grid2401,0.12579208228323194,227.4891269488645,-4.001190662408753
1906,0.5,27.0,Sobol1,0.4567821827199724,21.882444322109933,0.9478004501555277
1907,0.5,27.0,Sobol2,0.5341484685738881,28.328257437739715,0.9122757394416076
1908,0.5,28.0,Grid1296,0.031321166356404626,135.75646355379064,-0.8333462043927948
1909,0.5,28.0,Grid2401,0.12929374112023248,260.1516742486915,-5.533049666519513
1910,0.5,28.0,Sobol1,0.3175042097436057,21.329459147583876,0.9503267641141763
1911,0.5,28.0,Sobol2,0.2727731475565169,20.07987197953338,0.9569256523050702
1912,0.5,29.0,Grid1296,0.07299970924854278,126.408103377139,-0.6072722272474262
1913,0.5,29.0,Grid2401,0.2023482429318958,325.3122208277524,-9.146498222948098
1914,0.5,29.0,Sobol1,0.8636645064751307,22.038579772285786,0.9470260465219634
1915,0.5,29.0,Sobol2,0.6757574724488788,19.963099810655514,0.9560655911101547
1916,0.5,30.0,Grid1296,0.02425110830201043,137.35962411461014,-0.8808786864106382
1917,0.5,30.0,Grid2401,0.37637702186902366,307.15510367105696,-8.140828007202703
1918,0.5,30.0,Sobol1,0.32596671587891046,22.069681934172312,0.9477679993180357
1919,0.5,30.0,Sobol2,0.359006943570243,32.04656138437451,0.888728208262796
1920,0.5,31.0,Grid1296,0.07692863729265001,142.49018634263362,-1.0307660794048417
1921,0.5,31.0,Grid2401,0.13004218339920043,349.1658410326452,-10.804406518908507
1922,0.5,31.0,Sobol1,0.8039672344923019,22.8237344512704,0.9435601040044347
1923,0.5,31.0,Sobol2,0.6201535897784763,145.912903552168,-1.2984397923307172
1924,0.5,32.0,Grid1296,0.048571129904852975,146.37440201119026,-1.1348211179950174
1925,0.5,32.0,Grid2401,0.23164577146371207,253.82042735087177,-5.252329250160262
1926,0.5,32.0,Sobol1,0.825965850353241,21.910572587406445,0.9478976733871034
1927,0.5,32.0,Sobol2,0.5801201866732704,33.81719178090198,0.8746110922036854
1928,0.5,33.0,Grid1296,0.05112805836730533,137.981937386053,-0.9056095577002521
1929,0.5,33.0,Grid2401,0.11523210691081152,375.27737630699846,-12.670141547775524
1930,0.5,33.0,Sobol1,0.7500944694545534,22.15782408014101,0.9452115400935512
1931,0.5,33.0,Sobol2,0.5145739940139983,22.743989128534636,0.944260504648688
1932,0.5,34.0,Grid1296,0.06695720507038964,126.96417129950909,-0.6167960346510228
1933,0.5,34.0,Grid2401,0.1489230751991272,420.5341821192008,-16.134167872039665
1934,0.5,34.0,Sobol1,1.1054844046963586,22.203517293302458,0.9457449795942416
1935,0.5,34.0,Sobol2,0.8360063999891281,21.336053006602572,0.9497091498818653
1936,0.5,35.0,Grid1296,0.03540879315800137,153.00565641192082,-1.337166043534158
1937,0.5,35.0,Grid2401,0.0964350966612498,283.69760547045325,-6.766104557817794
1938,0.5,35.0,Sobol1,0.539963286254141,21.88141807344922,0.9479716455787102
1939,0.5,35.0,Sobol2,0.4671977039178212,20.641279519718996,0.9527777855154363
1940,0.5,36.0,Grid1296,0.06368577420711517,135.01162539020044,-0.8143452533008824
1941,0.5,36.0,Grid2401,0.2643380253844791,339.708222242605,-10.203694587482362
1942,0.5,36.0,Sobol1,0.7966893929905362,20.20282573481263,0.9552970235678986
1943,0.5,36.0,Sobol2,0.5806161756647957,29.21102192066014,0.9070705262096095
1944,0.5,37.0,Grid1296,0.0622476593653361,154.38105877380767,-1.368257114383446
1945,0.5,37.0,Grid2401,0.17757842494381798,264.77746614917226,-5.833372831762305
1946,0.5,37.0,Sobol1,1.0346931572755178,22.228396332616004,0.9456865068980642
1947,0.5,37.0,Sobol2,0.7885593588484658,24.098667124247033,0.9355545837454857
1948,0.5,38.0,Grid1296,0.09751987285084195,160.87713398085654,-1.5686294766299786
1949,0.5,38.0,Grid2401,0.14129821717739105,241.05308456363366,-4.6389079088452085
1950,0.5,38.0,Sobol1,1.2299238249328401,21.350465661261246,0.9499109360132951
1951,0.5,38.0,Sobol2,0.8110947481128905,21.206524160051064,0.9505897261115202
1952,0.5,39.0,Grid1296,0.10820627431074778,152.32793868844828,-1.3201249124818832
1953,0.5,39.0,Grid2401,0.205896698501375,158.24812680126422,-1.4138727767519828
1954,0.5,39.0,Sobol1,1.3790289576186074,21.189932720584345,0.9520992783093649
1955,0.5,39.0,Sobol2,1.0723899689647887,25.18859201479788,0.9292060614536266
1956,0.5,40.0,Grid1296,0.03616484787729051,141.79762297500997,-1.0052146725039037
1957,0.5,40.0,Grid2401,0.05366330901781718,343.08253573536905,-10.439046504304802
1958,0.5,40.0,Sobol1,0.7031917791896396,21.532610318678643,0.9494297039668741
1959,0.5,40.0,Sobol2,0.5017539528343412,24.168582617244155,0.9359393309548969
1960,0.5,41.0,Grid1296,0.018966815272967022,140.59749787578858,-0.9792006548234777
1961,0.5,41.0,Grid2401,0.05086325976583693,251.71162493706035,-5.147973158363859
1962,0.5,41.0,Sobol1,0.3309441469775306,21.13459308316996,0.9519376974809922
1963,0.5,41.0,Sobol2,0.2573369283808602,20.394801897643845,0.954637672629655
1964,0.5,42.0,Grid1296,0.040014928844239975,138.4961677158758,-0.9118313534332916
1965,0.5,42.0,Grid2401,0.06050051748752594,94.19730370686023,0.13806286322790806
1966,0.5,42.0,Sobol1,0.7548445329401228,22.07414635035361,0.9470801042088302
1967,0.5,42.0,Sobol2,0.61975225812859,31.7397751213131,0.8881510744254986
1968,0.5,43.0,Grid1296,0.007146087752448188,135.01454175068855,-0.818902073569644
1969,0.5,43.0,Grid2401,0.06721621069643233,242.65580562559165,-4.717016214628721
1970,0.5,43.0,Sobol1,0.1200276650985082,20.96897957903009,0.9521866274211778
1971,0.5,43.0,Sobol2,0.11740067885981666,19.969039313636596,0.9565245471792503
1972,0.5,44.0,Grid1296,0.014865485164854262,144.5243517497521,-1.0838805566424767
1973,0.5,44.0,Grid2401,0.0551457910405265,312.7049373183724,-8.474881311714451
1974,0.5,44.0,Sobol1,0.27481221139431,22.022809966431844,0.9472379914353394
1975,0.5,44.0,Sobol2,0.248169288304117,21.201332290701295,0.9507606883220269
1976,0.5,45.0,Grid1296,0.014872041675779555,144.8096703874137,-1.0972796560612283
1977,0.5,45.0,Grid2401,0.02444842795530955,279.62528831202553,-6.585065354192686
1978,0.5,45.0,Sobol1,0.20710122797224256,21.691504378017477,0.9484944639179285
1979,0.5,45.0,Sobol2,0.16904865754975212,26.252933906845712,0.9247768590053608
1980,0.5,46.0,Grid1296,0.026931338840060763,156.78272934895756,-1.4512942520024237
1981,0.5,46.0,Grid2401,0.05722824884785546,325.25432071502473,-9.26638945113212
1982,0.5,46.0,Sobol1,0.549256996512413,21.42834105943799,0.9502688941680248
1983,0.5,46.0,Sobol2,0.4269359662797716,22.33760482390243,0.9448356453167098
1984,0.5,47.0,Grid1296,0.013174516028828092,156.88780947810105,-1.4505059438443357
1985,0.5,47.0,Grid2401,0.03881856732898288,333.97789514692704,-9.806088681954229
1986,0.5,47.0,Sobol1,0.2308909672498703,21.78834755193431,0.9484671555115908
1987,0.5,47.0,Sobol2,0.1885103491279814,21.04646455895401,0.951068976187815
1988,0.5,48.0,Grid1296,0.022059744993845623,140.64467673319857,-0.9802531387343614
1989,0.5,48.0,Grid2401,0.044405040277375116,302.63362203089264,-7.837173182112252
1990,0.5,48.0,Sobol1,0.38369459827740987,20.37137695976432,0.9543175278212374
1991,0.5,48.0,Sobol2,0.2983355150620143,31.74109988581334,0.8887105957813868
1992,0.5,49.0,Grid1296,0.010135859184794956,144.1704432577085,-1.0696557601109897
1993,0.5,49.0,Grid2401,0.0478484273619122,383.00295514613754,-13.29388601213577
1994,0.5,49.0,Sobol1,0.18205468813578288,22.066641011203124,0.9459506917891972
1995,0.5,49.0,Sobol2,0.13387427270412444,20.384205825613456,0.9547625747247286
1996,0.5,50.0,Grid1296,0.034394284221861096,190.52207779140792,-2.6348081192806903
1997,0.5,50.0,Grid2401,0.09619077550040352,274.7967268145455,-6.371337071728435
1998,0.5,50.0,Sobol1,0.6718111840221617,21.533770614248613,0.9506359186287808
1999,0.5,50.0,Sobol2,0.6074628736575445,27.659541997605434,0.915077231346558
2000,0.55,1.0,Grid1296,0.017638193832503424,120.92335743453621,-0.4682753564772675
2001,0.55,1.0,Grid2401,0.05925102538532681,150.2268904096513,-1.185531294247356
2002,0.55,1.0,Sobol1,0.22355652881993188,20.990950592961333,0.9526669377141835
2003,0.55,1.0,Sobol2,0.2009491917822096,20.873297488043757,0.9518842722237884
2004,0.55,2.0,Grid1296,0.1128535858127806,121.63053988524649,-0.4850369704771873
2005,0.55,2.0,Grid2401,0.1389458727174335,178.57278292134288,-2.1129000486732874
2006,0.55,2.0,Sobol1,1.4315880546967188,22.700453578522126,0.9442295443087786
2007,0.55,2.0,Sobol2,0.9512815352943208,121.2978889417988,-0.596626591581632
2008,0.55,3.0,Grid1296,0.018942042655415006,123.80414505996218,-0.5422168568517791
2009,0.55,3.0,Grid2401,0.14936083839999306,195.72689675717723,-2.735563320026949
2010,0.55,3.0,Sobol1,0.17798149704933167,23.18209105822691,0.9423487080992562
2011,0.55,3.0,Sobol2,0.31379883289337157,31.630121442827395,0.8921903895410852
2012,0.55,4.0,Grid1296,0.09591837823390961,132.0405186991362,-0.74218844632263
2013,0.55,4.0,Grid2401,0.14659380979008144,207.79689824879424,-3.1850728034937417
2014,0.55,4.0,Sobol1,1.1289014148712158,22.595440955135754,0.9460901368950783
2015,0.55,4.0,Sobol2,1.1084386670589448,20.54916366451556,0.9534552701850195
2016,0.55,5.0,Grid1296,0.02363934271865421,139.07151714174918,-0.9388914650478819
2017,0.55,5.0,Grid2401,0.2708996684683694,232.17960775939693,-4.247846652112825
2018,0.55,5.0,Sobol1,0.18925380667050679,20.493839154139614,0.955226725044083
2019,0.55,5.0,Sobol2,0.2324818190601137,24.841622583214654,0.932082715208441
2020,0.55,6.0,Grid1296,0.03699648612075382,130.14290323652224,-0.6912251660910165
2021,0.55,6.0,Grid2401,0.12729357825385199,295.91903743367004,-7.488582379836624
2022,0.55,6.0,Sobol1,0.6585877807272805,22.354377790806108,0.9466088943734948
2023,0.55,6.0,Sobol2,0.5962236366669337,23.995350751643425,0.9366569603790657
2024,0.55,7.0,Grid1296,0.06218672487470839,125.98329024123379,-0.5994317317170188
2025,0.55,7.0,Grid2401,0.27192023979292973,223.97465872328243,-3.9086504053896993
2026,0.55,7.0,Sobol1,1.0131943818595675,21.98990616639158,0.9473659262691211
2027,0.55,7.0,Sobol2,0.7596044020520316,22.061564453952755,0.9456443920263427
2028,0.55,8.0,Grid1296,0.026053768926196628,126.58330552614962,-0.6014910843976544
2029,0.55,8.0,Grid2401,0.10107445286379921,345.3936786298424,-10.684422168213395
2030,0.55,8.0,Sobol1,0.6310830932855606,22.055627149177067,0.9468129784984486
2031,0.55,8.0,Sobol2,0.39715506189399297,22.76140254445943,0.9431763463713513
2032,0.55,9.0,Grid1296,0.02955027845170763,127.16084139535208,-0.6276912539746065
2033,0.55,9.0,Grid2401,0.09357071955998739,284.5513975088683,-6.919069306021528
2034,0.55,9.0,Sobol1,0.5031093745761448,21.42400277317519,0.9506975068367635
2035,0.55,9.0,Sobol2,0.5511485239532259,21.242396865384766,0.950193692243745
2036,0.55,10.0,Grid1296,0.03764386938677894,139.408508060769,-0.9535351153169762
2037,0.55,10.0,Grid2401,0.13159866988658905,294.79637947540533,-7.46983028348154
2038,0.55,10.0,Sobol1,0.5289648279878828,219.9232533922127,-4.305582739413372
2039,0.55,10.0,Sobol2,0.43283933414353265,190.3004944602471,-2.909913717408742
2040,0.55,11.0,Grid1296,0.03563451899422539,123.90620575612728,-0.5434461018138668
2041,0.55,11.0,Grid2401,0.17395754588974846,341.83103513172273,-10.396661267253
2042,0.55,11.0,Sobol1,0.6164963448047638,20.746533737581906,0.9537911263082457
2043,0.55,11.0,Sobol2,0.530431934065289,23.779902911357382,0.9378850194676408
2044,0.55,12.0,Grid1296,0.02538684712515937,118.49945636208366,-0.4126950195456818
2045,0.55,12.0,Grid2401,0.09239851640330421,384.89374075175124,-13.416207584744848
2046,0.55,12.0,Sobol1,0.5902000851101346,21.234361634975137,0.9508906056964896
2047,0.55,12.0,Sobol2,0.4778375318977568,21.699680525344554,0.9483267060355242
2048,0.55,13.0,Grid1296,0.017932765152719285,124.12904468341073,-0.5407364724194883
2049,0.55,13.0,Grid2401,0.07433801233768463,285.2901200557595,-6.983312662381524
2050,0.55,13.0,Sobol1,0.25386190368069544,20.600700005419814,0.9540616286296337
2051,0.55,13.0,Sobol2,0.20041508144802517,21.15292968837484,0.9508743251587438
2052,0.55,14.0,Grid1296,0.027326078216234843,133.47312365212161,-0.7856239999645898
2053,0.55,14.0,Grid2401,0.11556774291727279,276.36389526686855,-6.46451355087977
2054,0.55,14.0,Sobol1,0.2119278637568156,21.482462226641456,0.9499308118183734
2055,0.55,14.0,Sobol2,0.2490924119949341,25.07444651603865,0.9310400803638075
2056,0.55,15.0,Grid1296,0.033894277943505184,118.66983614801086,-0.41470530967677366
2057,0.55,15.0,Grid2401,0.110093132853508,280.4892021968302,-6.690400157311436
2058,0.55,15.0,Sobol1,0.39667735755443573,23.296237367910283,0.94106023345903
2059,0.55,15.0,Sobol2,0.3567548813422521,24.66777291547786,0.9325452823689202
2060,0.55,16.0,Grid1296,0.029403770963350933,120.82561165612144,-0.458897305607062
2061,0.55,16.0,Grid2401,0.2352799728843901,244.0731323335229,-4.846995193209755
2062,0.55,16.0,Sobol1,0.6387763735983106,21.007024596447796,0.9524763505584014
2063,0.55,16.0,Sobol2,0.4999856350156996,21.50219950408452,0.9496872660462301
2064,0.55,17.0,Grid1296,0.027359169986512926,117.2889138380204,-0.37800659020033645
2065,0.55,17.0,Grid2401,0.1122522054778205,215.3762102998918,-3.532809737820183
2066,0.55,17.0,Sobol1,0.4240267742342419,23.4694745615824,0.9401947786921143
2067,0.55,17.0,Sobol2,0.4748889152208964,21.909155628944763,0.9470920941054946
2068,0.55,18.0,Grid1296,0.03121550699075063,117.91467409477887,-0.3926390384587035
2069,0.55,18.0,Grid2401,0.23713375919395022,287.13817036232524,-7.114792257526666
2070,0.55,18.0,Sobol1,0.3946369999647141,22.846437312765396,0.9437283439971966
2071,0.55,18.0,Sobol2,0.33004241320821975,120.59647133186664,-0.5958748985490043
2072,0.55,19.0,Grid1296,0.02814917008082072,128.8713572300198,-0.6633088774509934
2073,0.55,19.0,Grid2401,0.11403488232029808,181.94451728463196,-2.2120175583573807
2074,0.55,19.0,Sobol1,0.267453026705318,21.179838921163938,0.9513603677969273
2075,0.55,19.0,Sobol2,0.21829812533325618,20.394354261011546,0.9555793734879109
2076,0.55,20.0,Grid1296,0.05793347497781118,125.6309465663908,-0.5824505716466268
2077,0.55,20.0,Grid2401,0.10962134434117211,279.4461978863149,-6.623763392473958
2078,0.55,20.0,Sobol1,0.9646577470170127,22.029947091405287,0.9479393468130569
2079,0.55,20.0,Sobol2,0.7144341012504366,26.706348497430245,0.9227748845993201
2080,0.55,21.0,Grid1296,0.019505419068866305,129.6094698737604,-0.677357458011365
2081,0.55,21.0,Grid2401,0.11928302645683289,244.75472744695696,-4.847520471051989
2082,0.55,21.0,Sobol1,0.19089691420396168,22.643970358982244,0.9441639405438069
2083,0.55,21.0,Sobol2,0.23166477812661065,185.27964792659535,-2.7507456084284128
2084,0.55,22.0,Grid1296,0.02047978613111708,127.84741571897098,-0.6336216776622838
2085,0.55,22.0,Grid2401,0.1384816528691186,295.9700024546066,-7.541476614291607
2086,0.55,22.0,Sobol1,0.15326158550050523,20.373840045675696,0.9550835456218715
2087,0.55,22.0,Sobol2,0.21425754017300075,174.00553032022984,-2.2735781059341473
2088,0.55,23.0,Grid1296,0.012065272529919941,128.95590868622196,-0.6736710889479489
2089,0.55,23.0,Grid2401,0.13616166055202483,202.4759481348423,-3.0071399892458395
2090,0.55,23.0,Sobol1,0.08109242783652412,22.809497468004427,0.9432743115973196
2091,0.55,23.0,Sobol2,0.12774892661306594,34.372427260381144,0.8709448769033257
2092,0.55,24.0,Grid1296,0.05731787655088637,128.04188445131837,-0.6392595223503152
2093,0.55,24.0,Grid2401,0.10571569052007464,77.74344518804688,0.40859161954961143
2094,0.55,24.0,Sobol1,0.6158276618189282,20.968164151609532,0.9525717361900711
2095,0.55,24.0,Sobol2,0.5498475769493315,25.97808783962307,0.9263397825007622
2096,0.55,25.0,Grid1296,0.06278745002216762,116.96186280868658,-0.38320824248902263
2097,0.55,25.0,Grid2401,0.14245713386270736,162.87028498494678,-1.5693162170874726
2098,0.55,25.0,Sobol1,0.7523642688327365,22.33669828721216,0.9460686566263316
2099,0.55,25.0,Sobol2,0.5731895690494113,20.494684847778515,0.9540433214374018
2100,0.55,26.0,Grid1296,0.01975165393617418,121.52200017030302,-0.47816364017804025
2101,0.55,26.0,Grid2401,0.36537178794542946,299.5705245652608,-7.748114872999405
2102,0.55,26.0,Sobol1,0.2742656503121058,22.255252354592148,0.9468876294888271
2103,0.55,26.0,Sobol2,0.2827799121538798,30.365485210313615,0.9006114433773118
2104,0.55,27.0,Grid1296,0.08134394168853759,136.97337111983015,-0.887480983991987
2105,0.55,27.0,Grid2401,0.22799386236402724,249.085701991292,-5.100623798000863
2106,0.55,27.0,Sobol1,1.1734728977415296,21.659319054429865,0.9485219515440072
2107,0.55,27.0,Sobol2,0.6433806088897916,19.654701015076995,0.9584123542443677
2108,0.55,28.0,Grid1296,0.02204689582188924,120.3680283252956,-0.4505482591337129
2109,0.55,28.0,Grid2401,0.08589216338263618,317.7535661351627,-8.864283593040847
2110,0.55,28.0,Sobol1,0.43150282820065816,20.54722836836651,0.954053878082228
2111,0.55,28.0,Sobol2,0.2665410726600223,29.9645776716313,0.9025058612464146
2112,0.55,29.0,Grid1296,0.022793876859876844,147.8527972863935,-1.181804562143614
2113,0.55,29.0,Grid2401,0.047140869167115955,198.08612248137592,-2.845570302760638
2114,0.55,29.0,Sobol1,0.46610666182306076,22.358519750717374,0.9455840903354461
2115,0.55,29.0,Sobol2,0.3749202819002999,26.52584391075933,0.9232116569298376
2116,0.55,30.0,Grid1296,0.010027682913674249,135.5470038947961,-0.8370874615020849
2117,0.55,30.0,Grid2401,0.1733946376376682,302.5059573683447,-7.9609334221650645
2118,0.55,30.0,Sobol1,0.09562985724873013,22.805231155480943,0.944442821775836
2119,0.55,30.0,Sobol2,0.1549992577234904,21.597428223137793,0.9488726450134934
2120,0.55,31.0,Grid1296,0.04007473005188836,130.13435963033263,-0.6949208897418708
2121,0.55,31.0,Grid2401,0.21345209452841016,230.36047488857042,-4.181412417440837
2122,0.55,31.0,Sobol1,0.6878034459220038,23.31679733856005,0.9410367401354502
2123,0.55,31.0,Sobol2,0.48814053230815463,20.48881207523744,0.9542558711209921
2124,0.55,32.0,Grid1296,0.06486581292417315,132.23486175676157,-0.7522356061270972
2125,0.55,32.0,Grid2401,0.10828367246521844,340.88780423887215,-10.34082246348602
2126,0.55,32.0,Sobol1,0.7344227976269192,166.92687654506975,-2.008088473447155
2127,0.55,32.0,Sobol2,0.6031623955567678,93.20727524241663,0.06916479203714831
2128,0.55,33.0,Grid1296,0.06239059587319692,122.14515049174368,-0.4968826157680184
2129,0.55,33.0,Grid2401,0.1374000287718243,363.76648893355,-11.955560829026965
2130,0.55,33.0,Sobol1,0.8769722176260418,20.614281000910402,0.9529415215866228
2131,0.55,33.0,Sobol2,0.5094187408685684,22.92888708990443,0.9434296502255917
2132,0.55,34.0,Grid1296,0.03862065229150984,131.23454062943316,-0.7233207464929785
2133,0.55,34.0,Grid2401,0.11507178286711375,174.57535065704684,-1.954350233187359
2134,0.55,34.0,Sobol1,0.41242238726880814,21.550942262069068,0.9500146827099385
2135,0.55,34.0,Sobol2,0.4081929894950655,22.308865933667757,0.9455479270707652
2136,0.55,35.0,Grid1296,0.010794290635320876,152.54452846281515,-1.3239449721081673
2137,0.55,35.0,Grid2401,0.035816499392191566,342.05818893553607,-10.4411959839565
2138,0.55,35.0,Sobol1,0.20770581980546315,22.05207741388554,0.9475426212443148
2139,0.55,35.0,Sobol2,0.15291413380040061,20.681455003366803,0.9529935981405846
2140,0.55,36.0,Grid1296,0.047127164999643964,129.60698733973692,-0.6847463089316193
2141,0.55,36.0,Grid2401,0.16546996553738913,324.4171000589575,-9.274766587598137
2142,0.55,36.0,Sobol1,0.9514350381824705,22.569570309573866,0.9449452610789278
2143,0.55,36.0,Sobol2,0.6196216550800535,21.243895316592884,0.9508413187150119
2144,0.55,37.0,Grid1296,0.01991376088725196,127.59443781969112,-0.6386974973437836
2145,0.55,37.0,Grid2401,0.037176529897583854,171.8640462268089,-1.8744176826895829
2146,0.55,37.0,Sobol1,0.3220689763625463,21.430126972399496,0.9493049074920943
2147,0.55,37.0,Sobol2,0.23675343838002946,33.440857669242924,0.8773660075721216
2148,0.55,38.0,Grid1296,0.012585604588190715,128.85300681225763,-0.6626295762258485
2149,0.55,38.0,Grid2401,0.020059124297565883,263.6569959206262,-5.802416372673202
2150,0.55,38.0,Sobol1,0.17907711572117277,21.442718672435024,0.949838698947867
2151,0.55,38.0,Sobol2,0.13822844160927666,26.919962253017264,0.9213373559892496
2152,0.55,39.0,Grid1296,0.02285496407084995,152.48489328089278,-1.3302476553905365
2153,0.55,39.0,Grid2401,0.050631040996975366,467.75070652076215,-20.409340167208367
2154,0.55,39.0,Sobol1,0.49120470139715405,22.146802034300848,0.9468805557455684
2155,0.55,39.0,Sobol2,0.3177788578139411,20.946151492433465,0.9516967580467888
2156,0.55,40.0,Grid1296,0.005746450424194336,122.61206183068191,-0.509872318966931
2157,0.55,40.0,Grid2401,0.06271330409579808,233.60950454361202,-4.347979457770094
2158,0.55,40.0,Sobol1,0.08946050498220656,21.55315714044795,0.9497991447131532
2159,0.55,40.0,Sobol2,0.09667726337909699,20.977458834737174,0.9524361527151686
2160,0.55,41.0,Grid1296,0.025528726776440937,124.01336250034349,-0.5401649727741986
2161,0.55,41.0,Grid2401,0.04292901774247487,336.71211904423365,-10.117462736025653
2162,0.55,41.0,Sobol1,0.6129871040582657,200.32343588114983,-3.330276175455877
2163,0.55,41.0,Sobol2,0.4227105240689384,24.255927866920718,0.9359545660888551
2164,0.55,42.0,Grid1296,0.01642102552784814,143.40439985330298,-1.0554256122676708
2165,0.55,42.0,Grid2401,0.034311258991559346,286.0998172262686,-6.975127682526116
2166,0.55,42.0,Sobol1,0.38305377695295545,21.247949430429355,0.9508168630316184
2167,0.55,42.0,Sobol2,0.26444243755605484,20.446976474088732,0.9538128111714618
2168,0.55,43.0,Grid1296,0.009053781496153938,133.6510477077245,-0.7877533334264202
2169,0.55,43.0,Grid2401,0.043125854664378696,303.92005904070976,-8.060571714261558
2170,0.55,43.0,Sobol1,0.15129696700308057,22.0363022826506,0.9470190393745884
2171,0.55,43.0,Sobol2,0.10452006498972576,22.494814803700336,0.9449945207678838
2172,0.55,44.0,Grid1296,0.015423871013853285,141.87367124756506,-1.0150103893314042
2173,0.55,44.0,Grid2401,0.05693760838773516,378.17985413150984,-12.949786317855214
2174,0.55,44.0,Sobol1,0.2723558921284146,21.977464755159023,0.9477990080072091
2175,0.55,44.0,Sobol2,0.21889103015263875,21.422144603813372,0.9499952237354952
2176,0.55,45.0,Grid1296,0.03620020243856642,115.64350066762012,-0.34629911021869875
2177,0.55,45.0,Grid2401,0.06753367602825165,405.3343355502442,-15.028369105519491
2178,0.55,45.0,Sobol1,0.7551053045855628,22.848880091768336,0.9433532689843296
2179,0.55,45.0,Sobol2,0.5049992340140873,21.799472962964465,0.9477553600171212
2180,0.55,46.0,Grid1296,0.028918681939442952,119.40927076707592,-0.43443993191107966
2181,0.55,46.0,Grid2401,0.08573959516154395,381.9066852183891,-13.35473227206965
2182,0.55,46.0,Sobol1,0.6011874475081762,21.425591292272692,0.9511638299901546
2183,0.55,46.0,Sobol2,0.4958850655953089,149.64017575871074,-1.4674095870756014
2184,0.55,47.0,Grid1296,0.0370505514409807,151.7761562559996,-1.2959369351168188
2185,0.55,47.0,Grid2401,0.03885638773441315,199.0328433019864,-2.8815168425189452
2186,0.55,47.0,Sobol1,0.6514860483672884,20.67678257242946,0.9535852036652137
2187,0.55,47.0,Sobol2,0.400374020602968,21.27614520094441,0.9503667447104707
2188,0.55,48.0,Grid1296,0.035282174282603794,128.51727475110707,-0.6549885689746444
2189,0.55,48.0,Grid2401,0.059638502067989776,111.64872383398239,-0.21300659127174448
2190,0.55,48.0,Sobol1,0.7681495266490512,22.369455404748205,0.9467973252995878
2191,0.55,48.0,Sobol2,0.5518890745772256,27.298164772577454,0.917178377910417
2192,0.55,49.0,Grid1296,0.03678665022055308,124.29480955769232,-0.5475457159419934
2193,0.55,49.0,Grid2401,0.05623630530304379,75.71311533205726,0.4410821636723443
2194,0.55,49.0,Sobol1,0.6235213653246562,21.811029817645885,0.948862235840637
2195,0.55,49.0,Sobol2,0.5022200353940328,33.7482708701782,0.873562061483065
2196,0.55,50.0,Grid1296,0.015217301845550537,134.12068012903805,-0.8064365238830056
2197,0.55,50.0,Grid2401,0.04359219041135576,255.0858900209035,-5.3623280638012085
2198,0.55,50.0,Sobol1,0.2811540306276745,21.5130302649266,0.9504993013740565
2199,0.55,50.0,Sobol2,0.23299034986231063,20.4309473223756,0.9547373059773485
2200,0.6,1.0,Grid1296,0.011685270998213025,123.9037461216422,-0.5438222691642718
2201,0.6,1.0,Grid2401,0.11213652895556556,213.82131341597986,-3.4936036730949303
2202,0.6,1.0,Sobol1,0.10425095915794373,20.500556906596646,0.9554942751672107
2203,0.6,1.0,Sobol2,0.13777764360109965,23.687786372211207,0.9389122108214305
2204,0.6,2.0,Grid1296,0.061426314380433826,111.97503815514199,-0.2614006468748238
2205,0.6,2.0,Grid2401,0.07406283272637261,218.47279791127625,-3.6963190157072185
2206,0.6,2.0,Sobol1,0.8878305226564407,144.2449879113649,-1.246395456966983
2207,0.6,2.0,Sobol2,0.5850893259048462,30.071362503359527,0.9018450171325314
