,target,maxR2-0,AbsDiffs-0,RelDiffs-0,maxR2-1,AbsDiffs-1,RelDiffs-1,maxR2-2,AbsDiffs-2,RelDiffs-2,maxR2-3,AbsDiffs-3,RelDiffs-3,maxR2-4,AbsDiffs-4,RelDiffs-4,maxR2-5,AbsDiffs-5,RelDiffs-5,maxR2-6,AbsDiffs-6,RelDiffs-6,maxR2-7,AbsDiffs-7,RelDiffs-7,maxR2-8,AbsDiffs-8,RelDiffs-8,maxR2-9,AbsDiffs-9,RelDiffs-9
33,3.011,1.4618,-1.5492000000000001,-0.514513450680837,1.55302,-1.45798,-0.48421786781800064,1.99153,-1.01947,-0.33858186648953836,2.57381,-0.4371900000000002,-0.14519760876785126,1.56727,-1.4437300000000002,-0.47948522085685824,1.55884,-1.4521600000000001,-0.48228495516439723,2.54849,-0.46251,-0.1536067751577549,1.6766,-1.3344,-0.4431750249086682,1.7177699999999998,-1.2932300000000003,-0.4295018266356693,1.5133999999999999,-1.4976000000000003,-0.4973762869478579
34,3.129,1.27244,-1.85656,-0.5933397251518057,1.42514,-1.70386,-0.5445381911153723,1.8840499999999998,-1.2449500000000002,-0.3978747203579419,2.9829,-0.14610000000000012,-0.046692233940556126,1.44435,-1.68465,-0.538398849472675,1.4339,-1.6951,-0.5417385746244807,3.0412,-0.0878000000000001,-0.02806008309364017,1.64937,-1.47963,-0.47287631831255994,1.64533,-1.48367,-0.4741674656439757,1.35519,-1.77381,-0.5668935762224353
35,2.963,1.27848,-1.68452,-0.568518393520081,1.37755,-1.58545,-0.5350826864664192,1.8344799999999999,-1.1285200000000002,-0.3808707391157611,2.48175,-0.4812500000000002,-0.16241984475194066,1.39042,-1.57258,-0.530739115761053,1.38113,-1.58187,-0.5338744515693554,2.47364,-0.48936,-0.16515693553830577,1.51139,-1.45161,-0.4899122510968613,1.5526499999999999,-1.4103500000000002,-0.4759871751603106,1.33297,-1.63003,-0.550128248396895
36,3.588,1.4678399999999998,-2.1201600000000003,-0.5909030100334449,1.58783,-2.00017,-0.5574609810479375,2.17284,-1.4151600000000002,-0.3944147157190636,2.9776,-0.6104000000000003,-0.1701226309921963,1.6072799999999998,-1.9807200000000003,-0.5520401337792643,1.59545,-1.99255,-0.5553372352285396,2.9489,-0.6391,-0.17812151616499441,1.75423,-1.8337700000000001,-0.5110841694537347,1.8139999999999998,-1.7740000000000002,-0.49442586399108146,1.5352799999999998,-2.0527200000000003,-0.5721070234113713
37,3.323,1.4545,-1.8685,-0.5622931086367741,1.5632000000000001,-1.7597999999999998,-0.5295817032801685,2.16639,-1.1566100000000001,-0.34806199217574485,2.8503,-0.4727000000000001,-0.14225097803189893,1.5844399999999998,-1.73856,-0.52318988865483,1.56911,-1.75389,-0.5278031898886548,2.7988,-0.5242,-0.15774902196810112,1.70792,-1.6150799999999998,-0.4860306951549804,1.8051999999999997,-1.5178000000000003,-0.4567559434246164,1.5196899999999998,-1.8033100000000002,-0.5426752934095698
38,3.093,1.27555,-1.81745,-0.5876010345942451,1.37579,-1.71721,-0.5551923698674426,1.8861599999999998,-1.2068400000000001,-0.39018428709990305,2.54504,-0.5479599999999998,-0.17716133204009046,1.39364,-1.69936,-0.5494212738441643,1.38223,-1.71077,-0.5531102489492402,2.52117,-0.5718299999999998,-0.18487875848690585,1.51311,-1.57989,-0.5107953443258972,1.5692799999999998,-1.5237200000000002,-0.49263498221791147,1.33252,-1.76048,-0.569182023924992
39,3.101,1.2966099999999998,-1.8043900000000002,-0.5818735891647856,1.39646,-1.70454,-0.5496742986133505,1.8931,-1.2079,-0.3895195098355369,2.53192,-0.56908,-0.1835149951628507,1.4116199999999999,-1.68938,-0.5447855530474041,1.40125,-1.6997499999999999,-0.5481296356014188,2.51225,-0.5887500000000001,-0.18985811028700422,1.53271,-1.56829,-0.5057368590777168,1.5865599999999997,-1.5144400000000002,-0.48837149306675276,1.3538,-1.7472,-0.563431151241535
40,2.959,1.53823,-1.42077,-0.4801520784048665,1.6940300000000001,-1.26497,-0.42749915511997294,2.22899,-0.73001,-0.24670834741466713,3.2102000000000004,0.2512000000000003,0.08489354511659354,1.71791,-1.24109,-0.41942886110172356,1.70044,-1.2585600000000001,-0.4253328827306523,3.2319,0.2728999999999999,0.09222710375126729,1.924775,-1.0342250000000002,-0.3495184183845894,1.95247,-1.0065300000000001,-0.34015883744508285,1.6256,-1.3334000000000001,-0.4506252112200068
41,3.153,1.28121,-1.87179,-0.5936536631779258,1.43166,-1.72134,-0.5459372026641294,1.9889199999999998,-1.1640800000000002,-0.36919758959720905,3.0952,-0.05779999999999985,-0.01833174754202342,1.45421,-1.69879,-0.5387852838566445,1.4397199999999999,-1.7132800000000001,-0.5433809070726293,3.1372999999999998,-0.01570000000000027,-0.0049793847129718585,1.66383,-1.48917,-0.472302568981922,1.68336,-1.46964,-0.4661084681255947,1.36492,-1.7880800000000001,-0.5671043450681891
42,3.193,1.3989099999999999,-1.7940900000000002,-0.5618822424052615,1.54263,-1.6503700000000001,-0.5168712809270279,2.10399,-1.08901,-0.34106169746320075,3.1441,-0.048900000000000166,-0.015314751017851602,1.5663399999999998,-1.6266600000000002,-0.5094456623864705,1.54999,-1.64301,-0.5145662386470404,3.1659,-0.027099999999999902,-0.00848731600375819,1.75867,-1.43433,-0.4492107735671782,1.7944799999999999,-1.3985200000000002,-0.43799561540870663,1.4796699999999998,-1.7133300000000002,-0.5365894143438773
43,1.466,-0.4559000000000002,-1.9219000000000002,-1.3109822646657574,-0.3175999999999999,-1.7835999999999999,-1.216643929058663,0.14349999999999996,-1.3225,-0.9021145975443383,1.26721,-0.19879000000000002,-0.13560027285129606,-0.3072999999999999,-1.7732999999999999,-1.2096180081855388,-0.31020000000000003,-1.7762,-1.2115961800818553,1.36218,-0.10382000000000002,-0.07081855388813099,-0.08660000000000001,-1.5526,-1.0590723055934517,-0.16270000000000007,-1.6287,-1.1109822646657572,-0.3892,-1.8552,-1.2654843110504774
44,3.375,1.50172,-1.87328,-0.5550459259259259,1.64616,-1.72884,-0.5122488888888889,2.268102,-1.1068980000000002,-0.3279697777777778,3.2348,-0.1402000000000001,-0.041540740740740774,1.6716199999999999,-1.7033800000000001,-0.5047051851851853,1.65388,-1.72112,-0.5099614814814815,3.2415000000000003,-0.13349999999999973,-0.039555555555555476,1.85849,-1.51651,-0.4493362962962963,1.9213799999999999,-1.4536200000000001,-0.43070222222222226,1.58459,-1.79041,-0.5304918518518519
45,3.443,1.18007,-2.26293,-0.6572553006099332,1.35198,-2.0910200000000003,-0.6073250072611096,1.9805599999999999,-1.4624400000000002,-0.4247574789427825,3.2803,-0.16270000000000007,-0.047255300609933215,1.37466,-2.06834,-0.6007377287249491,1.36083,-2.08217,-0.6047545744989835,3.3411999999999997,-0.10180000000000033,-0.029567237873947237,1.62079,-1.82221,-0.5292506534998548,1.6209099999999999,-1.8220900000000002,-0.5292158001742667,1.2717699999999998,-2.1712300000000004,-0.6306215509729888
46,2.531,1.2119499999999999,-1.3190500000000003,-0.521157645199526,1.28061,-1.2503900000000001,-0.49403002765705256,1.60161,-0.9293900000000002,-0.36720268668510475,2.02887,-0.5021300000000002,-0.19839193994468596,1.28982,-1.2411800000000002,-0.49039114974318454,1.28259,-1.2484100000000002,-0.4932477281706836,2.01845,-0.5125500000000001,-0.20250888976689058,1.36846,-1.1625400000000001,-0.4593204267088108,1.4007099999999997,-1.1302900000000005,-0.4465784274990124,1.2501499999999999,-1.2808500000000003,-0.5060647965231134
47,3.021,1.32389,-1.69711,-0.561770936775902,1.4710800000000002,-1.5499199999999997,-0.5130486593843098,2.0128,-1.0082,-0.3337305527970871,3.084,0.06300000000000017,0.020854021847070563,1.4956,-1.5253999999999999,-0.504932141674942,1.47912,-1.54188,-0.5103872889771599,3.1248,0.10380000000000011,0.03435948361469716,1.69933,-1.32167,-0.43749420721615356,1.7178999999999998,-1.3031000000000001,-0.43134723601456476,1.40929,-1.61171,-0.5335021516054287
48,2.664,1.2710499999999998,-1.3929500000000004,-0.5228791291291293,1.3918300000000001,-1.27217,-0.47754129129129125,1.79998,-0.8640200000000002,-0.3243318318318319,2.6445,-0.019500000000000295,-0.00731981981981993,1.40986,-1.2541400000000003,-0.47077327327327334,1.39787,-1.2661300000000002,-0.4752740240240241,2.6790000000000003,0.015000000000000124,0.005630630630630677,1.5720100000000001,-1.09199,-0.40990615615615617,1.5821399999999999,-1.0818600000000003,-0.4061036036036037,1.33794,-1.3260600000000002,-0.4977702702702703
49,2.487,1.3035899999999998,-1.1834100000000003,-0.47583835946924014,1.42398,-1.06302,-0.4274306393244873,1.8179699999999999,-0.6690300000000002,-0.2690108564535586,2.6708,0.18379999999999974,0.07390430237233604,1.44286,-1.04414,-0.4198391636509851,1.43067,-1.05633,-0.4247406513872135,2.708,0.22100000000000009,0.08886208283071978,1.60667,-0.8803300000000001,-0.3539726578206675,1.6131799999999998,-0.8738200000000003,-0.35135504624045044,1.3696199999999998,-1.1173800000000003,-0.44928829915560925
50,1.644,-0.11660000000000004,-1.7606,-1.0709245742092457,0.005300000000000082,-1.6386999999999998,-0.9967761557177615,0.5851999999999999,-1.0588,-0.6440389294403893,1.4731100000000001,-0.17088999999999976,-0.10394768856447675,0.020499999999999963,-1.6235,-0.9875304136253041,0.011200000000000099,-1.6327999999999998,-0.9931873479318735,1.49383,-0.15016999999999991,-0.09134428223844278,0.1947000000000001,-1.4492999999999998,-0.8815693430656933,0.20789999999999997,-1.4361,-0.8735401459854014,-0.0524,-1.6964,-1.0318734793187347
51,3.614,1.50627,-2.10773,-0.5832125069175429,1.62297,-1.9910299999999999,-0.5509214167127836,2.207955,-1.4060449999999998,-0.3890550636413945,2.9812000000000003,-0.6327999999999996,-0.1750968456004426,1.6423299999999998,-1.97167,-0.5455644714997233,1.62981,-1.98419,-0.5490287769784172,2.9548,-0.6591999999999998,-0.18240177089097948,1.78695,-1.8270499999999998,-0.5055478693967902,1.8488099999999998,-1.76519,-0.4884311012728279,1.5718899999999998,-2.04211,-0.5650553403431102
52,3.736,1.59492,-2.1410800000000005,-0.5730942184154176,1.71897,-2.01703,-0.5398902569593148,2.38951,-1.3464900000000002,-0.36040952890792294,3.1829,-0.5531000000000001,-0.14804603854389725,1.74115,-1.9948500000000002,-0.533953426124197,1.72556,-2.01044,-0.5381263383297644,3.1287000000000003,-0.6073,-0.16255353319057814,1.885258,-1.850742,-0.49538062098501073,1.9762399999999998,-1.7597600000000004,-0.47102783725910075,1.6670699999999998,-2.0689300000000004,-0.553782119914347
