,ratio,rndint,dataset,degree,rmse,r2
22777,0.6,794.0,Grid2401,5.0,90.21714354170038,0.1981963085264462
22778,0.6,794.0,Sobol1,5.0,24.872346831757394,0.9336526034805731
22779,0.6,794.0,Sobol2,5.0,23.573452989832038,0.9394681789345732
22780,0.6,794.0,Grid1296,6.0,4033880331.196716,-1631300037727727.5
22781,0.6,794.0,Grid2401,6.0,179.22455213282993,-2.164352919744633
22782,0.6,794.0,Sobol1,6.0,22.382469160595498,0.9462712984555879
22783,0.6,794.0,Sobol2,6.0,26.466740624896666,0.9236975893936277
22784,0.6,794.0,Grid1296,7.0,1030330348.7773396,-106424301944018.75
22785,0.6,794.0,Grid2401,7.0,400567742.57203513,-15806723361218.066
22786,0.6,794.0,Sobol1,7.0,29.08525050672592,0.909273120689045
22787,0.6,794.0,Sobol2,7.0,31.83190506692463,0.8896270632952769
22788,0.6,794.0,Grid1296,8.0,574691962.9692829,-33109915530127.74
22789,0.6,794.0,Grid2401,8.0,278759313.21280956,-7655061400120.074
22790,0.6,794.0,Sobol1,8.0,34.99557478714035,0.8686540706943563
22791,0.6,794.0,Sobol2,8.0,56.710988389874714,0.6496744850137827
22792,0.6,794.0,Grid1296,9.0,2630.0173336771327,-692.4338647979584
22793,0.6,794.0,Grid2401,9.0,159343226.87202463,-2501250119703.8916
22794,0.6,794.0,Sobol1,9.0,125.91741449529965,-0.700442499249408
22795,0.6,794.0,Sobol2,9.0,336.49409237041664,-11.33366715592375
22796,0.6,794.0,Grid1296,10.0,1898.3987140877853,-360.2956125344307
22797,0.6,794.0,Grid2401,10.0,14408.709109745132,-20451.201088604554
22798,0.6,794.0,Sobol1,10.0,433.921417307266,-19.19354322470291
22799,0.6,794.0,Sobol2,10.0,223.41593143631397,-4.437078628729422
22800,0.6,936.0,Grid1296,1.0,76.44374713912278,0.41225976797112984
22801,0.6,936.0,Grid2401,1.0,93.42757537990191,0.1362855385017463
22802,0.6,936.0,Sobol1,1.0,71.81804601719807,0.44806454492581127
22803,0.6,936.0,Sobol2,1.0,72.94222781963984,0.4219049652324883
22804,0.6,936.0,Grid1296,2.0,45.8684735627582,0.7883929850131179
22805,0.6,936.0,Grid2401,2.0,79.95555609996656,0.36741727007048464
22806,0.6,936.0,Sobol1,2.0,39.0888101916827,0.8364968869759842
22807,0.6,936.0,Sobol2,2.0,39.90677871998128,0.8269647686175962
22808,0.6,936.0,Grid1296,3.0,25.239332160849077,0.935929634143318
22809,0.6,936.0,Grid2401,3.0,42.79588938260112,0.8187724800313969
22810,0.6,936.0,Sobol1,3.0,42.97062614312805,0.8024102156517625
22811,0.6,936.0,Sobol2,3.0,25.53515052520449,0.9291535592216434
22812,0.6,936.0,Grid1296,4.0,49.93965797503604,0.7491624138446689
22813,0.6,936.0,Grid2401,4.0,62.35819496053765,0.615224770676156
22814,0.6,936.0,Sobol1,4.0,25.945442002403887,0.9279650480976641
22815,0.6,936.0,Sobol2,4.0,26.235929122075007,0.9252116261766821
22816,0.6,936.0,Grid1296,5.0,60.428323728825916,0.6327324313779206
22817,0.6,936.0,Grid2401,5.0,158.46497662900558,-1.4847724123713406
22818,0.6,936.0,Sobol1,5.0,29.115121735829096,0.909289336449242
22819,0.6,936.0,Sobol2,5.0,25.49024812529607,0.929402500635705
22820,0.6,936.0,Grid1296,6.0,53.22514987855844,0.7150719068210343
22821,0.6,936.0,Grid2401,6.0,643.0372251931708,-39.915914681490904
22822,0.6,936.0,Sobol1,6.0,26.074035974522467,0.927249221676357
22823,0.6,936.0,Sobol2,6.0,20.2460497885697,0.9554629145194754
22824,0.6,936.0,Grid1296,7.0,59717334166.3874,-3.5867599352299283e+17
22825,0.6,936.0,Grid2401,7.0,456110607.3725989,-20585450678757.246
22826,0.6,936.0,Sobol1,7.0,20.119683316855635,0.9566824979606421
22827,0.6,936.0,Sobol2,7.0,21.200949177888305,0.9511626824060992
22828,0.6,936.0,Grid1296,8.0,3628733042.915163,-1324376678048783.0
22829,0.6,936.0,Grid2401,8.0,202202141.4571489,-4045680071819.0776
22830,0.6,936.0,Sobol1,8.0,34.12790364474332,0.8753649055675778
22831,0.6,936.0,Sobol2,8.0,28.460266938556106,0.9119926122135554
22832,0.6,936.0,Grid1296,9.0,19407.844267876557,-37883.02224160056
22833,0.6,936.0,Grid2401,9.0,230663702.01277038,-5264759665247.329
22834,0.6,936.0,Sobol1,9.0,95.18984372448973,0.0303782453551511
22835,0.6,936.0,Sobol2,9.0,528.2640270859105,-29.320982361646337
22836,0.6,936.0,Grid1296,10.0,2801.771100463193,-788.5266396302075
22837,0.6,936.0,Grid2401,10.0,158409.90765460304,-2483044.7205134346
22838,0.6,936.0,Sobol1,10.0,332.72025748135655,-10.846214988755165
22839,0.6,936.0,Sobol2,10.0,655.1176755686519,-45.631547343734155
22840,0.6,111.0,Grid1296,1.0,76.3014018811221,0.41571892853869186
22841,0.6,111.0,Grid2401,1.0,93.90858208034909,0.13711269869971043
22842,0.6,111.0,Sobol1,1.0,72.36284855960318,0.43464388672610466
22843,0.6,111.0,Sobol2,1.0,74.08958622796543,0.41208675889452484
22844,0.6,111.0,Grid1296,2.0,45.23340866127613,0.7946591219423895
22845,0.6,111.0,Grid2401,2.0,80.82673174280406,0.36077530014087833
22846,0.6,111.0,Sobol1,2.0,38.910211562495086,0.8365375635432118
22847,0.6,111.0,Sobol2,2.0,38.84684171573038,0.8383743312301222
22848,0.6,111.0,Grid1296,3.0,26.357656148308287,0.9302779161957122
22849,0.6,111.0,Grid2401,3.0,49.113566094375166,0.7639812807373405
22850,0.6,111.0,Sobol1,3.0,24.986509250536056,0.9325934720182457
22851,0.6,111.0,Sobol2,3.0,26.627817117243573,0.9240600977353725
22852,0.6,111.0,Grid1296,4.0,47.99611986072867,0.7688100021870943
22853,0.6,111.0,Grid2401,4.0,66.38775809050041,0.5687595238260965
22854,0.6,111.0,Sobol1,4.0,23.10378562589421,0.942368877837665
22855,0.6,111.0,Sobol2,4.0,25.795380108544148,0.9287339371566518
22856,0.6,111.0,Grid1296,5.0,65.97616006750356,0.5631514959451838
22857,0.6,111.0,Grid2401,5.0,111.02738029436581,-0.20615659750809123
22858,0.6,111.0,Sobol1,5.0,20.389159906396404,0.9551162176759186
22859,0.6,111.0,Sobol2,5.0,26.126441596456562,0.9268929214786001
22860,0.6,111.0,Grid1296,6.0,8499710009.350017,-7250450636769008.0
22861,0.6,111.0,Grid2401,6.0,203.73255178665949,-3.061293359072108
22862,0.6,111.0,Sobol1,6.0,20.88980169805254,0.9528849758241463
22863,0.6,111.0,Sobol2,6.0,24.49601810809809,0.9357327241297052
22864,0.6,111.0,Grid1296,7.0,2253933452.155057,-509845934914352.56
22865,0.6,111.0,Grid2401,7.0,85159819.66994609,-709598971841.8062
22866,0.6,111.0,Sobol1,7.0,24.66726419880654,0.9343049338433724
22867,0.6,111.0,Sobol2,7.0,19.51234193701724,0.9592227720584888
22868,0.6,111.0,Grid1296,8.0,6007153720.14887,-3621548230601241.5
22869,0.6,111.0,Grid2401,8.0,110738636.54664281,-1199891164415.675
22870,0.6,111.0,Sobol1,8.0,36.86079616374695,0.8533033465869787
22871,0.6,111.0,Sobol2,8.0,31.19955787521988,0.8957452665350819
22872,0.6,111.0,Grid1296,9.0,12469.519032833607,-15603.727434329068
22873,0.6,111.0,Grid2401,9.0,13393916.545135604,-17553296490.005928
22874,0.6,111.0,Sobol1,9.0,98.07778364136294,-0.03856114319325665
22875,0.6,111.0,Sobol2,9.0,400.2603023471735,-16.158682610442177
22876,0.6,111.0,Grid1296,10.0,2171.565717590219,-472.26320022778987
22877,0.6,111.0,Grid2401,10.0,48398.17356240264,-229192.05664334339
22878,0.6,111.0,Sobol1,10.0,361.7808658636923,-13.131295280613983
22879,0.6,111.0,Sobol2,10.0,206.96294661434973,-3.587584754321181
22880,0.6,816.0,Grid1296,1.0,76.88227586475782,0.4069967475840196
22881,0.6,816.0,Grid2401,1.0,93.33239123482824,0.13770392922495567
22882,0.6,816.0,Sobol1,1.0,72.04706430355691,0.4416602272933349
22883,0.6,816.0,Sobol2,1.0,74.59880036755632,0.38886492050741495
22884,0.6,816.0,Grid1296,2.0,46.838786671680595,0.7799021062423472
22885,0.6,816.0,Grid2401,2.0,74.80129062464653,0.44612749851521516
22886,0.6,816.0,Sobol1,2.0,39.1852201099582,0.8348378346735544
22887,0.6,816.0,Sobol2,2.0,39.16710419334588,0.8315323752810138
22888,0.6,816.0,Grid1296,3.0,25.18241452975443,0.9363791670275935
22889,0.6,816.0,Grid2401,3.0,39.01372196468915,0.8493301379579418
22890,0.6,816.0,Sobol1,3.0,24.463974205756923,0.9356245901443282
22891,0.6,816.0,Sobol2,3.0,37.420912188253986,0.8462191469473052
22892,0.6,816.0,Grid1296,4.0,47.58145492319594,0.7728670985021302
22893,0.6,816.0,Grid2401,4.0,41.298466121411394,0.8311661730155132
22894,0.6,816.0,Sobol1,4.0,22.66565569679703,0.9447410585316321
22895,0.6,816.0,Sobol2,4.0,23.62254065756894,0.9387188740395878
22896,0.6,816.0,Grid1296,5.0,76.7192881072984,0.4095083751200568
22897,0.6,816.0,Grid2401,5.0,86.14810683558804,0.26534557745670295
22898,0.6,816.0,Sobol1,5.0,18.994035549754123,0.9611938569964115
22899,0.6,816.0,Sobol2,5.0,28.34205169332895,0.91178628795456
22900,0.6,816.0,Grid1296,6.0,520690298.5998728,-27199666920847.863
22901,0.6,816.0,Grid2401,6.0,220.32914232653837,-3.8054660036735495
22902,0.6,816.0,Sobol1,6.0,21.33636701819273,0.9510326126053217
22903,0.6,816.0,Sobol2,6.0,17.70352239584814,0.9655814242261263
22904,0.6,816.0,Grid1296,7.0,794581460.986852,-63340497423421.1
22905,0.6,816.0,Grid2401,7.0,184247132.64599496,-3360416412220.483
22906,0.6,816.0,Sobol1,7.0,22.473566283503835,0.9456737188215599
22907,0.6,816.0,Sobol2,7.0,21.599157056374754,0.9487673133648087
22908,0.6,816.0,Grid1296,8.0,7108826356.167981,-5069912053711851.0
22909,0.6,816.0,Grid2401,8.0,104546836.12224352,-1081965493290.8826
22910,0.6,816.0,Sobol1,8.0,27.97846658550885,0.9157996680528535
22911,0.6,816.0,Sobol2,8.0,29.41527582309813,0.9049790482403408
22912,0.6,816.0,Grid1296,9.0,4680.323844729125,-2196.639346254692
22913,0.6,816.0,Grid2401,9.0,35984784.47130831,-128182705291.1945
22914,0.6,816.0,Sobol1,9.0,100.1175473473651,-0.07816788228297433
22915,0.6,816.0,Sobol2,9.0,382.2794850141165,-15.048539317766416
22916,0.6,816.0,Grid1296,10.0,6134.961055325133,-3774.967381840709
22917,0.6,816.0,Grid2401,10.0,161547.3073770162,-2583395.5119015328
22918,0.6,816.0,Sobol1,10.0,285.1672780452177,-7.747125693583458
22919,0.6,816.0,Sobol2,10.0,366.1770256920719,-13.725013835523812
22920,0.6,968.0,Grid1296,1.0,75.01650774703016,0.4298526325103741
22921,0.6,968.0,Grid2401,1.0,94.75242433798188,0.12254016766146092
22922,0.6,968.0,Sobol1,1.0,71.76562828061905,0.4471428158783878
22923,0.6,968.0,Sobol2,1.0,74.2554993887554,0.4058648593035773
22924,0.6,968.0,Grid1296,2.0,44.01975759589889,0.8036781075665316
22925,0.6,968.0,Grid2401,2.0,75.44672755089002,0.443676509640475
22926,0.6,968.0,Sobol1,2.0,38.869542571614126,0.8378194255571071
22927,0.6,968.0,Sobol2,2.0,38.56028587767691,0.8397830412935301
22928,0.6,968.0,Grid1296,3.0,31.031258368415195,0.9024399053527128
22929,0.6,968.0,Grid2401,3.0,39.4087327120259,0.8482140678760004
22930,0.6,968.0,Sobol1,3.0,30.100545397344078,0.9027412453595623
22931,0.6,968.0,Sobol2,3.0,23.904372471568458,0.9384280811902765
22932,0.6,968.0,Grid1296,4.0,53.75013688935413,0.707293351093139
22933,0.6,968.0,Grid2401,4.0,39.15704625543486,0.8501466584226502
22934,0.6,968.0,Sobol1,4.0,22.779698222750312,0.9442973434784097
22935,0.6,968.0,Sobol2,4.0,22.487087928775804,0.9455128076763323
22936,0.6,968.0,Grid1296,5.0,77.52142857522978,0.3911406592772336
22937,0.6,968.0,Grid2401,5.0,62.62869746664419,0.6166518758670674
22938,0.6,968.0,Sobol1,5.0,18.728376162416513,0.962348678646222
22939,0.6,968.0,Sobol2,5.0,23.081679072404818,0.94259327253342
22940,0.6,968.0,Grid1296,6.0,5812101395.181726,-3422471204041713.0
22941,0.6,968.0,Grid2401,6.0,115.88426705672981,-0.3124886005380203
22942,0.6,968.0,Sobol1,6.0,19.583220050428903,0.9588330982623521
22943,0.6,968.0,Sobol2,6.0,18.548712201151847,0.9629271888234204
22944,0.6,968.0,Grid1296,7.0,2237247391.350846,-507109164380948.06
22945,0.6,968.0,Grid2401,7.0,111401766.03731924,-1212916027612.6614
22946,0.6,968.0,Sobol1,7.0,24.76452430538385,0.9341675595185359
22947,0.6,968.0,Sobol2,7.0,19.75775694999858,0.9579367068406549
22948,0.6,968.0,Grid1296,8.0,3128440843.988771,-991583594640542.8
22949,0.6,968.0,Grid2401,8.0,6076137.3567339685,-3608292613.1171193
22950,0.6,968.0,Sobol1,8.0,39.96314305510934,0.8285650953742004
22951,0.6,968.0,Sobol2,8.0,24.15643052857177,0.9371227533512183
22952,0.6,968.0,Grid1296,9.0,1267.933687246814,-161.87953454073846
22953,0.6,968.0,Grid2401,9.0,28343269.226786397,-78513885022.7602
22954,0.6,968.0,Sobol1,9.0,126.49378435782027,-0.7175854255087795
22955,0.6,968.0,Sobol2,9.0,243.15843882796113,-5.3709865216409804
22956,0.6,968.0,Grid1296,10.0,831.4837741595398,-69.04562193394737
22957,0.6,968.0,Grid2401,10.0,57974.75329121545,-328490.7008875706
22958,0.6,968.0,Sobol1,10.0,293.0813272400589,-8.220538255776425
22959,0.6,968.0,Sobol2,10.0,151.0063495349199,-1.4570749903892883
22960,0.6,48.0,Grid1296,1.0,76.10742237299777,0.4182659278750176
22961,0.6,48.0,Grid2401,1.0,94.4235454582667,0.12264701067114103
22962,0.6,48.0,Sobol1,1.0,72.56011869077022,0.43523032614065893
22963,0.6,48.0,Sobol2,1.0,71.9912451327281,0.4460162571185091
22964,0.6,48.0,Grid1296,2.0,45.82544355268886,0.7890964796647921
22965,0.6,48.0,Grid2401,2.0,76.63254716166455,0.4221165252500111
22966,0.6,48.0,Sobol1,2.0,39.50407658643034,0.8325985448588464
22967,0.6,48.0,Sobol2,2.0,38.344813664660485,0.8428367816943216
22968,0.6,48.0,Grid1296,3.0,24.72318205020055,0.9386126044766548
22969,0.6,48.0,Grid2401,3.0,45.34920344288595,0.7976267625317969
22970,0.6,48.0,Sobol1,3.0,27.547410746992938,0.9185976450786435
22971,0.6,48.0,Sobol2,3.0,22.4857037061799,0.9459556102274806
22972,0.6,48.0,Grid1296,4.0,46.093843775038785,0.7866187153483757
22973,0.6,48.0,Grid2401,4.0,57.44772222858424,0.6752423569506845
22974,0.6,48.0,Sobol1,4.0,24.28622649103361,0.9367303427950002
22975,0.6,48.0,Sobol2,4.0,21.91681284306954,0.9486556750680267
22976,0.6,48.0,Grid1296,5.0,66.8120038039525,0.5516889239976153
22977,0.6,48.0,Grid2401,5.0,120.16708259291941,-0.42096960472880274
22978,0.6,48.0,Sobol1,5.0,21.270873143404526,0.9514660057066013
22979,0.6,48.0,Sobol2,5.0,17.50776095690033,0.967235852924081
22980,0.6,48.0,Grid1296,6.0,67.68591310630151,0.5398842935784454
22981,0.6,48.0,Grid2401,6.0,371.40008284683915,-12.573684352867916
22982,0.6,48.0,Sobol1,6.0,20.709304377512474,0.953994853059012
22983,0.6,48.0,Sobol2,6.0,18.61348715573769,0.9629666382039065
22984,0.6,48.0,Grid1296,7.0,9594034782.029509,-9244279153859208.0
22985,0.6,48.0,Grid2401,7.0,482866084.6692044,-22943895637441.08
22986,0.6,48.0,Sobol1,7.0,23.081793073188038,0.9428502300867723
22987,0.6,48.0,Sobol2,7.0,25.71157317215822,0.929336531642191
22988,0.6,48.0,Grid1296,8.0,1602542357.2490172,-257922665863897.53
22989,0.6,48.0,Grid2401,8.0,122268833.39578977,-1471110482737.6946
22990,0.6,48.0,Sobol1,8.0,39.1389440094401,0.8356787962890042
22991,0.6,48.0,Sobol2,8.0,92.03523217707883,0.09458877458290216
22992,0.6,48.0,Grid1296,9.0,14985.391483948455,-22552.12155143714
22993,0.6,48.0,Grid2401,9.0,116112139.3452771,-1326688629637.473
22994,0.6,48.0,Sobol1,9.0,136.63917034079003,-1.0027458127318285
22995,0.6,48.0,Sobol2,9.0,539.3869922135855,-30.098438848283475
22996,0.6,48.0,Grid1296,10.0,1201.3002016688233,-143.93509994373747
22997,0.6,48.0,Grid2401,10.0,126825.19062683769,-1582794.477553502
22998,0.6,48.0,Sobol1,10.0,487.0892634115549,-24.450276985584125
22999,0.6,48.0,Sobol2,10.0,370.0990276060283,-13.641094312793374
23000,0.6,986.0,Grid1296,1.0,75.94837578265269,0.41919892192840846
23001,0.6,986.0,Grid2401,1.0,95.46665249658408,0.10497776974123363
23002,0.6,986.0,Sobol1,1.0,72.69763872692765,0.43606753182682756
23003,0.6,986.0,Sobol2,1.0,72.59963478607013,0.432672486361115
23004,0.6,986.0,Grid1296,2.0,45.49630489311398,0.7915784199119453
23005,0.6,986.0,Grid2401,2.0,77.42476236640164,0.41130520554413263
23006,0.6,986.0,Sobol1,2.0,39.20635652176369,0.8359789984218847
23007,0.6,986.0,Sobol2,2.0,38.37180466589998,0.8415145402373337
23008,0.6,986.0,Grid1296,3.0,26.106349685025535,0.9313749404115249
23009,0.6,986.0,Grid2401,3.0,38.90671913592002,0.851344954867241
23010,0.6,986.0,Sobol1,3.0,24.41809436715866,0.936377603271054
23011,0.6,986.0,Sobol2,3.0,23.306325146214924,0.94153276228754
23012,0.6,986.0,Grid1296,4.0,50.02397677910741,0.7480311459315165
23013,0.6,986.0,Grid2401,4.0,42.4012486241847,0.8234418681195308
23014,0.6,986.0,Sobol1,4.0,22.647483465819086,0.9452698810044875
23015,0.6,986.0,Sobol2,4.0,21.522321739348854,0.950141040284607
23016,0.6,986.0,Grid1296,5.0,73.54380300707243,0.45539377600431485
23017,0.6,986.0,Grid2401,5.0,36.071667828711334,0.8722200012625665
23018,0.6,986.0,Sobol1,5.0,18.5194239585164,0.9634033411365077
23019,0.6,986.0,Sobol2,5.0,18.42015788853574,0.963478242293818
23020,0.6,986.0,Grid1296,6.0,78.41229123585556,0.38090296900245924
23021,0.6,986.0,Grid2401,6.0,262.38999287255274,-5.761218465126152
23022,0.6,986.0,Sobol1,6.0,19.281232969379392,0.9603305577749405
23023,0.6,986.0,Sobol2,6.0,25.384791016943232,0.9306395090014737
23024,0.6,986.0,Grid1296,7.0,72.8189860389981,0.4660756994473111
23025,0.6,986.0,Grid2401,7.0,145113280.1480518,-2067972463228.7605
23026,0.6,986.0,Sobol1,7.0,20.381167721217672,0.955675421371002
23027,0.6,986.0,Sobol2,7.0,34.45126993886598,0.8722457240393049
23028,0.6,986.0,Grid1296,8.0,22027967615.445473,-4.885840569623505e+16
23029,0.6,986.0,Grid2401,8.0,25443939.133999854,-63576868004.60344
23030,0.6,986.0,Sobol1,8.0,30.0379131236459,0.9037222341893948
23031,0.6,986.0,Sobol2,8.0,63.43715664704623,0.5668359635591923
23032,0.6,986.0,Grid1296,9.0,13052.59021341026,-17153.728132729142
23033,0.6,986.0,Grid2401,9.0,20856979.830687102,-42720199851.57536
23034,0.6,986.0,Sobol1,9.0,135.80825557168632,-0.9680622519742523
23035,0.6,986.0,Sobol2,9.0,335.7599194918541,-11.134522134536374
23036,0.6,986.0,Grid1296,10.0,8647.14904106494,-7527.983088951184
23037,0.6,986.0,Grid2401,10.0,271360.011067681,-7231394.7552952785
23038,0.6,986.0,Sobol1,10.0,214.5076242511508,-3.9098921857620876
23039,0.6,986.0,Sobol2,10.0,284.6783321550036,-7.723159221048608
23040,0.6,829.0,Grid1296,1.0,75.85735264803998,0.41869548345314567
23041,0.6,829.0,Grid2401,1.0,96.73698861162914,0.07473796296397739
23042,0.6,829.0,Sobol1,1.0,73.08374990476749,0.41930081580004364
23043,0.6,829.0,Sobol2,1.0,72.62691047797071,0.43608447438042564
23044,0.6,829.0,Grid1296,2.0,43.93454514587071,0.8050062901529402
23045,0.6,829.0,Grid2401,2.0,79.19064419942399,0.37994906350042124
23046,0.6,829.0,Sobol1,2.0,38.75567637179234,0.8367022459023036
23047,0.6,829.0,Sobol2,2.0,38.59103975898026,0.8407821071953486
23048,0.6,829.0,Grid1296,3.0,39.43347201142315,0.8429136793988647
23049,0.6,829.0,Grid2401,3.0,44.52685748161047,0.8039694731630592
23050,0.6,829.0,Sobol1,3.0,24.76013127121322,0.9333476515490109
23051,0.6,829.0,Sobol2,3.0,24.469651595796506,0.9359860710254849
23052,0.6,829.0,Grid1296,4.0,49.07724884508531,0.7566850739173749
23053,0.6,829.0,Grid2401,4.0,44.91749414967971,0.8005148113193761
23054,0.6,829.0,Sobol1,4.0,22.917518518829045,0.9428988634898545
23055,0.6,829.0,Sobol2,4.0,22.76733235163501,0.9445829751057551
23056,0.6,829.0,Grid1296,5.0,79.17093102900527,0.36680155842976736
23057,0.6,829.0,Grid2401,5.0,50.190014833377695,0.7509341043453723
23058,0.6,829.0,Sobol1,5.0,19.35343450405758,0.9592783220900557
23059,0.6,829.0,Sobol2,5.0,18.20953402661742,0.964549972443732
23060,0.6,829.0,Grid1296,6.0,71.72171089617673,0.4803515755031421
23061,0.6,829.0,Grid2401,6.0,127.66468695225403,-0.6114661426446093
23062,0.6,829.0,Sobol1,6.0,19.69228682940147,0.9578398763278706
23063,0.6,829.0,Sobol2,6.0,18.81898607791847,0.9621373197414239
23064,0.6,829.0,Grid1296,7.0,14829912671.174507,-2.2217005380659812e+16
23065,0.6,829.0,Grid2401,7.0,96650987.00422725,-923617606048.6041
23066,0.6,829.0,Sobol1,7.0,22.8614627053809,0.9431778584467838
23067,0.6,829.0,Sobol2,7.0,17.676782178408132,0.9665939341572952
23068,0.6,829.0,Grid1296,8.0,6823889493.125338,-4704054052300159.0
23069,0.6,829.0,Grid2401,8.0,11841740.296561535,-13864706500.431173
23070,0.6,829.0,Sobol1,8.0,35.36713665237961,0.8640092492678478
23071,0.6,829.0,Sobol2,8.0,23.67655403115621,0.940068396195121
23072,0.6,829.0,Grid1296,9.0,2291.9646327544506,-529.6695354999375
23073,0.6,829.0,Grid2401,9.0,52693965.14669565,-274537311079.56314
23074,0.6,829.0,Sobol1,9.0,138.72236260528743,-1.092196753501982
23075,0.6,829.0,Sobol2,9.0,184.19641575352284,-2.627281510768673
23076,0.6,829.0,Grid1296,10.0,12785.045663999743,-16511.502639233502
23077,0.6,829.0,Grid2401,10.0,263523.80886810087,-6866244.60441824
23078,0.6,829.0,Sobol1,10.0,342.8105719984035,-11.776679003091601
23079,0.6,829.0,Sobol2,10.0,144.93003925928645,-1.245617229247856
23080,0.6,996.0,Grid1296,1.0,75.38905152410265,0.42977452691107454
23081,0.6,996.0,Grid2401,1.0,95.81055403779953,0.09494488046381522
23082,0.6,996.0,Sobol1,1.0,71.75538829297223,0.45283611810517577
23083,0.6,996.0,Sobol2,1.0,73.63681560794136,0.4156043030529356
23084,0.6,996.0,Grid1296,2.0,45.83850747485041,0.7891901049880612
23085,0.6,996.0,Grid2401,2.0,78.7617191468663,0.3883841941473394
23086,0.6,996.0,Sobol1,2.0,39.082266762551306,0.8376815549207404
23087,0.6,996.0,Sobol2,2.0,39.20995239964921,0.8343049093885877
23088,0.6,996.0,Grid1296,3.0,25.867013983913097,0.9328690719661223
23089,0.6,996.0,Grid2401,3.0,50.32966062019069,0.7502552715192835
23090,0.6,996.0,Sobol1,3.0,25.538804654646036,0.9306878266673573
23091,0.6,996.0,Sobol2,3.0,24.68823841061316,0.9343103094443711
23092,0.6,996.0,Grid1296,4.0,48.1202754453969,0.7676801789304712
23093,0.6,996.0,Grid2401,4.0,50.67433951854149,0.746822842252979
23094,0.6,996.0,Sobol1,4.0,23.060599787861662,0.9434868413425199
23095,0.6,996.0,Sobol2,4.0,23.38982888829263,0.9410381502039112
23096,0.6,996.0,Grid1296,5.0,65.65462830984228,0.567525256964375
23097,0.6,996.0,Grid2401,5.0,96.13051191417728,0.08888995175291259
23098,0.6,996.0,Sobol1,5.0,18.629523880992544,0.9631182180778185
23099,0.6,996.0,Sobol2,5.0,19.63909796251472,0.9584319086642452
23100,0.6,996.0,Grid1296,6.0,331188382.251839,-11004751568697.236
23101,0.6,996.0,Grid2401,6.0,171.2607379120115,-1.891771333164412
23102,0.6,996.0,Sobol1,6.0,19.6257026806425,0.9590683912074605
23103,0.6,996.0,Sobol2,6.0,20.848166317841855,0.9531561332717708
23104,0.6,996.0,Grid1296,7.0,2890380148.93292,-838185197753765.5
23105,0.6,996.0,Grid2401,7.0,307659915.54473245,-9332331542648.53
23106,0.6,996.0,Sobol1,7.0,23.670931475628535,0.9404558526598814
23107,0.6,996.0,Sobol2,7.0,27.855565725476627,0.9163740668586324
23108,0.6,996.0,Grid1296,8.0,1139759928.8087125,-130333729754582.36
23109,0.6,996.0,Grid2401,8.0,196105652.09632927,-3791652676345.864
23110,0.6,996.0,Sobol1,8.0,30.363702919317785,0.902024418121391
23111,0.6,996.0,Sobol2,8.0,44.17648170954089,0.789670949805037
23112,0.6,996.0,Grid1296,9.0,2898.2403602695867,-841.7501827797641
23113,0.6,996.0,Grid2401,9.0,308809999.6151327,-9402233574806.025
23114,0.6,996.0,Sobol1,9.0,110.45170360407568,-0.29644238715126714
23115,0.6,996.0,Sobol2,9.0,278.10213069233174,-7.3353845993398465
23116,0.6,996.0,Grid1296,10.0,1027.8989709876678,-105.0061148683755
23117,0.6,996.0,Grid2401,10.0,86825.17159226355,-743257.0589195677
23118,0.6,996.0,Sobol1,10.0,439.3633672853207,-19.514270237459016
23119,0.6,996.0,Sobol2,10.0,243.01029245642707,-5.364530131738605
23120,0.6,272.0,Grid1296,1.0,75.91187590776462,0.4202360266769233
23121,0.6,272.0,Grid2401,1.0,93.09590858917325,0.148111955743913
23122,0.6,272.0,Sobol1,1.0,72.42444250629053,0.43578984391876363
23123,0.6,272.0,Sobol2,1.0,73.75977137280385,0.4099302821680477
23124,0.6,272.0,Grid1296,2.0,46.0578838461683,0.7865777285906951
23125,0.6,272.0,Grid2401,2.0,73.44744346125975,0.46975729699896707
23126,0.6,272.0,Sobol1,2.0,38.879865604539326,0.837400169789746
23127,0.6,272.0,Sobol2,2.0,38.736983627961834,0.8372519462555859
23128,0.6,272.0,Grid1296,3.0,24.847882695512475,0.9378829884625541
23129,0.6,272.0,Grid2401,3.0,40.3833728794783,0.8397025876961404
23130,0.6,272.0,Sobol1,3.0,25.85009905572107,0.9281221627694966
23131,0.6,272.0,Sobol2,3.0,31.42197206969963,0.8929143985939012
23132,0.6,272.0,Grid1296,4.0,47.22064092880302,0.7756657767677242
23133,0.6,272.0,Grid2401,4.0,43.25333692987336,0.8161089595708427
23134,0.6,272.0,Sobol1,4.0,23.624013899875905,0.9399686711943482
23135,0.6,272.0,Sobol2,4.0,23.430758771501118,0.9404561503705511
23136,0.6,272.0,Grid1296,5.0,69.49195572367987,0.5141515228006666
23137,0.6,272.0,Grid2401,5.0,184.14418164385845,-2.333015518203101
23138,0.6,272.0,Sobol1,5.0,19.047381907247278,0.9609751576784931
23139,0.6,272.0,Sobol2,5.0,18.317308033217888,0.9636095437063846
23140,0.6,272.0,Grid1296,6.0,410045413.78328407,-16915922819020.09
23141,0.6,272.0,Grid2401,6.0,435.5344348895605,-17.64516918938551
23142,0.6,272.0,Sobol1,6.0,20.131274994423663,0.9564073630670062
23143,0.6,272.0,Sobol2,6.0,17.357989191267944,0.9673214309758585
