,ratio,rndint,dataset,degree,prediction,target,diff
14768,0.4,794.0,Grid1296,3,728.4931948929844,707.0,-21.493194892984434
14769,0.4,794.0,Grid2401,3,737.0,707.0,-30.0
14770,0.4,794.0,Sobol1,3,715.5,707.0,-8.5
14771,0.4,794.0,Sobol2,3,737.25,707.0,-30.25
14772,0.4,794.0,Grid1296,4,705.7937993509219,707.0,1.2062006490781414
14773,0.4,794.0,Grid2401,4,726.875,707.0,-19.875
14774,0.4,794.0,Sobol1,4,729.25,707.0,-22.25
14775,0.4,794.0,Sobol2,4,722.4443821715525,707.0,-15.444382171552547
14776,0.4,794.0,Grid1296,5,693.1930489125576,707.0,13.806951087442371
14777,0.4,794.0,Grid2401,5,709.9731951980755,707.0,-2.973195198075473
14778,0.4,794.0,Sobol1,5,717.875,707.0,-10.875
14779,0.4,794.0,Sobol2,5,723.071786774818,707.0,-16.07178677481795
14780,0.4,794.0,Grid1296,6,-155348552.6875,707.0,155349259.6875
14781,0.4,794.0,Grid2401,6,725.0072229984246,707.0,-18.007222998424595
14782,0.4,794.0,Sobol1,6,717.9953608540803,707.0,-10.995360854080332
14783,0.4,794.0,Sobol2,6,726.8777704628752,707.0,-19.87777046287522
14784,0.4,794.0,Grid1296,7,342502397.75090027,707.0,-342501690.75090027
14785,0.4,794.0,Grid2401,7,-2465566.0,707.0,2466273.0
14786,0.4,794.0,Sobol1,7,716.0458984375,707.0,-9.0458984375
14787,0.4,794.0,Sobol2,7,728.3432682575782,707.0,-21.34326825757819
14788,0.4,794.0,Grid1296,8,852540903.3125,707.0,-852540196.3125
14789,0.4,794.0,Grid2401,8,-5956205.173218727,707.0,5956912.173218727
14790,0.4,794.0,Sobol1,8,713.8828125,707.0,-6.8828125
14791,0.4,794.0,Sobol2,8,727.2561267965939,707.0,-20.25612679659389
14792,0.4,794.0,Grid1296,9,342734523.6977997,707.0,-342733816.6977997
14793,0.4,794.0,Grid2401,9,1276613.875,707.0,-1275906.875
14794,0.4,794.0,Sobol1,9,714.203125,707.0,-7.203125
14795,0.4,794.0,Sobol2,9,713.5861600637436,707.0,-6.586160063743591
14796,0.4,794.0,Grid1296,10,-6737485.432922363,707.0,6738192.432922363
14797,0.4,794.0,Grid2401,10,25596735.125,707.0,-25596028.125
14798,0.4,794.0,Sobol1,10,717.34765625,707.0,-10.34765625
14799,0.4,794.0,Sobol2,10,680.75,707.0,26.25
14800,0.4,936.0,Grid1296,1,742.5521769821481,707.0,-35.552176982148126
14801,0.4,936.0,Grid2401,1,779.2649464016141,707.0,-72.26494640161411
14802,0.4,936.0,Sobol1,1,678.9281287083113,707.0,28.071871291688694
14803,0.4,936.0,Sobol2,1,669.8738760373253,707.0,37.12612396267468
14804,0.4,936.0,Grid1296,2,750.4140484257307,707.0,-43.4140484257307
14805,0.4,936.0,Grid2401,2,776.6696685241126,707.0,-69.66966852411258
14806,0.4,936.0,Sobol1,2,706.6435629495351,707.0,0.35643705046493324
14807,0.4,936.0,Sobol2,2,703.0727110147494,707.0,3.927288985250584
14808,0.4,936.0,Grid1296,3,725.484375,707.0,-18.484375
14809,0.4,936.0,Grid2401,3,743.298486636001,707.0,-36.29848663600103
14810,0.4,936.0,Sobol1,3,720.0,707.0,-13.0
14811,0.4,936.0,Sobol2,3,783.0,707.0,-76.0
14812,0.4,936.0,Grid1296,4,708.5625,707.0,-1.5625
14813,0.4,936.0,Grid2401,4,704.25,707.0,2.75
14814,0.4,936.0,Sobol1,4,734.5162747921122,707.0,-27.5162747921122
14815,0.4,936.0,Sobol2,4,724.9172512542403,707.0,-17.91725125424034
14816,0.4,936.0,Grid1296,5,696.4018767104906,707.0,10.59812328950943
14817,0.4,936.0,Grid2401,5,695.625,707.0,11.375
14818,0.4,936.0,Sobol1,5,719.25,707.0,-12.25
14819,0.4,936.0,Sobol2,5,720.25,707.0,-13.25
14820,0.4,936.0,Grid1296,6,702.421875,707.0,4.578125
14821,0.4,936.0,Grid2401,6,744.4677734375,707.0,-37.4677734375
14822,0.4,936.0,Sobol1,6,719.1576510233707,707.0,-12.157651023370704
14823,0.4,936.0,Sobol2,6,729.0132597355649,707.0,-22.01325973556493
14824,0.4,936.0,Grid1296,7,20650171.640625,707.0,-20649464.640625
14825,0.4,936.0,Grid2401,7,3320659.0,707.0,-3319952.0
14826,0.4,936.0,Sobol1,7,718.9281125065027,707.0,-11.928112506502657
14827,0.4,936.0,Sobol2,7,725.005150605225,707.0,-18.005150605225026
14828,0.4,936.0,Grid1296,8,377473905.6875,707.0,-377473198.6875
14829,0.4,936.0,Grid2401,8,-1809113.96875,707.0,1809820.96875
14830,0.4,936.0,Sobol1,8,718.0325262620609,707.0,-11.032526262060856
14831,0.4,936.0,Sobol2,8,719.375,707.0,-12.375
14832,0.4,936.0,Grid1296,9,-117348829.19845772,707.0,117349536.19845772
14833,0.4,936.0,Grid2401,9,-19943532.453125,707.0,19944239.453125
14834,0.4,936.0,Sobol1,9,719.3208501338959,707.0,-12.320850133895874
14835,0.4,936.0,Sobol2,9,714.703125,707.0,-7.703125
14836,0.4,936.0,Grid1296,10,-2584691.0513916016,707.0,2585398.0513916016
14837,0.4,936.0,Grid2401,10,-11716116.8125,707.0,11716823.8125
14838,0.4,936.0,Sobol1,10,720.234375,707.0,-13.234375
14839,0.4,936.0,Sobol2,10,735.734375,707.0,-28.734375
14840,0.4,111.0,Grid1296,1,731.5839610921316,707.0,-24.58396109213163
14841,0.4,111.0,Grid2401,1,776.2233894577026,707.0,-69.22338945770264
14842,0.4,111.0,Sobol1,1,685.0985111899316,707.0,21.901488810068372
14843,0.4,111.0,Sobol2,1,663.0092009391119,707.0,43.990799060888094
14844,0.4,111.0,Grid1296,2,748.4648492337079,707.0,-41.46484923370792
14845,0.4,111.0,Grid2401,2,777.285148108906,707.0,-70.28514810890601
14846,0.4,111.0,Sobol1,2,707.7777561933956,707.0,-0.7777561933955894
14847,0.4,111.0,Sobol2,2,703.2631093488344,707.0,3.736890651165595
14848,0.4,111.0,Grid1296,3,754.25,707.0,-47.25
14849,0.4,111.0,Grid2401,3,751.375,707.0,-44.375
14850,0.4,111.0,Sobol1,3,735.6831861120112,707.0,-28.683186112011185
14851,0.4,111.0,Sobol2,3,740.6771928905011,707.0,-33.677192890501146
14852,0.4,111.0,Grid1296,4,705.5143452158954,707.0,1.485654784104554
14853,0.4,111.0,Grid2401,4,710.9124268541361,707.0,-3.912426854136129
14854,0.4,111.0,Sobol1,4,730.8338353182905,707.0,-23.83383531829054
14855,0.4,111.0,Sobol2,4,725.4983995314353,707.0,-18.498399531435325
14856,0.4,111.0,Grid1296,5,699.5228159518254,707.0,7.477184048174649
14857,0.4,111.0,Grid2401,5,694.1684637872802,707.0,12.831536212719811
14858,0.4,111.0,Sobol1,5,718.9648967098886,707.0,-11.964896709888649
14859,0.4,111.0,Sobol2,5,716.4375,707.0,-9.4375
14860,0.4,111.0,Grid1296,6,704.5546875,707.0,2.4453125
14861,0.4,111.0,Grid2401,6,744.3487716367649,707.0,-37.34877163676492
14862,0.4,111.0,Sobol1,6,719.8968942746187,707.0,-12.896894274618717
14863,0.4,111.0,Sobol2,6,720.3125,707.0,-13.3125
14864,0.4,111.0,Grid1296,7,705.3540537492692,707.0,1.6459462507308444
14865,0.4,111.0,Grid2401,7,-2141349.353000641,707.0,2142056.353000641
14866,0.4,111.0,Sobol1,7,719.7416160576021,707.0,-12.741616057602073
14867,0.4,111.0,Sobol2,7,744.625,707.0,-37.625
14868,0.4,111.0,Grid1296,8,469990702.71875,707.0,-469989995.71875
14869,0.4,111.0,Grid2401,8,-1490330.780582428,707.0,1491037.780582428
14870,0.4,111.0,Sobol1,8,718.1688779070973,707.0,-11.16887790709734
14871,0.4,111.0,Sobol2,8,728.375,707.0,-21.375
14872,0.4,111.0,Grid1296,9,-8894832.343123913,707.0,8895539.343123913
14873,0.4,111.0,Grid2401,9,992389.1796875,707.0,-991682.1796875
14874,0.4,111.0,Sobol1,9,717.292325258255,707.0,-10.292325258255005
14875,0.4,111.0,Sobol2,9,717.3125,707.0,-10.3125
14876,0.4,111.0,Grid1296,10,-18085690.955444336,707.0,18086397.955444336
14877,0.4,111.0,Grid2401,10,-7139707.765625,707.0,7140414.765625
14878,0.4,111.0,Sobol1,10,711.5541464909911,707.0,-4.554146490991116
14879,0.4,111.0,Sobol2,10,723.03125,707.0,-16.03125
14880,0.4,816.0,Grid1296,1,736.2862415457896,707.0,-29.286241545789608
14881,0.4,816.0,Grid2401,1,778.0252891905013,707.0,-71.02528919050133
14882,0.4,816.0,Sobol1,1,675.8212902900814,707.0,31.17870970991862
14883,0.4,816.0,Sobol2,1,665.7711479653688,707.0,41.228852034631245
14884,0.4,816.0,Grid1296,2,746.2654450335235,707.0,-39.26544503352352
14885,0.4,816.0,Grid2401,2,774.4495409849105,707.0,-67.44954098491053
14886,0.4,816.0,Sobol1,2,704.3191389872572,707.0,2.680861012742753
14887,0.4,816.0,Sobol2,2,703.7530823602636,707.0,3.2469176397363526
14888,0.4,816.0,Grid1296,3,723.883307283466,707.0,-16.883307283466024
14889,0.4,816.0,Grid2401,3,742.1531212589105,707.0,-35.15312125891046
14890,0.4,816.0,Sobol1,3,733.0,707.0,-26.0
14891,0.4,816.0,Sobol2,3,736.125,707.0,-29.125
14892,0.4,816.0,Grid1296,4,703.25,707.0,3.75
14893,0.4,816.0,Grid2401,4,716.8045178146717,707.0,-9.804517814671726
14894,0.4,816.0,Sobol1,4,729.8865651900953,707.0,-22.886565190095325
14895,0.4,816.0,Sobol2,4,721.0,707.0,-14.0
14896,0.4,816.0,Grid1296,5,696.602545492657,707.0,10.397454507343014
14897,0.4,816.0,Grid2401,5,710.6709024773419,707.0,-3.6709024773418832
14898,0.4,816.0,Sobol1,5,725.625,707.0,-18.625
14899,0.4,816.0,Sobol2,5,711.0,707.0,-4.0
14900,0.4,816.0,Grid1296,6,-48767336.0625,707.0,48768043.0625
14901,0.4,816.0,Grid2401,6,701.095112604463,707.0,5.904887395537003
14902,0.4,816.0,Sobol1,6,717.8406763687632,707.0,-10.840676368763184
14903,0.4,816.0,Sobol2,6,724.1953125,707.0,-17.1953125
14904,0.4,816.0,Grid1296,7,39355651.69021225,707.0,-39354944.69021225
14905,0.4,816.0,Grid2401,7,-2158417.728137493,707.0,2159124.728137493
14906,0.4,816.0,Sobol1,7,718.4768547840064,707.0,-11.476854784006377
14907,0.4,816.0,Sobol2,7,719.8125,707.0,-12.8125
14908,0.4,816.0,Grid1296,8,-212161487.6875,707.0,212162194.6875
14909,0.4,816.0,Grid2401,8,-2184991.354510784,707.0,2185698.354510784
14910,0.4,816.0,Sobol1,8,712.125,707.0,-5.125
14911,0.4,816.0,Sobol2,8,718.90625,707.0,-11.90625
14912,0.4,816.0,Grid1296,9,33569172.058101654,707.0,-33568465.058101654
14913,0.4,816.0,Grid2401,9,4481092.963608265,707.0,-4480385.963608265
14914,0.4,816.0,Sobol1,9,721.59375,707.0,-14.59375
14915,0.4,816.0,Sobol2,9,722.7355852127075,707.0,-15.73558521270752
14916,0.4,816.0,Grid1296,10,-15960218.849598408,707.0,15960925.849598408
14917,0.4,816.0,Grid2401,10,-22639981.499804974,707.0,22640688.499804974
14918,0.4,816.0,Sobol1,10,713.677734375,707.0,-6.677734375
14919,0.4,816.0,Sobol2,10,603.13671875,707.0,103.86328125
14920,0.4,829.0,Sobol1,9,718.49609375,707.0,-11.49609375
14921,0.4,968.0,Grid1296,1,733.9746483296453,707.0,-26.974648329645333
14922,0.4,968.0,Grid2401,1,774.6326474803666,707.0,-67.63264748036659
14923,0.4,968.0,Sobol1,1,678.170020967495,707.0,28.82997903250498
14924,0.4,968.0,Sobol2,1,661.725486039566,707.0,45.27451396043398
14925,0.4,968.0,Grid1296,2,749.2793788257472,707.0,-42.279378825747244
14926,0.4,968.0,Grid2401,2,773.3151581743325,707.0,-66.31515817433251
14927,0.4,968.0,Sobol1,2,706.4801806710366,707.0,0.5198193289634219
14928,0.4,968.0,Sobol2,2,699.5888596498576,707.0,7.411140350142432
14929,0.4,968.0,Grid1296,3,743.5,707.0,-36.5
14930,0.4,968.0,Grid2401,3,744.8911449757579,707.0,-37.891144975757925
14931,0.4,968.0,Sobol1,3,737.25,707.0,-30.25
14932,0.4,968.0,Sobol2,3,732.6875,707.0,-25.6875
14933,0.4,968.0,Grid1296,4,708.1875,707.0,-1.1875
14934,0.4,968.0,Grid2401,4,717.3127124294656,707.0,-10.312712429465591
14935,0.4,968.0,Sobol1,4,736.75,707.0,-29.75
14936,0.4,968.0,Sobol2,4,723.7977580656,707.0,-16.797758065599965
14937,0.4,968.0,Grid1296,5,697.1951365322122,707.0,9.804863467787754
14938,0.4,968.0,Grid2401,5,706.3366464884749,707.0,0.6633535115250879
14939,0.4,968.0,Sobol1,5,714.0,707.0,-7.0
14940,0.4,968.0,Sobol2,5,724.25,707.0,-17.25
14941,0.4,968.0,Grid1296,6,76144424.25,707.0,-76143717.25
14942,0.4,968.0,Grid2401,6,738.3305467454094,707.0,-31.33054674540938
14943,0.4,968.0,Sobol1,6,718.6875,707.0,-11.6875
14944,0.4,968.0,Sobol2,6,726.6875,707.0,-19.6875
14945,0.4,968.0,Grid1296,7,-108798288.65625,707.0,108798995.65625
14946,0.4,968.0,Grid2401,7,1274364.1636304855,707.0,-1273657.1636304855
14947,0.4,968.0,Sobol1,7,719.03125,707.0,-12.03125
14948,0.4,968.0,Sobol2,7,720.5,707.0,-13.5
14949,0.4,968.0,Grid1296,8,-2709339183.4179688,707.0,2709339890.4179688
14950,0.4,968.0,Grid2401,8,292129.4594601393,707.0,-291422.4594601393
14951,0.4,968.0,Sobol1,8,719.15625,707.0,-12.15625
14952,0.4,968.0,Sobol2,8,722.0,707.0,-15.0
14953,0.4,968.0,Grid1296,9,-467310909.47631073,707.0,467311616.47631073
14954,0.4,968.0,Grid2401,9,-1318876.125,707.0,1319583.125
14955,0.4,968.0,Sobol1,9,723.5,707.0,-16.5
14956,0.4,968.0,Sobol2,9,716.859375,707.0,-9.859375
14957,0.4,968.0,Grid1296,10,46826103.34616089,707.0,-46825396.34616089
14958,0.4,968.0,Grid2401,10,10636770.61328125,707.0,-10636063.61328125
14959,0.4,968.0,Sobol1,10,716.625,707.0,-9.625
14960,0.4,968.0,Sobol2,10,685.6230481322855,707.0,21.376951867714524
14961,0.4,48.0,Grid1296,1,737.8409255011575,707.0,-30.84092550115747
14962,0.4,48.0,Grid2401,1,779.0666496452441,707.0,-72.06664964524407
14963,0.4,48.0,Sobol1,1,673.9742246128937,707.0,33.02577538710625
14964,0.4,48.0,Sobol2,1,661.2895338491694,707.0,45.7104661508306
14965,0.4,48.0,Grid1296,2,751.1217016653168,707.0,-44.12170166531678
14966,0.4,48.0,Grid2401,2,778.2707416004332,707.0,-71.27074160043321
14967,0.4,48.0,Sobol1,2,709.3006302028949,707.0,-2.300630202894922
14968,0.4,48.0,Sobol2,2,694.5276315535773,707.0,12.472368446422706
14969,0.4,48.0,Grid1296,3,730.875,707.0,-23.875
14970,0.4,48.0,Grid2401,3,744.25,707.0,-37.25
14971,0.4,48.0,Sobol1,3,737.9407983549929,707.0,-30.94079835499292
14972,0.4,48.0,Sobol2,3,736.4453125,707.0,-29.4453125
14973,0.4,48.0,Grid1296,4,706.5457652260241,707.0,0.4542347739759407
14974,0.4,48.0,Grid2401,4,702.4945518534271,707.0,4.505448146572917
14975,0.4,48.0,Sobol1,4,732.9635588850247,707.0,-25.963558885024668
14976,0.4,48.0,Sobol2,4,725.75,707.0,-18.75
14977,0.4,48.0,Grid1296,5,696.0021735366424,707.0,10.997826463357569
14978,0.4,48.0,Grid2401,5,706.1517479134358,707.0,0.84825208656423
14979,0.4,48.0,Sobol1,5,719.1327416463897,707.0,-12.132741646389718
14980,0.4,48.0,Sobol2,5,724.875,707.0,-17.875
14981,0.4,48.0,Grid1296,6,147044819.91796875,707.0,-147044112.91796875
14982,0.4,48.0,Grid2401,6,739.1182199045476,707.0,-32.11821990454757
14983,0.4,48.0,Sobol1,6,718.828303025473,707.0,-11.82830302547302
14984,0.4,48.0,Sobol2,6,740.4375,707.0,-33.4375
14985,0.4,48.0,Grid1296,7,-154310816.875,707.0,154311523.875
14986,0.4,48.0,Grid2401,7,-1181997.2087025642,707.0,1182704.2087025642
14987,0.4,48.0,Sobol1,7,717.4854189349348,707.0,-10.485418934934842
14988,0.4,48.0,Sobol2,7,735.0,707.0,-28.0
14989,0.4,48.0,Grid1296,8,123653733.625,707.0,-123653026.625
14990,0.4,48.0,Grid2401,8,4153788.2131500244,707.0,-4153081.2131500244
14991,0.4,48.0,Sobol1,8,714.1835287497379,707.0,-7.183528749737889
14992,0.4,48.0,Sobol2,8,727.625,707.0,-20.625
14993,0.4,48.0,Grid1296,9,133464684.6420641,707.0,-133463977.6420641
14994,0.4,48.0,Grid2401,9,30672207.139541626,707.0,-30671500.139541626
14995,0.4,48.0,Sobol1,9,716.483673453331,707.0,-9.483673453330994
14996,0.4,48.0,Sobol2,9,686.6875,707.0,20.3125
14997,0.4,48.0,Grid1296,10,-24696743.901489258,707.0,24697450.901489258
14998,0.4,48.0,Grid2401,10,-319387.8125,707.0,320094.8125
14999,0.4,48.0,Sobol1,10,718.5932575985789,707.0,-11.59325759857893
15000,0.4,48.0,Sobol2,10,742.570226341486,707.0,-35.57022634148598
15001,0.4,986.0,Grid1296,1,736.8978423846032,707.0,-29.897842384603223
15002,0.4,986.0,Grid2401,1,780.8983423481795,707.0,-73.89834234817954
15003,0.4,986.0,Sobol1,1,678.5974339138573,707.0,28.402566086142656
15004,0.4,986.0,Sobol2,1,669.9355591456028,707.0,37.06444085439716
15005,0.4,986.0,Grid1296,2,751.9580725295189,707.0,-44.95807252951886
15006,0.4,986.0,Grid2401,2,779.8840684713078,707.0,-72.88406847130784
15007,0.4,986.0,Sobol1,2,704.4607244225588,707.0,2.539275577441231
15008,0.4,986.0,Sobol2,2,703.3183296299651,707.0,3.681670370034908
15009,0.4,986.0,Grid1296,3,729.125,707.0,-22.125
15010,0.4,986.0,Grid2401,3,742.6467212672599,707.0,-35.64672126725986
15011,0.4,986.0,Sobol1,3,733.7305240117576,707.0,-26.730524011757552
15012,0.4,986.0,Sobol2,3,731.5445665176749,707.0,-24.544566517674866
15013,0.4,986.0,Grid1296,4,701.90625,707.0,5.09375
15014,0.4,986.0,Grid2401,4,711.125,707.0,-4.125
15015,0.4,986.0,Sobol1,4,729.2189342323484,707.0,-22.218934232348374
15016,0.4,986.0,Sobol2,4,723.7132477951928,707.0,-16.713247795192842
15017,0.4,986.0,Grid1296,5,694.875,707.0,12.125
15018,0.4,986.0,Grid2401,5,710.2394465261006,707.0,-3.2394465261005507
15019,0.4,986.0,Sobol1,5,717.4791603718735,707.0,-10.47916037187349
15020,0.4,986.0,Sobol2,5,728.0641586312212,707.0,-21.064158631221176
15021,0.4,986.0,Grid1296,6,6835462.0625,707.0,-6834755.0625
15022,0.4,986.0,Grid2401,6,728.9375,707.0,-21.9375
15023,0.4,986.0,Sobol1,6,717.7634485369648,707.0,-10.763448536964802
15024,0.4,986.0,Sobol2,6,735.4490238544745,707.0,-28.44902385447449
15025,0.4,986.0,Grid1296,7,-18408308.6875,707.0,18409015.6875
15026,0.4,986.0,Grid2401,7,-3090798.3125,707.0,3091505.3125
15027,0.4,986.0,Sobol1,7,721.5165442656938,707.0,-14.516544265693824
15028,0.4,986.0,Sobol2,7,729.4501830659692,707.0,-22.450183065969213
15029,0.4,986.0,Grid1296,8,-333587938.7421875,707.0,333588645.7421875
15030,0.4,986.0,Grid2401,8,-968599.1701900959,707.0,969306.1701900959
15031,0.4,986.0,Sobol1,8,722.75,707.0,-15.75
15032,0.4,986.0,Sobol2,8,726.830799140851,707.0,-19.830799140851013
15033,0.4,986.0,Grid1296,9,-438487874.87493896,707.0,438488581.87493896
15034,0.4,986.0,Grid2401,9,-166150.7392578125,707.0,166857.7392578125
15035,0.4,986.0,Sobol1,9,716.3956303596497,707.0,-9.395630359649658
15036,0.4,986.0,Sobol2,9,722.9145869612694,707.0,-15.914586961269379
15037,0.4,986.0,Grid1296,10,-2473445.352661133,707.0,2474152.352661133
15038,0.4,986.0,Grid2401,10,-6757217.90625,707.0,6757924.90625
15039,0.4,986.0,Sobol1,10,717.5625,707.0,-10.5625
15040,0.4,986.0,Sobol2,10,719.5419416427612,707.0,-12.54194164276123
15041,0.4,829.0,Grid1296,1,738.5928473165022,707.0,-31.59284731650223
15042,0.4,829.0,Grid2401,1,782.0631776292711,707.0,-75.06317762927108
15043,0.4,829.0,Sobol1,1,674.8967062239317,707.0,32.10329377606831
15044,0.4,829.0,Sobol2,1,663.2720590111494,707.0,43.727940988850605
15045,0.4,829.0,Grid1296,2,751.3695170980643,707.0,-44.36951709806431
15046,0.4,829.0,Grid2401,2,781.6556825188466,707.0,-74.65568251884656
15047,0.4,829.0,Sobol1,2,706.5405080873957,707.0,0.4594919126043351
15048,0.4,829.0,Sobol2,2,702.5962596149456,707.0,4.403740385054448
15049,0.4,829.0,Grid1296,3,734.0,707.0,-27.0
15050,0.4,829.0,Grid2401,3,756.7490974906824,707.0,-49.7490974906824
15051,0.4,829.0,Sobol1,3,736.5,707.0,-29.5
15052,0.4,829.0,Sobol2,3,738.5,707.0,-31.5
15053,0.4,829.0,Grid1296,4,707.0,707.0,0.0
15054,0.4,829.0,Grid2401,4,717.8246238319999,707.0,-10.82462383199993
15055,0.4,829.0,Sobol1,4,728.2385986749074,707.0,-21.238598674907394
15056,0.4,829.0,Sobol2,4,724.320587432531,707.0,-17.320587432531056
15057,0.4,829.0,Grid1296,5,693.4375,707.0,13.5625
15058,0.4,829.0,Grid2401,5,707.2919951088805,707.0,-0.2919951088805419
15059,0.4,829.0,Sobol1,5,722.125,707.0,-15.125
15060,0.4,829.0,Sobol2,5,732.670931960336,707.0,-25.67093196033602
15061,0.4,829.0,Grid1296,6,-88289386.5,707.0,88290093.5
15062,0.4,829.0,Grid2401,6,742.566624207392,707.0,-35.56662420739201
15063,0.4,829.0,Sobol1,6,717.7128496921819,707.0,-10.712849692181862
15064,0.4,829.0,Sobol2,6,738.9856110649521,707.0,-31.98561106495208
15065,0.4,829.0,Grid1296,7,-153845235.75,707.0,153845942.75
15066,0.4,829.0,Grid2401,7,-300066.32563984394,707.0,300773.32563984394
15067,0.4,829.0,Sobol1,7,717.6251453657683,707.0,-10.625145365768276
15068,0.4,829.0,Sobol2,7,732.2579861534177,707.0,-25.257986153417733
15069,0.4,829.0,Grid1296,8,-552634498.140625,707.0,552635205.140625
15070,0.4,829.0,Grid2401,8,-1752208.225950241,707.0,1752915.225950241
15071,0.4,829.0,Sobol1,8,716.46875,707.0,-9.46875
15072,0.4,829.0,Sobol2,8,716.8671134322067,707.0,-9.86711343220668
15073,0.4,829.0,Grid1296,9,285103882.50683594,707.0,-285103175.50683594
15074,0.4,829.0,Grid2401,9,-9701662.5,707.0,9702369.5
15075,0.4,829.0,Sobol2,9,708.7274948358536,707.0,-1.7274948358535767
15076,0.4,829.0,Grid1296,10,2990371.5747070312,707.0,-2989664.5747070312
15077,0.4,829.0,Grid2401,10,12231078.566774368,707.0,-12230371.566774368
15078,0.4,829.0,Sobol1,10,715.109375,707.0,-8.109375
15079,0.4,829.0,Sobol2,10,663.5078125,707.0,43.4921875
15080,0.4,996.0,Grid1296,1,734.1491142702396,707.0,-27.14911427023958
15081,0.4,996.0,Grid2401,1,779.5403223838182,707.0,-72.5403223838182
15082,0.4,996.0,Sobol1,1,680.398959518639,707.0,26.601040481360997
15083,0.4,996.0,Sobol2,1,657.8400288211823,707.0,49.15997117881773
15084,0.4,996.0,Grid1296,2,751.8532388932354,707.0,-44.85323889323536
15085,0.4,996.0,Grid2401,2,776.6677087284241,707.0,-69.66770872842415
15086,0.4,996.0,Sobol1,2,708.1010276101802,707.0,-1.1010276101801537
15087,0.4,996.0,Sobol2,2,701.731746681825,707.0,5.2682533181749704
15088,0.4,996.0,Grid1296,3,728.09375,707.0,-21.09375
15089,0.4,996.0,Grid2401,3,740.773719721703,707.0,-33.773719721702946
15090,0.4,996.0,Sobol1,3,733.9977696278644,707.0,-26.997769627864386
15091,0.4,996.0,Sobol2,3,735.875,707.0,-28.875
15092,0.4,996.0,Grid1296,4,712.125,707.0,-5.125
15093,0.4,996.0,Grid2401,4,712.375,707.0,-5.375
15094,0.4,996.0,Sobol1,4,728.1084882254188,707.0,-21.108488225418796
15095,0.4,996.0,Sobol2,4,718.0,707.0,-11.0
15096,0.4,996.0,Grid1296,5,694.46875,707.0,12.53125
15097,0.4,996.0,Grid2401,5,716.2757151333483,707.0,-9.275715133348285
15098,0.4,996.0,Sobol1,5,718.0,707.0,-11.0
15099,0.4,996.0,Sobol2,5,724.125,707.0,-17.125
15100,0.4,996.0,Grid1296,6,697.71875,707.0,9.28125
15101,0.4,996.0,Grid2401,6,729.5522283286839,707.0,-22.552228328683896
15102,0.4,996.0,Sobol1,6,719.369598963581,707.0,-12.369598963580984
15103,0.4,996.0,Sobol2,6,729.1875,707.0,-22.1875
15104,0.4,996.0,Grid1296,7,-492347830.265625,707.0,492348537.265625
15105,0.4,996.0,Grid2401,7,-3423574.139315605,707.0,3424281.139315605
15106,0.4,996.0,Sobol1,7,718.515625,707.0,-11.515625
15107,0.4,996.0,Sobol2,7,718.125,707.0,-11.125
15108,0.4,996.0,Grid1296,8,142590797.34375,707.0,-142590090.34375
15109,0.4,996.0,Grid2401,8,-5873045.657839775,707.0,5873752.657839775
15110,0.4,996.0,Sobol1,8,716.2839079811238,707.0,-9.283907981123775
15111,0.4,996.0,Sobol2,8,716.765625,707.0,-9.765625
15112,0.4,996.0,Grid1296,9,-89394631.7102356,707.0,89395338.7102356
15113,0.4,996.0,Grid2401,9,242828.375,707.0,-242121.375
15114,0.4,996.0,Sobol1,9,716.65625,707.0,-9.65625
15115,0.4,996.0,Sobol2,9,721.16796875,707.0,-14.16796875
15116,0.4,996.0,Grid1296,10,8365804.316696167,707.0,-8365097.316696167
15117,0.4,996.0,Grid2401,10,-16550617.25,707.0,16551324.25
15118,0.4,996.0,Sobol1,10,710.140625,707.0,-3.140625
15119,0.4,996.0,Sobol2,10,569.0859375,707.0,137.9140625
15120,0.4,272.0,Grid1296,1,740.8436524655842,707.0,-33.84365246558423
15121,0.4,272.0,Grid2401,1,774.7388130859326,707.0,-67.73881308593263
15122,0.4,272.0,Sobol1,1,680.7955896342115,707.0,26.204410365788476
15123,0.4,272.0,Sobol2,1,663.771978582326,707.0,43.22802141767397
15124,0.4,272.0,Grid1296,2,748.1740379629346,707.0,-41.17403796293456
15125,0.4,272.0,Grid2401,2,767.4006484887785,707.0,-60.40064848877853
15126,0.4,272.0,Sobol1,2,710.7472236957307,707.0,-3.7472236957306677
15127,0.4,272.0,Sobol2,2,703.2721226707181,707.0,3.7278773292819096
15128,0.4,272.0,Grid1296,3,729.953125,707.0,-22.953125
15129,0.4,272.0,Grid2401,3,737.21875,707.0,-30.21875
15130,0.4,272.0,Sobol1,3,734.2312590437234,707.0,-27.231259043723412
15131,0.4,272.0,Sobol2,3,786.0,707.0,-79.0
15132,0.4,272.0,Grid1296,4,708.75,707.0,-1.75
15133,0.4,272.0,Grid2401,4,717.3106279633803,707.0,-10.310627963380284
15134,0.4,272.0,Sobol1,4,728.8402262511314,707.0,-21.840226251131412
15135,0.4,272.0,Sobol2,4,739.0,707.0,-32.0
15136,0.4,272.0,Grid1296,5,695.6010145607686,707.0,11.39898543923141
15137,0.4,272.0,Grid2401,5,714.625,707.0,-7.625
15138,0.4,272.0,Sobol1,5,719.2839646762906,707.0,-12.283964676290566
15139,0.4,272.0,Sobol2,5,721.6875,707.0,-14.6875
