,ratio,rndint,dataset,degree,rmse,r2,prediction,target,diff
15012,0.4,986.0,Sobol2,3.0,23.438232190994192,0.939631384713402,731.5445665176749,707.0,-24.544566517674863
15013,0.4,986.0,Grid1296,4.0,49.01586434815923,0.7618931780780372,701.90625,707.0,5.09375
15014,0.4,986.0,Grid2401,4.0,49.470091046629456,0.7647886386907032,711.125,707.0,-4.125
15015,0.4,986.0,Sobol1,4.0,23.115317314780977,0.9414923909505296,729.2189342323484,707.0,-22.21893423234837
15016,0.4,986.0,Sobol2,4.0,21.44769527660609,0.9494498124711588,723.7132477951928,707.0,-16.713247795192842
15017,0.4,986.0,Grid1296,5.0,70.80238749532957,0.5031854426729216,694.875,707.0,12.125
15018,0.4,986.0,Grid2401,5.0,72.92028906154508,0.4889426493111567,710.2394465261006,707.0,-3.2394465261005507
15019,0.4,986.0,Sobol1,5.0,18.753739376904317,0.9614886818146584,717.4791603718735,707.0,-10.47916037187349
15020,0.4,986.0,Sobol2,5.0,17.333643518558794,0.9669827246891308,728.0641586312212,707.0,-21.064158631221176
15021,0.4,986.0,Grid1296,6.0,112126794.65292312,-1245997933566.653,6835462.0625,707.0,-6834755.0625
15022,0.4,986.0,Grid2401,6.0,104.7832376974723,-0.0552527759888776,728.9375,707.0,-21.9375
15023,0.4,986.0,Sobol1,6.0,19.17718790476023,0.9597299212516324,717.7634485369648,707.0,-10.763448536964802
15024,0.4,986.0,Sobol2,6.0,18.41562431989625,0.962732144476982,735.4490238544745,707.0,-28.44902385447449
15025,0.4,986.0,Grid1296,7.0,303541886.56505984,-9131366320926.725,-18408308.6875,707.0,18409015.6875
15026,0.4,986.0,Grid2401,7.0,35210550.6794715,-119156711985.05457,-3090798.3125,707.0,3091505.3125
15027,0.4,986.0,Sobol1,7.0,19.731301600211943,0.9573691392419884,721.5165442656938,707.0,-14.516544265693824
15028,0.4,986.0,Sobol2,7.0,21.46571680878769,0.9493648266904224,729.4501830659692,707.0,-22.450183065969213
15029,0.4,986.0,Grid1296,8.0,6166904727.251099,-3769059432473829.0,-333587938.7421875,707.0,333588645.7421875
15030,0.4,986.0,Grid2401,8.0,11060569.080749428,-11757847450.029118,-968599.170190096,707.0,969306.170190096
15031,0.4,986.0,Sobol1,8.0,30.62630147745371,0.8972925993324472,722.75,707.0,-15.75
15032,0.4,986.0,Sobol2,8.0,24.9115485283546,0.9318033629722344,726.830799140851,707.0,-19.830799140851013
15033,0.4,986.0,Grid1296,9.0,9737219743.946371,-9396550445968148.0,-438487874.87493896,707.0,438488581.87493896
15034,0.4,986.0,Grid2401,9.0,2153386.1152451783,-445673377.4722426,-166150.7392578125,707.0,166857.7392578125
15035,0.4,986.0,Sobol1,9.0,31.207489927737885,0.8933575019597567,716.3956303596497,707.0,-9.395630359649658
15036,0.4,986.0,Sobol2,9.0,33.61364675140407,0.8758368353858147,722.9145869612694,707.0,-15.91458696126938
15037,0.4,986.0,Grid1296,10.0,50671191.842117175,-254460717006.5193,-2473445.352661133,707.0,2474152.352661133
15038,0.4,986.0,Grid2401,10.0,70717295.99690945,-480644712106.7639,-6757217.90625,707.0,6757924.90625
15039,0.4,986.0,Sobol1,10.0,114.58511002185084,-0.4377024200006481,717.5625,707.0,-10.5625
15040,0.4,986.0,Sobol2,10.0,183.3519666907426,-2.694304212202481,719.5419416427612,707.0,-12.54194164276123
15041,0.4,829.0,Grid1296,1.0,76.23394158252376,0.4221907988623956,738.5928473165022,707.0,-31.59284731650223
15042,0.4,829.0,Grid2401,1.0,97.42439507254912,0.0882491069273058,782.0631776292711,707.0,-75.06317762927108
15043,0.4,829.0,Sobol1,1.0,72.69942000517534,0.4043667741066757,674.8967062239317,707.0,32.10329377606831
15044,0.4,829.0,Sobol2,1.0,72.77060442116712,0.4101669177693436,663.2720590111494,707.0,43.727940988850605
15045,0.4,829.0,Grid1296,2.0,45.27585953706508,0.7961920544745255,751.3695170980643,707.0,-44.36951709806431
15046,0.4,829.0,Grid2401,2.0,80.5537903223769,0.3766776172840866,781.6556825188466,707.0,-74.65568251884656
15047,0.4,829.0,Sobol1,2.0,39.35326747280802,0.8254665721667963,706.5405080873957,707.0,0.4594919126043351
15048,0.4,829.0,Sobol2,2.0,38.540871925673365,0.8345524903594621,702.5962596149456,707.0,4.403740385054448
15049,0.4,829.0,Grid1296,3.0,29.792787491759864,0.9117509617625508,734.0,707.0,-27.0
15050,0.4,829.0,Grid2401,3.0,46.25294827180267,0.7944963199008253,756.7490974906824,707.0,-49.7490974906824
15051,0.4,829.0,Sobol1,3.0,27.05302347153634,0.9175200019031754,736.5,707.0,-29.5
15052,0.4,829.0,Sobol2,3.0,24.564045826622166,0.9327926206631576,738.5,707.0,-31.5
15053,0.4,829.0,Grid1296,4.0,49.34745410686602,0.7578875029008807,707.0,707.0,0.0
15054,0.4,829.0,Grid2401,4.0,47.118731119479314,0.7867309006250514,717.8246238319999,707.0,-10.82462383199993
15055,0.4,829.0,Sobol1,4.0,23.404842701298968,0.9382654229672148,728.2385986749074,707.0,-21.238598674907397
15056,0.4,829.0,Sobol2,4.0,21.30744379290907,0.9494315239113722,724.320587432531,707.0,-17.320587432531056
15057,0.4,829.0,Grid1296,5.0,72.91776191556441,0.4713668864164313,693.4375,707.0,13.5625
15058,0.4,829.0,Grid2401,5.0,111.45826900753973,-0.1933431641649261,707.2919951088805,707.0,-0.2919951088805419
15059,0.4,829.0,Sobol1,5.0,23.363931114056925,0.9384810580085692,722.125,707.0,-15.125
15060,0.4,829.0,Sobol2,5.0,17.25499550223144,0.9668375304685518,732.670931960336,707.0,-25.67093196033602
15061,0.4,829.0,Grid1296,6.0,1448439477.3753252,-208587562660522.0,-88289386.5,707.0,88290093.5
15062,0.4,829.0,Grid2401,6.0,267.299510713286,-5.8633648984940505,742.566624207392,707.0,-35.56662420739201
15063,0.4,829.0,Sobol1,6.0,19.759364659235555,0.955998956501014,717.7128496921819,707.0,-10.712849692181862
15064,0.4,829.0,Sobol2,6.0,19.30157269209366,0.9585043514557524,738.9856110649521,707.0,-31.98561106495208
15065,0.4,829.0,Grid1296,7.0,2509532878.755892,-626142933044130.8,-153845235.75,707.0,153845942.75
15066,0.4,829.0,Grid2401,7.0,3423823.386901329,-1126065024.4916692,-300066.32563984394,707.0,300773.32563984394
15067,0.4,829.0,Sobol1,7.0,20.289930216677703,0.9536042573989948,717.6251453657683,707.0,-10.625145365768276
15068,0.4,829.0,Sobol2,7.0,22.386956358829615,0.944177758865105,732.2579861534177,707.0,-25.257986153417733
15069,0.4,829.0,Grid1296,8.0,10069761821.922125,-1.0081521951858384e+16,-552634498.140625,707.0,552635205.140625
15070,0.4,829.0,Grid2401,8.0,20033621.939542416,-38553135908.52424,-1752208.225950241,707.0,1752915.225950241
15071,0.4,829.0,Sobol1,8.0,24.791715517934584,0.9307323931704894,716.46875,707.0,-9.46875
15072,0.4,829.0,Sobol2,8.0,28.7245952327269,0.9080979924586484,716.8671134322067,707.0,-9.86711343220668
15073,0.4,829.0,Grid1296,9.0,6073758022.870701,-3667774905465914.5,285103882.50683594,707.0,-285103175.50683594
15074,0.4,829.0,Grid2401,9.0,125930735.80839458,-1523365948072.5742,-9701662.5,707.0,9702369.5
15075,0.4,829.0,Sobol2,9.0,50.663342624806255,0.7141061303528389,708.7274948358536,707.0,-1.7274948358535769
15076,0.4,829.0,Grid1296,10.0,35615601.76981684,-126115445013.8845,2990371.5747070312,707.0,-2989664.5747070312
15077,0.4,829.0,Grid2401,10.0,207043930.6458184,-4117804933752.605,12231078.566774368,707.0,-12230371.566774368
15078,0.4,829.0,Sobol1,10.0,125.06564772257434,-0.762759634354319,715.109375,707.0,-8.109375
15079,0.4,829.0,Sobol2,10.0,331.1249637457501,-11.212399720946674,663.5078125,707.0,43.4921875
15080,0.4,996.0,Grid1296,1.0,76.13601953818245,0.4264089436362313,734.1491142702396,707.0,-27.14911427023958
15081,0.4,996.0,Grid2401,1.0,97.80417293739616,0.086021787419777,779.5403223838182,707.0,-72.5403223838182
15082,0.4,996.0,Sobol1,1.0,71.47431788566287,0.4462494989086376,680.398959518639,707.0,26.601040481361
15083,0.4,996.0,Sobol2,1.0,73.11946930135854,0.3974923370913055,657.8400288211823,707.0,49.15997117881773
15084,0.4,996.0,Grid1296,2.0,45.89543981026708,0.7915695781379305,751.8532388932354,707.0,-44.85323889323536
15085,0.4,996.0,Grid2401,2.0,79.71807832716287,0.3927958717575425,776.6677087284241,707.0,-69.66770872842415
15086,0.4,996.0,Sobol1,2.0,39.212295632248434,0.8333295415595714,708.1010276101802,707.0,-1.1010276101801535
15087,0.4,996.0,Sobol2,2.0,39.61487620902198,0.8231467196030631,701.731746681825,707.0,5.26825331817497
15088,0.4,996.0,Grid1296,3.0,25.4823188995137,0.9357460355982776,728.09375,707.0,-21.09375
15089,0.4,996.0,Grid2401,3.0,43.77931382549548,0.8168702198227734,740.773719721703,707.0,-33.773719721702946
15090,0.4,996.0,Sobol1,3.0,25.10581095527366,0.9316776804786014,733.9977696278644,707.0,-26.997769627864383
15091,0.4,996.0,Sobol2,3.0,24.611360067264304,0.931739770829668,735.875,707.0,-28.875
15092,0.4,996.0,Grid1296,4.0,47.34626489360399,0.7781836867763015,712.125,707.0,-5.125
15093,0.4,996.0,Grid2401,4.0,50.28707532396601,0.758379471868569,712.375,707.0,-5.375
15094,0.4,996.0,Sobol1,4.0,23.284792530762367,0.941229573980129,728.1084882254188,707.0,-21.1084882254188
15095,0.4,996.0,Sobol2,4.0,36.166800370787406,0.8525934806449742,718.0,707.0,-11.0
15096,0.4,996.0,Grid1296,5.0,63.75482235410285,0.597794397788229,694.46875,707.0,12.53125
15097,0.4,996.0,Grid2401,5.0,92.41900394412411,0.1838995065581837,716.2757151333483,707.0,-9.275715133348283
15098,0.4,996.0,Sobol1,5.0,19.57676854866456,0.9584571673529436,718.0,707.0,-11.0
15099,0.4,996.0,Sobol2,5.0,19.38276926252149,0.9576622118769414,724.125,707.0,-17.125
15100,0.4,996.0,Grid1296,6.0,81.49022975009629,0.3428974992370949,697.71875,707.0,9.28125
15101,0.4,996.0,Grid2401,6.0,155.8116609740513,-1.3196421293645328,729.5522283286839,707.0,-22.552228328683896
15102,0.4,996.0,Sobol1,6.0,19.93992673034152,0.9569015938229696,719.369598963581,707.0,-12.369598963580984
15103,0.4,996.0,Sobol2,6.0,18.95837717258212,0.959495914426073,729.1875,707.0,-22.1875
15104,0.4,996.0,Grid1296,7.0,7939501685.652073,-6237470807200974.0,-492347830.265625,707.0,492348537.265625
15105,0.4,996.0,Grid2401,7.0,38997932.08257822,-145312920235.38065,-3423574.139315605,707.0,3424281.139315605
15106,0.4,996.0,Sobol1,7.0,19.85200716157733,0.95728081684008,718.515625,707.0,-11.515625
15107,0.4,996.0,Sobol2,7.0,20.05506729429285,0.9546742748776608,718.125,707.0,-11.125
15108,0.4,996.0,Grid1296,8.0,2624805585.434324,-681736142031947.5,142590797.34375,707.0,-142590090.34375
15109,0.4,996.0,Grid2401,8.0,66304789.63789701,-420059563167.06366,-5873045.657839775,707.0,5873752.657839775
15110,0.4,996.0,Sobol1,8.0,21.969255111488685,0.9476827680930472,716.2839079811238,707.0,-9.283907981123775
15111,0.4,996.0,Sobol2,8.0,23.505679384654893,0.9377352670535496,716.765625,707.0,-9.765625
15112,0.4,996.0,Grid1296,9.0,2042324966.6864693,-412735408455147.6,-89394631.7102356,707.0,89395338.7102356
15113,0.4,996.0,Grid2401,9.0,3106486.2262251955,-922061603.6238364,242828.375,707.0,-242121.375
15114,0.4,996.0,Sobol1,9.0,32.57364349997219,0.8849870424582459,716.65625,707.0,-9.65625
15115,0.4,996.0,Sobol2,9.0,32.599005453871484,0.8802418124346091,721.16796875,707.0,-14.16796875
15116,0.4,996.0,Grid1296,10.0,352161139.38538224,-12271704702959.389,8365804.316696167,707.0,-8365097.316696167
15117,0.4,996.0,Grid2401,10.0,151524673.2362471,-2193753292339.8528,-16550617.25,707.0,16551324.25
15118,0.4,996.0,Sobol1,10.0,108.60484565762214,-0.278534639689947,710.140625,707.0,-3.140625
15119,0.4,996.0,Sobol2,10.0,325.41904003668367,-10.933901054209326,569.0859375,707.0,137.9140625
15120,0.4,272.0,Grid1296,1.0,77.08355523698738,0.4106142659944716,740.8436524655842,707.0,-33.84365246558423
15121,0.4,272.0,Grid2401,1.0,95.17556736094784,0.1306815270611609,774.7388130859326,707.0,-67.73881308593263
15122,0.4,272.0,Sobol1,1.0,72.42424979715483,0.4161907688456936,680.7955896342115,707.0,26.20441036578848
15123,0.4,272.0,Sobol2,1.0,72.94518037208343,0.4096634294343297,663.771978582326,707.0,43.22802141767397
15124,0.4,272.0,Grid1296,2.0,46.6452995436908,0.7841798855716481,748.1740379629346,707.0,-41.17403796293456
15125,0.4,272.0,Grid2401,2.0,75.17029082429836,0.4577239542000297,767.4006484887785,707.0,-60.40064848877853
15126,0.4,272.0,Sobol1,2.0,39.098284834386185,0.8298553258133435,710.7472236957307,707.0,-3.747223695730668
15127,0.4,272.0,Sobol2,2.0,38.45787324052529,0.835911928714473,703.2721226707181,707.0,3.7278773292819096
15128,0.4,272.0,Grid1296,3.0,25.3041087010882,0.9364876423005388,729.953125,707.0,-22.953125
15129,0.4,272.0,Grid2401,3.0,43.90185437517764,0.8150332399733738,737.21875,707.0,-30.21875
15130,0.4,272.0,Sobol1,3.0,25.359191513811357,0.9284229567653566,734.2312590437234,707.0,-27.23125904372341
15131,0.4,272.0,Sobol2,3.0,59.975179757247,0.6009295234634013,786.0,707.0,-79.0
15132,0.4,272.0,Grid1296,4.0,45.425992995862906,0.7953154770972656,708.75,707.0,-1.75
15133,0.4,272.0,Grid2401,4.0,46.09451995936716,0.7960956210505081,717.3106279633803,707.0,-10.310627963380284
15134,0.4,272.0,Sobol1,4.0,23.462364395401508,0.938730194976062,728.8402262511314,707.0,-21.84022625113141
15135,0.4,272.0,Sobol2,4.0,50.1802891315292,0.720634481095054,739.0,707.0,-32.0
15136,0.4,272.0,Grid1296,5.0,71.73487126113245,0.4895692941369597,695.6010145607686,707.0,11.39898543923141
15137,0.4,272.0,Grid2401,5.0,123.14026288909368,-0.4552181824844212,714.625,707.0,-7.625
15138,0.4,272.0,Sobol1,5.0,19.150421722373046,0.9591812565240108,719.2839646762906,707.0,-12.283964676290566
15139,0.4,272.0,Sobol2,5.0,18.508991284116476,0.9619922654001086,721.6875,707.0,-14.6875
15140,0.4,272.0,Grid1296,6.0,5648233355.940325,-3164473099866673.0,-344247047.7378235,707.0,344247754.7378235
15141,0.4,272.0,Grid2401,6.0,167.6990909943133,-1.6989160542980333,731.625,707.0,-24.625
15142,0.4,272.0,Sobol1,6.0,19.84639024354125,0.9561604587792244,719.7460595218314,707.0,-12.746059521831398
15143,0.4,272.0,Sobol2,6.0,20.45365760461687,0.9535860589716484,728.75,707.0,-21.75
15144,0.4,272.0,Grid1296,7.0,620710155.7591615,-38216758513837.48,36831961.71875,707.0,-36831254.71875
15145,0.4,272.0,Grid2401,7.0,1207713.633605731,-139976746.35525855,106732.4375,707.0,-106025.4375
15146,0.4,272.0,Sobol1,7.0,20.50306046789926,0.953211369648712,718.5601773948133,707.0,-11.560177394813309
15147,0.4,272.0,Sobol2,7.0,21.6763516849126,0.9478710640679238,722.78125,707.0,-15.78125
15148,0.4,272.0,Grid1296,8.0,3775812893.991077,-1414155204464818.8,207379778.9375,707.0,-207379071.9375
15149,0.4,272.0,Grid2401,8.0,2204515.621503714,-466395466.1483042,-160735.546875,707.0,161442.546875
15150,0.4,272.0,Sobol1,8.0,24.154452102217054,0.9350622362601464,714.78125,707.0,-7.78125
15151,0.4,272.0,Sobol2,8.0,33.98769103056368,0.8718407945693135,711.2265625,707.0,-4.2265625
15152,0.4,272.0,Grid1296,9.0,1618170795.385135,-259731643357222.4,-76646247.20161438,707.0,76646954.20161438
15153,0.4,272.0,Grid2401,9.0,44797708.57020008,-192592583910.9435,-3398661.56640625,707.0,3399368.56640625
15154,0.4,272.0,Sobol1,9.0,48.352140215820654,0.7397837875134171,712.4375,707.0,-5.4375
15155,0.4,272.0,Sobol2,9.0,80.21436398973574,0.2861437409098779,708.953125,707.0,-1.953125
15156,0.4,272.0,Grid1296,10.0,1169875671.1669538,-135754915783645.88,42953812.22595215,707.0,-42953105.22595215
15157,0.4,272.0,Grid2401,10.0,53340242.90077774,-273047332250.64127,-2888143.625,707.0,2888850.625
15158,0.4,272.0,Sobol1,10.0,160.5422725503458,-1.868677716115691,720.21875,707.0,-13.21875
15159,0.4,272.0,Sobol2,10.0,395.1648010645232,-16.324590959135797,657.2149658203125,707.0,49.7850341796875
15160,0.4,759.0,Grid1296,1.0,76.92311136641199,0.4144792754240146,739.4413651433993,707.0,-32.44136514339925
15161,0.4,759.0,Grid2401,1.0,96.38569710362238,0.1130034659669372,778.4309433879996,707.0,-71.4309433879996
15162,0.4,759.0,Sobol1,1.0,72.23421781105642,0.4297448999209873,680.0009675309847,707.0,26.999032469015333
15163,0.4,759.0,Sobol2,1.0,73.10116462064263,0.4126517570048517,658.1599552769355,707.0,48.84004472306447
15164,0.4,759.0,Grid1296,2.0,46.58685796885405,0.7852389945548428,752.3685738536942,707.0,-45.368573853694215
15165,0.4,759.0,Grid2401,2.0,78.53936085250234,0.4110594429915073,775.9591235301358,707.0,-68.9591235301358
15166,0.4,759.0,Sobol1,2.0,39.00577317284064,0.8337196189259454,710.2586515428595,707.0,-3.258651542859525
15167,0.4,759.0,Sobol2,2.0,38.5858328783881,0.8363549625562552,701.021801709988,707.0,5.97819829001196
15168,0.4,759.0,Grid1296,3.0,25.45727224708272,0.9358713169404534,723.5625,707.0,-16.5625
15169,0.4,759.0,Grid2401,3.0,43.16977303159205,0.8220670955098,746.3932188074846,707.0,-39.39321880748457
15170,0.4,759.0,Sobol1,3.0,25.58547986674308,0.928456470304672,736.1004344537612,707.0,-29.10043445376118
15171,0.4,759.0,Sobol2,3.0,24.000496415472394,0.9366877816104116,732.1588542641147,707.0,-25.158854264114662
15172,0.4,759.0,Grid1296,4.0,45.40043966926363,0.7960382616986578,709.15625,707.0,-2.15625
15173,0.4,759.0,Grid2401,4.0,43.02659655280716,0.8232453996111988,716.6093578618348,707.0,-9.609357861834836
15174,0.4,759.0,Sobol1,4.0,23.21219042337452,0.9411135357317028,730.6839992294308,707.0,-23.68399922943081
15175,0.4,759.0,Sobol2,4.0,23.90990378847206,0.9371648380185664,718.8763095880666,707.0,-11.876309588066649
15176,0.4,759.0,Grid1296,5.0,66.48404109744497,0.5626154825043654,697.3671875,707.0,9.6328125
15177,0.4,759.0,Grid2401,5.0,108.51692070575706,-0.1243244644210519,704.8804620631983,707.0,2.1195379368017484
15178,0.4,759.0,Sobol1,5.0,19.06854129376444,0.9602608866888436,715.6086174266964,707.0,-8.608617426696355
15179,0.4,759.0,Sobol2,5.0,18.670397064013716,0.9616862915369748,720.3276564822567,707.0,-13.327656482256655
