,ratio,rndint,dataset,rmse,mape,r2
332,0.1,928.0,Grid1296,78.11352582721037,0.09557088750924948,0.40906688335037267
333,0.1,928.0,Grid2401,100.27816272672058,0.11656124559312182,0.08199406120245412
334,0.1,928.0,Sobol1,71.22821527268887,0.09256505416739173,0.413119859502043
335,0.1,928.0,Sobol2,72.22681679086662,0.09414634241137643,0.38642074348869915
336,0.1,854.0,Grid1296,78.19866436535801,0.095234617370234,0.41104032908028043
337,0.1,854.0,Grid2401,100.76113921197579,0.11718612379491569,0.07086360799193558
338,0.1,854.0,Sobol1,71.85458087756344,0.09354367405602973,0.3992832561114099
339,0.1,854.0,Sobol2,72.19727290149868,0.09395051832655096,0.3831020938713652
340,0.1,554.0,Grid1296,78.03622070487441,0.0956199872312225,0.4095056448070351
341,0.1,554.0,Grid2401,101.01885056330042,0.11747719748379996,0.06383857977611129
342,0.1,554.0,Sobol1,71.2146487087296,0.09278541389982102,0.41222524951282735
343,0.1,554.0,Sobol2,72.56539035421285,0.09465010308362355,0.3786843953490622
344,0.1,562.0,Grid1296,78.25659605547428,0.09551615447157757,0.4108518792319217
345,0.1,562.0,Grid2401,100.68550869804187,0.1170401893423903,0.07462675056415002
346,0.1,562.0,Sobol1,71.30610866540685,0.09278445844115364,0.4189511064900576
347,0.1,562.0,Sobol2,72.01097715531398,0.09366601411641724,0.3861509720631292
348,0.1,78.0,Grid1296,78.96143180348676,0.09564638285740847,0.3997610199083802
349,0.1,78.0,Grid2401,101.41328669417963,0.11801962117037432,0.061371227232863146
350,0.1,78.0,Sobol1,71.52628518557711,0.09317990322023659,0.4051285829079717
351,0.1,78.0,Sobol2,71.92137461625198,0.09389684705206003,0.3992962890983285
352,0.1,222.0,Grid1296,77.79248812162614,0.09536125004050558,0.4132526235090903
353,0.1,222.0,Grid2401,100.93073368169627,0.1174038581710762,0.0720713750059041
354,0.1,222.0,Sobol1,71.41212999205176,0.09285712887431492,0.40820839564993683
355,0.1,222.0,Sobol2,72.13512654028048,0.09393492590004647,0.38291109803627155
356,0.1,294.0,Grid1296,78.1399748014142,0.09535160164953112,0.40924651368902365
357,0.1,294.0,Grid2401,100.86684705510037,0.11730769236045364,0.07237241067370748
358,0.1,294.0,Sobol1,71.25537784764316,0.09269354972019368,0.41095853624751655
359,0.1,294.0,Sobol2,71.88493043579754,0.09378517410718931,0.39369019341941824
360,0.1,725.0,Grid1296,78.24940313634093,0.0954458326371173,0.4086505644699666
361,0.1,725.0,Grid2401,100.66846956558754,0.11716074833687606,0.07209534523806349
362,0.1,725.0,Sobol1,71.58491514100555,0.09327279863771629,0.41035605387450225
363,0.1,725.0,Sobol2,72.21925620515043,0.09413703462644618,0.3778398574886722
364,0.1,582.0,Grid1296,78.44096476361095,0.09560995646727051,0.4041310216122349
365,0.1,582.0,Grid2401,100.85297121671121,0.11728169965645317,0.06885317219601683
366,0.1,582.0,Sobol1,71.72560121539779,0.09370677010193909,0.40521511937112964
367,0.1,582.0,Sobol2,72.00766952154555,0.09378775328531715,0.38795643052064677
368,0.1,731.0,Grid1296,78.28855046778493,0.09523012990607808,0.4073087596030547
369,0.1,731.0,Grid2401,101.07310227010427,0.11755171242118377,0.0643700072422051
370,0.1,731.0,Sobol1,71.65230112206683,0.09361694048368643,0.409268087198562
371,0.1,731.0,Sobol2,73.12513198673173,0.09526719425733425,0.36080945403252684
372,0.1,249.0,Grid1296,78.29306121844793,0.09555308615672266,0.4085854834839182
373,0.1,249.0,Grid2401,100.46632013650454,0.11694184271862457,0.08068277174488758
374,0.1,249.0,Sobol1,71.53703959737186,0.09309419124313102,0.4088047625666097
375,0.1,249.0,Sobol2,72.04052195845347,0.09403604277328921,0.3951858618509767
376,0.1,791.0,Grid1296,78.20006500063641,0.09535961071071357,0.40914109310338365
377,0.1,791.0,Grid2401,100.49019771442472,0.11686952811380782,0.0761450957143256
378,0.1,791.0,Sobol1,71.39829183928092,0.0930038358753267,0.4133427552851471
379,0.1,791.0,Sobol2,72.24770466310389,0.09416115218892446,0.37867632421077213
380,0.1,35.0,Grid1296,78.47857754876833,0.09596059697476136,0.4043083058779864
381,0.1,35.0,Grid2401,100.27835178154825,0.11661041505231202,0.08061975094529028
382,0.1,35.0,Sobol1,71.05943553548444,0.0924340807280924,0.4245815008763929
383,0.1,35.0,Sobol2,72.13951307415905,0.09391996612751834,0.3822730143204762
384,0.1,180.0,Grid1296,78.84294509328153,0.09573960261907302,0.4002887038191357
385,0.1,180.0,Grid2401,100.12218765749599,0.11656876427919473,0.0801756817034629
386,0.1,180.0,Sobol1,71.38450493672975,0.09294157572855372,0.4129131055405304
387,0.1,180.0,Sobol2,71.71164384377003,0.09351468476758214,0.40740953311494044
388,0.1,510.0,Grid1296,78.58368257883872,0.09550646713123492,0.4046769477348101
389,0.1,510.0,Grid2401,100.96384990588196,0.11741578777166511,0.07144567932396573
390,0.1,510.0,Sobol1,71.59115489839242,0.09337375719646542,0.40411610843325774
391,0.1,510.0,Sobol2,72.10487760337877,0.09370311144033289,0.38492910045291284
392,0.1,593.0,Grid1296,78.50917020409533,0.09575490865217934,0.4062130179074198
393,0.1,593.0,Grid2401,100.72525658388265,0.11701015290395858,0.07748290814343328
394,0.1,593.0,Sobol1,71.66567481712043,0.09329213667094381,0.41038785171799397
395,0.1,593.0,Sobol2,71.70007492652695,0.0933766005131491,0.39356663435057815
396,0.1,634.0,Grid1296,77.88954007987289,0.09547856299722071,0.4130816947601653
397,0.1,634.0,Grid2401,100.67839096120748,0.11712424026957143,0.07717427453691195
398,0.1,634.0,Sobol1,71.35774122192137,0.09298858232170237,0.42224333444476936
399,0.1,634.0,Sobol2,71.94137915851307,0.09371093799680498,0.3922893692207219
400,0.15,678.0,Grid1296,77.7224554454513,0.09509718278877027,0.4116489461721352
401,0.15,678.0,Grid2401,99.95796740202672,0.11582015493355585,0.08005626624326667
402,0.15,678.0,Sobol1,71.62651940833176,0.09354656141233264,0.4230868450436641
403,0.15,678.0,Sobol2,71.99010022006588,0.09373049011331332,0.3950827806288424
404,0.15,147.0,Grid1296,78.33845690750695,0.0953727010121934,0.4032741039147467
405,0.15,147.0,Grid2401,99.88141307888323,0.11570859160409139,0.0814448584579941
406,0.15,147.0,Sobol1,71.68939303099492,0.09359059128952205,0.41564425690918483
407,0.15,147.0,Sobol2,72.17452062640571,0.09406770711495864,0.385964748628027
408,0.15,561.0,Grid1296,77.28775153866734,0.09497909251894122,0.41876304027047195
409,0.15,561.0,Grid2401,100.28859645635468,0.11624348052631563,0.07634885061152574
410,0.15,561.0,Sobol1,71.55225509263103,0.09338467802869675,0.4212199195755102
411,0.15,561.0,Sobol2,72.57642008539943,0.09472372363453577,0.3831459339821396
412,0.15,237.0,Grid1296,78.57649821090827,0.09532874297449094,0.4000247948478428
413,0.15,237.0,Grid2401,100.40660496874746,0.1165092076147311,0.0737548354086548
414,0.15,237.0,Sobol1,71.8377888917646,0.09387162626594846,0.40974602811431593
415,0.15,237.0,Sobol2,72.43976781932993,0.09466529497118382,0.390329147731294
416,0.15,588.0,Grid1296,76.99566931197548,0.09521190108238085,0.42084539479324623
417,0.15,588.0,Grid2401,99.94921067821846,0.11574800707919886,0.0813478943161704
418,0.15,588.0,Sobol1,71.81984261595738,0.09379551159355097,0.4107140773348299
419,0.15,588.0,Sobol2,72.25837138795119,0.09403866903312326,0.3810102988995895
420,0.15,951.0,Grid1296,77.6840424167314,0.09486191991941081,0.41559550650659083
421,0.15,951.0,Grid2401,99.75023230113031,0.11551083206921112,0.08643952624274642
422,0.15,951.0,Sobol1,71.96057581904307,0.09400506505683608,0.41774203097764073
423,0.15,951.0,Sobol2,72.33140637123317,0.09423400014134745,0.3793347652980682
424,0.15,490.0,Grid1296,77.79716720113952,0.09488611079117706,0.4113480984721002
425,0.15,490.0,Grid2401,100.2671262705599,0.11634872063164386,0.07077037485892157
426,0.15,490.0,Sobol1,71.43462982069885,0.0928121087845239,0.41946888251619296
427,0.15,490.0,Sobol2,72.73322849215172,0.0948871861199647,0.38197528416473225
428,0.15,395.0,Grid1296,78.2956088437886,0.09508642723864735,0.40671288809503237
429,0.15,395.0,Grid2401,99.41621234852813,0.11524287503173059,0.09029375137095552
430,0.15,395.0,Sobol1,71.59216853225729,0.09327133894451968,0.4157115354451104
431,0.15,395.0,Sobol2,71.92253258104984,0.0939097784692738,0.4017488326593409
432,0.15,877.0,Grid1296,77.5144664923737,0.09506759774960566,0.4128683808700654
433,0.15,877.0,Grid2401,100.41260261005435,0.11627319867653747,0.0731595597328647
434,0.15,877.0,Sobol1,71.46544660710462,0.0932725095449489,0.41300796634817194
435,0.15,877.0,Sobol2,72.27644725506717,0.09426642228904045,0.38926768552474733
436,0.15,297.0,Grid1296,77.98855067347914,0.09514776336657595,0.40853507586773885
437,0.15,297.0,Grid2401,99.18718555393689,0.11494404681059175,0.09122665999329238
438,0.15,297.0,Sobol1,71.77233554517817,0.09358218514695234,0.4064057909438733
439,0.15,297.0,Sobol2,71.9326615742399,0.09368143667163883,0.3924717048119327
440,0.15,721.0,Grid1296,78.59351467750099,0.09564579487646514,0.40234460971131447
441,0.15,721.0,Grid2401,100.10790213177972,0.11594466818461571,0.08044270430617773
442,0.15,721.0,Sobol1,71.46659584216005,0.09309373192500688,0.41588459010579804
443,0.15,721.0,Sobol2,72.29390145281836,0.0943742593137417,0.3965778669749114
444,0.15,711.0,Grid1296,77.92156767289573,0.09520508923595755,0.41100487791977547
445,0.15,711.0,Grid2401,100.41843008892455,0.11620874426861537,0.0758857518799193
446,0.15,711.0,Sobol1,71.3701149418364,0.09293328108947108,0.4176598854759277
447,0.15,711.0,Sobol2,72.346368792011,0.09423523064892486,0.39182505597741524
448,0.15,985.0,Grid1296,78.04567927570255,0.09506291074485082,0.4080686205017823
449,0.15,985.0,Grid2401,99.75932025780963,0.11553035206118449,0.08542008731759165
450,0.15,985.0,Sobol1,71.83566778526742,0.09372543733976547,0.4133853190797806
451,0.15,985.0,Sobol2,72.3639592594592,0.09430511892204034,0.39182442185757627
452,0.15,171.0,Grid1296,78.7343259779069,0.09543143394339754,0.3995917346142299
453,0.15,171.0,Grid2401,99.75482819364831,0.11574829811119457,0.0866928683594792
454,0.15,171.0,Sobol1,71.8841837620369,0.09387293184187054,0.4134319350542808
455,0.15,171.0,Sobol2,72.52709909433689,0.09447393458566808,0.38503350070006215
456,0.15,75.0,Grid1296,78.1071571241596,0.09518095390481601,0.40649476673222973
457,0.15,75.0,Grid2401,99.78438577156848,0.11578942223002561,0.08301078549321361
458,0.15,75.0,Sobol1,71.35005432211183,0.09292456974315824,0.4251721817812474
459,0.15,75.0,Sobol2,72.53473472355003,0.09446509886959605,0.37647703455890325
460,0.15,16.0,Grid1296,78.32213614359321,0.09532654047795652,0.40568911835570964
461,0.15,16.0,Grid2401,99.74769387770536,0.11546050598955734,0.08686385583628442
462,0.15,16.0,Sobol1,71.40260064588801,0.09305952732601092,0.4156460492578462
463,0.15,16.0,Sobol2,73.094124092766,0.09527917423616312,0.36510796089486997
464,0.15,669.0,Grid1296,77.96538073953032,0.09481833782193913,0.40839354591466004
465,0.15,669.0,Grid2401,99.85476780408828,0.11572943640334656,0.08141344495175584
466,0.15,669.0,Sobol1,71.75547066929214,0.09351084152032699,0.4136741629610575
467,0.15,669.0,Sobol2,72.26825807784712,0.09399850774358737,0.3864445238885956
468,0.15,530.0,Grid1296,78.15456336725437,0.09523916529345418,0.4097736427185733
469,0.15,530.0,Grid2401,100.15003325373605,0.11615741661849506,0.07671352599669967
470,0.15,530.0,Sobol1,71.55136898803265,0.09307174247767518,0.4066318740366158
471,0.15,530.0,Sobol2,72.16523016198653,0.09413606645634262,0.39665090207689435
472,0.15,999.0,Grid1296,78.83323791529325,0.09545536516778264,0.39685262147378353
473,0.15,999.0,Grid2401,99.42318759038832,0.11534002622140814,0.08500794427757263
474,0.15,999.0,Sobol1,71.71398533763528,0.09358704806070037,0.40888801163221045
475,0.15,999.0,Sobol2,72.16360343105482,0.0941889027760956,0.3971912400931217
476,0.15,794.0,Grid1296,78.12013418328854,0.09505252389585275,0.40657275611975696
477,0.15,794.0,Grid2401,100.40118451370088,0.11644215458984786,0.07026431873280348
478,0.15,794.0,Sobol1,71.67154376393597,0.09344833963287907,0.4142634659090937
479,0.15,794.0,Sobol2,72.71143519615411,0.09478445786646855,0.3862640435276
480,0.15,936.0,Grid1296,77.80665504386496,0.09522682153816403,0.4111766297885622
481,0.15,936.0,Grid2401,99.91633604548355,0.11586897328291319,0.07631811083191198
482,0.15,936.0,Sobol1,71.73867976615495,0.09368294208815851,0.4143443988929041
483,0.15,936.0,Sobol2,72.23751030295566,0.09392355049986717,0.386500062747025
484,0.15,111.0,Grid1296,77.83531770255651,0.09490981760735896,0.4126869429475115
485,0.15,111.0,Grid2401,99.9263984360978,0.11570641375060607,0.08725533207134184
486,0.15,111.0,Sobol1,71.6922112568364,0.09334406815678696,0.4053245332274248
487,0.15,111.0,Sobol2,72.6500848406633,0.09475450680850588,0.38938472882791986
488,0.15,816.0,Grid1296,78.13608531546696,0.09520594234616106,0.4111504503510697
489,0.15,816.0,Grid2401,100.37316948937575,0.1163108976894913,0.06809334245239218
490,0.15,816.0,Sobol1,71.5110840726713,0.09323431065373262,0.41089357660203407
491,0.15,816.0,Sobol2,72.88910388430807,0.09512176808200797,0.37097457129586187
492,0.15,968.0,Grid1296,77.6814909199514,0.09485427227582727,0.41250619556765344
493,0.15,968.0,Grid2401,99.59467372366181,0.11537872532875455,0.08992119351221861
494,0.15,968.0,Sobol1,71.6041773436613,0.09343839581012685,0.40742615303542096
495,0.15,968.0,Sobol2,72.3857617824573,0.09457174866334209,0.3904924198900299
496,0.15,48.0,Grid1296,78.00346834848916,0.09533156730811669,0.4103121838988162
497,0.15,48.0,Grid2401,100.3809504573202,0.11630980940258065,0.07085169109254941
498,0.15,48.0,Sobol1,71.55512366095896,0.09327540700338403,0.41178562278923825
499,0.15,48.0,Sobol2,72.19126330411368,0.0943097324753759,0.3986719820100917
500,0.15,986.0,Grid1296,77.83049439929457,0.09528716205345918,0.41265431244831596
501,0.15,986.0,Grid2401,100.11429475339817,0.11610000657639381,0.07451895872681047
502,0.15,986.0,Sobol1,71.8053244794048,0.09371262758610771,0.4020582071322929
503,0.15,986.0,Sobol2,71.97460621376835,0.09412079845595041,0.3979946031778856
504,0.15,829.0,Grid1296,78.1054466730186,0.09540529888423568,0.40743209626823385
505,0.15,829.0,Grid2401,100.19182407095062,0.11604860432665444,0.07578773691918905
506,0.15,829.0,Sobol1,72.05389384656505,0.09412329022720775,0.3988632230484771
507,0.15,829.0,Sobol2,72.25818067007891,0.09449018043935947,0.3945905119129971
508,0.15,996.0,Grid1296,77.59300507896867,0.09503634371430128,0.4160412150473687
509,0.15,996.0,Grid2401,100.54937287502072,0.11635320842173831,0.07302011263800245
510,0.15,996.0,Sobol1,71.67132811840112,0.09360392265753044,0.41421362627489433
511,0.15,996.0,Sobol2,72.22224050306895,0.0941494518356245,0.3913647560060354
512,0.15,272.0,Grid1296,78.1685430968771,0.09524258439800078,0.40755662542404525
513,0.15,272.0,Grid2401,99.77235817039247,0.11577485852179895,0.07914058825113668
514,0.15,272.0,Sobol1,71.4921237160241,0.09316365579510552,0.41293829382577885
515,0.15,272.0,Sobol2,72.15049102848783,0.09437267434075422,0.3950311272493553
516,0.15,759.0,Grid1296,78.16434250935076,0.09494424766994561,0.4072782787792788
517,0.15,759.0,Grid2401,99.25172722998587,0.11513410949428554,0.09586923269570202
518,0.15,759.0,Sobol1,71.8218745227064,0.09383256698410422,0.41277335255712655
519,0.15,759.0,Sobol2,72.73313022960645,0.09494259430028984,0.3802561236517472
520,0.15,390.0,Grid1296,78.22202183277183,0.09516695558033,0.406335978539092
521,0.15,390.0,Grid2401,99.64716370871963,0.11543042380210558,0.08580799445601794
522,0.15,390.0,Sobol1,71.10310632305999,0.09263611316728038,0.42798925053391956
523,0.15,390.0,Sobol2,71.89238471850804,0.09383612256276876,0.39594686951697944
524,0.15,930.0,Grid1296,78.56660462069236,0.09536837265710248,0.4016489536908695
525,0.15,930.0,Grid2401,99.6563833778743,0.11545858479779618,0.08747044404659798
526,0.15,930.0,Sobol1,71.56020143566695,0.09349063260645939,0.4120980496088211
527,0.15,930.0,Sobol2,72.25412761464763,0.09420615088121757,0.39019332348736613
528,0.15,633.0,Grid1296,77.40301789952302,0.0950390263940433,0.41688667636828636
529,0.15,633.0,Grid2401,100.36498513714353,0.11619848642756848,0.07489030709580402
530,0.15,633.0,Sobol1,71.64991093685705,0.09348577044236168,0.40589015065671186
531,0.15,633.0,Sobol2,72.36096691929394,0.09463755374936712,0.39457921081057856
532,0.15,928.0,Grid1296,78.22999071482592,0.09518565987957847,0.4064128878895834
533,0.15,928.0,Grid2401,99.35238719735628,0.11508540473390713,0.09129155614863704
534,0.15,928.0,Sobol1,71.23822711867493,0.09258396422238165,0.41667829787212063
535,0.15,928.0,Sobol2,72.25813713932784,0.09424269408883473,0.3861240705099771
536,0.15,854.0,Grid1296,77.97859263253017,0.09493322635142944,0.4128250603201298
537,0.15,854.0,Grid2401,100.20283669290207,0.11605496985410053,0.07332431659404004
538,0.15,854.0,Sobol1,72.2068836015387,0.09423710090151899,0.3969295871148839
539,0.15,854.0,Sobol2,72.530213113844,0.09461063919290694,0.38613976559460894
540,0.15,554.0,Grid1296,77.67307225584696,0.0949740238788986,0.41269613818072004
541,0.15,554.0,Grid2401,100.20537803791274,0.11610976504872135,0.07264057306228411
542,0.15,554.0,Sobol1,71.28653057408002,0.09304618032008759,0.4215884529935532
543,0.15,554.0,Sobol2,72.39366519157274,0.09451649510297187,0.38798160709354357
544,0.15,562.0,Grid1296,78.15328806083693,0.09529547370544292,0.4105792407238793
545,0.15,562.0,Grid2401,100.10353990011674,0.1159636195570215,0.07776793768861456
546,0.15,562.0,Sobol1,71.51658251064399,0.0932138811488988,0.4218514412268194
547,0.15,562.0,Sobol2,72.26815962171985,0.09405127856937748,0.3828715977674516
548,0.15,78.0,Grid1296,79.13341540888275,0.09556133319220741,0.39460570439509746
549,0.15,78.0,Grid2401,100.71311442908548,0.11684504054054219,0.06772851866090845
550,0.15,78.0,Sobol1,71.49967045892039,0.09329996932326552,0.4107272448967285
551,0.15,78.0,Sobol2,71.86392629161311,0.09380134038234161,0.4049066532970024
552,0.15,222.0,Grid1296,77.63733968324532,0.0948837011606631,0.4136248879212966
553,0.15,222.0,Grid2401,100.0067348452559,0.11604773339974246,0.08143946829960147
554,0.15,222.0,Sobol1,71.20074703937875,0.0925059916679544,0.4139251465654258
555,0.15,222.0,Sobol2,72.13094338827861,0.09397148476436103,0.3884468903859464
556,0.15,294.0,Grid1296,78.31310923547817,0.0949452131963572,0.4062868419242407
557,0.15,294.0,Grid2401,99.80028913304743,0.11566759153338911,0.08483828531430315
558,0.15,294.0,Sobol1,71.31326447537681,0.09289652770910098,0.4118151903848748
559,0.15,294.0,Sobol2,72.10014169795609,0.09411624724633066,0.39471649652559315
560,0.15,725.0,Grid1296,77.71425862655074,0.09496591162030876,0.4121395314742671
561,0.15,725.0,Grid2401,99.72204610769111,0.11568553610265815,0.08249887347245954
562,0.15,725.0,Sobol1,71.45102060871402,0.09311833948103612,0.412945255969565
563,0.15,725.0,Sobol2,72.34916296265666,0.09448620859307597,0.38170065091551586
