,ratio,rndint,dataset,prediction,target,diff
2776,0.7,791.0,Grid1296,748.902739129339,707.0,-41.90273912933901
2777,0.7,791.0,Grid2401,775.6810965822569,707.0,-68.68109658225694
2778,0.7,791.0,Sobol1,670.1263637733657,707.0,36.87363622663429
2779,0.7,791.0,Sobol2,659.8911238135654,707.0,47.1088761864346
2780,0.7,35.0,Grid1296,746.5216027293593,707.0,-39.5216027293593
2781,0.7,35.0,Grid2401,777.55154550944,707.0,-70.55154550943996
2782,0.7,35.0,Sobol1,667.7828194183301,707.0,39.217180581669936
2783,0.7,35.0,Sobol2,675.8928167271217,707.0,31.107183272878274
2784,0.7,180.0,Grid1296,742.906167976063,707.0,-35.90616797606299
2785,0.7,180.0,Grid2401,778.5409541537276,707.0,-71.54095415372763
2786,0.7,180.0,Sobol1,671.9377842251513,707.0,35.06221577484871
2787,0.7,180.0,Sobol2,664.9746778525699,707.0,42.025322147430074
2788,0.7,510.0,Grid1296,753.9940969174493,707.0,-46.99409691744927
2789,0.7,510.0,Grid2401,783.2189802855039,707.0,-76.2189802855039
2790,0.7,510.0,Sobol1,690.3697329075269,707.0,16.630267092473105
2791,0.7,510.0,Sobol2,663.4967000538254,707.0,43.50329994617459
2792,0.7,593.0,Grid1296,744.1897358955637,707.0,-37.18973589556367
2793,0.7,593.0,Grid2401,779.0377646920492,707.0,-72.03776469204922
2794,0.7,593.0,Sobol1,689.3262460865894,707.0,17.673753913410565
2795,0.7,593.0,Sobol2,665.4189149397707,707.0,41.58108506022927
2796,0.7,634.0,Grid1296,732.4659305181299,707.0,-25.46593051812988
2797,0.7,634.0,Grid2401,778.5485731548008,707.0,-71.5485731548008
2798,0.7,634.0,Sobol1,683.4493516157958,707.0,23.550648384204237
2799,0.7,634.0,Sobol2,659.8464001946855,707.0,47.15359980531446
2800,0.75,678.0,Grid1296,744.6464591463167,707.0,-37.646459146316715
2801,0.75,678.0,Grid2401,782.0495639590205,707.0,-75.04956395902047
2802,0.75,678.0,Sobol1,685.9159365823048,707.0,21.084063417695234
2803,0.75,678.0,Sobol2,652.3615379303242,707.0,54.638462069675825
2804,0.75,147.0,Grid1296,739.3408239975831,707.0,-32.34082399758313
2805,0.75,147.0,Grid2401,776.0008496950747,707.0,-69.00084969507475
2806,0.75,147.0,Sobol1,670.6048102970394,707.0,36.39518970296058
2807,0.75,147.0,Sobol2,670.8677742815745,707.0,36.1322257184255
2808,0.75,561.0,Grid1296,745.0085368526421,707.0,-38.00853685264212
2809,0.75,561.0,Grid2401,784.3936778019971,707.0,-77.39367780199711
2810,0.75,561.0,Sobol1,676.2819304598156,707.0,30.718069540184388
2811,0.75,561.0,Sobol2,657.4566674354753,707.0,49.54333256452469
2812,0.75,237.0,Grid1296,749.8414069120741,707.0,-42.84140691207415
2813,0.75,237.0,Grid2401,781.7747261725475,707.0,-74.7747261725475
2814,0.75,237.0,Sobol1,681.7347697708148,707.0,25.26523022918525
2815,0.75,237.0,Sobol2,663.8319771134995,707.0,43.16802288650047
2816,0.75,588.0,Grid1296,733.59758727547,707.0,-26.597587275470005
2817,0.75,588.0,Grid2401,777.1027454557877,707.0,-70.10274545578773
2818,0.75,588.0,Sobol1,680.7688805906338,707.0,26.231119409366215
2819,0.75,588.0,Sobol2,661.3458440066818,707.0,45.65415599331823
2820,0.75,951.0,Grid1296,732.1629519868613,707.0,-25.162951986861344
2821,0.75,951.0,Grid2401,777.589049344362,707.0,-70.58904934436202
2822,0.75,951.0,Sobol1,682.2563210854834,707.0,24.743678914516636
2823,0.75,951.0,Sobol2,670.9263955265924,707.0,36.07360447340761
2824,0.75,490.0,Grid1296,747.3703560307426,707.0,-40.37035603074264
2825,0.75,490.0,Grid2401,781.0546136872938,707.0,-74.0546136872938
2826,0.75,490.0,Sobol1,673.9323063572707,707.0,33.067693642729296
2827,0.75,490.0,Sobol2,652.8287815128926,707.0,54.17121848710735
2828,0.75,395.0,Grid1296,741.164756044907,707.0,-34.164756044906994
2829,0.75,395.0,Grid2401,780.7439596690414,707.0,-73.74395966904137
2830,0.75,395.0,Sobol1,677.5055060046221,707.0,29.494493995377866
2831,0.75,395.0,Sobol2,669.0297373441267,707.0,37.970262655873285
2832,0.75,877.0,Grid1296,745.5912928089524,707.0,-38.5912928089524
2833,0.75,877.0,Grid2401,786.3483471088975,707.0,-79.34834710889754
2834,0.75,877.0,Sobol1,687.8981900599213,707.0,19.101809940078738
2835,0.75,877.0,Sobol2,666.7031602484433,707.0,40.29683975155672
2836,0.75,297.0,Grid1296,737.9748513640438,707.0,-30.974851364043843
2837,0.75,297.0,Grid2401,773.3366681632901,707.0,-66.33666816329014
2838,0.75,297.0,Sobol1,683.6588942065273,707.0,23.341105793472707
2839,0.75,297.0,Sobol2,661.9200156905762,707.0,45.07998430942382
2840,0.75,721.0,Grid1296,738.0600074923095,707.0,-31.060007492309524
2841,0.75,721.0,Grid2401,774.9338624632331,707.0,-67.93386246323314
2842,0.75,721.0,Sobol1,687.3030863940852,707.0,19.6969136059148
2843,0.75,721.0,Sobol2,663.4196657288271,707.0,43.58033427117289
2844,0.75,711.0,Grid1296,742.0941439980807,707.0,-35.09414399808065
2845,0.75,711.0,Grid2401,781.6431527149466,707.0,-74.64315271494661
2846,0.75,711.0,Sobol1,680.776874039367,707.0,26.223125960632956
2847,0.75,711.0,Sobol2,671.1945386065981,707.0,35.805461393401856
2848,0.75,985.0,Grid1296,739.9357017386299,707.0,-32.93570173862986
2849,0.75,985.0,Grid2401,781.1457550539408,707.0,-74.14575505394077
2850,0.75,985.0,Sobol1,683.7963890038671,707.0,23.203610996132852
2851,0.75,985.0,Sobol2,664.8104489774802,707.0,42.18955102251982
2852,0.75,171.0,Grid1296,734.1567268377695,707.0,-27.156726837769497
2853,0.75,171.0,Grid2401,775.185666319326,707.0,-68.18566631932595
2854,0.75,171.0,Sobol1,682.431392327467,707.0,24.56860767253295
2855,0.75,171.0,Sobol2,654.2303326435606,707.0,52.76966735643941
2856,0.75,75.0,Grid1296,744.3708896828665,707.0,-37.370889682866505
2857,0.75,75.0,Grid2401,778.3572592457775,707.0,-71.35725924577753
2858,0.75,75.0,Sobol1,681.6169424747299,707.0,25.383057525270146
2859,0.75,75.0,Sobol2,656.4631534431934,707.0,50.53684655680661
2860,0.75,16.0,Grid1296,734.1488767942831,707.0,-27.14887679428307
2861,0.75,16.0,Grid2401,776.8090163623139,707.0,-69.80901636231386
2862,0.75,16.0,Sobol1,672.3874653261429,707.0,34.61253467385711
2863,0.75,16.0,Sobol2,666.3366882765595,707.0,40.66331172344053
2864,0.75,669.0,Grid1296,735.7501218992409,707.0,-28.750121899240867
2865,0.75,669.0,Grid2401,777.4773620615833,707.0,-70.47736206158334
2866,0.75,669.0,Sobol1,668.7405730085734,707.0,38.25942699142661
2867,0.75,669.0,Sobol2,666.241404988607,707.0,40.75859501139303
2868,0.75,530.0,Grid1296,740.4784040395004,707.0,-33.47840403950045
2869,0.75,530.0,Grid2401,777.3944494361554,707.0,-70.39444943615536
2870,0.75,530.0,Sobol1,671.8563282612411,707.0,35.14367173875894
2871,0.75,530.0,Sobol2,655.1380323582179,707.0,51.861967641782144
2872,0.75,999.0,Grid1296,749.3173410220231,707.0,-42.31734102202313
2873,0.75,999.0,Grid2401,777.4986196523923,707.0,-70.49861965239234
2874,0.75,999.0,Sobol1,666.2962749293697,707.0,40.7037250706303
2875,0.75,999.0,Sobol2,661.8244950210772,707.0,45.175504978922845
2876,0.75,794.0,Grid1296,733.3280316545851,707.0,-26.32803165458506
2877,0.75,794.0,Grid2401,775.3201938531032,707.0,-68.3201938531032
2878,0.75,794.0,Sobol1,679.1351507062094,707.0,27.8648492937906
2879,0.75,794.0,Sobol2,673.5050991104587,707.0,33.49490088954133
2880,0.75,936.0,Grid1296,739.135255787521,707.0,-32.13525578752103
2881,0.75,936.0,Grid2401,777.0093782839756,707.0,-70.0093782839756
2882,0.75,936.0,Sobol1,680.0656646754986,707.0,26.934335324501376
2883,0.75,936.0,Sobol2,659.0405081090472,707.0,47.95949189095279
2884,0.75,111.0,Grid1296,733.5875068072824,707.0,-26.587506807282352
2885,0.75,111.0,Grid2401,773.4292563219554,707.0,-66.42925632195545
2886,0.75,111.0,Sobol1,684.219527750882,707.0,22.78047224911802
2887,0.75,111.0,Sobol2,657.8152376222123,707.0,49.184762377787706
2888,0.75,816.0,Grid1296,732.3990863354313,707.0,-25.39908633543132
2889,0.75,816.0,Grid2401,775.9684037328218,707.0,-68.9684037328218
2890,0.75,816.0,Sobol1,679.9838717205295,707.0,27.016128279470536
2891,0.75,816.0,Sobol2,660.3435239743609,707.0,46.65647602563911
2892,0.75,968.0,Grid1296,740.8606562513985,707.0,-33.860656251398495
2893,0.75,968.0,Grid2401,778.4564123889238,707.0,-71.45641238892381
2894,0.75,968.0,Sobol1,683.0130048136367,707.0,23.986995186363288
2895,0.75,968.0,Sobol2,644.5418456532198,707.0,62.45815434678025
2896,0.75,48.0,Grid1296,731.5144284427721,707.0,-24.5144284427721
2897,0.75,48.0,Grid2401,780.1614238264353,707.0,-73.16142382643534
2898,0.75,48.0,Sobol1,678.1259540006914,707.0,28.874045999308578
2899,0.75,48.0,Sobol2,677.5991155975411,707.0,29.400884402458928
2900,0.75,986.0,Grid1296,744.7141350571843,707.0,-37.71413505718431
2901,0.75,986.0,Grid2401,778.4001031141754,707.0,-71.40010311417541
2902,0.75,986.0,Sobol1,675.6022983067282,707.0,31.397701693271756
2903,0.75,986.0,Sobol2,665.3873660756442,707.0,41.612633924355805
2904,0.75,829.0,Grid1296,742.4798623847221,707.0,-35.47986238472208
2905,0.75,829.0,Grid2401,790.8731353675363,707.0,-83.87313536753629
2906,0.75,829.0,Sobol1,671.6185275668226,707.0,35.38147243317735
2907,0.75,829.0,Sobol2,652.3339574656446,707.0,54.66604253435537
2908,0.75,996.0,Grid1296,734.3847885800017,707.0,-27.38478858000167
2909,0.75,996.0,Grid2401,784.3408224250455,707.0,-77.34082242504553
2910,0.75,996.0,Sobol1,692.4252136791176,707.0,14.574786320882367
2911,0.75,996.0,Sobol2,662.621428020821,707.0,44.378571979179014
2912,0.75,272.0,Grid1296,728.7582404449425,707.0,-21.758240444942544
2913,0.75,272.0,Grid2401,771.9142630404241,707.0,-64.91426304042409
2914,0.75,272.0,Sobol1,687.0209085096349,707.0,19.979091490365136
2915,0.75,272.0,Sobol2,668.5510765761571,707.0,38.44892342384287
2916,0.75,759.0,Grid1296,741.8366976427444,707.0,-34.83669764274441
2917,0.75,759.0,Grid2401,774.9146481786117,707.0,-67.91464817861174
2918,0.75,759.0,Sobol1,677.0113818486711,707.0,29.988618151328865
2919,0.75,759.0,Sobol2,652.2992677250306,707.0,54.70073227496937
2920,0.75,390.0,Grid1296,743.6833803326181,707.0,-36.68338033261807
2921,0.75,390.0,Grid2401,780.3943364980732,707.0,-73.39433649807324
2922,0.75,390.0,Sobol1,693.4930894997801,707.0,13.506910500219874
2923,0.75,390.0,Sobol2,673.2048349425554,707.0,33.79516505744459
2924,0.75,930.0,Grid1296,734.122778069881,707.0,-27.12277806988095
2925,0.75,930.0,Grid2401,774.9008507475651,707.0,-67.90085074756507
2926,0.75,930.0,Sobol1,676.0399293049645,707.0,30.960070695035483
2927,0.75,930.0,Sobol2,662.5245453499009,707.0,44.475454650099095
2928,0.75,633.0,Grid1296,731.2521729596012,707.0,-24.25217295960124
2929,0.75,633.0,Grid2401,781.0581942609293,707.0,-74.05819426092933
2930,0.75,633.0,Sobol1,673.9513039887879,707.0,33.04869601121209
2931,0.75,633.0,Sobol2,674.1683042228007,707.0,32.83169577719934
2932,0.75,928.0,Grid1296,747.188228623824,707.0,-40.18822862382399
2933,0.75,928.0,Grid2401,776.9463587172725,707.0,-69.94635871727246
2934,0.75,928.0,Sobol1,675.9492976796267,707.0,31.05070232037326
2935,0.75,928.0,Sobol2,665.3830019323404,707.0,41.61699806765955
2936,0.75,854.0,Grid1296,744.9754082485042,707.0,-37.97540824850421
2937,0.75,854.0,Grid2401,776.474281431269,707.0,-69.47428143126899
2938,0.75,854.0,Sobol1,669.208309383351,707.0,37.79169061664902
2939,0.75,854.0,Sobol2,651.942022068497,707.0,55.057977931503046
2940,0.75,554.0,Grid1296,732.4169061392656,707.0,-25.41690613926562
2941,0.75,554.0,Grid2401,772.2413545288069,707.0,-65.24135452880694
2942,0.75,554.0,Sobol1,679.2505370837148,707.0,27.74946291628521
2943,0.75,554.0,Sobol2,660.4152244487789,707.0,46.58477555122113
2944,0.75,562.0,Grid1296,724.4375726700823,707.0,-17.437572670082318
2945,0.75,562.0,Grid2401,781.6845432789664,707.0,-74.68454327896643
2946,0.75,562.0,Sobol1,675.0766272215016,707.0,31.923372778498447
2947,0.75,562.0,Sobol2,669.0286577482909,707.0,37.971342251709075
2948,0.75,78.0,Grid1296,740.1136683740004,707.0,-33.11366837400044
2949,0.75,78.0,Grid2401,781.5505628325305,707.0,-74.55056283253055
2950,0.75,78.0,Sobol1,678.641732046455,707.0,28.35826795354501
2951,0.75,78.0,Sobol2,664.1212083310093,707.0,42.87879166899074
2952,0.75,222.0,Grid1296,732.7346263650802,707.0,-25.734626365080203
2953,0.75,222.0,Grid2401,774.6061841001724,707.0,-67.60618410017241
2954,0.75,222.0,Sobol1,678.1052695971181,707.0,28.89473040288192
2955,0.75,222.0,Sobol2,669.1905469565291,707.0,37.80945304347085
2956,0.75,294.0,Grid1296,745.3971323087042,707.0,-38.39713230870416
2957,0.75,294.0,Grid2401,775.7440040535054,707.0,-68.74400405350536
2958,0.75,294.0,Sobol1,678.8877003336657,707.0,28.112299666334252
2959,0.75,294.0,Sobol2,674.7232760593791,707.0,32.276723940620855
2960,0.75,725.0,Grid1296,743.2703819408197,707.0,-36.270381940819675
2961,0.75,725.0,Grid2401,770.8704433934713,707.0,-63.870443393471305
2962,0.75,725.0,Sobol1,673.3078604549473,707.0,33.69213954505267
2963,0.75,725.0,Sobol2,672.8907421171212,707.0,34.10925788287875
2964,0.75,582.0,Grid1296,733.0250043032532,707.0,-26.02500430325324
2965,0.75,582.0,Grid2401,779.8893578754227,707.0,-72.88935787542266
2966,0.75,582.0,Sobol1,678.4037722870153,707.0,28.596227712984728
2967,0.75,582.0,Sobol2,661.8133653144355,707.0,45.18663468556451
2968,0.75,731.0,Grid1296,739.3152567210652,707.0,-32.315256721065225
2969,0.75,731.0,Grid2401,777.1833025516921,707.0,-70.18330255169212
2970,0.75,731.0,Sobol1,684.8212217535423,707.0,22.178778246457682
2971,0.75,731.0,Sobol2,665.6798611876486,707.0,41.32013881235139
2972,0.75,249.0,Grid1296,734.9051603406479,707.0,-27.905160340647853
2973,0.75,249.0,Grid2401,773.7839621724303,707.0,-66.78396217243028
2974,0.75,249.0,Sobol1,691.0621122876453,707.0,15.937887712354723
2975,0.75,249.0,Sobol2,667.4006449587704,707.0,39.599355041229614
2976,0.75,791.0,Grid1296,747.8914368540143,707.0,-40.89143685401427
2977,0.75,791.0,Grid2401,776.1183383963906,707.0,-69.11833839639064
2978,0.75,791.0,Sobol1,673.1764535376442,707.0,33.82354646235581
2979,0.75,791.0,Sobol2,670.1686779682551,707.0,36.83132203174489
2980,0.75,35.0,Grid1296,750.3295652271825,707.0,-43.32956522718246
2981,0.75,35.0,Grid2401,777.8188967323824,707.0,-70.81889673238243
2982,0.75,35.0,Sobol1,670.0510761256602,707.0,36.94892387433981
2983,0.75,35.0,Sobol2,676.2725521638158,707.0,30.727447836184183
2984,0.75,180.0,Grid1296,748.7250018247125,707.0,-41.725001824712535
2985,0.75,180.0,Grid2401,781.5190587577758,707.0,-74.51905875777584
2986,0.75,180.0,Sobol1,670.100177491118,707.0,36.89982250888204
2987,0.75,180.0,Sobol2,666.6286400344356,707.0,40.37135996556435
2988,0.75,510.0,Grid1296,754.8601257123756,707.0,-47.860125712375634
2989,0.75,510.0,Grid2401,783.5458627182702,707.0,-76.5458627182702
2990,0.75,510.0,Sobol1,680.8203474663211,707.0,26.179652533678905
2991,0.75,510.0,Sobol2,661.7593849102522,707.0,45.24061508974785
2992,0.75,593.0,Grid1296,744.6786450768222,707.0,-37.67864507682225
2993,0.75,593.0,Grid2401,778.1575135116873,707.0,-71.15751351168728
2994,0.75,593.0,Sobol1,692.4910238616201,707.0,14.508976138379921
2995,0.75,593.0,Sobol2,666.8407407692816,707.0,40.15925923071836
2996,0.75,634.0,Grid1296,734.0067200140725,707.0,-27.00672001407247
2997,0.75,634.0,Grid2401,778.8728509506003,707.0,-71.87285095060031
2998,0.75,634.0,Sobol1,684.263201912003,707.0,22.736798087997045
2999,0.75,634.0,Sobol2,661.0526638091118,707.0,45.94733619088822
3000,0.8,678.0,Grid1296,744.7482688196886,707.0,-37.74826881968863
3001,0.8,678.0,Grid2401,786.11100954999,707.0,-79.11100954998994
3002,0.8,678.0,Sobol1,685.0107536986212,707.0,21.989246301378785
3003,0.8,678.0,Sobol2,646.909427090255,707.0,60.09057290974499
3004,0.8,147.0,Grid1296,741.0955731359818,707.0,-34.095573135981795
3005,0.8,147.0,Grid2401,776.5317271839183,707.0,-69.53172718391829
3006,0.8,147.0,Sobol1,666.8322990105141,707.0,40.167700989485866
3007,0.8,147.0,Sobol2,665.24441716618,707.0,41.75558283381997
3008,0.8,561.0,Grid1296,747.7247093270827,707.0,-40.72470932708268
3009,0.8,561.0,Grid2401,785.1028905792466,707.0,-78.1028905792466
3010,0.8,561.0,Sobol1,672.0248922290489,707.0,34.975107770951126
3011,0.8,561.0,Sobol2,653.8046204333463,707.0,53.19537956665374
3012,0.8,237.0,Grid1296,754.5192480715821,707.0,-47.51924807158207
3013,0.8,237.0,Grid2401,784.5475692950639,707.0,-77.54756929506391
3014,0.8,237.0,Sobol1,675.6905293787407,707.0,31.309470621259265
3015,0.8,237.0,Sobol2,663.0047881223354,707.0,43.99521187766459
3016,0.8,588.0,Grid1296,732.882093251496,707.0,-25.88209325149603
3017,0.8,588.0,Grid2401,780.1318677048723,707.0,-73.13186770487232
3018,0.8,588.0,Sobol1,681.3812213906691,707.0,25.61877860933089
3019,0.8,588.0,Sobol2,655.7301909389198,707.0,51.269809061080196
3020,0.8,951.0,Grid1296,735.4036296790316,707.0,-28.40362967903161
3021,0.8,951.0,Grid2401,774.4987565350888,707.0,-67.49875653508877
3022,0.8,951.0,Sobol1,683.3026390537831,707.0,23.697360946216918
3023,0.8,951.0,Sobol2,673.872716920877,707.0,33.127283079123
3024,0.8,490.0,Grid1296,738.6846567002611,707.0,-31.684656700261144
3025,0.8,490.0,Grid2401,778.4478554603709,707.0,-71.44785546037087
3026,0.8,490.0,Sobol1,667.7370426884353,707.0,39.26295731156472
3027,0.8,490.0,Sobol2,653.420360581985,707.0,53.57963941801495
3028,0.8,395.0,Grid1296,740.1386113405804,707.0,-33.13861134058038
3029,0.8,395.0,Grid2401,784.0255247597727,707.0,-77.02552475977268
3030,0.8,395.0,Sobol1,675.3302363185028,707.0,31.669763681497216
3031,0.8,395.0,Sobol2,666.6398514200927,707.0,40.36014857990733
3032,0.8,877.0,Grid1296,743.4935062743712,707.0,-36.49350627437116
3033,0.8,877.0,Grid2401,782.8197947357025,707.0,-75.81979473570254
3034,0.8,877.0,Sobol1,683.9352386019592,707.0,23.064761398040787
3035,0.8,877.0,Sobol2,668.0620624447993,707.0,38.93793755520073
3036,0.8,297.0,Grid1296,738.2102976441324,707.0,-31.210297644132424
3037,0.8,297.0,Grid2401,775.3009729454599,707.0,-68.30097294545988
3038,0.8,297.0,Sobol1,674.4032832749638,707.0,32.59671672503623
3039,0.8,297.0,Sobol2,673.8657290747038,707.0,33.134270925296164
3040,0.8,721.0,Grid1296,741.5332318574089,707.0,-34.53323185740885
3041,0.8,721.0,Grid2401,773.2757774068375,707.0,-66.2757774068375
3042,0.8,721.0,Sobol1,700.6492784016945,707.0,6.35072159830554
3043,0.8,721.0,Sobol2,669.900792227809,707.0,37.099207772190994
3044,0.8,711.0,Grid1296,748.5172251744551,707.0,-41.51722517445512
3045,0.8,711.0,Grid2401,781.8916024908256,707.0,-74.89160249082556
3046,0.8,711.0,Sobol1,676.8790108383018,707.0,30.120989161698162
3047,0.8,711.0,Sobol2,673.7082781433525,707.0,33.29172185664754
3048,0.8,985.0,Grid1296,746.5005126271348,707.0,-39.50051262713475
3049,0.8,985.0,Grid2401,783.3253977123675,707.0,-76.32539771236748
3050,0.8,985.0,Sobol1,682.1926853501473,707.0,24.807314649852742
3051,0.8,985.0,Sobol2,665.8662841217274,707.0,41.1337158782726
3052,0.8,171.0,Grid1296,742.9848685842913,707.0,-35.98486858429135
3053,0.8,171.0,Grid2401,769.7217018655529,707.0,-62.72170186555286
3054,0.8,171.0,Sobol1,675.0726791328008,707.0,31.927320867199228
3055,0.8,171.0,Sobol2,659.3685816604345,707.0,47.63141833956547
3056,0.8,75.0,Grid1296,739.3554072950062,707.0,-32.355407295006216
3057,0.8,75.0,Grid2401,777.4988104477845,707.0,-70.49881044778454
3058,0.8,75.0,Sobol1,684.8202789286299,707.0,22.179721071370068
3059,0.8,75.0,Sobol2,656.5992663206317,707.0,50.40073367936827
3060,0.8,16.0,Grid1296,732.8975956261331,707.0,-25.897595626133125
3061,0.8,16.0,Grid2401,776.5109427683637,707.0,-69.51094276836375
3062,0.8,16.0,Sobol1,674.8104497132367,707.0,32.18955028676328
3063,0.8,16.0,Sobol2,657.1263373849781,707.0,49.873662615021885
3064,0.8,669.0,Grid1296,733.4270886137201,707.0,-26.427088613720116
3065,0.8,669.0,Grid2401,772.9758291312963,707.0,-65.97582913129634
3066,0.8,669.0,Sobol1,664.6369373834674,707.0,42.3630626165326
3067,0.8,669.0,Sobol2,678.0930940818639,707.0,28.90690591813609
3068,0.8,530.0,Grid1296,732.2591264626328,707.0,-25.25912646263282
3069,0.8,530.0,Grid2401,770.956082337299,707.0,-63.956082337298994
3070,0.8,530.0,Sobol1,666.7350891305416,707.0,40.26491086945839
3071,0.8,530.0,Sobol2,656.0221684164796,707.0,50.977831583520356
3072,0.8,999.0,Grid1296,747.5489023814436,707.0,-40.548902381443554
3073,0.8,999.0,Grid2401,779.8342156347384,707.0,-72.83421563473837
3074,0.8,999.0,Sobol1,663.2917435301767,707.0,43.708256469823255
3075,0.8,999.0,Sobol2,659.8143588559096,707.0,47.18564114409037
3076,0.8,794.0,Grid1296,730.0852007239625,707.0,-23.085200723962544
3077,0.8,794.0,Grid2401,779.7634556144565,707.0,-72.76345561445646
3078,0.8,794.0,Sobol1,672.5922749072458,707.0,34.40772509275416
3079,0.8,794.0,Sobol2,674.1989875587133,707.0,32.80101244128673
3080,0.8,936.0,Grid1296,732.7028982597142,707.0,-25.702898259714175
3081,0.8,936.0,Grid2401,773.3473624426381,707.0,-66.34736244263809
3082,0.8,936.0,Sobol1,681.6186187983832,707.0,25.38138120161682
3083,0.8,936.0,Sobol2,660.2733407263362,707.0,46.72665927366381
3084,0.8,111.0,Grid1296,730.5397772289386,707.0,-23.539777228938647
3085,0.8,111.0,Grid2401,771.3401302813045,707.0,-64.34013028130448
3086,0.8,111.0,Sobol1,678.7596477365689,707.0,28.240352263431078
3087,0.8,111.0,Sobol2,662.7737748437658,707.0,44.22622515623425
3088,0.8,816.0,Grid1296,731.3849636350467,707.0,-24.384963635046688
3089,0.8,816.0,Grid2401,774.9840713315016,707.0,-67.98407133150158
3090,0.8,816.0,Sobol1,678.7646473771265,707.0,28.235352622873506
3091,0.8,816.0,Sobol2,655.4959622733645,707.0,51.50403772663549
3092,0.8,968.0,Grid1296,746.7810698967922,707.0,-39.781069896792246
3093,0.8,968.0,Grid2401,774.0254257826024,707.0,-67.02542578260238
3094,0.8,968.0,Sobol1,676.400422326938,707.0,30.599577673061958
3095,0.8,968.0,Sobol2,642.4476660652969,707.0,64.55233393470314
3096,0.8,48.0,Grid1296,730.3554450328305,707.0,-23.355445032830517
3097,0.8,48.0,Grid2401,778.1608119724759,707.0,-71.16081197247593
3098,0.8,48.0,Sobol1,684.1672941289495,707.0,22.832705871050507
3099,0.8,48.0,Sobol2,686.8533071791087,707.0,20.146692820891303
3100,0.8,986.0,Grid1296,750.1663336012766,707.0,-43.16633360127662
3101,0.8,986.0,Grid2401,775.9677499012273,707.0,-68.96774990122731
3102,0.8,986.0,Sobol1,677.4713581184005,707.0,29.52864188159947
3103,0.8,986.0,Sobol2,661.656170588745,707.0,45.343829411255
3104,0.8,829.0,Grid1296,739.3069948932718,707.0,-32.30699489327185
3105,0.8,829.0,Grid2401,789.566419200185,707.0,-82.56641920018501
3106,0.8,829.0,Sobol1,664.3007887352458,707.0,42.69921126475424
3107,0.8,829.0,Sobol2,659.302921797902,707.0,47.697078202098055
3108,0.8,996.0,Grid1296,741.3661216892125,707.0,-34.36612168921249
3109,0.8,996.0,Grid2401,784.728677868886,707.0,-77.72867786888605
3110,0.8,996.0,Sobol1,690.370550410313,707.0,16.629449589687056
3111,0.8,996.0,Sobol2,662.2114654862821,707.0,44.78853451371788
3112,0.8,272.0,Grid1296,724.4026832098812,707.0,-17.40268320988116
3113,0.8,272.0,Grid2401,771.636631054097,707.0,-64.63663105409705
3114,0.8,272.0,Sobol1,695.5748806498592,707.0,11.42511935014079
3115,0.8,272.0,Sobol2,675.2785064151069,707.0,31.721493584893096
3116,0.8,759.0,Grid1296,738.4523682184343,707.0,-31.452368218434344
3117,0.8,759.0,Grid2401,775.0956917534662,707.0,-68.09569175346621
3118,0.8,759.0,Sobol1,681.2949658627085,707.0,25.705034137291477
3119,0.8,759.0,Sobol2,658.6273131426203,707.0,48.372686857379676
3120,0.8,390.0,Grid1296,751.7619972634762,707.0,-44.761997263476246
3121,0.8,390.0,Grid2401,779.5653912358432,707.0,-72.56539123584321
3122,0.8,390.0,Sobol1,686.4847538575812,707.0,20.515246142418846
3123,0.8,390.0,Sobol2,669.5805477654378,707.0,37.419452234562186
3124,0.8,930.0,Grid1296,734.7582188127608,707.0,-27.758218812760788
3125,0.8,930.0,Grid2401,774.286610688411,707.0,-67.28661068841097
3126,0.8,930.0,Sobol1,671.810678415773,707.0,35.189321584226946
3127,0.8,930.0,Sobol2,667.750921303081,707.0,39.249078696919014
3128,0.8,633.0,Grid1296,732.8989860241081,707.0,-25.898986024108126
3129,0.8,633.0,Grid2401,782.294863216359,707.0,-75.29486321635898
3130,0.8,633.0,Sobol1,670.8526012666641,707.0,36.147398733335876
3131,0.8,633.0,Sobol2,668.7154548843332,707.0,38.28454511566679
3132,0.8,928.0,Grid1296,752.5802150834759,707.0,-45.58021508347588
3133,0.8,928.0,Grid2401,774.3253495439619,707.0,-67.32534954396192
3134,0.8,928.0,Sobol1,681.1589744864766,707.0,25.84102551352339
3135,0.8,928.0,Sobol2,662.5629315113782,707.0,44.437068488621776
3136,0.8,854.0,Grid1296,751.3846524124867,707.0,-44.38465241248673
3137,0.8,854.0,Grid2401,779.6946212841098,707.0,-72.69462128410976
3138,0.8,854.0,Sobol1,669.862032373172,707.0,37.13796762682796
3139,0.8,854.0,Sobol2,655.864506234775,707.0,51.135493765224965
3140,0.8,554.0,Grid1296,739.4483536451276,707.0,-32.448353645127554
3141,0.8,554.0,Grid2401,767.5115791698415,707.0,-60.511579169841525
3142,0.8,554.0,Sobol1,681.2360648583264,707.0,25.76393514167364
3143,0.8,554.0,Sobol2,655.0239339020331,707.0,51.97606609796685
3144,0.8,562.0,Grid1296,726.2725990673696,707.0,-19.272599067369583
3145,0.8,562.0,Grid2401,774.0039473479419,707.0,-67.0039473479419
3146,0.8,562.0,Sobol1,686.6701731993439,707.0,20.329826800656065
3147,0.8,562.0,Sobol2,668.9824114825051,707.0,38.017588517494914
3148,0.8,78.0,Grid1296,737.8899406406813,707.0,-30.88994064068129
