,ratio,rndint,dataset,kernel,length_scale,nu,alpha,periodicity,rmse,mape,r2
243,0.35,16.0,Grid1296,ESS,1.0,-,-,1.0,755.1695246997476,0.851324733335841,-55.45106823026275
244,0.35,16.0,Grid2401,RBF,1.0,-,-,-,453.5763828132356,0.5996900047597686,-18.546649130244734
245,0.35,16.0,Grid2401,Matern,1.0,1.5,-,-,32.32621238020372,0.03724781807203129,0.90071558196436
246,0.35,16.0,Grid2401,RQ,1.0,-,1.0,-,86.0763307725882,0.0885596756459928,0.29605465353677596
247,0.35,16.0,Grid2401,ESS,1.0,-,-,1.0,674.2700749555764,0.9999999999991973,-42.19557124512711
248,0.35,16.0,Sobol1,RBF,1.0,-,-,-,28.729895514837974,0.022773209333176354,0.9081105858406522
249,0.35,16.0,Sobol1,Matern,1.0,1.5,-,-,20.91529299692855,0.017092659097045017,0.9513004110730755
250,0.35,16.0,Sobol1,RQ,1.0,-,1.0,-,23.042264076972053,0.02015165667667644,0.9408918061799543
251,0.35,16.0,Sobol1,ESS,1.0,-,-,1.0,678.3075316270447,0.9919826193446478,-50.2213084341788
252,0.35,16.0,Sobol2,RBF,1.0,-,-,-,31.294541842597646,0.02444077701950411,0.8889694445887109
253,0.35,16.0,Sobol2,Matern,1.0,1.5,-,-,21.342480384615094,0.017594777702365175,0.9483589458902449
254,0.35,16.0,Sobol2,RQ,1.0,-,1.0,-,22.11494096810044,0.01968481188473593,0.9445531490832084
255,0.35,16.0,Sobol1,ESS,1.0,-,-,1.0,31.294542028967456,0.024440777244421074,0.8889694432662603
256,0.35,669.0,Grid1296,RBF,1.0,-,-,-,303.62100491487513,0.37599508051265706,-8.083060218494502
257,0.35,669.0,Grid1296,Matern,1.0,1.5,-,-,60.916347349602866,0.056419935941187535,0.6343746698756321
258,0.35,669.0,Grid1296,RQ,1.0,-,1.0,-,51.330172084101235,0.05904010822173026,0.7403944294325641
259,0.35,669.0,Grid1296,ESS,1.0,-,-,1.0,272.9762234348425,0.3340792790571175,-6.34206472856672
260,0.35,669.0,Grid2401,RBF,1.0,-,-,-,439.0998091860488,0.576757461980168,-17.277049009319853
261,0.35,669.0,Grid2401,Matern,1.0,1.5,-,-,30.79022798018228,0.0346754129204114,0.9101319354133401
262,0.35,669.0,Grid2401,RQ,1.0,-,1.0,-,84.31679143183334,0.08652552619924614,0.32608096553855037
263,0.35,669.0,Grid2401,ESS,1.0,-,-,1.0,673.0590394146261,0.9971227981250548,-41.9423593954324
264,0.35,669.0,Sobol1,RBF,1.0,-,-,-,26.739764857141193,0.02189477471416034,0.9209932306303019
265,0.35,669.0,Sobol1,Matern,1.0,1.5,-,-,20.57588857541847,0.016837534453778946,0.9532193410763534
266,0.35,669.0,Sobol1,RQ,1.0,-,1.0,-,22.41896724139254,0.019399280017703534,0.9444632654308514
267,0.35,669.0,Sobol1,ESS,1.0,-,-,1.0,22.69322281713414,0.018737883154199383,0.9430961710038033
268,0.35,669.0,Sobol2,RBF,1.0,-,-,-,28.859830879075872,0.024271029119654636,0.9067055984491994
269,0.35,669.0,Sobol2,Matern,1.0,1.5,-,-,21.25108915709545,0.01769903660358642,0.9494139922339633
270,0.35,669.0,Sobol2,RQ,1.0,-,1.0,-,22.632377320980172,0.0199813017378408,0.9426242507902186
271,0.35,669.0,Sobol1,ESS,1.0,-,-,1.0,24.083442972817373,0.019772460041022837,0.9350311518157771
272,0.35,530.0,Grid1296,RBF,1.0,-,-,-,286.6460606726752,0.3532356866989877,-7.079829022042706
273,0.35,530.0,Grid1296,Matern,1.0,1.5,-,-,59.983160242229715,0.0554468474473503,0.6461909793707352
274,0.35,530.0,Grid1296,RQ,1.0,-,1.0,-,52.479172416908305,0.0603107964817709,0.7291778567522149
275,0.35,530.0,Grid1296,ESS,1.0,-,-,1.0,286.64421136909476,0.35323316182481285,-7.079724767977567
276,0.35,530.0,Grid2401,RBF,1.0,-,-,-,413.7584461439147,0.5406540524228753,-15.192549880778117
277,0.35,530.0,Grid2401,Matern,1.0,1.5,-,-,32.27253068159471,0.036274119442132116,0.9014883612106335
278,0.35,530.0,Grid2401,RQ,1.0,-,1.0,-,85.08458761766393,0.08728165157843046,0.315263788431568
279,0.35,530.0,Grid2401,ESS,1.0,-,-,1.0,413.7576768437987,0.5406530391794533,-15.19248966729348
280,0.35,530.0,Sobol1,RBF,1.0,-,-,-,29.062809891678956,0.02293397163931452,0.9046862353216306
281,0.35,530.0,Sobol1,Matern,1.0,1.5,-,-,21.099173433599162,0.017101588429181608,0.9497644333460581
282,0.35,530.0,Sobol1,RQ,1.0,-,1.0,-,22.476304690465405,0.019589102014733864,0.942992730097948
283,0.35,530.0,Sobol1,ESS,1.0,-,-,1.0,29.062692930814343,0.022933885171790937,0.9046870024847463
284,0.35,530.0,Sobol2,RBF,1.0,-,-,-,25.935438707841982,0.02167110803880538,0.9235028964265871
285,0.35,530.0,Sobol2,Matern,1.0,1.5,-,-,20.569655404118606,0.017045910994886528,0.9518815281267718
286,0.35,530.0,Sobol2,RQ,1.0,-,1.0,-,21.73308140290207,0.019010279680696508,0.946284402891698
287,0.35,530.0,Sobol1,ESS,1.0,-,-,1.0,26.55081810552923,0.022172874498371756,0.9198296814373798
288,0.35,999.0,Grid1296,RBF,1.0,-,-,-,311.29868733771457,0.3869319655577836,-8.565490945011735
289,0.35,999.0,Grid1296,Matern,1.0,1.5,-,-,60.61566500134926,0.055875641459413525,0.6373209793631729
290,0.35,999.0,Grid1296,RQ,1.0,-,1.0,-,52.131857952363994,0.060017747899946794,0.7317380404455234
291,0.35,999.0,Grid1296,ESS,1.0,-,-,1.0,678.8153323718692,0.9999999999999724,-44.48371948902514
292,0.35,999.0,Grid2401,RBF,1.0,-,-,-,439.0275038495466,0.5783797981033477,-17.337199342415236
293,0.35,999.0,Grid2401,Matern,1.0,1.5,-,-,30.670002234950964,0.034857368966920474,0.9105094526026084
294,0.35,999.0,Grid2401,RQ,1.0,-,1.0,-,84.87300033525193,0.08694677656030445,0.31468749013283237
295,0.35,999.0,Grid2401,ESS,1.0,-,-,1.0,674.3058852162876,0.9999999966441744,-42.25770251009725
296,0.35,999.0,Sobol1,RBF,1.0,-,-,-,27.51057847335078,0.02238199523996487,0.9139084349720401
297,0.35,999.0,Sobol1,Matern,1.0,1.5,-,-,20.842599891007396,0.01686573422838843,0.9505843012360295
298,0.35,999.0,Sobol1,RQ,1.0,-,1.0,-,21.959106115346138,0.019123623064380327,0.9451482519466814
299,0.35,999.0,Sobol1,ESS,1.0,-,-,1.0,28.158533410302997,0.0229437476809626,0.9098052579519109
300,0.35,999.0,Sobol2,RBF,1.0,-,-,-,30.381508570927544,0.025096853378211086,0.8965955176375605
301,0.35,999.0,Sobol2,Matern,1.0,1.5,-,-,21.245802300871652,0.017882085355518065,0.9494330257840962
302,0.35,999.0,Sobol2,RQ,1.0,-,1.0,-,21.991017747040353,0.019767695330147977,0.9458234489651278
303,0.35,999.0,Sobol1,ESS,1.0,-,-,1.0,33.875890751012044,0.02857643663368833,0.8714411014564473
304,0.35,794.0,Grid1296,RBF,1.0,-,-,-,679.330617603464,1.0,-44.441483510432725
305,0.35,794.0,Grid1296,Matern,1.0,1.5,-,-,60.686130115587495,0.055258206800393415,0.6373655900363102
306,0.35,794.0,Grid1296,RQ,1.0,-,1.0,-,51.4287699986091,0.05925403894174383,0.7395631710514395
307,0.35,794.0,Grid1296,ESS,1.0,-,-,1.0,705.8416523770791,0.9931422730865269,-48.05741831637558
308,0.35,794.0,Grid2401,RBF,1.0,-,-,-,674.2414522758509,1.0,-42.108326701619724
309,0.35,794.0,Grid2401,Matern,1.0,1.5,-,-,674.2414522758509,1.0,-42.108326701619724
310,0.35,794.0,Grid2401,RQ,1.0,-,1.0,-,82.77950275770066,0.08444215775171512,0.3502057058472783
311,0.35,794.0,Grid2401,ESS,1.0,-,-,1.0,730.7178536474102,1.0099415416647026,-49.63253877970236
312,0.35,794.0,Sobol1,RBF,1.0,-,-,-,681.5059334252056,1.0,-50.31762808395863
313,0.35,794.0,Sobol1,Matern,1.0,1.5,-,-,20.574947637085273,0.016727920670376,0.953225972186419
314,0.35,794.0,Sobol1,RQ,1.0,-,1.0,-,22.117837414395638,0.01950607346462146,0.9459478946047609
315,0.35,794.0,Sobol1,ESS,1.0,-,-,1.0,679.0825183608524,0.9945801960315052,-49.953309037953034
316,0.35,794.0,Sobol2,RBF,1.0,-,-,-,682.1282095137973,1.0,-51.49164400605285
317,0.35,794.0,Sobol2,Matern,1.0,1.5,-,-,682.128184045551,0.9999999586179817,-51.49164008634957
318,0.35,794.0,Sobol2,RQ,1.0,-,1.0,-,22.1387356143719,0.019455032939160264,0.9447078112228577
319,0.35,794.0,Sobol1,ESS,1.0,-,-,1.0,680.1721741800136,0.995616126865699,-51.19103102596876
320,0.35,936.0,Grid1296,RBF,1.0,-,-,-,301.1072954192657,0.3722634481850654,-7.93276350817627
321,0.35,936.0,Grid1296,Matern,1.0,1.5,-,-,59.91241288841878,0.056283400644089925,0.6463473624367551
322,0.35,936.0,Grid1296,RQ,1.0,-,1.0,-,52.45442014409211,0.06074836522155602,0.7289137678425277
323,0.35,936.0,Grid1296,ESS,1.0,-,-,1.0,308.23600239065127,0.3820248676854709,-8.360736223539265
324,0.35,936.0,Grid2401,RBF,1.0,-,-,-,401.7839222012303,0.5249676581348409,-14.45347818861473
325,0.35,936.0,Grid2401,Matern,1.0,1.5,-,-,30.45547696797792,0.03431654840232496,0.9112083868256118
326,0.35,936.0,Grid2401,RQ,1.0,-,1.0,-,85.14853255981149,0.08744369315072496,0.3059424689000455
327,0.35,936.0,Grid2401,ESS,1.0,-,-,1.0,360.3076279034999,0.4689235740761441,-11.427622376890447
328,0.35,936.0,Sobol1,RBF,1.0,-,-,-,25.87740360835271,0.02185379190457075,0.9260354820909764
329,0.35,936.0,Sobol1,Matern,1.0,1.5,-,-,20.28471562980062,0.01666542480256356,0.9545514659746075
330,0.35,936.0,Sobol1,RQ,1.0,-,1.0,-,22.126105661465857,0.019504051549166426,0.9459255643209048
331,0.35,936.0,Sobol1,ESS,1.0,-,-,1.0,24.582245101368763,0.02071788555470825,0.9332540189272363
332,0.35,936.0,Sobol2,RBF,1.0,-,-,-,35.10354079530642,0.0269284435768845,0.8605023492513605
333,0.35,936.0,Sobol2,Matern,1.0,1.5,-,-,21.936826848267483,0.017894007070372406,0.9455230657848619
334,0.35,936.0,Sobol2,RQ,1.0,-,1.0,-,21.71304228834761,0.01927326947066813,0.9466288696645164
335,0.35,936.0,Sobol1,ESS,1.0,-,-,1.0,32.95931694598002,0.025307766770006544,0.87702369219811
336,0.35,111.0,Grid1296,RBF,1.0,-,-,-,304.1249145068973,0.37717445841977554,-8.073624360354065
337,0.35,111.0,Grid1296,Matern,1.0,1.5,-,-,60.041064226087954,0.05629082638094702,0.6463500840531935
338,0.35,111.0,Grid1296,RQ,1.0,-,1.0,-,52.21342895987127,0.05994104538523394,0.7325508472302424
339,0.35,111.0,Grid1296,ESS,1.0,-,-,1.0,678.4696179857116,0.9975273850689795,-44.15830219148208
340,0.35,111.0,Grid2401,RBF,1.0,-,-,-,430.2684037376728,0.5646794170941317,-16.47257783538893
341,0.35,111.0,Grid2401,Matern,1.0,1.5,-,-,32.429698592955546,0.03498210631357822,0.9007423708053874
342,0.35,111.0,Grid2401,RQ,1.0,-,1.0,-,85.95613354119713,0.08855356917950459,0.30268048892951893
343,0.35,111.0,Grid2401,ESS,1.0,-,-,1.0,672.8333989076466,0.9956127149300136,-41.7260904784652
344,0.35,111.0,Sobol1,RBF,1.0,-,-,-,23.25058676742164,0.01983095489546785,0.9406347627124481
345,0.35,111.0,Sobol1,Matern,1.0,1.5,-,-,19.82040093895431,0.01633697553543686,0.9568590957498418
346,0.35,111.0,Sobol1,RQ,1.0,-,1.0,-,21.843912350691532,0.0193680051691507,0.9476007315842416
347,0.35,111.0,Sobol1,ESS,1.0,-,-,1.0,681.1690646904701,0.9999999999723745,-49.95352163786952
348,0.35,111.0,Sobol2,RBF,1.0,-,-,-,26.09521012614218,0.021415793669621166,0.9252013847016444
349,0.35,111.0,Sobol2,Matern,1.0,1.5,-,-,20.688923244747418,0.017089670248299563,0.9529837769173175
350,0.35,111.0,Sobol2,RQ,1.0,-,1.0,-,22.89170049294177,0.019620414032914653,0.9424390342580348
351,0.35,111.0,Sobol1,ESS,1.0,-,-,1.0,678.7038282053135,0.9919810280877037,-49.597907785367134
352,0.35,816.0,Grid1296,RBF,1.0,-,-,-,305.5874046861298,0.37819874091917866,-8.221069264212868
353,0.35,816.0,Grid1296,Matern,1.0,1.5,-,-,59.86097104749048,0.05463653540718589,0.6461673547567213
354,0.35,816.0,Grid1296,RQ,1.0,-,1.0,-,50.603582596630396,0.058292286237620686,0.7471442036203035
355,0.35,816.0,Grid1296,ESS,1.0,-,-,1.0,676.465684063963,0.9923312771140943,-44.1857947286678
356,0.35,816.0,Grid2401,RBF,1.0,-,-,-,449.26613075006514,0.5935051093136451,-18.202719584574407
357,0.35,816.0,Grid2401,Matern,1.0,1.5,-,-,31.628506841119705,0.036563876192399015,0.9048272187781634
358,0.35,816.0,Grid2401,RQ,1.0,-,1.0,-,86.18743652313762,0.08862660496438253,0.29328662806146866
359,0.35,816.0,Grid2401,ESS,1.0,-,-,1.0,668.4508207021688,0.9875215954297724,-41.51031304945964
360,0.35,816.0,Sobol1,RBF,1.0,-,-,-,24.608522326406778,0.020940682119869852,0.9318390504079272
361,0.35,816.0,Sobol1,Matern,1.0,1.5,-,-,19.832470510817924,0.016115121704971147,0.955729116003459
362,0.35,816.0,Sobol1,RQ,1.0,-,1.0,-,21.35677684805178,0.018672827900826888,0.9486623506509749
363,0.35,816.0,Sobol1,ESS,1.0,-,-,1.0,674.2496379851721,0.9823534832678927,-50.168890886466905
364,0.35,816.0,Sobol2,RBF,1.0,-,-,-,24.306359871229912,0.02048938231689842,0.9335928275444982
365,0.35,816.0,Sobol2,Matern,1.0,1.5,-,-,20.036682611231523,0.016427610925142912,0.9548740062097515
366,0.35,816.0,Sobol2,RQ,1.0,-,1.0,-,21.713894339963634,0.018739478576754544,0.9470030859290096
367,0.35,816.0,Sobol1,ESS,1.0,-,-,1.0,679.2742190478473,0.9932730239581175,-50.86392795014803
368,0.35,968.0,Grid1296,RBF,1.0,-,-,-,294.42688298142275,0.3634355153582408,-7.596154829304226
369,0.35,968.0,Grid1296,Matern,1.0,1.5,-,-,60.81822705470811,0.055512888365345736,0.6332105648104931
370,0.35,968.0,Grid1296,RQ,1.0,-,1.0,-,50.126178695127535,0.05779138027179966,0.7508398964471312
371,0.35,968.0,Grid1296,ESS,1.0,-,-,1.0,580.120432728941,0.7802372528870672,-32.37226097958524
372,0.35,968.0,Grid2401,RBF,1.0,-,-,-,410.6690540303875,0.5376099732048015,-14.884436508595982
373,0.35,968.0,Grid2401,Matern,1.0,1.5,-,-,29.623178242072132,0.03397295875678369,0.9173484198578258
374,0.35,968.0,Grid2401,RQ,1.0,-,1.0,-,85.10012119865019,0.08729372890155927,0.31789974067384996
375,0.35,968.0,Grid2401,ESS,1.0,-,-,1.0,2821.2344926985493,1.4451331603163504,-748.6632602315176
376,0.35,968.0,Sobol1,RBF,1.0,-,-,-,24.47116726620504,0.021116561369305013,0.9331461593894984
377,0.35,968.0,Sobol1,Matern,1.0,1.5,-,-,20.013664343766532,0.01637480566225025,0.9552832518022352
378,0.35,968.0,Sobol1,RQ,1.0,-,1.0,-,22.05447407203772,0.019259543805096525,0.9456986781168792
379,0.35,968.0,Sobol1,ESS,1.0,-,-,1.0,674.7089522493804,0.9848721194156185,-49.82178746061609
380,0.35,968.0,Sobol2,RBF,1.0,-,-,-,24.508543203944633,0.02092004622130573,0.9326610995157284
381,0.35,968.0,Sobol2,Matern,1.0,1.5,-,-,20.28009209442402,0.016836493577298568,0.9538925746491094
382,0.35,968.0,Sobol2,RQ,1.0,-,1.0,-,22.279193802304444,0.019786085208499535,0.944354510289207
383,0.35,968.0,Sobol1,ESS,1.0,-,-,1.0,675.1689308291774,0.9839684095415093,-50.10412120511538
384,0.35,48.0,Grid1296,RBF,1.0,-,-,-,323.63345326205,0.4035982910388094,-9.340496921975426
385,0.35,48.0,Grid1296,Matern,1.0,1.5,-,-,61.261946505179935,0.05554450457473929,0.629476141028261
386,0.35,48.0,Grid1296,RQ,1.0,-,1.0,-,50.86409633915833,0.05863263046144892,0.7445786115475356
387,0.35,48.0,Grid1296,ESS,1.0,-,-,1.0,323.63345317089227,0.4035982909228233,-9.340496916150217
388,0.35,48.0,Grid2401,RBF,1.0,-,-,-,421.5833270791429,0.552993911356237,-15.84317660143984
389,0.35,48.0,Grid2401,Matern,1.0,1.5,-,-,32.313660209692046,0.036106152915573425,0.9010468881737457
390,0.35,48.0,Grid2401,RQ,1.0,-,1.0,-,85.61435305217128,0.08775449132431859,0.3053751644673651
391,0.35,48.0,Grid2401,ESS,1.0,-,-,1.0,421.58332688128553,0.5529939110912037,-15.843176585630165
392,0.35,48.0,Sobol1,RBF,1.0,-,-,-,25.85192571276694,0.021357007773604383,0.9262947834410962
393,0.35,48.0,Sobol1,Matern,1.0,1.5,-,-,20.483560002914416,0.016698565192891347,0.9537274636983203
394,0.35,48.0,Sobol1,RQ,1.0,-,1.0,-,22.14262165414279,0.019320305870914007,0.9459282398697915
395,0.35,48.0,Sobol1,ESS,1.0,-,-,1.0,23.83821484896525,0.019613633987071187,0.9373299722020266
396,0.35,48.0,Sobol2,RBF,1.0,-,-,-,32.11199421364296,0.0254374250625574,0.8857559599515357
397,0.35,48.0,Sobol2,Matern,1.0,1.5,-,-,21.95308616535829,0.01809435840507424,0.9466062820496384
398,0.35,48.0,Sobol2,RQ,1.0,-,1.0,-,23.301184545002123,0.020741845312450796,0.9398473176932242
399,0.35,48.0,Sobol1,ESS,1.0,-,-,1.0,32.11199544721108,0.02543742612960471,0.8857559511742665
400,0.35,986.0,Grid1296,RBF,1.0,-,-,-,679.3462602507062,0.9998799347688501,-44.475724974668445
401,0.35,986.0,Grid1296,Matern,1.0,1.5,-,-,59.91960116781518,0.055245162441381716,0.6462185306754397
402,0.35,986.0,Grid1296,RQ,1.0,-,1.0,-,51.20738055879705,0.05892087658494546,0.7416179291113039
403,0.35,986.0,Grid1296,ESS,1.0,-,-,1.0,287.72823699328023,0.3542978045896486,-7.1575965504921815
404,0.35,986.0,Grid2401,RBF,1.0,-,-,-,673.9670939389515,0.9998811882531655,-42.34011143957892
405,0.35,986.0,Grid2401,Matern,1.0,1.5,-,-,31.51604393723662,0.03504245511152176,0.905228875778182
406,0.35,986.0,Grid2401,RQ,1.0,-,1.0,-,84.64330948323133,0.0868090686118214,0.31640652432895633
407,0.35,986.0,Grid2401,ESS,1.0,-,-,1.0,438.57565534342353,0.5753303204213694,-17.352772448315786
408,0.35,986.0,Sobol1,RBF,1.0,-,-,-,682.1677702665773,0.9997273443742836,-51.06924651648223
409,0.35,986.0,Sobol1,Matern,1.0,1.5,-,-,20.94186277465766,0.016860953913158047,0.9509284791167729
410,0.35,986.0,Sobol1,RQ,1.0,-,1.0,-,22.32167798323761,0.019373132500335587,0.9442490109125863
411,0.35,986.0,Sobol1,ESS,1.0,-,-,1.0,29.09801610720753,0.02336248484145068,0.9052616843147525
412,0.35,986.0,Sobol2,RBF,1.0,-,-,-,27.570740918551824,0.021879776050146293,0.915671313778174
413,0.35,986.0,Sobol2,Matern,1.0,1.5,-,-,21.281844662649696,0.017544952782007985,0.9497545201874686
414,0.35,986.0,Sobol2,RQ,1.0,-,1.0,-,22.458355981381157,0.020580054990708224,0.9440455820030167
415,0.35,986.0,Sobol1,ESS,1.0,-,-,1.0,27.56905063017878,0.021878549233591404,0.9156816533935574
416,0.35,829.0,Grid1296,RBF,1.0,-,-,-,306.9409099006698,0.3815388065694677,-8.330503303522747
417,0.35,829.0,Grid1296,Matern,1.0,1.5,-,-,61.287222034320585,0.055399904465760735,0.6280064654977945
418,0.35,829.0,Grid1296,RQ,1.0,-,1.0,-,50.72624731496557,0.05870919456551782,0.7451638776768287
419,0.35,829.0,Grid1296,ESS,1.0,-,-,1.0,306.9407867773347,0.3815386402054266,-8.330495818026895
420,0.35,829.0,Grid2401,RBF,1.0,-,-,-,431.36032514618506,0.5659291765374306,-16.72313712326
421,0.35,829.0,Grid2401,Matern,1.0,1.5,-,-,30.72944175415315,0.034736131659107355,0.9100565497230191
422,0.35,829.0,Grid2401,RQ,1.0,-,1.0,-,85.57489763038188,0.08766175439014601,0.3024859204266135
423,0.35,829.0,Grid2401,ESS,1.0,-,-,1.0,431.3602721047285,0.5659291046973308,-16.723132764672084
424,0.35,829.0,Sobol1,RBF,1.0,-,-,-,26.30609742431172,0.021845346374040783,0.9222226542180604
425,0.35,829.0,Sobol1,Matern,1.0,1.5,-,-,20.4509649124369,0.01670140027475188,0.9529924217961256
426,0.35,829.0,Sobol1,RQ,1.0,-,1.0,-,22.056413686315818,0.019266835888590173,0.9453223214462578
427,0.35,829.0,Sobol1,ESS,1.0,-,-,1.0,26.30608831698108,0.021845338760210452,0.9222227080720297
428,0.35,829.0,Sobol2,RBF,1.0,-,-,-,28.02141320836771,0.022889270198583056,0.9115402811185674
429,0.35,829.0,Sobol2,Matern,1.0,1.5,-,-,20.967745969893862,0.017733738405480218,0.9504699257609405
430,0.35,829.0,Sobol2,RQ,1.0,-,1.0,-,22.191394455114477,0.019692739101495247,0.9445202273824093
431,0.35,829.0,Sobol1,ESS,1.0,-,-,1.0,28.02140415400025,0.02288926332882911,0.9115403382853252
432,0.35,996.0,Grid1296,RBF,1.0,-,-,-,316.56422587998156,0.39384344265641574,-8.888354720515775
433,0.35,996.0,Grid1296,Matern,1.0,1.5,-,-,62.253539133201656,0.05614878600987859,0.6175906870983003
434,0.35,996.0,Grid1296,RQ,1.0,-,1.0,-,51.513239952054604,0.05928771664018212,0.738158729519244
435,0.35,996.0,Grid1296,ESS,1.0,-,-,1.0,620.1050007749108,0.8530975641931133,-36.94292742079387
436,0.35,996.0,Grid2401,RBF,1.0,-,-,-,426.1835922720161,0.5601479135751276,-16.223722896516296
437,0.35,996.0,Grid2401,Matern,1.0,1.5,-,-,32.609163395910024,0.036192987362196276,0.8991646309457552
438,0.35,996.0,Grid2401,RQ,1.0,-,1.0,-,85.86860124958184,0.0881163541830757,0.30079849341543285
439,0.35,996.0,Grid2401,ESS,1.0,-,-,1.0,567.3025921575803,0.7437673966085795,-29.518495099294128
440,0.35,996.0,Sobol1,RBF,1.0,-,-,-,25.092533309584226,0.021012965527087212,0.931605736881778
441,0.35,996.0,Sobol1,Matern,1.0,1.5,-,-,20.179477639771488,0.016689105004022355,0.9557665823297261
442,0.35,996.0,Sobol1,RQ,1.0,-,1.0,-,21.936327693272982,0.01931032466524106,0.9477292770945204
443,0.35,996.0,Sobol1,ESS,1.0,-,-,1.0,679.4150277256863,0.9950250989830239,-49.141919280381494
444,0.35,996.0,Sobol2,RBF,1.0,-,-,-,25.418190590636858,0.021643216501624457,0.9268970063698483
445,0.35,996.0,Sobol2,Matern,1.0,1.5,-,-,20.343872993697506,0.01676869123067319,0.9531711847742163
446,0.35,996.0,Sobol2,RQ,1.0,-,1.0,-,21.28702708985338,0.01855195763082844,0.9487285117137273
447,0.35,996.0,Sobol1,ESS,1.0,-,-,1.0,674.2943415175021,0.9819969340905286,-50.445208167417746
448,0.35,272.0,Grid1296,RBF,1.0,-,-,-,306.9571661983752,0.38064572846594374,-8.295017990865883
449,0.35,272.0,Grid1296,Matern,1.0,1.5,-,-,61.260841106272224,0.05769718455842649,0.6297793902995836
450,0.35,272.0,Grid1296,RQ,1.0,-,1.0,-,52.67189119539373,0.0603909533917317,0.7263140486018496
451,0.35,272.0,Grid1296,ESS,1.0,-,-,1.0,679.2411443838574,1.0,-44.51375328716085
452,0.35,272.0,Grid2401,RBF,1.0,-,-,-,456.132151654937,0.6023909737376354,-18.81639362469588
453,0.35,272.0,Grid2401,Matern,1.0,1.5,-,-,30.171372587777405,0.03412025385302306,0.9132971476875926
454,0.35,272.0,Grid2401,RQ,1.0,-,1.0,-,84.33051272072511,0.08645430228816023,0.3226506310520393
455,0.35,272.0,Grid2401,ESS,1.0,-,-,1.0,674.0319683725444,1.0,-42.271728038052885
456,0.35,272.0,Sobol1,RBF,1.0,-,-,-,25.8152580490223,0.02094005893842772,0.9255951990697852
457,0.35,272.0,Sobol1,Matern,1.0,1.5,-,-,20.577411549352245,0.016687032650832687,0.952725221247238
458,0.35,272.0,Sobol1,RQ,1.0,-,1.0,-,22.102486825331567,0.019467609721839294,0.9454580955017248
459,0.35,272.0,Sobol1,ESS,1.0,-,-,1.0,681.5446897458902,1.0,-50.860499396294585
460,0.35,272.0,Sobol2,RBF,1.0,-,-,-,34.38603461640736,0.027402225490851816,0.8678331390465033
461,0.35,272.0,Sobol2,Matern,1.0,1.5,-,-,21.553125375869943,0.01773185382487467,0.9480747144213023
462,0.35,272.0,Sobol2,RQ,1.0,-,1.0,-,23.31723944658583,0.02069608341672608,0.9392267239179822
463,0.35,272.0,Sobol1,ESS,1.0,-,-,1.0,680.3865651717587,0.9953481080339383,-50.74517288056949
464,0.35,759.0,Grid1296,RBF,1.0,-,-,-,679.2679016608263,1.0,-44.34349186312717
465,0.35,759.0,Grid1296,Matern,1.0,1.5,-,-,60.07191199775331,0.056392551518941667,0.6453698250131072
466,0.35,759.0,Grid1296,RQ,1.0,-,1.0,-,52.55378741650409,0.060643259745332155,0.7285806437489872
467,0.35,759.0,Grid1296,ESS,1.0,-,-,1.0,292.92932429160004,0.3620580728166297,-7.432541277406054
468,0.35,759.0,Grid2401,RBF,1.0,-,-,-,674.6370442386802,1.0,-42.054875766725495
469,0.35,759.0,Grid2401,Matern,1.0,1.5,-,-,674.6370442386802,1.0,-42.054875766725495
470,0.35,759.0,Grid2401,RQ,1.0,-,1.0,-,83.45067610785112,0.08529922310861295,0.3412180512735885
471,0.35,759.0,Grid2401,ESS,1.0,-,-,1.0,2207.113430810676,1.205883914606918,-459.8199562995451
472,0.35,759.0,Sobol1,RBF,1.0,-,-,-,681.7506284287508,1.0,-50.4250065440079
473,0.35,759.0,Sobol1,Matern,1.0,1.5,-,-,20.24452097751849,0.016571873892752973,0.9546540743308456
474,0.35,759.0,Sobol1,RQ,1.0,-,1.0,-,21.922087358747234,0.01937264902012313,0.9468275012296284
475,0.35,759.0,Sobol1,ESS,1.0,-,-,1.0,677.4461976263808,0.9904125317870387,-49.77768308819263
476,0.35,759.0,Sobol2,RBF,1.0,-,-,-,682.2938649002966,1.0,-51.12244129942843
477,0.35,759.0,Sobol2,Matern,1.0,1.5,-,-,20.280229423918414,0.01671647900855455,0.9539502216663305
478,0.35,759.0,Sobol2,RQ,1.0,-,1.0,-,21.869235395519375,0.019193700255651144,0.9464512897511453
479,0.35,759.0,Sobol1,ESS,1.0,-,-,1.0,679.9832809251909,0.9951595604495983,-50.7700144038689
480,0.35,390.0,Grid1296,RBF,1.0,-,-,-,299.38117265971033,0.37047675763734306,-7.823617138094454
481,0.35,390.0,Grid1296,Matern,1.0,1.5,-,-,59.67977970169963,0.055109825070299566,0.6493675486980026
482,0.35,390.0,Grid1296,RQ,1.0,-,1.0,-,51.53711689776486,0.05975108567701306,0.7385203324076082
483,0.35,390.0,Grid1296,ESS,1.0,-,-,1.0,299.3811671781891,0.3704767502312327,-7.823616814982326
484,0.35,390.0,Grid2401,RBF,1.0,-,-,-,441.3317200724947,0.5810847489905351,-17.561028111729307
485,0.35,390.0,Grid2401,Matern,1.0,1.5,-,-,31.794331659222248,0.03517668188051701,0.9036678744003503
486,0.35,390.0,Grid2401,RQ,1.0,-,1.0,-,84.07004578248575,0.08620032593026052,0.3264740848663932
