,ratio,rndint,dataset,kernel,rmse,mape,r2
9743,0.65,791.0,Grid1296,RBF,17.392070664923683,0.01837285252282184,0.9476679202747522
9744,0.65,791.0,Grid1296,RQ,29.568080433875274,0.024358473128821508,0.8487443265333934
9745,0.65,794.0,Grid1296,ESS,680.7820011727277,1.0,-75.62359100881173
9746,0.65,794.0,Grid1296,Matern,13.933465634862225,0.01365683034385838,0.9679029829535382
9747,0.65,794.0,Grid1296,RBF,680.7820011727277,1.0,-75.62359100881173
9748,0.65,794.0,Grid1296,RQ,27.200410231605066,0.022575542219678644,0.8776800543742108
9749,0.65,816.0,Grid1296,ESS,679.1436589843989,1.0,-76.53467656856498
9750,0.65,816.0,Grid1296,Matern,13.791773985911087,0.012995551622902385,0.968024824097152
9751,0.65,816.0,Grid1296,RBF,15.467082167005636,0.016368414329962836,0.9597848711370603
9752,0.65,816.0,Grid1296,RQ,29.283695509768133,0.024271571891889887,0.8558467480104605
9753,0.65,829.0,Grid1296,ESS,22.08716989069263,0.02033134921520607,0.9122086707723114
9754,0.65,829.0,Grid1296,Matern,11.952307877333704,0.01235672591781483,0.9742916014362085
9755,0.65,829.0,Grid1296,RBF,22.0871846924936,0.02033136138132498,0.912208553104885
9756,0.65,829.0,Grid1296,RQ,23.99286636637661,0.020902608065456085,0.8964057259344211
9757,0.65,854.0,Grid1296,ESS,21.015934492049794,0.020227494825823623,0.9249060452803252
9758,0.65,854.0,Grid1296,Matern,15.207598822702314,0.013715629184134577,0.9606786102436424
9759,0.65,854.0,Grid1296,RBF,23.614747771992345,0.022357152273010102,0.9051856249445632
9760,0.65,854.0,Grid1296,RQ,29.238881431192073,0.024569325174433825,0.854645302173242
9761,0.65,877.0,Grid1296,ESS,23.173137545466577,0.022884869903605495,0.9064438454104091
9762,0.65,877.0,Grid1296,Matern,11.603890304035826,0.011918348996190462,0.9765409774248567
9763,0.65,877.0,Grid1296,RBF,20.38705350202409,0.020637838719355827,0.9275878221708853
9764,0.65,877.0,Grid1296,RQ,23.93150210175753,0.020369303837813973,0.9002202063629007
9765,0.65,928.0,Grid1296,ESS,37.95149274439627,0.028904685163466167,0.771775754612847
9766,0.65,928.0,Grid1296,Matern,15.265081983819629,0.01346103461949203,0.9630765446069428
9767,0.65,928.0,Grid1296,RBF,37.95167354295729,0.02890480476819106,0.7717735801153263
9768,0.65,928.0,Grid1296,RQ,32.66064141656627,0.026725036085507883,0.8309740157644137
9769,0.65,930.0,Grid1296,ESS,662.0975394897588,0.9643111606801154,-70.18080869929689
9770,0.65,930.0,Grid1296,Matern,16.27436143378857,0.014865037161516177,0.9569942145697014
9771,0.65,930.0,Grid1296,RBF,36.34145845919605,0.03149053647453176,0.7855511730995193
9772,0.65,930.0,Grid1296,RQ,29.014918297261254,0.02436157720446021,0.8633021531842432
9773,0.65,936.0,Grid1296,ESS,22.14644741041815,0.02074063086818249,0.9171787960640392
9774,0.65,936.0,Grid1296,Matern,14.440414241545303,0.013471905603863254,0.9647878369750846
9775,0.65,936.0,Grid1296,RBF,22.29004396343614,0.020860108473369048,0.9161012963193165
9776,0.65,936.0,Grid1296,RQ,25.604753253346654,0.022352859235411464,0.8892931253363421
9777,0.65,951.0,Grid1296,ESS,680.857966428296,1.0,-72.11960453162526
9778,0.65,951.0,Grid1296,Matern,14.902722336208267,0.0136434966245396,0.964969042589803
9779,0.65,951.0,Grid1296,RBF,23.00068521527768,0.022613950552988735,0.9165546124873877
9780,0.65,951.0,Grid1296,RQ,29.05697572085678,0.023321366166836683,0.8668253364642451
9781,0.65,968.0,Grid1296,ESS,634.4725176187773,0.8805027164446957,-75.39642859356496
9782,0.65,968.0,Grid1296,Matern,10.63294267799663,0.01071990061546112,0.9785437228032893
9783,0.65,968.0,Grid1296,RBF,17.46174218904079,0.01777383679934231,0.94213411897587
9784,0.65,968.0,Grid1296,RQ,21.258338812532966,0.019366546140148534,0.914235793261882
9785,0.65,985.0,Grid1296,ESS,679.1504496052992,1.0,-87.83528098499016
9786,0.65,985.0,Grid1296,Matern,12.361918197099447,0.011804118738401759,0.9705676305684621
9787,0.65,985.0,Grid1296,RBF,21.91045543624228,0.02164837442992369,0.9075394855979318
9788,0.65,985.0,Grid1296,RQ,22.874539637932724,0.019506480438122913,0.8992237438738078
9789,0.65,986.0,Grid1296,ESS,19.121041222249648,0.018551387699790287,0.9365297791689261
9790,0.65,986.0,Grid1296,Matern,13.246807949454602,0.012642857541770264,0.9695372284321606
9791,0.65,986.0,Grid1296,RBF,680.9027681234838,0.9999999999999386,-79.48540491846411
9792,0.65,986.0,Grid1296,RQ,25.229852674772616,0.021204080010184947,0.8894964162492871
9793,0.65,996.0,Grid1296,ESS,684.1439898241169,1.0,-74.85730792623218
9794,0.65,996.0,Grid1296,Matern,14.220933736051775,0.013444636599497196,0.9672237985990263
9795,0.65,996.0,Grid1296,RBF,19.2724606860802,0.019118718569499097,0.9398027390380627
9796,0.65,996.0,Grid1296,RQ,28.03474686139252,0.024053027971121323,0.8726216344308919
9797,0.65,999.0,Grid1296,ESS,29.32183838515838,0.03025077516578203,0.8568240910044544
9798,0.65,999.0,Grid1296,Matern,15.535983699076645,0.01376850664244319,0.9598056443046368
9799,0.65,999.0,Grid1296,RBF,25.568868645342718,0.02613587245510307,0.8911294086681468
9800,0.65,999.0,Grid1296,RQ,30.071632553384127,0.02533364260352254,0.849408114896736
9801,0.65,111.0,Grid2401,ESS,704.7474527015595,1.0,-102.49906524160332
9802,0.65,111.0,Grid2401,Matern,35.7337662389297,0.02081582728425912,0.7339109629001996
9803,0.65,111.0,Grid2401,RBF,82.1317224036094,0.05790163944240106,-0.4056955147088299
9804,0.65,111.0,Grid2401,RQ,27.79656584515609,0.020198222765336456,0.8389904316822079
9805,0.65,147.0,Grid2401,ESS,68.45328678554326,0.0595396840370882,-0.018922217571479827
9806,0.65,147.0,Grid2401,Matern,32.99113597789762,0.019818809066734163,0.7633279566007173
9807,0.65,147.0,Grid2401,RBF,68.45330839805453,0.05953970818842996,-0.018922860972912625
9808,0.65,147.0,Grid2401,RQ,26.659065439781855,0.0195713888173005,0.8454595180490938
9809,0.65,16.0,Grid2401,ESS,704.6020962417745,1.0,-103.250368173289
9810,0.65,16.0,Grid2401,Matern,35.682239677069575,0.018849250925000855,0.7326415297227049
9811,0.65,16.0,Grid2401,RBF,81.33936447072311,0.05445338587213909,-0.38928480333696935
9812,0.65,16.0,Grid2401,RQ,26.336908641510416,0.01774412425799393,0.8543470349028681
9813,0.65,171.0,Grid2401,ESS,104.61399464396688,0.09347691415087823,-1.2797741705296333
9814,0.65,171.0,Grid2401,Matern,36.92662993035227,0.022686548209119375,0.7159520852513145
9815,0.65,171.0,Grid2401,RBF,704.0116638542496,1.0,-102.24569836626202
9816,0.65,171.0,Grid2401,RQ,27.629653875532092,0.022226158738685532,0.8409758268403013
9817,0.65,180.0,Grid2401,ESS,134.9350166909319,0.11822689908828447,-3.0482869237424115
9818,0.65,180.0,Grid2401,Matern,36.90839170619983,0.027918132962692972,0.697118886197702
9819,0.65,180.0,Grid2401,RBF,701.9050696977096,0.9999999999999682,-108.54150663921003
9820,0.65,180.0,Grid2401,RQ,25.474687029557508,0.01988325277106041,0.8557088596158626
9821,0.65,222.0,Grid2401,ESS,101.50434379175633,0.08961623306907919,-1.2259159637967496
9822,0.65,222.0,Grid2401,Matern,38.044072493944014,0.0246334824918896,0.6873103477745001
9823,0.65,222.0,Grid2401,RBF,702.1863771696475,1.0,-105.52322533149518
9824,0.65,222.0,Grid2401,RQ,25.730841345237067,0.02007780756992076,0.8569632998929761
9825,0.65,237.0,Grid2401,ESS,64.77115641699294,0.04538542507797891,0.11260690076548674
9826,0.65,237.0,Grid2401,Matern,35.87982298628956,0.01915164279320651,0.7276964340079931
9827,0.65,237.0,Grid2401,RBF,703.5458650635287,0.9999999999999984,-103.6978045819227
9828,0.65,237.0,Grid2401,RQ,27.06358318997771,0.018088359422581496,0.8450743461981451
9829,0.65,249.0,Grid2401,ESS,662.4642384985589,0.9277396398492644,-92.22825101151099
9830,0.65,249.0,Grid2401,Matern,36.61655758120682,0.020659792563655084,0.7151752765318029
9831,0.65,249.0,Grid2401,RBF,704.0626481201667,1.0,-104.30409704101457
9832,0.65,249.0,Grid2401,RQ,26.654287045329667,0.019133569841969632,0.8490765237654547
9833,0.65,272.0,Grid2401,ESS,703.5329988524826,1.0,-107.50910573573654
9834,0.65,272.0,Grid2401,Matern,30.60358684799585,0.01978582487150875,0.794674967752369
9835,0.65,272.0,Grid2401,RBF,93.7485675037646,0.08643325923228734,-0.9267551114532364
9836,0.65,272.0,Grid2401,RQ,26.418733462152346,0.01898028098277732,0.8469895030304964
9837,0.65,294.0,Grid2401,ESS,59.21434213913641,0.0384081168180417,0.23561172854214152
9838,0.65,294.0,Grid2401,Matern,31.2409089857996,0.017142024925065336,0.7872314075356301
9839,0.65,294.0,Grid2401,RBF,61.26415561081265,0.04799187299709239,0.18177432780410907
9840,0.65,294.0,Grid2401,RQ,25.27312031077594,0.017773895214918695,0.8607555394736874
9841,0.65,297.0,Grid2401,ESS,654.0539477281542,0.9220830582426633,-88.94360506408852
9842,0.65,297.0,Grid2401,Matern,28.36798993619345,0.014725764625879241,0.8308000320444513
9843,0.65,297.0,Grid2401,RBF,702.5761231032737,1.0,-102.78388424367816
9844,0.65,297.0,Grid2401,RQ,26.779260696555138,0.015362171032030176,0.8492211889685253
9845,0.65,35.0,Grid2401,ESS,23.49300246515436,0.016663062318415793,0.8761445250092196
9846,0.65,35.0,Grid2401,Matern,33.84093042000677,0.020780479762496154,0.7430061381055009
9847,0.65,35.0,Grid2401,RBF,65.42813143614734,0.05368901734087134,0.0393455572778838
9848,0.65,35.0,Grid2401,RQ,25.740622969023885,0.018388206207489342,0.8513118809714022
9849,0.65,390.0,Grid2401,ESS,131.98077850700398,0.13082927928202595,-2.838765679983498
9850,0.65,390.0,Grid2401,Matern,33.43968433026693,0.022920359028289188,0.7535694365958509
9851,0.65,390.0,Grid2401,RBF,131.98078306625442,0.13082928472190872,-2.8387659452023364
9852,0.65,390.0,Grid2401,RQ,26.276448794143768,0.01818604732754997,0.8478389229836716
9853,0.65,395.0,Grid2401,ESS,74.33037674695129,0.06343760271548357,-0.23789146944292772
9854,0.65,395.0,Grid2401,Matern,30.944662594720164,0.020089585019256048,0.785453514123502
9855,0.65,395.0,Grid2401,RBF,74.33037918566083,0.06343760441469933,-0.23789155067103218
9856,0.65,395.0,Grid2401,RQ,25.463895429827232,0.017483011227271115,0.85472208901231
9857,0.65,48.0,Grid2401,ESS,119.93997949593196,0.10665342927223073,-2.177758524177995
9858,0.65,48.0,Grid2401,Matern,30.89700916895624,0.02054844951012234,0.7891246408104258
9859,0.65,48.0,Grid2401,RBF,119.9399795338405,0.10665342927121464,-2.1777585261867363
9860,0.65,48.0,Grid2401,RQ,25.83614069926726,0.016897773119201768,0.8525488263191789
9861,0.65,490.0,Grid2401,ESS,702.6952247846235,1.0,-109.98480113985796
9862,0.65,490.0,Grid2401,Matern,35.41445405577933,0.02560968012542851,0.7181029013668865
9863,0.65,490.0,Grid2401,RBF,103.98687724472019,0.09746182167564009,-1.4304493589866927
9864,0.65,490.0,Grid2401,RQ,25.164836255479308,0.019763193643921893,0.8576630284188559
9865,0.65,510.0,Grid2401,ESS,702.4443501739878,1.0,-108.84494768662347
9866,0.65,510.0,Grid2401,Matern,32.37797820089479,0.018245464397218737,0.7666242689091154
9867,0.65,510.0,Grid2401,RBF,103.23180304206987,0.08424427112415467,-1.3723745932752167
9868,0.65,510.0,Grid2401,RQ,26.281515286693644,0.01739939125532356,0.8462351597508256
9869,0.65,530.0,Grid2401,ESS,86.24157848399261,0.07411032589911662,-0.5928228608414119
9870,0.65,530.0,Grid2401,Matern,33.25262458211738,0.021114148182621757,0.7631976843058055
9871,0.65,530.0,Grid2401,RBF,86.24184899998978,0.074110599443993,-0.592832853347298
9872,0.65,530.0,Grid2401,RQ,26.64454332890962,0.020182619417762906,0.8479625248462676
9873,0.65,554.0,Grid2401,ESS,111.68941845916984,0.09176762677790547,-1.7385561056422385
9874,0.65,554.0,Grid2401,Matern,37.8830371311055,0.024290313413960398,0.6849444294400181
9875,0.65,554.0,Grid2401,RBF,111.6894279684722,0.09176763546053242,-1.7385565719667926
9876,0.65,554.0,Grid2401,RQ,24.877697007015453,0.01938851688768836,0.8641317656154271
9877,0.65,561.0,Grid2401,ESS,705.0008721745418,1.0,-103.63109197319748
9878,0.65,561.0,Grid2401,Matern,27.721318705088073,0.015223993787737275,0.8382258148474723
9879,0.65,561.0,Grid2401,RBF,74.49141345360911,0.06386220344438877,-0.16813726646146554
9880,0.65,561.0,Grid2401,RQ,27.48353129703471,0.017655668159689893,0.840989238919945
9881,0.65,562.0,Grid2401,ESS,52.89924642727125,0.03779275404784426,0.4083046886503594
9882,0.65,562.0,Grid2401,Matern,30.848092858998978,0.017350693563675055,0.7987871111982268
9883,0.65,562.0,Grid2401,RBF,703.7790301292014,1.0,-103.73016843208184
9884,0.65,562.0,Grid2401,RQ,27.176463448206214,0.01793358561549017,0.843834521110795
9885,0.65,582.0,Grid2401,ESS,27.815396033929677,0.022440703500497136,0.832437875875253
9886,0.65,582.0,Grid2401,Matern,33.2099801206344,0.019052421789671564,0.7611404593254429
9887,0.65,582.0,Grid2401,RBF,81.55698670667667,0.06587756066852872,-0.44054790280303613
9888,0.65,582.0,Grid2401,RQ,27.468650645635606,0.01822098399129414,0.8365894794787527
9889,0.65,588.0,Grid2401,ESS,62.76084624496569,0.03546099430546513,0.13382526442226816
9890,0.65,588.0,Grid2401,Matern,33.57881399871183,0.02058722903397316,0.7520531266428077
9891,0.65,588.0,Grid2401,RBF,59.02379216860853,0.04494319920988804,0.23390584677758208
9892,0.65,588.0,Grid2401,RQ,26.089101611301935,0.01982561319996607,0.8503260641764847
9893,0.65,593.0,Grid2401,ESS,40.38543105274172,0.029201890501139024,0.6451476633444839
9894,0.65,593.0,Grid2401,Matern,26.654021775018823,0.01338045114868079,0.8454305290817851
9895,0.65,593.0,Grid2401,RBF,40.385440177100214,0.029201900259515412,0.6451475029995175
9896,0.65,593.0,Grid2401,RQ,26.160265430490586,0.015128429954924909,0.8511041764001896
9897,0.65,633.0,Grid2401,ESS,701.9685181606023,0.9999768104477382,-106.0465608982515
9898,0.65,633.0,Grid2401,Matern,701.984719062175,0.9999999999994625,-106.05150206231953
9899,0.65,633.0,Grid2401,RBF,701.9847190625532,1.0,-106.05150206243482
9900,0.65,633.0,Grid2401,RQ,25.820207271002136,0.018665856157367593,0.8551705448176574
9901,0.65,634.0,Grid2401,ESS,79.55937429953131,0.0659798985986756,-0.3728075192007012
9902,0.65,634.0,Grid2401,Matern,32.29215141273496,0.01864535769087601,0.7738373461130759
9903,0.65,634.0,Grid2401,RBF,79.55938712526766,0.06597991709315999,-0.3728079618202884
9904,0.65,634.0,Grid2401,RQ,27.28202808408783,0.017923514388247012,0.8385714913036756
9905,0.65,669.0,Grid2401,ESS,45.41194554343955,0.032296661573102424,0.5690417688700979
9906,0.65,669.0,Grid2401,Matern,29.95563953873162,0.01442601258514283,0.8124780306923036
9907,0.65,669.0,Grid2401,RBF,46.70229806511861,0.03375857046189406,0.5442029964515468
9908,0.65,669.0,Grid2401,RQ,27.441476658569144,0.016431912634083227,0.8426343578314837
9909,0.65,678.0,Grid2401,ESS,704.5925851202701,1.0,-105.46025117050557
9910,0.65,678.0,Grid2401,Matern,31.302879725052296,0.01983126618363956,0.7898739316658411
9911,0.65,678.0,Grid2401,RBF,71.90075435391539,0.05922219925493074,-0.1086085996139936
9912,0.65,678.0,Grid2401,RQ,26.711470171637398,0.01845363622241653,0.8469945385392865
9913,0.65,711.0,Grid2401,ESS,691.1299431575848,0.9819820421655125,-103.07561364402406
9914,0.65,711.0,Grid2401,Matern,36.903729528905664,0.023518327790603956,0.7032641085963351
9915,0.65,711.0,Grid2401,RBF,703.4047644169526,1.0,-106.80531506769901
9916,0.65,711.0,Grid2401,RQ,25.485337423145996,0.01890158835272449,0.8584824380889471
9917,0.65,721.0,Grid2401,ESS,701.8590259495044,1.0,-103.82410909660358
9918,0.65,721.0,Grid2401,Matern,32.83166786034909,0.021495467781493836,0.7706243604319714
9919,0.65,721.0,Grid2401,RBF,701.8590259495044,1.0,-103.82410909660358
9920,0.65,721.0,Grid2401,RQ,26.18932149049465,0.01751897485963606,0.8540480522157428
9921,0.65,725.0,Grid2401,ESS,703.9166987400457,0.9999999997756964,-106.4291029178544
9922,0.65,725.0,Grid2401,Matern,28.24400731933612,0.016567388896914087,0.8270454291393692
9923,0.65,725.0,Grid2401,RBF,55.939331143964885,0.048703098519624365,0.32155608451146267
9924,0.65,725.0,Grid2401,RQ,25.50238216778782,0.017180022361429223,0.8589929221660395
9925,0.65,731.0,Grid2401,ESS,21.519394497908685,0.01021636301687398,0.8946801985612461
9926,0.65,731.0,Grid2401,Matern,28.76541350718139,0.016190079329574912,0.8118123235093713
9927,0.65,731.0,Grid2401,RBF,49.5640619483716,0.041303394469708675,0.44129350578989
9928,0.65,731.0,Grid2401,RQ,25.00952639738642,0.015932578731141425,0.8577471839484796
9929,0.65,759.0,Grid2401,ESS,243.47630182259542,0.12303768057527352,-11.902064770987655
9930,0.65,759.0,Grid2401,Matern,703.9150252631703,1.0,-106.84159324568942
9931,0.65,759.0,Grid2401,RBF,703.9150252631703,1.0,-106.84159324568942
9932,0.65,759.0,Grid2401,RQ,26.23208203812135,0.017589385371516216,0.8502346491122481
9933,0.65,75.0,Grid2401,ESS,702.6344259495979,1.0,-105.34125541194044
9934,0.65,75.0,Grid2401,Matern,28.26371035210443,0.015781634227185863,0.8279315360875944
9935,0.65,75.0,Grid2401,RBF,91.90710163957834,0.08155174073630882,-0.8194539793425093
9936,0.65,75.0,Grid2401,RQ,27.105815641777586,0.016177876239250894,0.8417411904754403
9937,0.65,78.0,Grid2401,ESS,701.4727527171738,0.9986754915791598,-106.55980893567961
9938,0.65,78.0,Grid2401,Matern,31.12150687233371,0.0165254547605046,0.7882859680166612
9939,0.65,78.0,Grid2401,RBF,53.86927958398602,0.036031747528702404,0.36567658281532556
9940,0.65,78.0,Grid2401,RQ,26.88558584025975,0.016665150604236935,0.8419962415161012
9941,0.65,791.0,Grid2401,ESS,701.2780652417591,1.0,-107.51265862914269
9942,0.65,791.0,Grid2401,Matern,36.45468922716429,0.027447834857891037,0.7067711518728729
9943,0.65,791.0,Grid2401,RBF,138.74943498805754,0.13476224930787503,-3.24778317489692
9944,0.65,791.0,Grid2401,RQ,25.037480953693652,0.02000503658262032,0.8616812174604702
9945,0.65,794.0,Grid2401,ESS,702.385563318604,1.0,-105.64069807726378
9946,0.65,794.0,Grid2401,Matern,702.385563318604,1.0,-105.64069807726378
9947,0.65,794.0,Grid2401,RBF,702.385563318604,1.0,-105.64069807726378
9948,0.65,794.0,Grid2401,RQ,26.81306431257468,0.016573554281626494,0.8445950936815977
9949,0.65,816.0,Grid2401,ESS,700.6993761398194,1.0,-110.05315999360639
9950,0.65,816.0,Grid2401,Matern,34.11503499177193,0.023276700802951824,0.7367556241824132
9951,0.65,816.0,Grid2401,RBF,100.12524214583607,0.09011095697964991,-1.2675382305720326
9952,0.65,816.0,Grid2401,RQ,24.49384757336156,0.018177834303567317,0.8642994896699753
9953,0.65,829.0,Grid2401,ESS,81.80631099222096,0.0701335069517027,-0.4897180370390035
9954,0.65,829.0,Grid2401,Matern,31.068945126182385,0.019434623909557403,0.7851261949595224
9955,0.65,829.0,Grid2401,RBF,81.80633039145859,0.07013352776423513,-0.48971874357123246
9956,0.65,829.0,Grid2401,RQ,26.112929678148216,0.018548618462000215,0.8482105257215105
9957,0.65,854.0,Grid2401,ESS,611.7608609865623,0.8552469208707343,-80.27682064520471
9958,0.65,854.0,Grid2401,Matern,36.11198292516396,0.022747646623231595,0.7167916833177077
9959,0.65,854.0,Grid2401,RBF,109.64857299279421,0.09805411459064167,-1.6110145855313216
9960,0.65,854.0,Grid2401,RQ,26.687465808570057,0.020425752332146482,0.8453257560622708
9961,0.65,877.0,Grid2401,ESS,71.99626980698268,0.062280729878707274,-0.09050248655719217
9962,0.65,877.0,Grid2401,Matern,31.26153366390529,0.017238296002713243,0.7943980500696057
9963,0.65,877.0,Grid2401,RBF,70.72407449560474,0.06058119476561748,-0.05230398349322796
9964,0.65,877.0,Grid2401,RQ,28.43935806467292,0.018683222208207746,0.8298443998892874
9965,0.65,928.0,Grid2401,ESS,61.908389306693266,0.05106104591799658,0.13859656122820652
9966,0.65,928.0,Grid2401,Matern,29.459350608431187,0.016124221687393057,0.8049464182666971
9967,0.65,928.0,Grid2401,RBF,61.908524222303946,0.05106118521395279,0.13859280674843666
9968,0.65,928.0,Grid2401,RQ,26.38726208690902,0.016079995700777953,0.843506518447463
9969,0.65,930.0,Grid2401,ESS,667.8578302854949,0.9408116562950072,-91.22779238737786
9970,0.65,930.0,Grid2401,Matern,30.21178902172416,0.015431797425459274,0.8112675162717761
9971,0.65,930.0,Grid2401,RBF,56.343144873172314,0.03907278376845423,0.34358886886740203
9972,0.65,930.0,Grid2401,RQ,26.72421124859266,0.016050187374713434,0.852326162408066
9973,0.65,936.0,Grid2401,ESS,110.87725818064672,0.09872744279141855,-1.7522422771751307
9974,0.65,936.0,Grid2401,Matern,43.69271701109907,0.02773594083681366,0.5726144744009668
9975,0.65,936.0,Grid2401,RBF,109.01399258260152,0.09624409447434587,-1.6605179740408387
9976,0.65,936.0,Grid2401,RQ,25.301974753163922,0.020121609829413648,0.8566787649783745
9977,0.65,951.0,Grid2401,ESS,704.5760431852218,1.0,-101.23085364992514
9978,0.65,951.0,Grid2401,Matern,28.813694636721614,0.01377669267965043,0.829028334967288
9979,0.65,951.0,Grid2401,RBF,40.665813537564205,0.02693407222073978,0.6594466376116577
9980,0.65,951.0,Grid2401,RQ,28.316487361809184,0.01538515448294834,0.8348779774613819
9981,0.65,968.0,Grid2401,ESS,87.12385047261012,0.03948861127902464,-0.5812416751707663
9982,0.65,968.0,Grid2401,Matern,29.94160013944626,0.01465623146308225,0.8132441810370405
9983,0.65,968.0,Grid2401,RBF,63.97388979929796,0.03665833406306462,0.14743078692076605
9984,0.65,968.0,Grid2401,RQ,27.21391335540112,0.016460694067572425,0.8457212449879844
9985,0.65,985.0,Grid2401,ESS,702.0208178243472,1.0,-109.02267589388298
9986,0.65,985.0,Grid2401,Matern,33.79413868695689,0.02183576123186526,0.7450441475680281
9987,0.65,985.0,Grid2401,RBF,91.9397839689798,0.08260737340881386,-0.8870750791798756
9988,0.65,985.0,Grid2401,RQ,25.163405638122658,0.018318603429896736,0.8586417830202877
9989,0.65,986.0,Grid2401,ESS,110.7692835524778,0.09684089349681242,-1.5929077440370345
9990,0.65,986.0,Grid2401,Matern,35.4370120555542,0.02172952748440421,0.7346234376642453
9991,0.65,986.0,Grid2401,RBF,703.9406304792482,0.9999999999999334,-103.71778247433267
9992,0.65,986.0,Grid2401,RQ,26.432778716354257,0.019446663608280818,0.8523498094327838
9993,0.65,996.0,Grid2401,ESS,700.0048071978416,0.9960139697905648,-105.89222846857051
9994,0.65,996.0,Grid2401,Matern,30.46136025929872,0.019398295347320852,0.797585009621329
9995,0.65,996.0,Grid2401,RBF,64.55397657891055,0.055214553772384184,0.09094515267039793
9996,0.65,996.0,Grid2401,RQ,26.02545396802651,0.018769457340416257,0.8522455009609002
9997,0.65,999.0,Grid2401,ESS,705.6788538987914,1.0,-103.87239317963662
9998,0.65,999.0,Grid2401,Matern,30.932995867409677,0.017593994079619608,0.7984926283597621
9999,0.65,999.0,Grid2401,RBF,50.502866062936405,0.04005035930117329,0.4628704795272435
10000,0.65,999.0,Grid2401,RQ,25.98529616885228,0.01787323340266844,0.8577991103768343
10001,0.65,111.0,Sobol1,ESS,666.8887489580894,0.9990686329542566,-35.8681124376276
10002,0.65,111.0,Sobol1,Matern,15.623785756507147,0.015551234308036066,0.9797643726874934
10003,0.65,111.0,Sobol1,RBF,18.62761146763741,0.019211089018127663,0.9712353917253915
10004,0.65,111.0,Sobol1,RQ,23.955354425165368,0.02540177725715789,0.9524282285511381
10005,0.65,147.0,Sobol1,ESS,23.10642164578902,0.021569261785692795,0.9543708442835093
10006,0.65,147.0,Sobol1,Matern,17.050626482505123,0.016227415134345273,0.9751539287536141
10007,0.65,147.0,Sobol1,RBF,23.106436180762064,0.021569274493360113,0.9543707868779302
10008,0.65,147.0,Sobol1,RQ,24.701641035651523,0.025623892251216102,0.9478530806023721
10009,0.65,16.0,Sobol1,ESS,669.0676591570854,0.9962851706316295,-36.614070180308396
10010,0.65,16.0,Sobol1,Matern,16.37178542622058,0.01603949502346475,0.977478239131172
10011,0.65,16.0,Sobol1,RBF,19.138343280162097,0.01877810325363594,0.9692235208175596
10012,0.65,16.0,Sobol1,RQ,25.630639104292875,0.02708848585771286,0.9448012648839543
10013,0.65,171.0,Sobol1,ESS,23.898168122725952,0.024186063427004943,0.9544615841703011
10014,0.65,171.0,Sobol1,Matern,16.034382427853348,0.016016366804353834,0.9795000326463303
10015,0.65,171.0,Sobol1,RBF,669.5988666567125,1.0,-34.75017023983504
10016,0.65,171.0,Sobol1,RQ,26.13027078245616,0.02798487223798088,0.9455576936649512
10017,0.65,180.0,Sobol1,ESS,20.85030095882604,0.019244960100934388,0.9640340773183976
10018,0.65,180.0,Sobol1,Matern,15.785981581783,0.015641223422272903,0.9793837470715233
10019,0.65,180.0,Sobol1,RBF,20.85059287421432,0.019245183639110427,0.9640330702269603
10020,0.65,180.0,Sobol1,RQ,22.699069942838833,0.023396160464095806,0.9573732054039532
10021,0.65,222.0,Sobol1,ESS,18.940659768103412,0.019251557222725292,0.9698736975302925
10022,0.65,222.0,Sobol1,Matern,16.02529108014076,0.01549675959014025,0.9784341053307014
10023,0.65,222.0,Sobol1,RBF,668.7768268067567,1.0,-36.55934924077467
10024,0.65,222.0,Sobol1,RQ,23.44051764326152,0.024229522576088815,0.9538586791544527
10025,0.65,237.0,Sobol1,ESS,19.219799226013684,0.020105546726434238,0.9711207146752503
10026,0.65,237.0,Sobol1,Matern,16.683184165357414,0.017245295378718526,0.9782406140061336
10027,0.65,237.0,Sobol1,RBF,665.6644281500659,1.0,-33.64172004804889
10028,0.65,237.0,Sobol1,RQ,28.321629241849408,0.03043520763600534,0.9372916729673716
10029,0.65,249.0,Sobol1,ESS,665.9344398564645,0.9944951583988765,-35.076074939394644
10030,0.65,249.0,Sobol1,Matern,15.521370500435602,0.015582348441570634,0.9804017875791469
10031,0.65,249.0,Sobol1,RBF,668.4096837062694,1.0,-35.3447591628913
10032,0.65,249.0,Sobol1,RQ,26.291788749049505,0.0278246229830152,0.9437663080812441
10033,0.65,272.0,Sobol1,ESS,20.325953024508443,0.019625028416994407,0.9660031204473886
10034,0.65,272.0,Sobol1,Matern,15.560049039493265,0.01528539110581856,0.9800767977235044
10035,0.65,272.0,Sobol1,RBF,20.325976547892715,0.019625048981934293,0.9660030417576343
10036,0.65,272.0,Sobol1,RQ,25.171213480154783,0.027081808586838507,0.9478630612829115
10037,0.65,294.0,Sobol1,ESS,17.320804579559486,0.017196517727359972,0.9751984296991641
10038,0.65,294.0,Sobol1,Matern,14.221257238196982,0.01393609778976725,0.983280663468284
10039,0.65,294.0,Sobol1,RBF,17.321457117082506,0.017197106829646796,0.9751965609337693
10040,0.65,294.0,Sobol1,RQ,23.15846251172588,0.024356372992236308,0.955663388161593
10041,0.65,297.0,Sobol1,ESS,666.5621515349258,0.9918126860727148,-36.38103310245202
10042,0.65,297.0,Sobol1,Matern,14.947035988582888,0.014139546898341342,0.9812033627568979
10043,0.65,297.0,Sobol1,RBF,669.9001901198214,1.0,-36.75636725005879
