,ratio,rndint,dataset,kernel,length_scale,nu,alpha,periodicity,rmse,mape,r2
243,0.25,16.0,Grid1296,ESS,1.0,-,-,1.0,521.1345968245271,0.6512831195842567,-25.55697065600677
244,0.25,16.0,Grid2401,RBF,1.0,-,-,-,463.3337340085854,0.617855321634457,-19.0170936841
245,0.25,16.0,Grid2401,Matern,1.0,1.5,-,-,32.305074732106775,0.03742327609442391,0.9026906257888249
246,0.25,16.0,Grid2401,RQ,1.0,-,1.0,-,86.46653495153637,0.08981834699867096,0.30287719429058446
247,0.25,16.0,Grid2401,ESS,1.0,-,-,1.0,673.5031206700503,0.9999999999991703,-41.29532868523884
248,0.25,16.0,Sobol1,RBF,1.0,-,-,-,26.920134295194156,0.022201935308983643,0.9182956552008469
249,0.25,16.0,Sobol1,Matern,1.0,1.5,-,-,20.511185388777015,0.016545318917542563,0.9525679137112402
250,0.25,16.0,Sobol1,RQ,1.0,-,1.0,-,21.662740870310042,0.01871864670003335,0.947092466342792
251,0.25,16.0,Sobol1,ESS,1.0,-,-,1.0,678.6742456038045,0.9926647057475289,-50.92941679365238
252,0.25,16.0,Sobol2,RBF,1.0,-,-,-,30.014842318571297,0.0231490792815553,0.8960225115155744
253,0.25,16.0,Sobol2,Matern,1.0,1.5,-,-,21.06865045025,0.017114925246331875,0.948768080666502
254,0.25,16.0,Sobol2,RQ,1.0,-,1.0,-,20.889861666921917,0.018164532514690284,0.9496339005180852
255,0.25,16.0,Sobol1,ESS,1.0,-,-,1.0,30.014842295733622,0.023149079265257222,0.8960225116738031
256,0.25,669.0,Grid1296,RBF,1.0,-,-,-,356.0787388813803,0.4504758712659313,-11.450838165670405
257,0.25,669.0,Grid1296,Matern,1.0,1.5,-,-,63.235482149598816,0.05797608010922403,0.6073295948822137
258,0.25,669.0,Grid1296,RQ,1.0,-,1.0,-,50.02472237156907,0.05804114262412601,0.7542599874686913
259,0.25,669.0,Grid1296,ESS,1.0,-,-,1.0,275.03949910350565,0.33959613572172337,-6.428423219025647
260,0.25,669.0,Grid2401,RBF,1.0,-,-,-,469.212834922772,0.6259762651121435,-19.567933925069628
261,0.25,669.0,Grid2401,Matern,1.0,1.5,-,-,30.98274363350035,0.035802959790685984,0.9103210223408015
262,0.25,669.0,Grid2401,RQ,1.0,-,1.0,-,85.32501903616667,0.08850715343876768,0.3198515864391507
263,0.25,669.0,Grid2401,ESS,1.0,-,-,1.0,671.8705147061047,0.9967545147051017,-41.17179302545103
264,0.25,669.0,Sobol1,RBF,1.0,-,-,-,24.691254919922798,0.020777146383624264,0.9319377881539055
265,0.25,669.0,Sobol1,Matern,1.0,1.5,-,-,20.0506829263105,0.01623976105106409,0.9551173934627396
266,0.25,669.0,Sobol1,RQ,1.0,-,1.0,-,21.384627270211958,0.018345997554474087,0.9489467843494733
267,0.25,669.0,Sobol1,ESS,1.0,-,-,1.0,25.95983686295835,0.021970258998321744,0.9247643547920482
268,0.25,669.0,Sobol2,RBF,1.0,-,-,-,30.780782084585006,0.024543261438270146,0.8918437190470374
269,0.25,669.0,Sobol2,Matern,1.0,1.5,-,-,20.944312649456258,0.017124753203087675,0.9499245720847755
270,0.25,669.0,Sobol2,RQ,1.0,-,1.0,-,21.608670239691147,0.018607344384423033,0.9466973834261794
271,0.25,669.0,Sobol1,ESS,1.0,-,-,1.0,27.94812776146866,0.022411721118707945,0.9108342874449481
272,0.25,530.0,Grid1296,RBF,1.0,-,-,-,336.4550490061337,0.42419651396865105,-10.044992631812038
273,0.25,530.0,Grid1296,Matern,1.0,1.5,-,-,62.259142151588854,0.05713231818873781,0.6218034215834687
274,0.25,530.0,Grid1296,RQ,1.0,-,1.0,-,51.8135246367346,0.059991900490961494,0.7380625451247174
275,0.25,530.0,Grid1296,ESS,1.0,-,-,1.0,336.4534315437313,0.4241943197770415,-10.04488643743375
276,0.25,530.0,Grid2401,RBF,1.0,-,-,-,426.00865630881833,0.563429530197245,-15.936567588043754
277,0.25,530.0,Grid2401,Matern,1.0,1.5,-,-,31.798220444940966,0.036257553186688926,0.905638641764815
278,0.25,530.0,Grid2401,RQ,1.0,-,1.0,-,86.0249398017361,0.08894263460737974,0.30938293317161747
279,0.25,530.0,Grid2401,ESS,1.0,-,-,1.0,426.00790675232656,0.5634285316573638,-15.936507988771165
280,0.25,530.0,Sobol1,RBF,1.0,-,-,-,25.36355500195831,0.020648072149054262,0.9264068576729021
281,0.25,530.0,Sobol1,Matern,1.0,1.5,-,-,20.248517810128227,0.016197281987012622,0.9530966811802956
282,0.25,530.0,Sobol1,RQ,1.0,-,1.0,-,21.441986259324377,0.018377075512019534,0.9474046773240952
283,0.25,530.0,Sobol1,ESS,1.0,-,-,1.0,25.363465908031532,0.020647997666028144,0.9264073746895836
284,0.25,530.0,Sobol2,RBF,1.0,-,-,-,31.386529014309303,0.025336042804230286,0.8872443996885074
285,0.25,530.0,Sobol2,Matern,1.0,1.5,-,-,20.850803289404674,0.017118578318991103,0.950238080676309
286,0.25,530.0,Sobol2,RQ,1.0,-,1.0,-,21.314421775860968,0.018401378694966546,0.9480005617977768
287,0.25,530.0,Sobol1,ESS,1.0,-,-,1.0,32.94310614343973,0.026921610705177332,0.875783115690192
288,0.25,999.0,Grid1296,RBF,1.0,-,-,-,337.041179245997,0.42460772167026656,-10.14195624661741
289,0.25,999.0,Grid1296,Matern,1.0,1.5,-,-,62.108912915230704,0.05674994937158853,0.6216416061194701
290,0.25,999.0,Grid1296,RQ,1.0,-,1.0,-,50.26413653710218,0.05824055225347907,0.7521939128441475
291,0.25,999.0,Grid1296,ESS,1.0,-,-,1.0,678.9735198394687,0.9999999999999718,-44.216942369089566
292,0.25,999.0,Grid2401,RBF,1.0,-,-,-,482.19917561276435,0.6462640914910388,-20.80189902037622
293,0.25,999.0,Grid2401,Matern,1.0,1.5,-,-,35.1545242326077,0.0407284177762449,0.8841212381513888
294,0.25,999.0,Grid2401,RQ,1.0,-,1.0,-,86.5252453595806,0.0898810854367913,0.2980162228800016
295,0.25,999.0,Grid2401,ESS,1.0,-,-,1.0,673.2804482372177,0.9999999965312931,-41.50435229603304
296,0.25,999.0,Sobol1,RBF,1.0,-,-,-,26.363754157114602,0.021579154561721922,0.9206370253240733
297,0.25,999.0,Sobol1,Matern,1.0,1.5,-,-,20.524005802678328,0.01647898847647007,0.9519019257080076
298,0.25,999.0,Sobol1,RQ,1.0,-,1.0,-,21.461838669649104,0.01845886760692942,0.947405869077635
299,0.25,999.0,Sobol1,ESS,1.0,-,-,1.0,682.3275098702596,0.9999999963151759,-52.16051677157359
300,0.25,999.0,Sobol2,RBF,1.0,-,-,-,29.80210452003655,0.024007679277275044,0.8981746269412897
301,0.25,999.0,Sobol2,Matern,1.0,1.5,-,-,20.629384362152457,0.01693194813933652,0.9512095663543992
302,0.25,999.0,Sobol2,RQ,1.0,-,1.0,-,21.0193109847853,0.018443806459122775,0.9493477088800736
303,0.25,999.0,Sobol1,ESS,1.0,-,-,1.0,3297.549166628145,1.0563481123019791,-1245.6504614101696
304,0.25,794.0,Grid1296,RBF,1.0,-,-,-,679.0187302425595,1.0,-44.17350648983882
305,0.25,794.0,Grid1296,Matern,1.0,1.5,-,-,679.0187302425595,1.0,-44.17350648983882
306,0.25,794.0,Grid1296,RQ,1.0,-,1.0,-,50.64071202511398,0.05869776820055921,0.7487419982921575
307,0.25,794.0,Grid1296,ESS,1.0,-,-,1.0,740.0175371317064,1.0125235165697637,-52.65427346563325
308,0.25,794.0,Grid2401,RBF,1.0,-,-,-,673.1119449146514,1.0,-41.41195979774625
309,0.25,794.0,Grid2401,Matern,1.0,1.5,-,-,673.1119449146514,1.0,-41.41195979774625
310,0.25,794.0,Grid2401,RQ,1.0,-,1.0,-,84.29351489494243,0.0869669667802861,0.3348768360122212
311,0.25,794.0,Grid2401,ESS,1.0,-,-,1.0,779.0142510908336,1.0360142801303138,-55.807352727443785
312,0.25,794.0,Sobol1,RBF,1.0,-,-,-,682.3492248604737,1.0,-51.24771672525157
313,0.25,794.0,Sobol1,Matern,1.0,1.5,-,-,20.449698401517388,0.01638078678086279,0.9530724668008937
314,0.25,794.0,Sobol1,RQ,1.0,-,1.0,-,21.744675776188863,0.01877034098589304,0.9469409116125422
315,0.25,794.0,Sobol1,ESS,1.0,-,-,1.0,682.3492248604737,1.0,-51.24771672525157
316,0.25,794.0,Sobol2,RBF,1.0,-,-,-,682.4869110944871,1.0,-52.20398323198564
317,0.25,794.0,Sobol2,Matern,1.0,1.5,-,-,682.4868847215245,0.9999999571892055,-52.203979120121765
318,0.25,794.0,Sobol2,RQ,1.0,-,1.0,-,21.261870098155317,0.018307418730688654,0.9483633076484833
319,0.25,794.0,Sobol1,ESS,1.0,-,-,1.0,679.3482368901003,0.9929296980842921,-51.7157511977489
320,0.25,936.0,Grid1296,RBF,1.0,-,-,-,354.45036297045664,0.44779637226160857,-11.311319519852495
321,0.25,936.0,Grid1296,Matern,1.0,1.5,-,-,62.86416538100122,0.05749958356982543,0.6127423015783084
322,0.25,936.0,Grid1296,RQ,1.0,-,1.0,-,50.5590523411848,0.05880249345820117,0.7495093024095921
323,0.25,936.0,Grid1296,ESS,1.0,-,-,1.0,360.6697900381689,0.4565247720242493,-11.747155568577472
324,0.25,936.0,Grid2401,RBF,1.0,-,-,-,473.5566127452728,0.6332205093560785,-20.20417024864979
325,0.25,936.0,Grid2401,Matern,1.0,1.5,-,-,31.223937403401937,0.036154004539902,0.9078165820352521
326,0.25,936.0,Grid2401,RQ,1.0,-,1.0,-,85.32464438387764,0.08840730511002122,0.31162285086679387
327,0.25,936.0,Grid2401,ESS,1.0,-,-,1.0,366.23852827784214,0.4824175518724919,-11.682519298200969
328,0.25,936.0,Sobol1,RBF,1.0,-,-,-,24.90786657953249,0.02058176824302918,0.930608156422758
329,0.25,936.0,Sobol1,Matern,1.0,1.5,-,-,19.877975911111502,0.016074125713941418,0.9558043338493074
330,0.25,936.0,Sobol1,RQ,1.0,-,1.0,-,21.30015428495014,0.018451680570421167,0.9492541112799399
331,0.25,936.0,Sobol1,ESS,1.0,-,-,1.0,24.09946293609059,0.01984813359924013,0.9350393902179899
332,0.25,936.0,Sobol2,RBF,1.0,-,-,-,33.43243564637683,0.02567006608107321,0.8713481854302136
333,0.25,936.0,Sobol2,Matern,1.0,1.5,-,-,21.59899233257703,0.017463892024818,0.9463033907946091
334,0.25,936.0,Sobol2,RQ,1.0,-,1.0,-,20.998110657408805,0.01802051514095708,0.949249500434426
335,0.25,936.0,Sobol1,ESS,1.0,-,-,1.0,33.192685051589294,0.025467216851814984,0.8731867444829339
336,0.25,111.0,Grid1296,RBF,1.0,-,-,-,346.4698646775462,0.4377445576332512,-10.715922357286042
337,0.25,111.0,Grid1296,Matern,1.0,1.5,-,-,63.48528192748158,0.05818663099472429,0.6066386759313553
338,0.25,111.0,Grid1296,RQ,1.0,-,1.0,-,50.5862575869818,0.05875470806607092,0.7502470341206091
339,0.25,111.0,Grid1296,ESS,1.0,-,-,1.0,678.3893676123112,0.9972233576672137,-43.91626311659778
340,0.25,111.0,Grid2401,RBF,1.0,-,-,-,441.9934846285978,0.5866513184509717,-17.1032670090367
341,0.25,111.0,Grid2401,Matern,1.0,1.5,-,-,31.88902194583336,0.03565298756250228,0.9057660011964087
342,0.25,111.0,Grid2401,RQ,1.0,-,1.0,-,86.44811411435988,0.08990497572827247,0.3074737036878098
343,0.25,111.0,Grid2401,ESS,1.0,-,-,1.0,671.6284830901744,0.9948463208725442,-40.800688358432964
344,0.25,111.0,Sobol1,RBF,1.0,-,-,-,24.00385935925949,0.02051546783118869,0.9349746395391099
345,0.25,111.0,Sobol1,Matern,1.0,1.5,-,-,19.9060389096865,0.016174029792325795,0.9552811817207816
346,0.25,111.0,Sobol1,RQ,1.0,-,1.0,-,21.06353452894183,0.01817730041786488,0.9499293626899131
347,0.25,111.0,Sobol1,ESS,1.0,-,-,1.0,679.346650456239,0.9942113835906521,-51.083900210816644
348,0.25,111.0,Sobol2,RBF,1.0,-,-,-,30.67649775236377,0.02471154448610248,0.8944216996343617
349,0.25,111.0,Sobol2,Matern,1.0,1.5,-,-,20.549910932155726,0.0170153172520578,0.9526213150538979
350,0.25,111.0,Sobol2,RQ,1.0,-,1.0,-,21.532826277895477,0.018918290836397504,0.947980618090041
351,0.25,111.0,Sobol1,ESS,1.0,-,-,1.0,679.8136841916397,0.9934078485789082,-50.849302588147864
352,0.25,816.0,Grid1296,RBF,1.0,-,-,-,361.5409199762051,0.45736642528706367,-11.780097220598263
353,0.25,816.0,Grid1296,Matern,1.0,1.5,-,-,62.425653584948435,0.056808939685359654,0.6189820499835406
354,0.25,816.0,Grid1296,RQ,1.0,-,1.0,-,49.88465145527341,0.057789171676292654,0.7566938289052234
355,0.25,816.0,Grid1296,ESS,1.0,-,-,1.0,675.6455473540238,0.9904753990262634,-43.6331026882093
356,0.25,816.0,Grid2401,RBF,1.0,-,-,-,468.85315363024694,0.6263045958738749,-19.629489275511826
357,0.25,816.0,Grid2401,Matern,1.0,1.5,-,-,32.160222924252544,0.03738629874764539,0.9029371823945856
358,0.25,816.0,Grid2401,RQ,1.0,-,1.0,-,86.4994231867589,0.0896683196775379,0.29783170471646425
359,0.25,816.0,Grid2401,ESS,1.0,-,-,1.0,665.9564485354073,0.9846063333959473,-40.62041922928419
360,0.25,816.0,Sobol1,RBF,1.0,-,-,-,23.898044068906938,0.019937525085216044,0.9344433528043212
361,0.25,816.0,Sobol1,Matern,1.0,1.5,-,-,19.903813401338248,0.01580940032207577,0.9545258487655227
362,0.25,816.0,Sobol1,RQ,1.0,-,1.0,-,21.114325603059797,0.01788004141763931,0.948826343716965
363,0.25,816.0,Sobol1,ESS,1.0,-,-,1.0,672.5625931636067,0.978410742269257,-50.922720171028224
364,0.25,816.0,Sobol2,RBF,1.0,-,-,-,23.11157196170725,0.01917175032046818,0.9387702892783014
365,0.25,816.0,Sobol2,Matern,1.0,1.5,-,-,19.549410967462514,0.015863216005022353,0.9561902687105781
366,0.25,816.0,Sobol2,RQ,1.0,-,1.0,-,20.628678551176268,0.017441835457055833,0.951219521796047
367,0.25,816.0,Sobol1,ESS,1.0,-,-,1.0,679.8135910305982,0.9936312520641751,-51.97645851498214
368,0.25,968.0,Grid1296,RBF,1.0,-,-,-,340.3999249661597,0.428935161013859,-10.389921036701091
369,0.25,968.0,Grid1296,Matern,1.0,1.5,-,-,63.13541547104916,0.057203010818944626,0.6081788387920947
370,0.25,968.0,Grid1296,RQ,1.0,-,1.0,-,50.06890186601094,0.05809064132548387,0.7535788757689375
371,0.25,968.0,Grid1296,ESS,1.0,-,-,1.0,584.2656272535291,0.7771437717793525,-32.55540433383178
372,0.25,968.0,Grid2401,RBF,1.0,-,-,-,442.8330609308256,0.5888034124719663,-17.16100368279697
373,0.25,968.0,Grid2401,Matern,1.0,1.5,-,-,29.64856113094731,0.03451670297957047,0.9185920130226133
374,0.25,968.0,Grid2401,RQ,1.0,-,1.0,-,86.29880426452877,0.0894908292814063,0.3102855429591812
375,0.25,968.0,Grid2401,ESS,1.0,-,-,1.0,1551.6747595005263,1.0444520622084121,-221.97756275266366
376,0.25,968.0,Sobol1,RBF,1.0,-,-,-,24.596936649086445,0.02080837629415992,0.9310969272995759
377,0.25,968.0,Sobol1,Matern,1.0,1.5,-,-,20.33239161889828,0.016474326046940723,0.9529181546668475
378,0.25,968.0,Sobol1,RQ,1.0,-,1.0,-,21.508566237512696,0.018294369420191896,0.947313485710469
379,0.25,968.0,Sobol1,ESS,1.0,-,-,1.0,674.2645474601369,0.9831431782374237,-50.77703712442018
380,0.25,968.0,Sobol2,RBF,1.0,-,-,-,29.326983640882865,0.023845472243904382,0.9023570285304048
381,0.25,968.0,Sobol2,Matern,1.0,1.5,-,-,20.874899648154496,0.017254288643477923,0.9505285105121584
382,0.25,968.0,Sobol2,RQ,1.0,-,1.0,-,21.76274920732917,0.01922736869927699,0.9462307835046514
383,0.25,968.0,Sobol1,ESS,1.0,-,-,1.0,680.0114471196207,0.9945942902798817,-51.49750222865139
384,0.25,48.0,Grid1296,RBF,1.0,-,-,-,356.5022611599156,0.451034182397919,-11.418827969043003
385,0.25,48.0,Grid1296,Matern,1.0,1.5,-,-,62.474998666995646,0.056821913152526445,0.6186106648559699
386,0.25,48.0,Grid1296,RQ,1.0,-,1.0,-,50.28197910585936,0.05821022589896585,0.7529523312511542
387,0.25,48.0,Grid1296,ESS,1.0,-,-,1.0,356.50231155117075,0.45103425161479843,-11.418831479822268
388,0.25,48.0,Grid2401,RBF,1.0,-,-,-,442.6529592714065,0.5876707767460747,-17.308935663969955
389,0.25,48.0,Grid2401,Matern,1.0,1.5,-,-,32.053073855177715,0.03617314525750608,0.9039990074668984
390,0.25,48.0,Grid2401,RQ,1.0,-,1.0,-,85.476993252609,0.08842589465206865,0.3172922567443387
391,0.25,48.0,Grid2401,ESS,1.0,-,-,1.0,442.6529566149964,0.5876707729095375,-17.308935444222
392,0.25,48.0,Sobol1,RBF,1.0,-,-,-,25.867375040638652,0.0215036681704315,0.9243875761292972
393,0.25,48.0,Sobol1,Matern,1.0,1.5,-,-,20.259325311854187,0.016220747690500914,0.9536191827377337
394,0.25,48.0,Sobol1,RQ,1.0,-,1.0,-,21.631774117716514,0.01849781621066803,0.9471222801838225
395,0.25,48.0,Sobol1,ESS,1.0,-,-,1.0,25.867375108969203,0.021503668232538284,0.9243875757298258
396,0.25,48.0,Sobol2,RBF,1.0,-,-,-,30.43706090123231,0.024939669231469397,0.8944908138248434
397,0.25,48.0,Sobol2,Matern,1.0,1.5,-,-,21.105819324888483,0.017395972124794094,0.9492671478287252
398,0.25,48.0,Sobol2,RQ,1.0,-,1.0,-,21.88677261621103,0.019096929857955868,0.9454432741680383
399,0.25,48.0,Sobol1,ESS,1.0,-,-,1.0,30.43706095290518,0.0249396692821819,0.8944908134665984
400,0.25,986.0,Grid1296,RBF,1.0,-,-,-,679.3721988444836,0.9998739198598635,-44.07364161387237
401,0.25,986.0,Grid1296,Matern,1.0,1.5,-,-,62.32312201274152,0.05739502261541216,0.6206802049892898
402,0.25,986.0,Grid1296,RQ,1.0,-,1.0,-,50.79717975680393,0.058798227660115124,0.7480082585592425
403,0.25,986.0,Grid1296,ESS,1.0,-,-,1.0,343.618854808156,0.4327984245044576,-10.530843502955559
404,0.25,986.0,Grid2401,RBF,1.0,-,-,-,673.1768348039143,0.9998762089084438,-41.47589269354264
405,0.25,986.0,Grid2401,Matern,1.0,1.5,-,-,31.357045565907757,0.03601758428649083,0.9078374539962546
406,0.25,986.0,Grid2401,RQ,1.0,-,1.0,-,85.999029774966,0.08913154412212727,0.30677966669464174
407,0.25,986.0,Grid2401,ESS,1.0,-,-,1.0,453.8912990772634,0.6028697476394301,-18.31025036662736
408,0.25,986.0,Sobol1,RBF,1.0,-,-,-,682.3095222292742,0.9997100234459659,-51.956200467498384
409,0.25,986.0,Sobol1,Matern,1.0,1.5,-,-,20.829138360052806,0.016663653032946948,0.950648931201358
410,0.25,986.0,Sobol1,RQ,1.0,-,1.0,-,21.942770753435347,0.018621620485396697,0.9452307385426005
411,0.25,986.0,Sobol1,ESS,1.0,-,-,1.0,26.81949399038532,0.021225523756221474,0.9181808219513591
412,0.25,986.0,Sobol2,RBF,1.0,-,-,-,27.510483155948297,0.022010830522198644,0.9138792079096223
413,0.25,986.0,Sobol2,Matern,1.0,1.5,-,-,20.51493197770627,0.016768611873509094,0.9521092385179865
414,0.25,986.0,Sobol2,RQ,1.0,-,1.0,-,21.331089168046045,0.01900968638859294,0.948222909536664
415,0.25,986.0,Sobol1,ESS,1.0,-,-,1.0,28.150163232702734,0.02254408130049759,0.9098276444093137
416,0.25,829.0,Grid1296,RBF,1.0,-,-,-,363.81655565417645,0.4618341049399577,-12.008951385935905
417,0.25,829.0,Grid1296,Matern,1.0,1.5,-,-,63.89613473002453,0.05768086259620646,0.5987393714097395
418,0.25,829.0,Grid1296,RQ,1.0,-,1.0,-,50.043864067663456,0.05818638210107538,0.7538617852356551
419,0.25,829.0,Grid1296,ESS,1.0,-,-,1.0,363.81643664645304,0.4618339438541848,-12.008942875243296
420,0.25,829.0,Grid2401,RBF,1.0,-,-,-,475.4111088845584,0.6354522719304613,-20.206173643246398
421,0.25,829.0,Grid2401,Matern,1.0,1.5,-,-,34.14503676562159,0.03896547507176861,0.8906096954747154
422,0.25,829.0,Grid2401,RQ,1.0,-,1.0,-,86.67507089769977,0.08990545440221112,0.2951250559598072
423,0.25,829.0,Grid2401,ESS,1.0,-,-,1.0,475.4110783051957,0.6354522283653486,-20.206170915202218
424,0.25,829.0,Sobol1,RBF,1.0,-,-,-,26.254549553900027,0.02122125911310066,0.921264393799921
425,0.25,829.0,Sobol1,Matern,1.0,1.5,-,-,20.0748675886572,0.01620679570641909,0.9539671979766865
426,0.25,829.0,Sobol1,RQ,1.0,-,1.0,-,21.511298914906483,0.01837335996801341,0.947143877206112
427,0.25,829.0,Sobol1,ESS,1.0,-,-,1.0,26.25453945133501,0.02122125143931094,0.9212644543937183
428,0.25,829.0,Sobol2,RBF,1.0,-,-,-,29.675115102801485,0.02318617577992036,0.8986787400251467
429,0.25,829.0,Sobol2,Matern,1.0,1.5,-,-,20.890390533375456,0.017142693669126335,0.9497878433155134
430,0.25,829.0,Sobol2,RQ,1.0,-,1.0,-,21.45281566885338,0.018556248434842357,0.9470477571591106
431,0.25,829.0,Sobol1,ESS,1.0,-,-,1.0,29.675106230735516,0.023186169329220314,0.8986788006098329
432,0.25,996.0,Grid1296,RBF,1.0,-,-,-,344.2940947255165,0.4344966613026164,-10.608388829442768
433,0.25,996.0,Grid1296,Matern,1.0,1.5,-,-,63.0309117478834,0.05702947287705868,0.6109369585371446
434,0.25,996.0,Grid1296,RQ,1.0,-,1.0,-,50.88813329723572,0.05881892132038756,0.7464019911597392
435,0.25,996.0,Grid1296,ESS,1.0,-,-,1.0,588.5464937802853,0.8095972945594572,-32.921445645758645
436,0.25,996.0,Grid2401,RBF,1.0,-,-,-,460.7368321736038,0.6146843610783428,-18.817420054174892
437,0.25,996.0,Grid2401,Matern,1.0,1.5,-,-,31.982410507287355,0.03571703051140071,0.9045087369800685
438,0.25,996.0,Grid2401,RQ,1.0,-,1.0,-,86.27294846010292,0.08926977065809627,0.3051508471193135
439,0.25,996.0,Grid2401,ESS,1.0,-,-,1.0,575.974517815931,0.7503804971740572,-29.97046960803518
440,0.25,996.0,Sobol1,RBF,1.0,-,-,-,25.15373111893694,0.02046739701758767,0.9294405022884376
441,0.25,996.0,Sobol1,Matern,1.0,1.5,-,-,20.061483717585894,0.016133422509750216,0.9551175297778272
442,0.25,996.0,Sobol1,RQ,1.0,-,1.0,-,21.5433649623079,0.018480480620149148,0.94824197098019
443,0.25,996.0,Sobol1,ESS,1.0,-,-,1.0,679.9593324150514,0.9941536650592604,-50.56042990367494
444,0.25,996.0,Sobol2,RBF,1.0,-,-,-,23.758909811813993,0.020427764906995556,0.9345027016614796
445,0.25,996.0,Sobol2,Matern,1.0,1.5,-,-,19.82881902981115,0.016057284560807586,0.9543790770953172
446,0.25,996.0,Sobol2,RQ,1.0,-,1.0,-,20.30143893138476,0.017147154255920786,0.9521784101245468
447,0.25,996.0,Sobol1,ESS,1.0,-,-,1.0,676.5642747097384,0.9859744613182996,-52.111490762472926
448,0.25,272.0,Grid1296,RBF,1.0,-,-,-,357.5706486097063,0.4530616401594012,-11.491241907181575
449,0.25,272.0,Grid1296,Matern,1.0,1.5,-,-,63.338395544838654,0.05847647087745928,0.6080632291194701
450,0.25,272.0,Grid1296,RQ,1.0,-,1.0,-,51.962953519469686,0.0600438620940989,0.7362031833761931
451,0.25,272.0,Grid1296,ESS,1.0,-,-,1.0,679.1608586842907,1.0,-44.063735794344595
452,0.25,272.0,Grid2401,RBF,1.0,-,-,-,465.375886856271,0.6205817807196624,-19.27016655058183
453,0.25,272.0,Grid2401,Matern,1.0,1.5,-,-,29.785183183114647,0.033981762710578095,0.9169671176064504
454,0.25,272.0,Grid2401,RQ,1.0,-,1.0,-,85.39825028919839,0.08829967251611977,0.31742950943242765
455,0.25,272.0,Grid2401,ESS,1.0,-,-,1.0,673.2284444095055,1.0,-41.42037245268534
456,0.25,272.0,Sobol1,RBF,1.0,-,-,-,26.345778654037044,0.02094906515674878,0.9215486651494273
457,0.25,272.0,Sobol1,Matern,1.0,1.5,-,-,20.655211747954105,0.016481781275587703,0.9517788500382411
458,0.25,272.0,Sobol1,RQ,1.0,-,1.0,-,21.505222111241704,0.018401592363438128,0.9477283601523383
459,0.25,272.0,Sobol1,ESS,1.0,-,-,1.0,681.9574541373598,1.0,-51.56453436321226
460,0.25,272.0,Sobol2,RBF,1.0,-,-,-,31.67374688869306,0.02535518587208764,0.886138623969492
461,0.25,272.0,Sobol2,Matern,1.0,1.5,-,-,20.946773919818135,0.017106038224009856,0.9502020075513686
462,0.25,272.0,Sobol2,RQ,1.0,-,1.0,-,21.34657732675721,0.018609747529682807,0.9482829140528545
463,0.25,272.0,Sobol1,ESS,1.0,-,-,1.0,680.4800491200201,0.9948553247580666,-51.55430990784132
464,0.25,759.0,Grid1296,RBF,1.0,-,-,-,679.0562043932106,1.0,-43.94475477483993
465,0.25,759.0,Grid1296,Matern,1.0,1.5,-,-,62.09107269953194,0.057755755959225046,0.6242267181883967
466,0.25,759.0,Grid1296,RQ,1.0,-,1.0,-,51.93508612534315,0.06018486761936794,0.7371007880693001
467,0.25,759.0,Grid1296,ESS,1.0,-,-,1.0,333.77743153653194,0.42047489154067175,-9.858791860059219
468,0.25,759.0,Grid2401,RBF,1.0,-,-,-,673.2845557542979,1.0,-41.31793271370994
469,0.25,759.0,Grid2401,Matern,1.0,1.5,-,-,673.2845557542979,1.0,-41.31793271370994
470,0.25,759.0,Grid2401,RQ,1.0,-,1.0,-,84.11557618185493,0.08675199104423452,0.33948910278041544
471,0.25,759.0,Grid2401,ESS,1.0,-,-,1.0,2650.897957735876,1.3726810115126429,-655.0140787653522
472,0.25,759.0,Sobol1,RBF,1.0,-,-,-,681.8713826972256,1.0,-50.62780151623998
473,0.25,759.0,Sobol1,Matern,1.0,1.5,-,-,20.220319051888428,0.016312002923849097,0.9546001193059522
474,0.25,759.0,Sobol1,RQ,1.0,-,1.0,-,21.673453891519923,0.018772896170886934,0.9478403154645859
475,0.25,759.0,Sobol1,ESS,1.0,-,-,1.0,677.3385789107587,0.9898123921376946,-49.94368169675329
476,0.25,759.0,Sobol2,RBF,1.0,-,-,-,683.0510547749712,1.0,-51.91250430612666
477,0.25,759.0,Sobol2,Matern,1.0,1.5,-,-,20.077573852076537,0.016317689349493188,0.9542833447966882
478,0.25,759.0,Sobol2,RQ,1.0,-,1.0,-,20.96415317876356,0.017893456789719566,0.950156717829627
479,0.25,759.0,Sobol1,ESS,1.0,-,-,1.0,680.7226078262988,0.9950327992469443,-51.55237320356116
480,0.25,390.0,Grid1296,RBF,1.0,-,-,-,355.6745047692063,0.45000120043684155,-11.349871643359652
481,0.25,390.0,Grid1296,Matern,1.0,1.5,-,-,62.57080480872478,0.05728535945682067,0.6177913998172824
482,0.25,390.0,Grid1296,RQ,1.0,-,1.0,-,50.40685672870625,0.05855170555476472,0.7519517279780605
483,0.25,390.0,Grid1296,ESS,1.0,-,-,1.0,355.67449732146264,0.4500011903789355,-11.349871126152623
484,0.25,390.0,Grid2401,RBF,1.0,-,-,-,471.1992242342071,0.6291668506163852,-19.833075594699046
485,0.25,390.0,Grid2401,Matern,1.0,1.5,-,-,33.45602906473493,0.03862614405195592,0.8949749149944181
486,0.25,390.0,Grid2401,RQ,1.0,-,1.0,-,85.56143170254305,0.08881996992511823,0.31308920381263394
