,ratio,rndint,dataset,kernel,length_scale,nu,alpha,periodicity,rmse,mape,r2
23,0.15,147.0,Grid2401,ESS,1.0,-,-,1.0,495.2346724108798,0.6717153299630371,-21.581769102634613
24,0.15,147.0,Sobol1,RBF,1.0,-,-,-,27.160219268404767,0.0210564566240049,0.9161247063996826
25,0.15,147.0,Sobol1,Matern,1.0,1.5,-,-,20.63544866441901,0.0161779438401352,0.951583282561634
26,0.15,147.0,Sobol1,RQ,1.0,-,1.0,-,21.64486414797188,0.0181220286658576,0.946730669488952
27,0.15,147.0,Sobol1,ESS,1.0,-,-,1.0,30.032813677767297,0.0231575299616246,0.8974443589980476
28,0.15,147.0,Sobol2,RBF,1.0,-,-,-,26.57302337622022,0.0215911764748536,0.9167647233191066
29,0.15,147.0,Sobol2,Matern,1.0,1.5,-,-,19.84093022572045,0.0161048301226984,0.953596627210518
30,0.15,147.0,Sobol2,RQ,1.0,-,1.0,-,19.94786610597413,0.0170334002580615,0.9530950824031622
31,0.15,147.0,Sobol2,ESS,1.0,-,-,1.0,26.57301568233993,0.0215911702038647,0.916764771518527
32,0.15,561.0,Grid1296,RBF,1.0,-,-,-,380.48222053379817,0.4867430551824405,-13.08641930125161
33,0.15,561.0,Grid1296,Matern,1.0,1.5,-,-,64.6195084032435,0.0584342742137175,0.5936884423936724
34,0.15,561.0,Grid1296,RQ,1.0,-,1.0,-,49.10719851187906,0.0572777972236347,0.7653491160427198
35,0.15,561.0,Grid1296,ESS,1.0,-,-,1.0,665.2320304951887,0.966364133030848,-42.06041198294077
36,0.15,561.0,Grid2401,RBF,1.0,-,-,-,457.37525780044695,0.6150857924186892,-18.211010209785197
37,0.15,561.0,Grid2401,Matern,1.0,1.5,-,-,29.34397437438723,0.0344591594509367,0.920924355971797
38,0.15,561.0,Grid2401,RQ,1.0,-,1.0,-,86.16863607970126,0.0900911002890823,0.318127295687804
39,0.15,561.0,Grid2401,ESS,1.0,-,-,1.0,651.6433586348072,0.9511973635361594,-37.99642681251019
40,0.15,561.0,Sobol1,RBF,1.0,-,-,-,26.25266735368997,0.0209740050478918,0.922086305983048
41,0.15,561.0,Sobol1,Matern,1.0,1.5,-,-,20.407840382882707,0.0161871006337243,0.952917336654103
42,0.15,561.0,Sobol1,RQ,1.0,-,1.0,-,21.371862695727486,0.0180780299258888,0.9483641090582728
43,0.15,561.0,Sobol1,ESS,1.0,-,-,1.0,680.2058495820255,0.99448975001257,-51.30553504674443
44,0.15,561.0,Sobol2,RBF,1.0,-,-,-,29.62451408554137,0.0230173065466365,0.8972235013383988
45,0.15,561.0,Sobol2,Matern,1.0,1.5,-,-,20.53536938427204,0.0165226456880069,0.9506148490518036
46,0.15,561.0,Sobol2,RQ,1.0,-,1.0,-,20.53206203692854,0.0172403515106901,0.95063075533445
47,0.15,561.0,Sobol2,ESS,1.0,-,-,1.0,680.7451875980635,0.9937413116008712,-53.27008562863505
48,0.15,237.0,Grid1296,RBF,1.0,-,-,-,678.8509865037537,0.9999761003155104,-43.78131773368965
49,0.15,237.0,Grid1296,Matern,1.0,1.5,-,-,64.01601505924071,0.0582625143971059,0.6017780135162557
50,0.15,237.0,Grid1296,RQ,1.0,-,1.0,-,50.19207413901215,0.0585512930433977,0.7551961476645855
51,0.15,237.0,Grid1296,ESS,1.0,-,-,1.0,384.6884831765013,0.4934511590520679,-13.380246519937542
52,0.15,237.0,Grid2401,RBF,1.0,-,-,-,672.2166799670582,0.9998862360056834,-40.51642582275546
53,0.15,237.0,Grid2401,Matern,1.0,1.5,-,-,36.64004081302869,0.0432549513311165,0.876657346836182
54,0.15,237.0,Grid2401,RQ,1.0,-,1.0,-,87.89728548332343,0.0922895157323673,0.2901733270734504
55,0.15,237.0,Grid2401,ESS,1.0,-,-,1.0,498.97459895227337,0.6780778556930277,-21.874850486601133
56,0.15,237.0,Sobol1,RBF,1.0,-,-,-,682.1167307568153,0.9998009053542476,-52.21700248516239
57,0.15,237.0,Sobol1,Matern,1.0,1.5,-,-,20.6975673010307,0.016366250354635,0.9510027605936512
58,0.15,237.0,Sobol1,RQ,1.0,-,1.0,-,21.53194867750472,0.0181712730547736,0.9469726801915844
59,0.15,237.0,Sobol1,ESS,1.0,-,-,1.0,26.25031779647761,0.0208628849464319,0.9211862238738584
60,0.15,237.0,Sobol2,RBF,1.0,-,-,-,26.44986501523712,0.0213029517144465,0.9187191469353114
61,0.15,237.0,Sobol2,Matern,1.0,1.5,-,-,19.79585461959015,0.0161188754858001,0.9544708183359396
62,0.15,237.0,Sobol2,RQ,1.0,-,1.0,-,19.957255007361496,0.0168487459699434,0.9537253709207688
63,0.15,237.0,Sobol2,ESS,1.0,-,-,1.0,26.449865192646232,0.0213029519453939,0.9187191458449494
64,0.15,588.0,Grid1296,RBF,1.0,-,-,-,392.2960482770373,0.5033834109689777,-14.034527492619478
65,0.15,588.0,Grid1296,Matern,1.0,1.5,-,-,65.78865151258009,0.0591222189922609,0.5771718566663033
66,0.15,588.0,Grid1296,RQ,1.0,-,1.0,-,48.98071310000001,0.057113700646434,0.7656245471894837
67,0.15,588.0,Grid1296,ESS,1.0,-,-,1.0,67.05324432810198,0.0549084257618335,0.5607603787777428
68,0.15,588.0,Grid2401,RBF,1.0,-,-,-,477.6137399351789,0.6446603243914376,-19.977124772890384
69,0.15,588.0,Grid2401,Matern,1.0,1.5,-,-,35.17600600923388,0.0408016526732473,0.8862149011972307
70,0.15,588.0,Grid2401,RQ,1.0,-,1.0,-,87.11997285256953,0.0914505950835245,0.3020443934937875
71,0.15,588.0,Grid2401,ESS,1.0,-,-,1.0,268.23987703525125,0.1744884336842091,-5.616663065598974
72,0.15,588.0,Sobol1,RBF,1.0,-,-,-,24.08767560355336,0.019902324703622,0.9337132149792302
73,0.15,588.0,Sobol1,Matern,1.0,1.5,-,-,19.97485884749452,0.0158519411762066,0.9544168213682228
74,0.15,588.0,Sobol1,RQ,1.0,-,1.0,-,21.09111555227336,0.0176475561438447,0.9491798116377292
75,0.15,588.0,Sobol1,ESS,1.0,-,-,1.0,680.2085486902471,0.9943292151317824,-51.85929173970705
76,0.15,588.0,Sobol2,RBF,1.0,-,-,-,23.89156625901795,0.0197515104949046,0.9323299762616746
77,0.15,588.0,Sobol2,Matern,1.0,1.5,-,-,19.81523507574204,0.0157416667823931,0.9534515158030196
78,0.15,588.0,Sobol2,RQ,1.0,-,1.0,-,20.114843081656836,0.0168299064223102,0.9520332401103035
79,0.15,588.0,Sobol2,ESS,1.0,-,-,1.0,680.8161904205746,0.993840598663319,-53.9498910423668
80,0.15,951.0,Grid1296,RBF,1.0,-,-,-,394.1720684980224,0.5062151107902596,-14.046019001864533
81,0.15,951.0,Grid1296,Matern,1.0,1.5,-,-,65.13553687145351,0.0590627727952527,0.5891475251564218
82,0.15,951.0,Grid1296,RQ,1.0,-,1.0,-,49.88396583083383,0.0581827805029495,0.7590250719403366
83,0.15,951.0,Grid1296,ESS,1.0,-,-,1.0,679.6086161141429,0.9999999586830228,-43.72678333067376
84,0.15,951.0,Grid2401,RBF,1.0,-,-,-,486.5207281766349,0.6579750598516464,-20.732623972143
85,0.15,951.0,Grid2401,Matern,1.0,1.5,-,-,34.26271906248417,0.0403061233803524,0.8922162920344592
86,0.15,951.0,Grid2401,RQ,1.0,-,1.0,-,87.11578221097751,0.0914067118877176,0.3032080084554996
87,0.15,951.0,Grid2401,ESS,1.0,-,-,1.0,672.4513491428022,0.9999970755400882,-40.517501310351854
88,0.15,951.0,Sobol1,RBF,1.0,-,-,-,24.43680045071233,0.0201439217999511,0.9328548163025906
89,0.15,951.0,Sobol1,Matern,1.0,1.5,-,-,20.22931033966917,0.0161204973964746,0.9539861751036244
90,0.15,951.0,Sobol1,RQ,1.0,-,1.0,-,21.25981134440533,0.0180295421534376,0.9491787907901474
91,0.15,951.0,Sobol1,ESS,1.0,-,-,1.0,680.465975748104,0.9939131249266774,-51.06417739108922
92,0.15,951.0,Sobol2,RBF,1.0,-,-,-,28.75229528591567,0.0234241671787038,0.9019271849757456
93,0.15,951.0,Sobol2,Matern,1.0,1.5,-,-,20.580930072239838,0.01690685513651,0.9497502858760104
94,0.15,951.0,Sobol2,RQ,1.0,-,1.0,-,20.25774723033696,0.0171570205316551,0.9513160400004828
95,0.15,951.0,Sobol2,ESS,1.0,-,-,1.0,679.7552222813474,0.9916718000288556,-53.81617235229359
96,0.15,490.0,Grid1296,RBF,1.0,-,-,-,396.7348588247928,0.5096915139967026,-14.30846714873438
97,0.15,490.0,Grid1296,Matern,1.0,1.5,-,-,65.30438852267096,0.059200340692333,0.5852219945229133
98,0.15,490.0,Grid1296,RQ,1.0,-,1.0,-,49.773890551948895,0.058128187270148,0.7590459883464594
99,0.15,490.0,Grid1296,ESS,1.0,-,-,1.0,679.0570038357,1.0,-43.84803817974413
100,0.15,490.0,Grid2401,RBF,1.0,-,-,-,481.445569814381,0.6511070745537539,-20.42398723608447
101,0.15,490.0,Grid2401,Matern,1.0,1.5,-,-,33.344824158393585,0.0388589225781626,0.8972308476354566
102,0.15,490.0,Grid2401,RQ,1.0,-,1.0,-,87.60968489616985,0.0918088712014351,0.2905690226256453
103,0.15,490.0,Grid2401,ESS,1.0,-,-,1.0,672.011834884079,1.0,-40.74070254660352
104,0.15,490.0,Sobol1,RBF,1.0,-,-,-,24.63280994609688,0.0205145074162769,0.9309703265813664
105,0.15,490.0,Sobol1,Matern,1.0,1.5,-,-,19.85276277225102,0.0157833682238313,0.9551616303769904
106,0.15,490.0,Sobol1,RQ,1.0,-,1.0,-,21.099116436027487,0.0177629014482176,0.9493550153081098
107,0.15,490.0,Sobol1,ESS,1.0,-,-,1.0,680.3862214816285,0.9939449493449932,-51.664616596915096
108,0.15,490.0,Sobol2,RBF,1.0,-,-,-,30.25698906581868,0.0232888712848154,0.8930473550509905
109,0.15,490.0,Sobol2,Matern,1.0,1.5,-,-,20.79421172082957,0.0165530677674385,0.9494844558431276
110,0.15,490.0,Sobol2,RQ,1.0,-,1.0,-,20.939640576455943,0.0176195483872392,0.9487754020675216
111,0.15,490.0,Sobol2,ESS,1.0,-,-,1.0,680.0598002992909,0.9913564384764902,-53.02991940640887
112,0.15,395.0,Grid1296,RBF,1.0,-,-,-,388.18836470573217,0.497904773207062,-13.583948798226038
113,0.15,395.0,Grid1296,Matern,1.0,1.5,-,-,64.6462625704551,0.0590266720401369,0.5955387249768866
114,0.15,395.0,Grid1296,RQ,1.0,-,1.0,-,50.19882470710488,0.0585981207865711,0.7561194300038973
115,0.15,395.0,Grid1296,ESS,1.0,-,-,1.0,388.18820601899887,0.4979045535430538,-13.583936874742848
116,0.15,395.0,Grid2401,RBF,1.0,-,-,-,488.0193698871696,0.6604026147028572,-20.921025718342374
117,0.15,395.0,Grid2401,Matern,1.0,1.5,-,-,34.529360897562576,0.040266351048764,0.8902602839655499
118,0.15,395.0,Grid2401,RQ,1.0,-,1.0,-,86.5560863808221,0.0908088027841111,0.3104242583264734
119,0.15,395.0,Grid2401,ESS,1.0,-,-,1.0,488.01936091703817,0.6604026018137654,-20.921024912495344
120,0.15,395.0,Sobol1,RBF,1.0,-,-,-,23.44489393714353,0.0197397709667078,0.9373396491730192
121,0.15,395.0,Sobol1,Matern,1.0,1.5,-,-,19.914397348654237,0.0158671466887801,0.9547904052680198
122,0.15,395.0,Sobol1,RQ,1.0,-,1.0,-,20.90538832438325,0.0176517470721095,0.9501789638366416
123,0.15,395.0,Sobol1,ESS,1.0,-,-,1.0,23.444890853407948,0.0197397680995087,0.9373396656566032
124,0.15,395.0,Sobol2,RBF,1.0,-,-,-,31.96863977699924,0.0244312170933565,0.8818042318529735
125,0.15,395.0,Sobol2,Matern,1.0,1.5,-,-,20.716832356890944,0.0166818139284366,0.9503635955309062
126,0.15,395.0,Sobol2,RQ,1.0,-,1.0,-,20.569656082527302,0.0175460734051764,0.9510663431170792
127,0.15,395.0,Sobol2,ESS,1.0,-,-,1.0,31.968636709284752,0.0244312148513625,0.8818042545371325
128,0.15,877.0,Grid1296,RBF,1.0,-,-,-,385.5363084133164,0.4946405003936484,-13.524477360430897
129,0.15,877.0,Grid1296,Matern,1.0,1.5,-,-,64.78253785257911,0.0584294234142267,0.5899036917491332
130,0.15,877.0,Grid1296,RQ,1.0,-,1.0,-,49.17170760198572,0.057261997254788,0.7637343824838541
131,0.15,877.0,Grid1296,ESS,1.0,-,-,1.0,374.6649858789304,0.4797346992230844,-12.716905960205446
132,0.15,877.0,Grid2401,RBF,1.0,-,-,-,481.72684983448977,0.6519805433920205,-20.33193410698077
133,0.15,877.0,Grid2401,Matern,1.0,1.5,-,-,33.35165611633906,0.0385557600523789,0.897749995522392
134,0.15,877.0,Grid2401,RQ,1.0,-,1.0,-,87.68488204592597,0.0920090915353741,0.2932302203372697
135,0.15,877.0,Grid2401,ESS,1.0,-,-,1.0,475.91984737525934,0.6434842251095356,-19.820739983779387
136,0.15,877.0,Sobol1,RBF,1.0,-,-,-,23.855189566497906,0.0198956046935598,0.9345957865493107
137,0.15,877.0,Sobol1,Matern,1.0,1.5,-,-,19.990526451216382,0.0158694954998812,0.9540708459958296
138,0.15,877.0,Sobol1,RQ,1.0,-,1.0,-,20.86096383336389,0.0174490507660237,0.9499840268272486
139,0.15,877.0,Sobol1,ESS,1.0,-,-,1.0,23.31789983352779,0.01935559313352,0.9375088023766684
140,0.15,877.0,Sobol2,RBF,1.0,-,-,-,28.92711228631889,0.0230676805781709,0.9021710327187245
141,0.15,877.0,Sobol2,Matern,1.0,1.5,-,-,20.40082653509078,0.0163342497008469,0.9513421592764132
142,0.15,877.0,Sobol2,RQ,1.0,-,1.0,-,20.453159533075866,0.0174868409998948,0.9510922010943476
143,0.15,877.0,Sobol2,ESS,1.0,-,-,1.0,28.74077112661205,0.0228916943597701,0.903427352251251
144,0.15,297.0,Grid1296,RBF,1.0,-,-,-,679.1421485056326,1.0,-43.85270748907003
145,0.15,297.0,Grid1296,Matern,1.0,1.5,-,-,64.90705018412552,0.058770946901304,0.5903140784825709
146,0.15,297.0,Grid1296,RQ,1.0,-,1.0,-,49.881423553257534,0.0580828412253326,0.7580392210971121
147,0.15,297.0,Grid1296,ESS,1.0,-,-,1.0,590.8834185235349,0.8105954599461526,-32.95243303205431
148,0.15,297.0,Grid2401,RBF,1.0,-,-,-,672.027717356058,1.0,-40.71755187515688
149,0.15,297.0,Grid2401,Matern,1.0,1.5,-,-,35.11283214565503,0.0410740567642511,0.8861124725869493
150,0.15,297.0,Grid2401,RQ,1.0,-,1.0,-,87.28759414707959,0.0915836166450023,0.296199630745239
151,0.15,297.0,Grid2401,ESS,1.0,-,-,1.0,546.681097184365,0.7365182340015864,-26.606576828638413
152,0.15,297.0,Sobol1,RBF,1.0,-,-,-,683.0604588506558,1.0,-52.764274379582695
153,0.15,297.0,Sobol1,Matern,1.0,1.5,-,-,20.04152006059406,0.0159008669997047,0.9537153681957196
154,0.15,297.0,Sobol1,RQ,1.0,-,1.0,-,20.912394689003364,0.017647409432338,0.949605512645836
155,0.15,297.0,Sobol1,ESS,1.0,-,-,1.0,680.4413694136828,0.9942305978012748,-52.35276328233176
156,0.15,297.0,Sobol2,RBF,1.0,-,-,-,683.539334955239,1.0,-53.85816456680918
157,0.15,297.0,Sobol2,Matern,1.0,1.5,-,-,20.24504845468476,0.0162322714843819,0.9518770889261796
158,0.15,297.0,Sobol2,RQ,1.0,-,1.0,-,20.203764143220685,0.0169817818745952,0.9520731561831112
159,0.15,297.0,Sobol2,ESS,1.0,-,-,1.0,671.273199520669,0.9731086227050446,-51.90696715386394
160,0.15,721.0,Grid1296,RBF,1.0,-,-,-,679.2572426615052,1.0,-43.6422396985464
161,0.15,721.0,Grid1296,Matern,1.0,1.5,-,-,64.79916552234667,0.0589820971321279,0.5937286048031992
162,0.15,721.0,Grid1296,RQ,1.0,-,1.0,-,50.50243781800737,0.0590793975158899,0.7532244636424092
163,0.15,721.0,Grid1296,ESS,1.0,-,-,1.0,660.815944759309,0.9670625436420608,-41.25114145376661
164,0.15,721.0,Grid2401,RBF,1.0,-,-,-,672.4862725059634,1.0,-40.49625661112885
165,0.15,721.0,Grid2401,Matern,1.0,1.5,-,-,32.20979578697327,0.0362688606035089,0.90480414991723
166,0.15,721.0,Grid2401,RQ,1.0,-,1.0,-,86.75940099551286,0.091137973350178,0.3093227304252495
167,0.15,721.0,Grid2401,ESS,1.0,-,-,1.0,649.8321017469243,0.95780917695097,-37.74756335997758
168,0.15,721.0,Sobol1,RBF,1.0,-,-,-,23.965494221681883,0.0200630624906718,0.9343151441702152
169,0.15,721.0,Sobol1,Matern,1.0,1.5,-,-,20.1594020380086,0.0159553365253184,0.953521964421015
170,0.15,721.0,Sobol1,RQ,1.0,-,1.0,-,21.19984600800896,0.0177532894293015,0.9486006195073792
171,0.15,721.0,Sobol1,ESS,1.0,-,-,1.0,679.8560887848346,0.9938868303727127,-51.85991431748185
172,0.15,721.0,Sobol2,RBF,1.0,-,-,-,28.85539101911837,0.0233922679044447,0.9038671455756898
173,0.15,721.0,Sobol2,Matern,1.0,1.5,-,-,20.43859494253066,0.01659926013295,0.9517696977306844
174,0.15,721.0,Sobol2,RQ,1.0,-,1.0,-,20.70737117960188,0.0174608435838721,0.9504928590117616
175,0.15,721.0,Sobol2,ESS,1.0,-,-,1.0,668.4386508302642,0.967268537373775,-50.58708855820968
176,0.15,711.0,Grid1296,RBF,1.0,-,-,-,679.2772406918738,1.0,-43.76003967398484
177,0.15,711.0,Grid1296,Matern,1.0,1.5,-,-,65.50571730199796,0.0595510925094836,0.5837495187641886
178,0.15,711.0,Grid1296,RQ,1.0,-,1.0,-,50.16379994624908,0.058798438924184,0.7558947107435181
179,0.15,711.0,Grid1296,ESS,1.0,-,-,1.0,577.9268664776039,0.7965145656981485,-31.399783180832685
180,0.15,711.0,Grid2401,RBF,1.0,-,-,-,672.6994197599373,1.0,-40.47065717182296
181,0.15,711.0,Grid2401,Matern,1.0,1.5,-,-,33.919809004838264,0.0397854207628716,0.8945599488999684
182,0.15,711.0,Grid2401,RQ,1.0,-,1.0,-,86.53887967232154,0.0907539887575195,0.3136883856222551
183,0.15,711.0,Grid2401,ESS,1.0,-,-,1.0,541.5722688760378,0.7351217949337865,-25.878909677196308
184,0.15,711.0,Sobol1,RBF,1.0,-,-,-,26.051441018971254,0.0209647287878582,0.9224097024751436
185,0.15,711.0,Sobol1,Matern,1.0,1.5,-,-,20.416759857876013,0.016111811558828,0.9523440033652668
186,0.15,711.0,Sobol1,RQ,1.0,-,1.0,-,21.310967413032916,0.0178752933791944,0.9480781396042436
187,0.15,711.0,Sobol1,ESS,1.0,-,-,1.0,678.1225557088721,0.9896058594637002,-51.57270163883207
188,0.15,711.0,Sobol2,RBF,1.0,-,-,-,28.86583313710568,0.0230367702750343,0.9031804094610004
189,0.15,711.0,Sobol2,Matern,1.0,1.5,-,-,20.43297458873051,0.01654338447855,0.9514869881595116
190,0.15,711.0,Sobol2,RQ,1.0,-,1.0,-,20.576692302963007,0.0174661657000692,0.9508021442607149
191,0.15,711.0,Sobol2,ESS,1.0,-,-,1.0,680.2457797845201,0.9936310078242674,-52.768356297965184
192,0.15,985.0,Grid1296,RBF,1.0,-,-,-,400.6110342006367,0.5155967203099698,-14.596223415870272
193,0.15,985.0,Grid1296,Matern,1.0,1.5,-,-,65.94977843437174,0.0597618569043218,0.5773310788597499
194,0.15,985.0,Grid1296,RQ,1.0,-,1.0,-,49.793201368641306,0.0581262290458765,0.7590573223448713
195,0.15,985.0,Grid1296,ESS,1.0,-,-,1.0,671.8589048706754,0.9816320095063495,-42.866177244525005
196,0.15,985.0,Grid2401,RBF,1.0,-,-,-,489.0303050885352,0.6617418231942825,-20.97790248770698
197,0.15,985.0,Grid2401,Matern,1.0,1.5,-,-,33.04187515470053,0.0380148551099632,0.8996669376626831
198,0.15,985.0,Grid2401,RQ,1.0,-,1.0,-,86.01000065619554,0.0900907547895699,0.320150788853036
199,0.15,985.0,Grid2401,ESS,1.0,-,-,1.0,657.1265848457685,0.9646289381247796,-38.68375602193228
200,0.15,985.0,Sobol1,RBF,1.0,-,-,-,24.15451742595857,0.0200798566438012,0.9336762014352143
201,0.15,985.0,Sobol1,Matern,1.0,1.5,-,-,20.054393614415638,0.0160167609097123,0.954281525528573
202,0.15,985.0,Sobol1,RQ,1.0,-,1.0,-,21.26903358573182,0.0179277466378243,0.9485757252908876
203,0.15,985.0,Sobol1,ESS,1.0,-,-,1.0,682.676934207728,0.9999878753292276,-51.97892234214087
204,0.15,985.0,Sobol2,RBF,1.0,-,-,-,28.58946934432382,0.0227408293410324,0.9050715205338132
205,0.15,985.0,Sobol2,Matern,1.0,1.5,-,-,20.26111086861256,0.0162984370992776,0.9523227890586832
206,0.15,985.0,Sobol2,RQ,1.0,-,1.0,-,20.113922822008814,0.0171798215768808,0.9530129808266958
207,0.15,985.0,Sobol2,ESS,1.0,-,-,1.0,28.5893697896175,0.0227407434662351,0.9050721816555938
208,0.15,171.0,Grid1296,RBF,1.0,-,-,-,679.3037071134892,1.0,-43.693709678189485
209,0.15,171.0,Grid1296,Matern,1.0,1.5,-,-,64.78764334644868,0.0590101783776539,0.5934604521683091
210,0.15,171.0,Grid1296,RQ,1.0,-,1.0,-,50.49257672783547,0.0587962960437663,0.7530702012319741
211,0.15,171.0,Grid1296,ESS,1.0,-,-,1.0,375.3042347879496,0.4800518065067569,-12.642229899140885
212,0.15,171.0,Grid2401,RBF,1.0,-,-,-,672.2431777949927,1.0,-40.47647179711304
213,0.15,171.0,Grid2401,Matern,1.0,1.5,-,-,33.3136935050637,0.0389942146273626,0.8981421346135329
214,0.15,171.0,Grid2401,RQ,1.0,-,1.0,-,87.54872052002975,0.0919186230675968,0.2965251008725302
215,0.15,171.0,Grid2401,ESS,1.0,-,-,1.0,469.2737411724165,0.6335265374989343,-19.21163774215519
216,0.15,171.0,Sobol1,RBF,1.0,-,-,-,682.8461623283575,1.0,-51.92946071259512
217,0.15,171.0,Sobol1,Matern,1.0,1.5,-,-,20.28711851604911,0.0160203977000532,0.9532811164509156
218,0.15,171.0,Sobol1,RQ,1.0,-,1.0,-,21.183479919684583,0.0178417880138937,0.9490614786562512
219,0.15,171.0,Sobol1,ESS,1.0,-,-,1.0,26.12539733758097,0.021532374271131,0.9225221551506122
220,0.15,171.0,Sobol2,RBF,1.0,-,-,-,683.7967835064896,0.9999611082433448,-53.66444598340299
221,0.15,171.0,Sobol2,Matern,1.0,1.5,-,-,20.15282121945963,0.0162541534468512,0.952518705791614
222,0.15,171.0,Sobol2,RQ,1.0,-,1.0,-,20.287056537347777,0.0172798239227213,0.9518840657445587
223,0.15,171.0,Sobol2,ESS,1.0,-,-,1.0,26.97732451823544,0.0212517178314799,0.9149158633932816
224,0.15,75.0,Grid1296,RBF,1.0,-,-,-,393.5879385509065,0.5056600783580774,-14.07045806370265
225,0.15,75.0,Grid1296,Matern,1.0,1.5,-,-,65.52913488917694,0.0594947804664922,0.582254519915852
226,0.15,75.0,Grid1296,RQ,1.0,-,1.0,-,50.22803299999579,0.0584677575681985,0.7545657134311088
227,0.15,75.0,Grid1296,ESS,1.0,-,-,1.0,679.1234903494551,0.999985483236154,-43.868380681013335
228,0.15,75.0,Grid2401,RBF,1.0,-,-,-,672.0635892305263,1.0,-40.59678686573957
229,0.15,75.0,Grid2401,Matern,1.0,1.5,-,-,31.31343496687589,0.0366339864236271,0.9096973547558688
230,0.15,75.0,Grid2401,RQ,1.0,-,1.0,-,86.00158498525931,0.0898676008183552,0.3188355698310983
231,0.15,75.0,Grid2401,ESS,1.0,-,-,1.0,672.0596574717985,0.999994351885704,-40.59630016164184
232,0.15,75.0,Sobol1,RBF,1.0,-,-,-,24.07465952390828,0.0200275609130714,0.934556055348041
233,0.15,75.0,Sobol1,Matern,1.0,1.5,-,-,20.06315829159044,0.0160136355488872,0.9545485481673194
234,0.15,75.0,Sobol1,RQ,1.0,-,1.0,-,21.00218567321612,0.0177628332476102,0.9501944032224164
235,0.15,75.0,Sobol1,ESS,1.0,-,-,1.0,680.3661233268574,0.9941024050185768,-51.26783643257054
236,0.15,75.0,Sobol2,RBF,1.0,-,-,-,27.74004398604592,0.0220103699271124,0.9088042308506734
237,0.15,75.0,Sobol2,Matern,1.0,1.5,-,-,20.64509768599446,0.0165487714548278,0.949488032617544
238,0.15,75.0,Sobol2,RQ,1.0,-,1.0,-,20.393013884501844,0.0171809451273624,0.9507140389324388
239,0.15,75.0,Sobol2,ESS,1.0,-,-,1.0,678.7109552831984,0.9887955990364824,-53.59213994486117
240,0.15,16.0,Grid1296,RBF,1.0,-,-,-,382.1694193244911,0.4896510949351569,-13.150001939602234
241,0.15,16.0,Grid1296,Matern,1.0,1.5,-,-,66.0437650133965,0.0595622356666229,0.5774206395823757
242,0.15,16.0,Grid1296,RQ,1.0,-,1.0,-,49.93895850568028,0.0582671049887866,0.7583851651148955
243,0.15,16.0,Grid1296,ESS,1.0,-,-,1.0,894.4830399653838,0.9332369454613018,-76.51555401998809
