,ratio,rndint,dataset,kernel,length_scale,nu,alpha,periodicity,rmse,mape,r2
19,0.1,147.0,Grid1296,ESS,1.0,-,-,1.0,419.8258776329965,0.5440567681163072,-16.056003431881848
20,0.1,147.0,Grid2401,RBF,1.0,-,-,-,672.0039010325182,1.0,-40.12980703343883
21,0.1,147.0,Grid2401,Matern,1.0,1.5,-,-,35.1376698667109,0.04162700241287133,0.8875501190753662
22,0.1,147.0,Grid2401,RQ,1.0,-,1.0,-,87.95284506867033,0.09293280718469037,0.29544829784000093
23,0.1,147.0,Grid2401,ESS,1.0,-,-,1.0,499.92780977538735,0.682778797606908,-21.76290448005692
24,0.1,147.0,Sobol1,RBF,1.0,-,-,-,24.185668382727837,0.020122109687766575,0.9326304362514746
25,0.1,147.0,Sobol1,Matern,1.0,1.5,-,-,20.089099153036358,0.015833046681301095,0.9535197482089944
26,0.1,147.0,Sobol1,RQ,1.0,-,1.0,-,20.966516587629346,0.01759748061483016,0.9493709111654447
27,0.1,147.0,Sobol1,ESS,1.0,-,-,1.0,24.185658793126795,0.020122100797184475,0.9326304896754363
28,0.1,147.0,Sobol2,RBF,1.0,-,-,-,27.94951841785369,0.022289965479914495,0.90691341598799
29,0.1,147.0,Sobol2,Matern,1.0,1.5,-,-,20.233971761343962,0.016110468886844174,0.9512133818690695
30,0.1,147.0,Sobol2,RQ,1.0,-,1.0,-,20.076836066703624,0.01679700134927359,0.9519681868999956
31,0.1,147.0,Sobol1,ESS,1.0,-,-,1.0,27.94951065939446,0.022289958997521144,0.9069134676674756
32,0.1,561.0,Grid1296,RBF,1.0,-,-,-,412.3542797853909,0.5332231993024854,-15.451347363789871
33,0.1,561.0,Grid1296,Matern,1.0,1.5,-,-,65.91076942678446,0.059710922144638356,0.5796866129116629
34,0.1,561.0,Grid1296,RQ,1.0,-,1.0,-,49.26847279774501,0.057668685655177666,0.7651456220109354
35,0.1,561.0,Grid1296,ESS,1.0,-,-,1.0,664.4297357145927,0.9649437939207742,-41.71285295676825
36,0.1,561.0,Grid2401,RBF,1.0,-,-,-,494.98214622318096,0.6751773838322731,-21.41072578376676
37,0.1,561.0,Grid2401,Matern,1.0,1.5,-,-,31.201864992328744,0.036935002525462286,0.9109491724882226
38,0.1,561.0,Grid2401,RQ,1.0,-,1.0,-,86.97673219536222,0.09154856528204008,0.30803675557294896
39,0.1,561.0,Grid2401,ESS,1.0,-,-,1.0,649.1080098604259,0.9471916607715709,-37.53991827075907
40,0.1,561.0,Sobol1,RBF,1.0,-,-,-,24.290624402196492,0.020062416233979367,0.932663000262731
41,0.1,561.0,Sobol1,Matern,1.0,1.5,-,-,20.09528494750823,0.015876866639704574,0.953914453459142
42,0.1,561.0,Sobol1,RQ,1.0,-,1.0,-,20.97457687597723,0.01758483292630484,0.9497931676570653
43,0.1,561.0,Sobol1,ESS,1.0,-,-,1.0,679.9393089364444,0.9938888374803926,-51.76144773088585
44,0.1,561.0,Sobol2,RBF,1.0,-,-,-,29.700919622102987,0.022941704672039914,0.8952641846471716
45,0.1,561.0,Sobol2,Matern,1.0,1.5,-,-,20.43095452912127,0.016201161951894107,0.950439835467893
46,0.1,561.0,Sobol2,RQ,1.0,-,1.0,-,20.246489679134363,0.016832929331504026,0.9513307226411299
47,0.1,561.0,Sobol1,ESS,1.0,-,-,1.0,678.9028677233254,0.9885532464332065,-53.72310247745027
48,0.1,237.0,Grid1296,RBF,1.0,-,-,-,678.9341743233018,0.9999758591886553,-43.62035705058198
49,0.1,237.0,Grid1296,Matern,1.0,1.5,-,-,65.24036257494518,0.0593205414275067,0.5879874603555674
50,0.1,237.0,Grid1296,RQ,1.0,-,1.0,-,50.04332164835703,0.05857331831166346,0.7575791559392381
51,0.1,237.0,Grid1296,ESS,1.0,-,-,1.0,405.46085950786465,0.5242792787377429,-14.913861550967
52,0.1,237.0,Grid2401,RBF,1.0,-,-,-,671.5666917668512,0.999880274345661,-40.21056267912888
53,0.1,237.0,Grid2401,Matern,1.0,1.5,-,-,39.211787506208374,0.04717995951068737,0.8595041392487279
54,0.1,237.0,Grid2401,RQ,1.0,-,1.0,-,88.1822335559059,0.09314197173658681,0.28945360878830284
55,0.1,237.0,Grid2401,ESS,1.0,-,-,1.0,504.58320678157014,0.690141627270851,-22.264613046662078
56,0.1,237.0,Sobol1,RBF,1.0,-,-,-,682.7171921200021,0.9997847649810913,-52.72712268537899
57,0.1,237.0,Sobol1,Matern,1.0,1.5,-,-,20.417104013814672,0.01617370546277736,0.9519492482306413
58,0.1,237.0,Sobol1,RQ,1.0,-,1.0,-,21.21867319823171,0.01777281221436935,0.9481022712022811
59,0.1,237.0,Sobol1,ESS,1.0,-,-,1.0,25.7562835203284,0.0205532226317676,0.9235322523390678
60,0.1,237.0,Sobol2,RBF,1.0,-,-,-,28.26535302337504,0.022252532458759633,0.9058307018559166
61,0.1,237.0,Sobol2,Matern,1.0,1.5,-,-,20.322197086348062,0.016224517825272185,0.951320980354311
62,0.1,237.0,Sobol2,RQ,1.0,-,1.0,-,20.048302526961063,0.016775625690408153,0.9526242912779117
63,0.1,237.0,Sobol1,ESS,1.0,-,-,1.0,28.265352628322677,0.02225253211755925,0.905830704488242
64,0.1,588.0,Grid1296,RBF,1.0,-,-,-,409.2913192361896,0.5291585459849125,-15.25124118040948
65,0.1,588.0,Grid1296,Matern,1.0,1.5,-,-,67.08938498070128,0.06037590129542741,0.5633543986653116
66,0.1,588.0,Grid1296,RQ,1.0,-,1.0,-,49.207072384158096,0.057524681863194954,0.7651035126218473
67,0.1,588.0,Grid1296,ESS,1.0,-,-,1.0,66.39323722743543,0.05466918515157476,0.5723690228037239
68,0.1,588.0,Grid2401,RBF,1.0,-,-,-,488.7025930713512,0.6648689462115113,-20.79465787715209
69,0.1,588.0,Grid2401,Matern,1.0,1.5,-,-,36.75705384456916,0.04354979613043481,0.8767059387734444
70,0.1,588.0,Grid2401,RQ,1.0,-,1.0,-,87.39918583790589,0.09227305178194076,0.3029313627789697
71,0.1,588.0,Grid2401,ESS,1.0,-,-,1.0,253.4396462998324,0.16398470842418142,-4.861514947669305
72,0.1,588.0,Sobol1,RBF,1.0,-,-,-,24.50355456566751,0.020002412928732862,0.9304809638845637
73,0.1,588.0,Sobol1,Matern,1.0,1.5,-,-,20.002719192709097,0.015774342807760845,0.95367412402986
74,0.1,588.0,Sobol1,RQ,1.0,-,1.0,-,20.745480952762367,0.017336537893224202,0.9501698058553121
75,0.1,588.0,Sobol1,ESS,1.0,-,-,1.0,680.4410951381976,0.9940786659864118,-52.607633218934204
76,0.1,588.0,Sobol2,RBF,1.0,-,-,-,24.06961193739374,0.019766658546998866,0.9310989925784579
77,0.1,588.0,Sobol2,Matern,1.0,1.5,-,-,19.889395106600855,0.01573808318835845,0.9529531505745277
78,0.1,588.0,Sobol2,RQ,1.0,-,1.0,-,20.129459505979316,0.01663398521617807,0.951810588484497
79,0.1,588.0,Sobol1,ESS,1.0,-,-,1.0,680.8272613556755,0.993471527578877,-54.1266078539959
80,0.1,951.0,Grid1296,RBF,1.0,-,-,-,416.6099631854047,0.5397667840107992,-15.765128930727574
81,0.1,951.0,Grid1296,Matern,1.0,1.5,-,-,66.1937644736802,0.06014982401613487,0.5767648249879767
82,0.1,951.0,Grid1296,RQ,1.0,-,1.0,-,49.813390780240546,0.058359510955109585,0.7603155804762985
83,0.1,951.0,Grid1296,ESS,1.0,-,-,1.0,679.2846077278011,0.999999958268292,-43.57087309993872
84,0.1,951.0,Grid2401,RBF,1.0,-,-,-,497.8815293078454,0.6787474429792537,-21.580761058738776
85,0.1,951.0,Grid2401,Matern,1.0,1.5,-,-,36.81496188367176,0.04396246389946946,0.8765374462562673
86,0.1,951.0,Grid2401,RQ,1.0,-,1.0,-,87.24363007728162,0.09209062610323576,0.30664763580569954
87,0.1,951.0,Grid2401,ESS,1.0,-,-,1.0,671.889990741242,0.9999970240489974,-40.122819950056055
88,0.1,951.0,Sobol1,RBF,1.0,-,-,-,23.1890151786405,0.019376559954542304,0.9391800577085038
89,0.1,951.0,Sobol1,Matern,1.0,1.5,-,-,20.00710392301232,0.0158483417780648,0.9547258974690631
90,0.1,951.0,Sobol1,RQ,1.0,-,1.0,-,21.043884278643297,0.01765667262490571,0.9499120561533604
91,0.1,951.0,Sobol1,ESS,1.0,-,-,1.0,683.1070598345432,0.9999968080861217,-51.77873070795515
92,0.1,951.0,Sobol2,RBF,1.0,-,-,-,28.24471793850432,0.022710427618501436,0.9053495663988793
93,0.1,951.0,Sobol2,Matern,1.0,1.5,-,-,20.453835684346075,0.01649759188336653,0.9503639001956349
94,0.1,951.0,Sobol2,RQ,1.0,-,1.0,-,20.06576628841242,0.016837568936363016,0.9522295180478407
95,0.1,951.0,Sobol1,ESS,1.0,-,-,1.0,679.5691593027238,0.9907131240337644,-53.79178461946783
96,0.1,490.0,Grid1296,RBF,1.0,-,-,-,409.3321768796595,0.5293999787701451,-15.217687870163807
97,0.1,490.0,Grid1296,Matern,1.0,1.5,-,-,66.24102788078244,0.06009975317590268,0.5752911672410342
98,0.1,490.0,Grid1296,RQ,1.0,-,1.0,-,49.65968529253914,0.058161248537696185,0.7613040263397188
99,0.1,490.0,Grid1296,ESS,1.0,-,-,1.0,679.0114671557154,1.0,-43.626351807008156
100,0.1,490.0,Grid2401,RBF,1.0,-,-,-,500.5423377763412,0.6839242706392693,-21.962128465682525
101,0.1,490.0,Grid2401,Matern,1.0,1.5,-,-,37.00505477250349,0.04438412056589039,0.8744974327372221
102,0.1,490.0,Grid2401,RQ,1.0,-,1.0,-,88.03493631298831,0.09278543125481688,0.28970196073560384
103,0.1,490.0,Grid2401,ESS,1.0,-,-,1.0,671.5387066454794,1.0,-40.33068535181392
104,0.1,490.0,Sobol1,RBF,1.0,-,-,-,24.51966691033975,0.020361716088797447,0.931548245928452
105,0.1,490.0,Sobol1,Matern,1.0,1.5,-,-,20.05684077315224,0.015836833166485965,0.9541984155102347
106,0.1,490.0,Sobol1,RQ,1.0,-,1.0,-,20.864771083733665,0.01748536859731886,0.9504341341052486
107,0.1,490.0,Sobol1,ESS,1.0,-,-,1.0,683.0795459273539,1.0,-52.124886003559105
108,0.1,490.0,Sobol2,RBF,1.0,-,-,-,30.033258669250337,0.023157455669159156,0.8932296332860922
109,0.1,490.0,Sobol2,Matern,1.0,1.5,-,-,20.685934744237155,0.01636354056194827,0.9493480555583277
110,0.1,490.0,Sobol2,RQ,1.0,-,1.0,-,20.698799160964658,0.01727894797912243,0.9492850358935921
111,0.1,490.0,Sobol1,ESS,1.0,-,-,1.0,679.557709735388,0.9895617306497689,-53.663635169108204
112,0.1,395.0,Grid1296,RBF,1.0,-,-,-,410.1567831890361,0.530403557575496,-15.274614225696478
113,0.1,395.0,Grid1296,Matern,1.0,1.5,-,-,66.31575770260855,0.06027397475115947,0.5745540650945439
114,0.1,395.0,Grid1296,RQ,1.0,-,1.0,-,49.758191675542875,0.05832332774582367,0.7604809372220906
115,0.1,395.0,Grid1296,ESS,1.0,-,-,1.0,410.154344405572,0.5304001379432562,-15.274420689255358
116,0.1,395.0,Grid2401,RBF,1.0,-,-,-,498.2634105284929,0.679710280466625,-21.64829076456729
117,0.1,395.0,Grid2401,Matern,1.0,1.5,-,-,37.16303042664077,0.044076607332264296,0.8740089541263915
118,0.1,395.0,Grid2401,RQ,1.0,-,1.0,-,87.22885961006406,0.09207535801607558,0.3058747726261002
119,0.1,395.0,Grid2401,ESS,1.0,-,-,1.0,498.26339500523375,0.6797102569616337,-21.648289353364802
120,0.1,395.0,Sobol1,RBF,1.0,-,-,-,23.383367127161332,0.019451924978785836,0.9373336824502023
121,0.1,395.0,Sobol1,Matern,1.0,1.5,-,-,19.994672958131797,0.015827758198870476,0.9541806748368691
122,0.1,395.0,Sobol1,RQ,1.0,-,1.0,-,20.93305583350259,0.01757192237148317,0.9497790016195906
123,0.1,395.0,Sobol1,ESS,1.0,-,-,1.0,23.383364954265225,0.019451923013484355,0.9373336940967194
124,0.1,395.0,Sobol2,RBF,1.0,-,-,-,29.505507061660957,0.02319614131753812,0.8988848834885994
125,0.1,395.0,Sobol2,Matern,1.0,1.5,-,-,20.44577274324533,0.016376370006970446,0.9514468981802141
126,0.1,395.0,Sobol2,RQ,1.0,-,1.0,-,20.306719749047787,0.017133179377464267,0.9521050778182788
127,0.1,395.0,Sobol1,ESS,1.0,-,-,1.0,29.505504555300003,0.02319613919965768,0.8988849006671531
128,0.1,877.0,Grid1296,RBF,1.0,-,-,-,418.3940937919623,0.5424511185035931,-15.976654819318181
129,0.1,877.0,Grid1296,Matern,1.0,1.5,-,-,66.2925246073312,0.05984880537465067,0.5738032389527632
130,0.1,877.0,Grid1296,RQ,1.0,-,1.0,-,49.48801465495989,0.05788212040160321,0.7624904425528034
131,0.1,877.0,Grid1296,ESS,1.0,-,-,1.0,414.4167184470923,0.5368762962045994,-15.655419003776043
132,0.1,877.0,Grid2401,RBF,1.0,-,-,-,494.0656507536496,0.673710078719421,-21.256476254585518
133,0.1,877.0,Grid2401,Matern,1.0,1.5,-,-,35.06894875286858,0.0411199630136283,0.8878672228201173
134,0.1,877.0,Grid2401,RQ,1.0,-,1.0,-,87.37777404221734,0.09212752546909905,0.3038721046685656
135,0.1,877.0,Grid2401,ESS,1.0,-,-,1.0,494.0417017037528,0.6736751749348368,-21.254318612009673
136,0.1,877.0,Sobol1,RBF,1.0,-,-,-,23.810593969435736,0.01957899079535866,0.9342743559980852
137,0.1,877.0,Sobol1,Matern,1.0,1.5,-,-,20.07640979755077,0.01577639633814977,0.9532731510253514
138,0.1,877.0,Sobol1,RQ,1.0,-,1.0,-,20.81690563605663,0.01726379204399413,0.9497626481241287
139,0.1,877.0,Sobol1,ESS,1.0,-,-,1.0,23.126203818385704,0.018896706797408274,0.9379983725248852
140,0.1,877.0,Sobol2,RBF,1.0,-,-,-,28.261533972310506,0.022640165322262082,0.9057955799456441
141,0.1,877.0,Sobol2,Matern,1.0,1.5,-,-,20.336620937157317,0.016296353892030258,0.9512204930410552
142,0.1,877.0,Sobol2,RQ,1.0,-,1.0,-,20.262403983391224,0.017086361538921634,0.9515758775938965
143,0.1,877.0,Sobol1,ESS,1.0,-,-,1.0,27.52771351219204,0.021928424396158837,0.9106241678131065
144,0.1,297.0,Grid1296,RBF,1.0,-,-,-,679.3396565830399,1.0,-43.699419133643836
145,0.1,297.0,Grid1296,Matern,1.0,1.5,-,-,66.18000641342587,0.05973880056178727,0.5757893625292736
146,0.1,297.0,Grid1296,RQ,1.0,-,1.0,-,49.31112626888136,0.05766992235317504,0.7644854251118726
147,0.1,297.0,Grid1296,ESS,1.0,-,-,1.0,588.0594134426066,0.804951783263545,-32.49425771691199
148,0.1,297.0,Grid2401,RBF,1.0,-,-,-,671.562944622994,1.0,-40.27663965119481
149,0.1,297.0,Grid2401,Matern,1.0,1.5,-,-,35.050737671788205,0.041443123093625384,0.8875588679206394
150,0.1,297.0,Grid2401,RQ,1.0,-,1.0,-,87.51236562088039,0.09236578059040622,0.29907793445200004
151,0.1,297.0,Grid2401,ESS,1.0,-,-,1.0,544.0880679946083,0.730447296925335,-26.093760543827884
152,0.1,297.0,Sobol1,RBF,1.0,-,-,-,683.4579769654657,1.0,-52.763748916400786
153,0.1,297.0,Sobol1,Matern,1.0,1.5,-,-,20.067068817678333,0.015894665651672166,0.9536517019797722
154,0.1,297.0,Sobol1,RQ,1.0,-,1.0,-,20.932930496411647,0.017613639152328005,0.9495657027607782
155,0.1,297.0,Sobol1,ESS,1.0,-,-,1.0,680.753601267639,0.9939859983117344,-52.33911501246669
156,0.1,297.0,Sobol2,RBF,1.0,-,-,-,683.817399906836,1.0,-54.64268604277137
157,0.1,297.0,Sobol2,Matern,1.0,1.5,-,-,20.017355364589843,0.016020634886914683,0.9523194572591502
158,0.1,297.0,Sobol2,RQ,1.0,-,1.0,-,19.85592038162532,0.016501701391794067,0.9530854194985762
159,0.1,297.0,Sobol1,ESS,1.0,-,-,1.0,670.6607518419136,0.9713911787572254,-52.5221529538111
160,0.1,721.0,Grid1296,RBF,1.0,-,-,-,679.1864240090662,1.0,-43.551068155405304
161,0.1,721.0,Grid1296,Matern,1.0,1.5,-,-,66.35451088477826,0.06026321950262388,0.5747728038211914
162,0.1,721.0,Grid1296,RQ,1.0,-,1.0,-,50.11415192239692,0.058817775129627006,0.7574502123036078
163,0.1,721.0,Grid1296,ESS,1.0,-,-,1.0,659.605242396678,0.9650620750890527,-41.01925283130228
164,0.1,721.0,Grid2401,RBF,1.0,-,-,-,671.705435846316,1.0,-40.21099436992495
165,0.1,721.0,Grid2401,Matern,1.0,1.5,-,-,33.245835721152744,0.038038174195170825,0.8990445248911073
166,0.1,721.0,Grid2401,RQ,1.0,-,1.0,-,87.13583648202267,0.09195205474366455,0.30649598905137
167,0.1,721.0,Grid2401,ESS,1.0,-,-,1.0,647.1400256250765,0.9539429223033647,-37.25180132288206
168,0.1,721.0,Sobol1,RBF,1.0,-,-,-,24.099553581120727,0.020013694297128577,0.9331449902581819
169,0.1,721.0,Sobol1,Matern,1.0,1.5,-,-,20.12782515129665,0.015900466366969044,0.9533652489162117
170,0.1,721.0,Sobol1,RQ,1.0,-,1.0,-,20.883349886477646,0.01749899414947276,0.949798546624263
171,0.1,721.0,Sobol1,ESS,1.0,-,-,1.0,682.8502418668412,0.9999999999999718,-52.67436262646143
172,0.1,721.0,Sobol2,RBF,1.0,-,-,-,28.79794072335392,0.02303981169161907,0.9017047146487858
173,0.1,721.0,Sobol2,Matern,1.0,1.5,-,-,20.332147139722654,0.016376171382218727,0.9510022306727283
174,0.1,721.0,Sobol2,RQ,1.0,-,1.0,-,20.08583705569869,0.01676883215573545,0.9521821889822357
175,0.1,721.0,Sobol1,ESS,1.0,-,-,1.0,667.8047591946437,0.9654730114822464,-51.857770437529595
176,0.1,711.0,Grid1296,RBF,1.0,-,-,-,679.214717310261,1.0,-43.52511080003489
177,0.1,711.0,Grid1296,Matern,1.0,1.5,-,-,66.9107127054945,0.060709276523579846,0.567902110425548
178,0.1,711.0,Grid1296,RQ,1.0,-,1.0,-,50.260979535702695,0.05903620347558482,0.7561893175540501
179,0.1,711.0,Grid1296,ESS,1.0,-,-,1.0,572.324472122869,0.7856685639184193,-30.613710085209537
180,0.1,711.0,Grid2401,RBF,1.0,-,-,-,671.7690275433414,1.0,-40.20960388551704
181,0.1,711.0,Grid2401,Matern,1.0,1.5,-,-,34.40609814208909,0.040810357327106424,0.8918990937755575
182,0.1,711.0,Grid2401,RQ,1.0,-,1.0,-,87.16405548988158,0.09189284866431179,0.3062015199090614
183,0.1,711.0,Grid2401,ESS,1.0,-,-,1.0,534.509066980983,0.723976774632395,-25.08967327196805
184,0.1,711.0,Sobol1,RBF,1.0,-,-,-,26.038109309685524,0.02081607879007097,0.9217900495544182
185,0.1,711.0,Sobol1,Matern,1.0,1.5,-,-,20.558124887826438,0.01619946637906699,0.9512460150408445
186,0.1,711.0,Sobol1,RQ,1.0,-,1.0,-,21.440618610976934,0.01793357806446259,0.9469704743735623
187,0.1,711.0,Sobol1,ESS,1.0,-,-,1.0,678.2762561175784,0.9889316549933369,-52.0708871675048
188,0.1,711.0,Sobol2,RBF,1.0,-,-,-,28.723896934362276,0.02283005284790733,0.902444677639689
189,0.1,711.0,Sobol2,Matern,1.0,1.5,-,-,20.51746933729275,0.016488862798370082,0.9502249351002805
190,0.1,711.0,Sobol2,RQ,1.0,-,1.0,-,20.498526849903005,0.01715357611878292,0.9503168010395373
191,0.1,711.0,Sobol1,ESS,1.0,-,-,1.0,680.4872436241164,0.9932615143081683,-53.75253425380029
192,0.1,985.0,Grid1296,RBF,1.0,-,-,-,415.2385137021379,0.5379910268637497,-15.666823729254936
193,0.1,985.0,Grid1296,Matern,1.0,1.5,-,-,66.59445607212102,0.06044370740057146,0.571319490061424
194,0.1,985.0,Grid1296,RQ,1.0,-,1.0,-,49.52734272159805,0.05794319398711377,0.7628912169292656
195,0.1,985.0,Grid1296,ESS,1.0,-,-,1.0,671.3709782526914,0.9805207302405976,-42.56951385876895
196,0.1,985.0,Grid2401,RBF,1.0,-,-,-,502.58172292108605,0.6866746055701434,-22.019056552926934
197,0.1,985.0,Grid2401,Matern,1.0,1.5,-,-,36.709832709259445,0.04332906510681933,0.8771885245450561
198,0.1,985.0,Grid2401,RQ,1.0,-,1.0,-,87.01765527043248,0.0917105145309254,0.30993676157920513
199,0.1,985.0,Grid2401,ESS,1.0,-,-,1.0,655.7508143684179,0.9628790527389128,-38.18788414726196
200,0.1,985.0,Sobol1,RBF,1.0,-,-,-,24.681063919047848,0.02024927260511339,0.9296550907573496
201,0.1,985.0,Sobol1,Matern,1.0,1.5,-,-,20.256314573470192,0.01589857039306916,0.9526166474115003
202,0.1,985.0,Sobol1,RQ,1.0,-,1.0,-,21.108398344749922,0.017566981314275,0.9485464335542422
203,0.1,985.0,Sobol1,ESS,1.0,-,-,1.0,680.290958602543,0.9942203087404323,-52.44342935647702
204,0.1,985.0,Sobol2,RBF,1.0,-,-,-,28.526332522010897,0.022562599149653865,0.9047446450629628
205,0.1,985.0,Sobol2,Matern,1.0,1.5,-,-,20.203045751661396,0.016134673851802617,0.9522216427285833
206,0.1,985.0,Sobol2,RQ,1.0,-,1.0,-,20.029495421727844,0.016923364359805976,0.9530389783501775
207,0.1,985.0,Sobol1,ESS,1.0,-,-,1.0,28.52622843279156,0.02256251060353773,0.9047453402127817
208,0.1,171.0,Grid1296,RBF,1.0,-,-,-,679.2855546259851,1.0,-43.507581954714745
209,0.1,171.0,Grid1296,Matern,1.0,1.5,-,-,66.23303104182457,0.06032414299626505,0.576865436042784
210,0.1,171.0,Grid1296,RQ,1.0,-,1.0,-,50.274223775643165,0.05881202139281054,0.7562076971877372
211,0.1,171.0,Grid1296,ESS,1.0,-,-,1.0,375.7370092855988,0.4826302803197538,-12.6174939289497
212,0.1,171.0,Grid2401,RBF,1.0,-,-,-,671.7200367404536,1.0,-40.07232316718895
213,0.1,171.0,Grid2401,Matern,1.0,1.5,-,-,34.4006016709667,0.04063765965821707,0.8922779178252266
214,0.1,171.0,Grid2401,RQ,1.0,-,1.0,-,88.42267296061148,0.09339626691351592,0.2882951247931306
215,0.1,171.0,Grid2401,ESS,1.0,-,-,1.0,485.76563912937127,0.6619529812218738,-20.479602762849666
216,0.1,171.0,Sobol1,RBF,1.0,-,-,-,682.8731670847941,1.0,-52.49541948980659
217,0.1,171.0,Sobol1,Matern,1.0,1.5,-,-,20.244547594764846,0.015956482135853874,0.9529832447695125
218,0.1,171.0,Sobol1,RQ,1.0,-,1.0,-,20.99207113543535,0.0176366385253255,0.9494469828614012
219,0.1,171.0,Sobol1,ESS,1.0,-,-,1.0,25.851351203469225,0.02173739691221228,0.9233339660003197
220,0.1,171.0,Sobol2,RBF,1.0,-,-,-,683.9943000253835,0.9999601592488103,-54.15435245174
221,0.1,171.0,Sobol2,Matern,1.0,1.5,-,-,20.021928368878616,0.0161050201374206,0.9527407710776998
222,0.1,171.0,Sobol2,RQ,1.0,-,1.0,-,20.08331226572435,0.016903930453987137,0.9524505490268572
223,0.1,171.0,Sobol1,ESS,1.0,-,-,1.0,25.264000287387056,0.019626624146466064,0.9247547550942714
224,0.1,75.0,Grid1296,RBF,1.0,-,-,-,409.12054330254676,0.528947342769354,-15.191148542907843
225,0.1,75.0,Grid1296,Matern,1.0,1.5,-,-,66.47969835550795,0.06031790204661662,0.572483222617589
226,0.1,75.0,Grid1296,RQ,1.0,-,1.0,-,49.98845119650561,0.05843171956798327,0.7582789653199292
227,0.1,75.0,Grid1296,ESS,1.0,-,-,1.0,679.1929023833068,0.9999853375474649,-43.62326668655282
228,0.1,75.0,Grid2401,RBF,1.0,-,-,-,671.4862099741212,1.0,-40.23438833108414
229,0.1,75.0,Grid2401,Matern,1.0,1.5,-,-,34.86710264798969,0.04130533796916112,0.8888224547208764
230,0.1,75.0,Grid2401,RQ,1.0,-,1.0,-,86.9914587917827,0.09162885156317137,0.3079482235483254
231,0.1,75.0,Grid2401,ESS,1.0,-,-,1.0,671.4818445376426,0.9999939066762947,-40.23385219045998
232,0.1,75.0,Sobol1,RBF,1.0,-,-,-,24.298295896481278,0.0202066439548831,0.9318758550303283
233,0.1,75.0,Sobol1,Matern,1.0,1.5,-,-,20.163328705427833,0.015948560865482974,0.9530890863166445
234,0.1,75.0,Sobol1,RQ,1.0,-,1.0,-,20.966759966152335,0.017508366557332653,0.9492761653530937
235,0.1,75.0,Sobol1,ESS,1.0,-,-,1.0,680.5252354566811,0.9939750142640923,-52.43648716510024
236,0.1,75.0,Sobol2,RBF,1.0,-,-,-,27.83753148093888,0.02206122738463151,0.9080616774000824
237,0.1,75.0,Sobol2,Matern,1.0,1.5,-,-,20.438036701315127,0.016302753967566336,0.9504420329160971
238,0.1,75.0,Sobol2,RQ,1.0,-,1.0,-,20.266759367117665,0.016897393561615633,0.9512691759406894
239,0.1,75.0,Sobol1,ESS,1.0,-,-,1.0,678.8135672822165,0.9884176593582906,-53.668374549412654
240,0.1,16.0,Grid1296,RBF,1.0,-,-,-,404.9421035873912,0.5231582762255228,-14.812145279149123
241,0.1,16.0,Grid1296,Matern,1.0,1.5,-,-,66.72208581099501,0.06033811772937742,0.5707165402163488
242,0.1,16.0,Grid1296,RQ,1.0,-,1.0,-,50.043022657157124,0.05861663553602077,0.758513979834982
243,0.1,16.0,Grid1296,ESS,1.0,-,-,1.0,940.8912754822072,0.9647175122361946,-84.36577937750852
