,diff,rmse,r2
12297,-29.736555469380846,25.838912518481887,0.9292813283539522
12298,-27.37118354462564,31.629305574740947,0.8940343893038428
12299,707.0,677.5782191959564,-47.63002642375511
12300,-39.35193031495248,26.006060926804025,0.9279384318288476
12301,-17.926106696025727,24.27801161238966,0.9371969425484284
12302,2.708992685412568,34.87026241009903,0.8704417752143803
12303,707.0,677.339149338489,-47.88402003886591
12304,44.18055016186804,105.28829419884944,-0.1309088858866143
12305,-21.413514323718573,57.85670049219488,0.6585125382515062
12306,-26.465539870583825,63.77086766126315,0.5851299447300945
12307,44.17301794153241,105.28509382545968,-0.1308401360654669
12308,107.96697422863669,83.9666180110852,0.2899916283353766
12309,17.88854017804408,54.318725990162704,0.7028680878175109
12310,-46.64861641999698,82.29604270050194,0.3179628176205943
12311,107.96119027000032,83.96006805576675,0.2901023947764789
12312,-8.016984590284665,38.86284669307717,0.8409227475122587
12313,-8.830801437761579,30.622787671329174,0.901229259697711
12314,-5.79475399487103,35.93499413243216,0.8639890045347427
12315,-8.017166425898722,38.861575861578686,0.8409331511288226
12316,-34.083563731146,36.022621652894834,0.8619818706737907
12317,-15.617005339993966,28.26497031351837,0.9150266831821292
12318,14.48889669530331,34.96213483243242,0.8699886134333366
12319,-34.08315763614178,36.02140069382568,0.8619912265520218
12320,-12.555484598953626,95.53149689150196,0.0711451878670788
12321,-18.65752254860763,56.06180555963561,0.6801187154205746
12322,-25.05183500460339,66.25069841365283,0.553279799309542
12323,-12.555479335477685,95.53150211882716,0.0711450862162842
12324,239.70578928924567,261.1351556043132,-5.868444314656906
12325,-13.531213483996908,51.06495856460897,0.7373522631190931
12326,-57.68338248352802,84.44080163162033,0.2818215149678725
12327,239.7057889683527,261.13515495351123,-5.868444280421782
12328,-12.401364597109932,27.135578768542544,0.9234317777877764
12329,9.019738095993716,23.877852549793253,0.9407128030577248
12330,28.34413255195591,34.83868202785842,0.8737899846373812
12331,707.0,679.6738604244117,-47.03651818754339
12332,20.76549242849046,29.90638808053165,0.9054278863314223
12333,5.632503998709126,26.49669060371074,0.9257633380726576
12334,11.39305937268432,35.11492012516476,0.8696177305903826
12335,20.765491762680995,29.906387282114707,0.9054278913810444
12336,50.45739427647209,105.1907374879497,-0.1267658005934187
12337,1.6984133869279958,53.934751517804486,0.7037788787576735
12338,3.525891504832657,62.62074974965,0.6006854058144517
