,ratio,rndint,dataset,kernel,prediction,std dev.,target,diff
12274,0.8,794.0,Sobol1,RQ,686.9076442672182,0.568874389024605,707.0,20.09235573278181
12275,0.8,35.0,Sobol1,RBF,696.7428304820796,0.13895656676162665,707.0,10.257169517920374
12276,0.8,794.0,Sobol1,ESS,0.0,1.0,707.0,707.0
12277,0.8,35.0,Sobol1,Matern,695.1267051166885,0.26783450878603493,707.0,11.873294883311473
12278,0.8,794.0,Sobol2,RBF,0.0,1.0,707.0,707.0
12279,0.8,35.0,Sobol1,RQ,681.090887361958,0.591753582922573,707.0,25.90911263804196
12280,0.8,794.0,Sobol2,Matern,0.0,1.0,707.0,707.0
12281,0.8,794.0,Sobol2,RQ,711.906171135506,0.6146509641623165,707.0,-4.9061711355060424
12282,0.8,35.0,Sobol1,ESS,0.0,1.0,707.0,707.0
12283,0.8,794.0,Sobol2,ESS,0.0,1.0,707.0,707.0
12284,0.8,35.0,Sobol2,RBF,689.8090691503799,0.14438192034848005,707.0,17.190930849620145
12285,0.8,35.0,Sobol2,Matern,692.4934951001055,0.27447221798353,707.0,14.50650489989448
12286,0.8,35.0,Sobol2,RQ,676.428051393845,0.5910069278017936,707.0,30.571948606155047
12287,0.8,35.0,Sobol2,ESS,0.0,1.0,707.0,707.0
12288,0.8,816.0,Grid1296,RBF,709.2985619737519,0.4712375910510389,707.0,-2.29856197375193
12289,0.8,816.0,Grid1296,Matern,723.8310635178757,0.3773884472495399,707.0,-16.83106351787569
12290,0.8,816.0,Grid1296,RQ,713.0475503959635,0.647990441380829,707.0,-6.047550395963526
12291,0.8,816.0,Grid1296,ESS,0.0,1.0,707.0,707.0
12292,0.8,816.0,Grid2401,RBF,577.7947213847904,0.5669201951492139,707.0,129.20527861520964
12293,0.8,816.0,Grid2401,Matern,707.0339271033394,0.4151973065727856,707.0,-0.03392710333935156
12294,0.8,816.0,Grid2401,RQ,764.7959292128044,0.6540926767577239,707.0,-57.79592921280437
12295,0.8,816.0,Grid2401,ESS,0.0,1.0,707.0,707.0
12296,0.8,816.0,Sobol1,RBF,736.61901584104,0.07646275868438986,707.0,-29.61901584103998
12297,0.8,816.0,Sobol1,Matern,736.7365554693808,0.19686293014246062,707.0,-29.736555469380846
12298,0.8,816.0,Sobol1,RQ,734.3711835446256,0.48781926581361773,707.0,-27.371183544625637
12299,0.8,816.0,Sobol1,ESS,0.0,1.0,707.0,707.0
12300,0.8,816.0,Sobol2,RBF,746.3519303149525,0.057885970211885865,707.0,-39.35193031495248
12301,0.8,816.0,Sobol2,Matern,724.9261066960257,0.1833940963853912,707.0,-17.926106696025727
12302,0.8,816.0,Sobol2,RQ,704.2910073145874,0.49509364212306384,707.0,2.708992685412568
12303,0.8,816.0,Sobol2,ESS,0.0,1.0,707.0,707.0
12304,0.8,294.0,Grid1296,RBF,662.819449838132,0.5132069134255378,707.0,44.18055016186804
12305,0.8,294.0,Grid1296,Matern,728.4135143237186,0.40289398896663553,707.0,-21.413514323718573
12306,0.8,294.0,Grid1296,RQ,733.4655398705838,0.6611962541263902,707.0,-26.465539870583825
12307,0.8,294.0,Grid1296,ESS,662.8269820584676,0.513193218090242,707.0,44.17301794153241
12308,0.8,294.0,Grid2401,RBF,599.0330257713633,0.49080714092187117,707.0,107.96697422863667
12309,0.8,294.0,Grid2401,Matern,689.1114598219559,0.4216514807306352,707.0,17.88854017804408
12310,0.8,294.0,Grid2401,RQ,753.648616419997,0.6507074122132755,707.0,-46.64861641999698
12311,0.8,294.0,Grid2401,ESS,599.0388097299997,0.4908007267636122,707.0,107.96119027000032
12312,0.8,294.0,Sobol1,RBF,715.0169845902847,0.061253423806802945,707.0,-8.016984590284665
12313,0.8,294.0,Sobol1,Matern,715.8308014377616,0.19929038109169378,707.0,-8.830801437761579
12314,0.8,294.0,Sobol1,RQ,712.794753994871,0.505526692399579,707.0,-5.79475399487103
12315,0.8,294.0,Sobol1,ESS,715.0171664258987,0.06125425500259696,707.0,-8.017166425898722
12316,0.8,294.0,Sobol2,RBF,741.083563731146,0.12442885110621645,707.0,-34.083563731146
12317,0.8,294.0,Sobol2,Matern,722.617005339994,0.24866525382714774,707.0,-15.617005339993966
12318,0.8,294.0,Sobol2,RQ,692.5111033046967,0.5795326758132925,707.0,14.48889669530331
12319,0.8,294.0,Sobol2,ESS,741.0831576361418,0.12442888163070834,707.0,-34.08315763614178
12320,0.8,390.0,Grid1296,RBF,719.5554845989536,0.40563973513716656,707.0,-12.555484598953626
12321,0.8,390.0,Grid1296,Matern,725.6575225486076,0.3371367422962415,707.0,-18.65752254860763
12322,0.8,390.0,Grid1296,RQ,732.0518350046034,0.6053773346043624,707.0,-25.05183500460339
12323,0.8,390.0,Grid1296,ESS,719.5554793354777,0.4056397922255413,707.0,-12.555479335477685
12324,0.8,390.0,Grid2401,RBF,467.2942107107543,0.753806658655594,707.0,239.70578928924567
12325,0.8,390.0,Grid2401,Matern,720.5312134839969,0.49383728462487975,707.0,-13.531213483996908
12326,0.8,390.0,Grid2401,RQ,764.683382483528,0.6589371282873364,707.0,-57.68338248352802
12327,0.8,390.0,Grid2401,ESS,467.2942110316473,0.7538066588581604,707.0,239.7057889683527
12328,0.8,390.0,Sobol1,RBF,719.4013645971099,0.1178192468362304,707.0,-12.401364597109932
12329,0.8,390.0,Sobol1,Matern,697.9802619040063,0.25354876470870663,707.0,9.019738095993716
12330,0.8,390.0,Sobol1,RQ,678.6558674480441,0.5852172343524787,707.0,28.34413255195591
12331,0.8,390.0,Sobol1,ESS,6.884032365708367e-73,1.0,707.0,707.0
12332,0.8,390.0,Sobol2,RBF,686.2345075715095,0.12617484847919055,707.0,20.76549242849046
12333,0.8,390.0,Sobol2,Matern,701.3674960012909,0.22781117652454658,707.0,5.632503998709126
12334,0.8,390.0,Sobol2,RQ,695.6069406273157,0.5196227014906614,707.0,11.39305937268432
12335,0.8,390.0,Sobol2,ESS,686.234508237319,0.12617484495094985,707.0,20.765491762680995
12336,0.8,490.0,Grid1296,RBF,656.5426057235279,0.48459650459849973,707.0,50.45739427647209
12337,0.8,490.0,Grid1296,Matern,705.301586613072,0.3869490355095223,707.0,1.6984133869279958
12338,0.8,490.0,Grid1296,RQ,703.4741084951673,0.6500470785171112,707.0,3.525891504832657
12339,0.8,490.0,Grid1296,ESS,0.0,1.0,707.0,707.0
12340,0.8,490.0,Grid2401,RBF,673.1970134236435,0.21926732712276273,707.0,33.80298657635649
12341,0.8,490.0,Grid2401,Matern,700.0485783717743,0.23109344621441788,707.0,6.951421628225717
12342,0.8,490.0,Grid2401,RQ,739.3982227056808,0.6071970402844084,707.0,-32.39822270568084
12343,0.8,490.0,Grid2401,ESS,0.0,1.0,707.0,707.0
12344,0.8,490.0,Sobol1,RBF,715.3590245753685,0.04014911251010367,707.0,-8.359024575368494
12345,0.8,490.0,Sobol1,Matern,707.8120126107212,0.14820883393693465,707.0,-0.81201261072124
12346,0.8,490.0,Sobol1,RQ,693.7168604695739,0.42228520269595615,707.0,13.28313953042607
12347,0.8,490.0,Sobol1,ESS,0.0,1.0,707.0,707.0
12348,0.8,490.0,Sobol2,RBF,725.6669724651857,0.10827426995221362,707.0,-18.666972465185722
12349,0.8,490.0,Sobol2,Matern,707.8953594143046,0.24439343530695987,707.0,-0.8953594143046075
12350,0.8,490.0,Sobol2,RQ,672.9130218665514,0.5795066091882748,707.0,34.08697813344861
12351,0.8,490.0,Sobol2,ESS,0.0,1.0,707.0,707.0
12352,0.8,999.0,Grid1296,RBF,687.8876714028706,0.45332964490858557,707.0,19.112328597129363
12353,0.8,999.0,Grid1296,Matern,718.0279737479133,0.36983513352213715,707.0,-11.02797374791328
12354,0.8,999.0,Grid1296,RQ,725.1523263526975,0.6415505879780811,707.0,-18.152326352697514
12355,0.8,999.0,Grid1296,ESS,701.3681798508987,0.3764599158045092,707.0,5.631820149101259
12356,0.8,999.0,Grid2401,RBF,714.6293576998789,0.3242289611077098,707.0,-7.629357699878938
12357,0.8,999.0,Grid2401,Matern,739.1005336312357,0.25946225166209946,707.0,-32.10053363123575
12358,0.8,999.0,Grid2401,RQ,763.3950341919879,0.5924486687394656,707.0,-56.39503419198786
12359,0.8,999.0,Grid2401,ESS,717.7198280136654,0.1615725859784784,707.0,-10.719828013665392
12360,0.8,999.0,Sobol1,RBF,720.8933009247346,0.05691876047603446,707.0,-13.893300924734604
12361,0.8,999.0,Sobol1,Matern,705.8083396339575,0.14266888905487765,707.0,1.1916603660424698
12362,0.8,999.0,Sobol1,RQ,691.4089618882592,0.3733440201957169,707.0,15.591038111740772
12363,0.8,999.0,Sobol1,ESS,723.8678558386746,0.03629997033261179,707.0,-16.867855838674586
12364,0.8,999.0,Sobol2,RBF,712.6358167601759,0.1032804942197373,707.0,-5.635816760175885
12365,0.8,999.0,Sobol2,Matern,696.1155246323449,0.24773575895581001,707.0,10.884475367655114
12366,0.8,999.0,Sobol2,RQ,676.5792289948015,0.5521136952199381,707.0,30.420771005198503
12367,0.8,999.0,Sobol2,ESS,702.8209133817553,0.16130227021644777,707.0,4.179086618244696
12368,0.8,272.0,Grid1296,RBF,681.7535787444431,0.532744580387219,707.0,25.246421255556925
12369,0.8,272.0,Grid1296,Matern,731.402651634302,0.3765345173394791,707.0,-24.402651634301947
12370,0.8,272.0,Grid1296,RQ,709.7017445277361,0.6440953867764585,707.0,-2.701744527736082
12371,0.8,272.0,Grid1296,ESS,0.0,1.0,707.0,707.0
12372,0.8,272.0,Grid2401,RBF,683.920030932767,0.33305601927077594,707.0,23.079969067233037
12373,0.8,272.0,Grid2401,Matern,728.0500930292476,0.27632141014505596,707.0,-21.05009302924759
12374,0.8,272.0,Grid2401,RQ,753.7921852425114,0.6135184764800968,707.0,-46.79218524251144
12375,0.8,272.0,Grid2401,ESS,0.0,1.0,707.0,707.0
12376,0.8,272.0,Sobol1,RBF,699.9759964633572,0.08622965212602475,707.0,7.024003536642795
12377,0.8,272.0,Sobol1,Matern,704.4836911107868,0.23326505021582217,707.0,2.516308889213178
12378,0.8,272.0,Sobol1,RQ,685.3210316239566,0.5474265351614481,707.0,21.678968376043372
12379,0.8,272.0,Sobol1,ESS,0.0,1.0,707.0,707.0
12380,0.8,272.0,Sobol2,RBF,696.4029029784688,0.1302473365032408,707.0,10.597097021531226
12381,0.8,272.0,Sobol2,Matern,707.7323727724195,0.2595557896243332,707.0,-0.7323727724194669
12382,0.8,272.0,Sobol2,RQ,704.5647077140625,0.5713861086233272,707.0,2.4352922859375212
12383,0.8,272.0,Sobol2,ESS,0.0,1.0,707.0,707.0
12384,0.8,968.0,Grid1296,RBF,671.5841008294346,0.4875356530491132,707.0,35.41589917056535
12385,0.8,968.0,Grid1296,Matern,712.0248697783173,0.377338133718216,707.0,-5.024869778317338
12386,0.8,968.0,Grid1296,RQ,727.5789506112487,0.65041444384382,707.0,-20.57895061124873
12387,0.8,968.0,Grid1296,ESS,711.6171922012945,0.3134174958652516,707.0,-4.617192201294529
12388,0.8,968.0,Grid2401,RBF,710.0173712747855,0.13229214854846233,707.0,-3.017371274785546
12389,0.8,968.0,Grid2401,Matern,704.1812706466999,0.12204927794258184,707.0,2.818729353300114
12390,0.8,968.0,Grid2401,RQ,714.1018642301001,0.43582936616723067,707.0,-7.101864230100091
12391,0.8,968.0,Grid2401,ESS,709.5934539527734,0.09621229629810639,707.0,-2.593453952773416
12392,0.8,968.0,Sobol1,RBF,717.6928060361734,0.16601912456443926,707.0,-10.692806036173351
12393,0.8,968.0,Sobol1,Matern,728.0986275210214,0.2795213757488146,707.0,-21.0986275210214
12394,0.8,968.0,Sobol1,RQ,717.374127002814,0.5935464503250293,707.0,-10.37412700281402
12395,0.8,968.0,Sobol1,ESS,717.692806531501,0.16601913472198962,707.0,-10.692806531500992
12396,0.8,968.0,Sobol2,RBF,682.472651535723,0.30932117395243897,707.0,24.527348464276997
12397,0.8,968.0,Sobol2,Matern,694.3506879611266,0.39834567900111456,707.0,12.649312038873404
12398,0.8,968.0,Sobol2,RQ,660.5237655788873,0.6832355912335073,707.0,46.476234421112736
12399,0.8,968.0,Sobol2,ESS,682.4726517245979,0.3093211743919513,707.0,24.52734827540212
12400,0.8,562.0,Grid1296,RBF,0.0,1.0,707.0,707.0
12401,0.8,562.0,Grid1296,Matern,691.0647771803772,0.4252233531936716,707.0,15.935222819622822
12402,0.8,562.0,Grid1296,RQ,692.8115805581797,0.6728456658235329,707.0,14.188419441820315
12403,0.8,562.0,Grid1296,ESS,673.9757773593278,0.49840721552937406,707.0,33.02422264067218
12404,0.8,562.0,Grid2401,RBF,0.0,1.0,707.0,707.0
12405,0.8,562.0,Grid2401,Matern,759.8238819359751,0.3210935214391757,707.0,-52.82388193597512
12406,0.8,562.0,Grid2401,RQ,774.0944060716704,0.5885318799281449,707.0,-67.09440607167039
12407,0.8,562.0,Grid2401,ESS,715.3451354682547,0.3687564108610301,707.0,-8.345135468254739
12408,0.8,562.0,Sobol1,RBF,0.0,1.0,707.0,707.0
12409,0.8,562.0,Sobol1,Matern,719.3000415623028,0.27736209799083406,707.0,-12.300041562302795
12410,0.8,562.0,Sobol1,RQ,701.7260832934978,0.6012830046027148,707.0,5.2739167065021775
12411,0.8,562.0,Sobol1,ESS,729.108292355432,0.21225691781627185,707.0,-22.108292355432013
12412,0.8,562.0,Sobol2,RBF,0.0,1.0,707.0,707.0
12413,0.8,562.0,Sobol2,Matern,713.590757390316,0.21576364392879804,707.0,-6.590757390315957
12414,0.8,562.0,Sobol2,RQ,688.6373151818731,0.5112692537946105,707.0,18.362684818126922
12415,0.8,562.0,Sobol2,ESS,725.493385447489,0.09094379947023591,707.0,-18.493385447489004
12416,0.8,951.0,Grid1296,RBF,595.0096683006793,0.616355095811494,707.0,111.99033169932068
12417,0.8,951.0,Grid1296,Matern,693.9931900533138,0.44932111330157115,707.0,13.00680994668619
12418,0.8,951.0,Grid1296,RQ,700.6723997406991,0.6686715632754944,707.0,6.32760025930088
12419,0.8,951.0,Grid1296,ESS,660.2082373321573,0.3547701538137281,707.0,46.791762667842704
12420,0.8,951.0,Grid2401,RBF,725.7194007538092,0.29858327008480035,707.0,-18.71940075380917
12421,0.8,951.0,Grid2401,Matern,730.0640717769097,0.22216885677925183,707.0,-23.064071776909714
12422,0.8,951.0,Grid2401,RQ,742.089369509996,0.5000652512067736,707.0,-35.089369509996004
12423,0.8,951.0,Grid2401,ESS,729.8160675269319,0.15777565928790716,707.0,-22.816067526931874
12424,0.8,951.0,Sobol1,RBF,722.2924468545548,0.049295860631928,707.0,-15.292446854554782
12425,0.8,951.0,Sobol1,Matern,717.3837673484599,0.12955324388549083,707.0,-10.383767348459855
12426,0.8,951.0,Sobol1,RQ,704.851831166017,0.39729460702152836,707.0,2.14816883398305
12427,0.8,951.0,Sobol1,ESS,722.2924449016396,0.04929587167376287,707.0,-15.292444901639556
12428,0.8,951.0,Sobol2,RBF,738.0388925704559,0.08800382759577309,707.0,-31.038892570455914
12429,0.8,928.0,Grid1296,RBF,701.1880189931653,0.5011952040600733,707.0,5.811981006834685
12430,0.8,928.0,Grid1296,Matern,739.5888086843713,0.3772503751079815,707.0,-32.588808684371315
12431,0.8,951.0,Sobol2,Matern,727.6324575100051,0.205331956249733,707.0,-20.63245751000511
12432,0.8,928.0,Grid1296,RQ,730.4552865270452,0.6487415467328412,707.0,-23.455286527045246
12433,0.8,928.0,Grid1296,ESS,701.1885396896632,0.501193996150404,707.0,5.81146031033677
12434,0.8,951.0,Sobol2,RQ,717.8853383266162,0.5411890406725923,707.0,-10.885338326616193
12435,0.8,928.0,Grid2401,RBF,703.5065200590379,0.286020515692157,707.0,3.493479940962061
12436,0.8,951.0,Sobol2,ESS,738.0388863270755,0.08800384058078964,707.0,-31.03888632707549
12437,0.8,928.0,Grid2401,Matern,715.7848741454732,0.239367150777703,707.0,-8.784874145473168
12438,0.8,928.0,Grid2401,RQ,746.8359604532434,0.5837028531532992,707.0,-39.83596045324339
12439,0.8,928.0,Grid2401,ESS,703.5066016226408,0.2860201343886856,707.0,3.493398377359199
12440,0.8,593.0,Grid1296,RBF,692.2194226720194,0.5602491614517952,707.0,14.780577327980609
12441,0.8,928.0,Sobol1,RBF,717.3292168879825,0.08585216882833605,707.0,-10.329216887982511
12442,0.8,593.0,Grid1296,Matern,716.7683390031393,0.3380650751480245,707.0,-9.768339003139317
12443,0.8,593.0,Grid1296,RQ,717.3951773584613,0.6320160768245554,707.0,-10.395177358461297
12444,0.8,928.0,Sobol1,Matern,711.4212413049622,0.202049483932567,707.0,-4.421241304962223
12445,0.8,593.0,Grid1296,ESS,692.2194428378912,0.5602490736440675,707.0,14.780557162108835
12446,0.8,593.0,Grid2401,RBF,668.0673069790548,0.37419712403036565,707.0,38.93269302094518
12447,0.8,928.0,Sobol1,RQ,706.086780377492,0.49768398884010884,707.0,0.9132196225079952
12448,0.8,593.0,Grid2401,Matern,746.5629383505802,0.33654005681420823,707.0,-39.562938350580225
12449,0.8,928.0,Sobol1,ESS,717.3292301430984,0.08585223993289903,707.0,-10.329230143098357
12450,0.8,593.0,Grid2401,RQ,771.8471459092799,0.6105659283912073,707.0,-64.8471459092799
12451,0.8,928.0,Sobol2,RBF,704.2701539295176,0.13673588547164472,707.0,2.729846070482381
12452,0.8,593.0,Grid2401,ESS,668.0673686824259,0.37419705943298437,707.0,38.93263131757408
12453,0.8,928.0,Sobol2,Matern,697.882162129388,0.2626905981515215,707.0,9.117837870611993
12454,0.8,593.0,Sobol1,RBF,685.5465896923643,0.10315692167021738,707.0,21.45341030763575
12455,0.8,928.0,Sobol2,RQ,666.1064328264711,0.5616512032864096,707.0,40.893567173528936
12456,0.8,593.0,Sobol1,Matern,703.7598252886818,0.23278429503432746,707.0,3.240174711318218
12457,0.8,928.0,Sobol2,ESS,704.2700732663361,0.1367361399257838,707.0,2.7299267336638877
12458,0.8,593.0,Sobol1,RQ,699.5549643678895,0.5542499798658475,707.0,7.445035632110489
12459,0.8,936.0,Grid1296,RBF,681.1684255992311,0.4353053582744435,707.0,25.831574400768886
12460,0.8,936.0,Grid1296,Matern,714.944899856934,0.34772250288386497,707.0,-7.944899856933944
12461,0.8,593.0,Sobol1,ESS,685.5466173302975,0.10315689073260911,707.0,21.453382669702478
12462,0.8,936.0,Grid1296,RQ,715.0150741087019,0.6348835228286536,707.0,-8.015074108701924
12463,0.8,936.0,Grid1296,ESS,687.0419729892099,0.4107331180328004,707.0,19.958027010790147
12464,0.8,593.0,Sobol2,RBF,687.5924588062308,0.2019412231403272,707.0,19.407541193769248
12465,0.8,936.0,Grid2401,RBF,690.387822286184,0.3508468047493573,707.0,16.61217771381598
12466,0.8,593.0,Sobol2,Matern,700.6119984865626,0.3214136075613576,707.0,6.388001513437416
12467,0.8,936.0,Grid2401,Matern,743.7468714404681,0.3433449365339875,707.0,-36.74687144046811
12468,0.8,593.0,Sobol2,RQ,686.2034870912423,0.6164114464916646,707.0,20.796512908757677
12469,0.8,936.0,Grid2401,RQ,768.2656022433671,0.6497868624576794,707.0,-61.265602243367084
12470,0.8,593.0,Sobol2,ESS,687.5924881960786,0.20194122740431314,707.0,19.407511803921352
12471,0.8,936.0,Grid2401,ESS,694.0242322017584,0.34167362680100716,707.0,12.975767798241577
12472,0.8,936.0,Sobol1,RBF,696.2859589621587,0.15593187641259362,707.0,10.714041037841298
12473,0.8,936.0,Sobol1,Matern,704.282875197435,0.2896742636524583,707.0,2.7171248025649675
12474,0.8,936.0,Sobol1,RQ,695.7280464925927,0.6022217720620101,707.0,11.271953507407261
12475,0.8,936.0,Sobol1,ESS,695.1335783261659,0.16712069233497645,707.0,11.866421673834111
12476,0.8,936.0,Sobol2,RBF,722.8506416658929,0.0494406894788575,707.0,-15.850641665892908
12477,0.8,936.0,Sobol2,Matern,720.2696025659484,0.16054041645809258,707.0,-13.26960256594839
12478,0.8,936.0,Sobol2,RQ,715.684173252738,0.4301171015026565,707.0,-8.684173252737992
12479,0.8,936.0,Sobol2,ESS,724.1166221692802,0.056935310780917445,707.0,-17.116622169280163
12480,0.8,759.0,Grid1296,RBF,0.0,1.0,707.0,707.0
12481,0.8,759.0,Grid1296,Matern,712.7514404177241,0.3720697751463649,707.0,-5.751440417724098
12482,0.8,759.0,Grid1296,RQ,702.0331256677432,0.6386760495202408,707.0,4.966874332256793
12483,0.8,759.0,Grid1296,ESS,742.4339069714697,0.2744893087410693,707.0,-35.433906971469696
12484,0.8,759.0,Grid2401,RBF,0.0,1.0,707.0,707.0
12485,0.8,759.0,Grid2401,Matern,685.4334091548459,0.4078696016517042,707.0,21.56659084515411
12486,0.8,759.0,Grid2401,RQ,736.355798241945,0.6377340726664724,707.0,-29.355798241944967
12487,0.8,759.0,Grid2401,ESS,588.2280245941218,0.6182169239426231,707.0,118.77197540587815
12488,0.8,759.0,Sobol1,RBF,0.0,1.0,707.0,707.0
12489,0.8,759.0,Sobol1,Matern,678.9256652687884,0.3202959272059217,707.0,28.074334731211593
12490,0.8,759.0,Sobol1,RQ,673.5613987961792,0.611504139760709,707.0,33.43860120382078
12491,0.8,759.0,Sobol1,ESS,717.9200191188011,0.15625253254741184,707.0,-10.920019118801065
12492,0.8,759.0,Sobol2,RBF,0.0,1.0,707.0,707.0
12493,0.8,759.0,Sobol2,Matern,688.2629528770401,0.25579697081154806,707.0,18.737047122959893
12494,0.8,759.0,Sobol2,RQ,659.961095612367,0.5704807204393019,707.0,47.03890438763301
12495,0.8,759.0,Sobol2,ESS,696.8857198305823,0.06642489587399701,707.0,10.114280169417725
12496,0.8,985.0,Grid1296,RBF,699.9189300036978,0.4678924133100373,707.0,7.081069996302176
12497,0.8,985.0,Grid1296,Matern,719.6395172128292,0.33701077712115873,707.0,-12.639517212829219
12498,0.8,985.0,Grid1296,RQ,722.5147889474707,0.6290133582278694,707.0,-15.51478894747072
12499,0.8,985.0,Grid1296,ESS,713.1703271665028,0.16793804466959283,707.0,-6.17032716650283
12500,0.8,985.0,Grid2401,RBF,669.2343054690755,0.40731951885621664,707.0,37.76569453092452
12501,0.8,985.0,Grid2401,Matern,726.2071534739093,0.3092412245900164,707.0,-19.20715347390933
12502,0.8,985.0,Grid2401,RQ,754.0544118154023,0.615643536780585,707.0,-47.05441181540232
12503,0.8,985.0,Grid2401,ESS,0.0,1.0,707.0,707.0
12504,0.8,985.0,Sobol1,RBF,709.2325569857267,0.07421661884461021,707.0,-2.23255698572666
12505,0.8,985.0,Sobol1,Matern,710.6805002009671,0.18160559234368828,707.0,-3.680500200967117
12506,0.8,985.0,Sobol1,RQ,705.3276825032406,0.4653513498960868,707.0,1.6723174967594332
12507,0.8,985.0,Sobol1,ESS,709.2325467514138,0.07421649264347879,707.0,-2.2325467514137927
12508,0.8,985.0,Sobol2,RBF,719.5310186277102,0.08685081121739885,707.0,-12.531018627710182
12509,0.8,985.0,Sobol2,Matern,716.5442501437095,0.23431487864640685,707.0,-9.544250143709519
12510,0.8,985.0,Sobol2,RQ,711.6727954650962,0.5758829729175656,707.0,-4.672795465096215
12511,0.8,985.0,Sobol2,ESS,719.5308801698466,0.08685129954671049,707.0,-12.530880169846569
12512,0.8,78.0,Grid1296,RBF,6.792931124762391e-106,1.0,707.0,707.0
12513,0.8,48.0,Sobol2,ESS,733.8664167280917,0.15042604519476968,707.0,-26.866416728091735
12514,0.8,78.0,Grid1296,Matern,716.2163785909755,0.3477053262866242,707.0,-9.216378590975523
12515,0.8,78.0,Grid1296,RQ,710.8955143913294,0.6465115639393224,707.0,-3.895514391329357
12516,0.8,78.0,Grid1296,ESS,0.0,1.0,707.0,707.0
12517,0.8,78.0,Grid2401,RBF,1.943737869367899e-24,1.0,707.0,707.0
12518,0.8,78.0,Grid2401,Matern,708.2834947442959,0.2167178450880629,707.0,-1.283494744295922
12519,0.8,78.0,Grid2401,RQ,731.5852643665152,0.5353668759940204,707.0,-24.585264366515162
12520,0.8,78.0,Grid2401,ESS,0.0,1.0,707.0,707.0
12521,0.8,78.0,Sobol1,RBF,715.3086080041905,0.13699413795909426,707.0,-8.308608004190546
12522,0.8,78.0,Sobol1,Matern,717.0983343599162,0.26613784267340623,707.0,-10.09833435991618
12523,0.8,78.0,Sobol1,RQ,690.7660465390516,0.5739725916773497,707.0,16.23395346094844
12524,0.8,78.0,Sobol1,ESS,0.0,1.0,707.0,707.0
12525,0.8,78.0,Sobol2,RBF,1.3157854372360944e-78,1.0,707.0,707.0
12526,0.8,78.0,Sobol2,Matern,673.2679730950886,0.29485804479728694,707.0,33.732026904911436
12527,0.8,78.0,Sobol2,RQ,643.986871338795,0.5835439293473992,707.0,63.01312866120497
12528,0.8,78.0,Sobol2,ESS,684.6260484474236,0.280553968363511,707.0,22.373951552576386
12529,0.8,678.0,Grid1296,RBF,716.3177256207578,0.47481944541120114,707.0,-9.317725620757756
12530,0.8,678.0,Grid1296,Matern,730.665363232722,0.3417087455055153,707.0,-23.66536323272203
12531,0.8,678.0,Grid1296,RQ,723.1315218027198,0.634058660307275,707.0,-16.131521802719817
12532,0.8,678.0,Grid1296,ESS,552.6230612701345,0.47763468758460675,707.0,154.37693872986551
12533,0.8,678.0,Grid2401,RBF,719.9974160778472,0.23144329646312126,707.0,-12.99741607784722
12534,0.8,678.0,Grid2401,Matern,692.3461946842064,0.22676147093484433,707.0,14.653805315793647
12535,0.8,678.0,Grid2401,RQ,732.1101088661596,0.5933454509500459,707.0,-25.110108866159635
12536,0.8,678.0,Grid2401,ESS,0.0,1.0,707.0,707.0
12537,0.8,678.0,Sobol1,RBF,738.52115657652,0.06505249591435078,707.0,-31.521156576519957
12538,0.8,678.0,Sobol1,Matern,724.3294386193174,0.18134573115872551,707.0,-17.329438619317443
12539,0.8,678.0,Sobol1,RQ,709.2161272151556,0.49194705557726187,707.0,-2.216127215155552
12540,0.8,678.0,Sobol1,ESS,1.2648100335269663e-106,1.0,707.0,707.0
12541,0.8,731.0,Grid1296,RBF,676.2122511201492,0.5723781589847885,707.0,30.787748879850824
12542,0.8,678.0,Sobol2,RBF,711.0154619661776,0.1645647215617713,707.0,-4.015461966177554
12543,0.8,731.0,Grid1296,Matern,714.8217099888657,0.36044702139533075,707.0,-7.821709988865678
12544,0.8,731.0,Grid1296,RQ,708.0968803910073,0.6459964879943703,707.0,-1.0968803910072893
12545,0.8,678.0,Sobol2,Matern,700.1679396168049,0.2804032120431129,707.0,6.832060383195085
12546,0.8,731.0,Grid1296,ESS,0.0,1.0,707.0,707.0
12547,0.8,731.0,Grid2401,RBF,741.215683868556,0.346353853131552,707.0,-34.21568386855597
12548,0.8,678.0,Sobol2,RQ,661.524125716386,0.5938363251738691,707.0,45.47587428361396
12549,0.8,731.0,Grid2401,Matern,733.089525053262,0.29950738818554856,707.0,-26.089525053262037
12550,0.8,678.0,Sobol2,ESS,2.0405e-320,1.0,707.0,707.0
12551,0.8,731.0,Grid2401,RQ,763.3371027112818,0.6147453844567453,707.0,-56.33710271128177
12552,0.8,731.0,Grid2401,ESS,0.0,1.0,707.0,707.0
12553,0.8,731.0,Sobol1,RBF,704.5968509439322,0.10716864378167389,707.0,2.403149056067832
12554,0.8,731.0,Sobol1,Matern,725.0015206179348,0.24375914985684613,707.0,-18.00152061793483
12555,0.8,731.0,Sobol1,RQ,712.80184375568,0.5620984650910692,707.0,-5.801843755680011
12556,0.8,731.0,Sobol1,ESS,0.0,1.0,707.0,707.0
12557,0.8,731.0,Sobol2,RBF,720.8567614675035,0.12318743378525801,707.0,-13.856761467503475
12558,0.8,731.0,Sobol2,Matern,715.2347436273437,0.22763248909090936,707.0,-8.234743627343732
12559,0.8,731.0,Sobol2,RQ,701.9687057371469,0.5441803429520295,707.0,5.031294262853066
12560,0.8,731.0,Sobol2,ESS,0.0,1.0,707.0,707.0
