,ratio,rndint,dataset,kernel,time [hrs],rmse,r2
13983,0.9,395.0,Sobol2,ESS,2.5632513893975152e-05,41.558493874778726,0.8199475254632185
13984,0.9,490.0,Grid1296,RBF,7.121430502997504e-06,88.93438377322066,0.18686063008203024
13985,0.9,490.0,Grid1296,Matern,5.656348334418403e-06,59.94534392323972,0.6305663073277803
13986,0.9,490.0,Grid1296,RQ,5.0008429421318904e-05,71.44650057660083,0.47520762941852834
13987,0.9,490.0,Grid1296,ESS,4.841685295104981e-06,679.381368861411,-46.45181778164578
13988,0.9,490.0,Grid2401,RBF,1.526037851969401e-05,52.66326657163134,0.717107745727579
13989,0.9,490.0,Grid2401,Matern,1.0534392462836372e-05,65.92357187229173,0.5567110257949961
13990,0.9,490.0,Grid2401,RQ,0.00011174625820583768,83.99565980188315,0.28035359432842544
13991,0.9,490.0,Grid2401,ESS,9.832647111680772e-06,678.9788642898402,-46.02382795188029
13992,0.9,490.0,Sobol1,RBF,1.430862479739719e-05,41.2260059645316,0.8220850878318382
13993,0.9,490.0,Sobol1,Matern,1.401629712846544e-05,38.44649500719251,0.845266861837094
13994,0.9,490.0,Sobol1,RQ,0.00026031355063120526,47.270569271906396,0.7660885441372133
13995,0.9,490.0,Sobol1,ESS,0.000276666349834866,673.126021219097,-46.43103331054997
13996,0.9,490.0,Sobol2,RBF,1.143495241800944e-05,41.57774359521863,0.8195406477561784
13997,0.9,490.0,Sobol2,Matern,1.1967023213704428e-05,37.28964027567087,0.8548443487898876
13998,0.9,490.0,Sobol2,RQ,0.00011919412348005506,45.89960382529915,0.7800745775771355
13999,0.9,490.0,Sobol2,ESS,5.504800213707818e-05,679.4248008856774,-47.18816096194346
14000,0.9,877.0,Grid1296,RBF,7.858739958869086e-06,87.32343045174302,0.215238214710879
14001,0.9,877.0,Grid1296,Matern,7.543034023708767e-06,56.681231273633,0.6693604347307642
14002,0.9,877.0,Grid1296,RQ,5.86749447716607e-05,65.67467609390756,0.5561132834686757
14003,0.9,877.0,Grid1296,ESS,2.70154078801473e-05,84.60048136923503,0.2634165815720101
14004,0.9,877.0,Grid2401,RBF,1.2964142693413629e-05,48.54127319807482,0.7588755112350045
14005,0.9,877.0,Grid2401,Matern,1.9420385360717773e-05,65.76969207008898,0.5573396630871698
14006,0.9,877.0,Grid2401,RQ,0.0001471330722173055,82.05562982106599,0.3109737625573684
14007,0.9,877.0,Grid2401,ESS,4.5356882943047415e-05,48.83637167087087,0.7559348484747289
14008,0.9,877.0,Sobol1,RBF,1.4352997144063314e-05,34.51539213629582,0.8757588847311775
14009,0.9,877.0,Sobol1,Matern,2.4551484319898818e-05,33.50242380991606,0.882944405783685
14010,0.9,877.0,Sobol1,RQ,0.0002772653102874756,47.24698244401486,0.767197376470298
14011,0.9,877.0,Sobol1,ESS,7.570134268866645e-05,32.09644696046086,0.8925630586322484
14012,0.9,877.0,Sobol2,RBF,1.1391109890407986e-05,38.83709180783326,0.84083021475084
14013,0.9,877.0,Sobol2,Matern,1.7744170294867622e-05,35.47677180644482,0.8671824649369675
14014,0.9,877.0,Sobol2,RQ,0.0001338897811041938,42.83214622862718,0.8063993103667931
14015,0.9,877.0,Sobol2,ESS,0.00011917816268073189,35.33288475745722,0.8682576455394282
14016,0.9,999.0,Grid1296,RBF,8.834401766459147e-06,89.27697265378032,0.18078308891109396
14017,0.9,999.0,Grid1296,Matern,6.807115342881945e-06,59.07917063480842,0.6412525864630234
14018,0.9,999.0,Grid1296,RQ,5.6541826989915634e-05,69.57005234408537,0.5025325621343908
14019,0.9,999.0,Grid1296,ESS,8.638170030381945e-06,83.73375376837647,0.2793554266135204
14020,0.9,999.0,Grid2401,RBF,1.5139116181267632e-05,50.36349373334567,0.7409365271322017
14021,0.9,999.0,Grid2401,Matern,1.5399654706319174e-05,63.169667682949765,0.5924398923542484
14022,0.9,999.0,Grid2401,RQ,0.0001281465424431695,82.22546293335873,0.30946270631592576
14023,0.9,999.0,Grid2401,ESS,1.705136564042833e-05,52.27081221538502,0.7209429615855185
14024,0.9,999.0,Sobol1,RBF,1.4741553200615777e-05,42.019801137863126,0.814077030378233
14025,0.9,999.0,Sobol1,Matern,1.6565124193827312e-05,35.4665081879275,0.8675469609805202
14026,0.9,999.0,Sobol1,RQ,0.00017283545600043404,42.987619552665485,0.8054138814156441
14027,0.9,999.0,Sobol1,ESS,2.7177400059170193e-05,34.82596163049594,0.8722881204871966
14028,0.9,999.0,Sobol2,RBF,1.0285046365525987e-05,48.51510605187205,0.7526033770023439
14029,0.9,999.0,Sobol2,Matern,1.2121796607971192e-05,37.651189513267006,0.8509962495439147
14030,0.9,999.0,Sobol2,RQ,0.00013127081924014622,45.7248224057683,0.7802424261699236
14031,0.9,999.0,Sobol2,ESS,6.263540850745307e-05,50.39244491479882,0.7330864285030272
14032,0.9,562.0,Grid1296,RBF,1.2285908063252767e-05,679.2898954949935,-46.49552132761234
14033,0.9,562.0,Grid1296,Matern,5.516343646579318e-06,55.363017037444415,0.6845127238563491
14034,0.9,562.0,Grid1296,RQ,5.853248967064752e-05,65.99978292040156,0.5516394798837261
14035,0.9,562.0,Grid1296,ESS,1.4598634507921007e-05,87.22214269073237,0.21693853477313274
14036,0.9,562.0,Grid2401,RBF,5.285342534383138e-06,678.7926672013795,-46.070808754572155
14037,0.9,562.0,Grid2401,Matern,1.0720292727152506e-05,52.807043668978736,0.7151205740089912
14038,0.9,562.0,Grid2401,RQ,0.00013792653878529868,83.06652524779898,0.2950968296778945
14039,0.9,562.0,Grid2401,ESS,3.651923603481717e-05,64.0213949250208,0.5812762053766349
14040,0.9,562.0,Sobol1,RBF,7.207989692687989e-06,679.7102496083803,-46.99842938196507
14041,0.9,562.0,Sobol1,Matern,1.4278954929775661e-05,34.223657650555694,0.8783163482446251
14042,0.9,562.0,Sobol1,RQ,0.00025001545747121176,47.72243449065562,0.7633946449557629
14043,0.9,562.0,Sobol1,ESS,0.0001949518918991089,34.728805497141536,0.8746976890800482
14044,0.9,562.0,Sobol2,RBF,5.406273735894097e-06,679.7504526789525,-47.525327553172495
14045,0.9,562.0,Sobol2,Matern,1.0280940267774793e-05,42.23251562995646,0.8126889632750028
14046,0.9,562.0,Sobol2,RQ,0.00013091776106092666,48.55911105242467,0.7523656309071558
14047,0.9,562.0,Sobol2,ESS,3.669275177849663e-05,44.95517770588581,0.7877591862152642
14048,0.9,634.0,Grid1296,RBF,2.0445121659172907e-05,100.349504791086,-0.03769600189358968
14049,0.9,634.0,Grid1296,Matern,7.69091977013482e-06,61.17092098672965,0.6144064908131825
14050,0.9,634.0,Grid1296,RQ,5.6998531023661294e-05,67.18906034304982,0.5348031011034167
14051,0.9,634.0,Grid1296,ESS,8.180605040656195e-06,100.34949918246922,-0.03769588589821771
14052,0.9,634.0,Grid2401,RBF,1.9542111290825737e-05,65.88511352912296,0.5564043912367556
14053,0.9,634.0,Grid2401,Matern,1.5177859200371636e-05,69.66832177166818,0.5039981011379251
14054,0.9,634.0,Grid2401,RQ,0.00010128418604532878,83.2410742035117,0.2919107629806368
14055,0.9,634.0,Grid2401,ESS,2.0907653702629938e-05,65.88511263876003,0.5564044032261433
14056,0.9,634.0,Sobol1,RBF,1.7170310020446777e-05,47.40643161145575,0.766847227767218
14057,0.9,634.0,Sobol1,Matern,2.0071003172132704e-05,40.36996004002174,0.8309237175441323
14058,0.9,634.0,Sobol1,RQ,0.00014184792836507162,50.7501025940882,0.7327978795419794
14059,0.9,634.0,Sobol1,ESS,0.00016870531770918104,47.40642908301243,0.7668472526378329
14060,0.9,634.0,Sobol2,RBF,1.4414323700798882e-05,40.998546713375816,0.825193515550153
14061,0.9,634.0,Sobol2,Matern,1.571847332848443e-05,37.244219393059105,0.8557425116688289
14062,0.9,634.0,Sobol2,RQ,0.00013524419731563992,48.7470715107264,0.7528744352087156
14063,0.9,634.0,Sobol2,ESS,3.0942228105333114e-05,40.99853959134067,0.8251935762829309
14064,0.9,78.0,Grid1296,RBF,1.2286239200168186e-05,679.5034705707435,-46.24600613558261
14065,0.9,78.0,Grid1296,Matern,7.62886471218533e-06,62.89061617818155,0.5952811399540407
14066,0.9,78.0,Grid1296,RQ,4.299408859676785e-05,75.6079280213039,0.41505313603486216
14067,0.9,78.0,Grid1296,ESS,4.5949220657348635e-06,679.5034773691505,-46.24600708097169
14068,0.9,78.0,Grid2401,RBF,6.1529212527804905e-06,678.8154705204199,-46.09734426514499
14069,0.9,78.0,Grid2401,Matern,1.1939936214023166e-05,67.80689019411744,0.5300619510152615
14070,0.9,78.0,Grid2401,RQ,0.00010169314013587104,85.97441280876562,0.24450535155606656
14071,0.9,78.0,Grid2401,ESS,9.413030412462023e-06,678.8312884715708,-46.09953924214003
14072,0.9,78.0,Sobol1,RBF,7.796353764004178e-06,679.9130637282955,-47.463069509891476
14073,0.9,78.0,Sobol1,Matern,1.6255643632676865e-05,37.68175470766425,0.8511439870044073
14074,0.9,78.0,Sobol1,RQ,0.0001530032687717014,46.11065448269488,0.7771017189713282
14075,0.9,78.0,Sobol1,ESS,1.0590023464626736e-05,679.9130637282955,-47.463069509891476
14076,0.9,78.0,Sobol2,RBF,5.840063095092774e-06,680.0729558672037,-47.64183850536231
14077,0.9,78.0,Sobol2,Matern,1.2131068441602918e-05,38.84230464404128,0.8413248373409642
14078,0.9,78.0,Sobol2,RQ,9.957902961307102e-05,47.8662188624356,0.75903319665284
14079,0.9,78.0,Sobol2,ESS,4.4574009047614204e-05,679.1712142660843,-47.51293089526156
14080,0.9,593.0,Grid1296,RBF,1.5360116958618163e-05,94.13171214182675,0.0920459505697635
14081,0.9,593.0,Grid1296,Matern,5.830989943610298e-06,59.72529386288418,0.6344821888674841
14082,0.9,593.0,Grid1296,RQ,5.055738819970025e-05,74.39278652983414,0.4329078879042698
14083,0.9,593.0,Grid1296,ESS,8.557703759935168e-06,94.13165562897842,0.09204704076674208
14084,0.9,593.0,Grid2401,RBF,9.387267960442436e-06,43.825006501182635,0.8037917443764092
14085,0.9,593.0,Grid2401,Matern,1.4624396959940592e-05,58.11372195825996,0.6549907963070882
14086,0.9,593.0,Grid2401,RQ,0.00012824561860826282,81.8074289139722,0.3163106959761868
14087,0.9,593.0,Grid2401,ESS,1.881963676876492e-05,43.82500784943417,0.803791732303937
14088,0.9,593.0,Sobol1,RBF,1.0652277204725478e-05,47.03713640860019,0.7705646844839261
14089,0.9,593.0,Sobol1,Matern,1.4859371715121799e-05,35.96434517257657,0.865870954905722
14090,0.9,593.0,Sobol1,RQ,0.00023142225212521023,49.5889226743398,0.7449954879667273
14091,0.9,593.0,Sobol1,ESS,0.0001085111829969618,47.03710310634465,0.7705650093638566
14092,0.9,593.0,Sobol2,RBF,7.203486230638292e-06,64.4275486194472,0.5683004999819077
14093,0.9,593.0,Sobol2,Matern,1.0704927974277073e-05,50.58687070745928,0.7338576662918909
14094,0.9,593.0,Sobol2,RQ,0.00012768619590335423,61.595559932659974,0.6054181124405422
14095,0.9,593.0,Sobol2,ESS,2.4365054236518012e-05,64.42750287883827,0.568301112955439
14096,0.9,794.0,Grid1296,RBF,5.840924051072862e-06,679.5131758684688,-46.38094196167606
14097,0.9,794.0,Grid1296,Matern,4.571411344740126e-06,679.5131758684688,-46.38094196167606
14098,0.9,794.0,Grid1296,RQ,4.412862989637587e-05,71.91621266784877,0.4692847805462581
14099,0.9,794.0,Grid1296,ESS,5.2622291776869035e-06,671.3509005278612,-45.24950380811009
14100,0.9,794.0,Grid2401,RBF,7.4246194627549915e-06,678.9047292218529,-46.01866942698543
14101,0.9,794.0,Grid2401,Matern,8.513265185885959e-06,678.9047292218529,-46.01866942698543
14102,0.9,794.0,Grid2401,RQ,9.455237123701308e-05,82.33754447374027,0.30841034384168564
14103,0.9,794.0,Grid2401,ESS,1.0982553164164225e-05,669.2967314007367,-44.6972510074645
14104,0.9,794.0,Sobol1,RBF,9.767346911960177e-06,679.8579514113445,-47.450985815239065
14105,0.9,794.0,Sobol1,Matern,1.5043616294860839e-05,34.84675051494895,0.8727110138348757
14106,0.9,794.0,Sobol1,RQ,0.00022566470834943983,47.636242278777004,0.7621291381084211
14107,0.9,794.0,Sobol1,ESS,0.0001164041625128852,674.0950189725077,-46.63306104078843
14108,0.9,794.0,Sobol2,RBF,7.663170496622721e-06,679.7715173079199,-47.45418861376268
14109,0.9,794.0,Sobol2,Matern,8.466442426045735e-06,679.7715173079199,-47.45418861376268
14110,0.9,794.0,Sobol2,RQ,9.53874323103163e-05,46.87285896445475,0.7696181370184565
14111,0.9,794.0,Sobol2,ESS,2.5757749875386555e-05,677.3429571998375,-47.108590997752884
14112,0.9,222.0,Grid1296,RBF,1.2210077709621854e-05,679.4024310622511,-46.418000054704365
14113,0.9,222.0,Grid1296,Matern,4.992087682088216e-06,62.11761576803237,0.6036137365504568
14114,0.9,222.0,Grid1296,RQ,4.486057493421767e-05,69.6592488573275,0.5015212904612856
14115,0.9,222.0,Grid1296,ESS,8.058415518866646e-06,87.20194124310635,0.2188375733281297
14116,0.9,222.0,Grid2401,RBF,5.829864078097873e-06,678.4962597904961,-46.186932038729424
14117,0.9,222.0,Grid2401,Matern,9.817878405253093e-06,62.31093241673924,0.6020254266150715
14118,0.9,222.0,Grid2401,RQ,0.00010457356770833334,81.88064333689016,0.31279024095924324
14119,0.9,222.0,Grid2401,ESS,2.160065703921848e-05,62.30445019164284,0.6021082251379191
14120,0.9,222.0,Sobol1,RBF,8.164445559183756e-06,679.7640331146612,-47.28357879906309
14121,0.9,222.0,Sobol1,Matern,1.0158750745985244e-05,679.7630034586476,-47.28343252642379
14122,0.9,222.0,Sobol1,RQ,0.000222588578859965,44.570431918264674,0.7924241742701097
14123,0.9,222.0,Sobol1,ESS,7.733040385776096e-05,39.79572385959264,0.8345160395615927
14124,0.9,222.0,Sobol2,RBF,6.153914663526747e-06,680.0273894143728,-47.77577180731052
14125,0.9,222.0,Sobol2,Matern,7.533033688863119e-06,680.026584925828,-47.775656401586915
14126,0.9,222.0,Sobol2,RQ,8.740650282965765e-05,50.39442288465895,0.7321348020657228
14127,0.9,222.0,Sobol2,ESS,4.897110992007785e-05,52.099716478793184,0.7136995307451859
14128,0.9,294.0,Grid1296,RBF,1.4864537451002333e-05,85.6143221266064,0.2449126821090214
14129,0.9,294.0,Grid1296,Matern,1.0252462493048775e-05,60.45290565532542,0.623522790094151
14130,0.9,294.0,Grid1296,RQ,4.482163323296441e-05,67.17760057011631,0.5351066789381463
14131,0.9,294.0,Grid1296,ESS,1.6299287478129068e-05,84.46629735956753,0.26502723659113825
14132,0.9,294.0,Grid2401,RBF,1.2084907955593532e-05,45.23602234917775,0.7914126780143264
14133,0.9,294.0,Grid2401,Matern,1.2746916876898872e-05,62.346314584513784,0.6037761062841215
14134,0.9,294.0,Grid2401,RQ,0.0001058168543709649,81.45449363585436,0.3236847429392532
14135,0.9,294.0,Grid2401,ESS,3.1149784723917644e-05,45.16951150857926,0.7920256018915862
14136,0.9,294.0,Sobol1,RBF,1.504977544148763e-05,39.5004015323131,0.8378690523112673
14137,0.9,294.0,Sobol1,Matern,1.497030258178711e-05,37.23828355862262,0.8559072235031906
14138,0.9,294.0,Sobol1,RQ,0.00014534420437282985,47.05697662754364,0.7699030077011448
14139,0.9,294.0,Sobol1,ESS,5.07158703274197e-05,39.499057243599836,0.8378800874950079
14140,0.9,294.0,Sobol2,RBF,1.0271999571058485e-05,52.62950021606465,0.7073081625231652
14141,0.9,294.0,Sobol2,Matern,1.0093450546264649e-05,41.306991751312864,0.8196985351106492
14142,0.9,294.0,Sobol2,RQ,8.023824956681993e-05,50.191293388034325,0.7337994834617553
14143,0.9,294.0,Sobol2,ESS,2.4307303958468966e-05,52.627382801536974,0.7073317134776385
14144,0.9,725.0,Grid1296,RBF,1.4247033331129285e-05,92.4697863206882,0.1220572164940742
14145,0.9,725.0,Grid1296,Matern,6.073249710930718e-06,59.073339317429046,0.6416977393813021
14146,0.9,725.0,Grid1296,RQ,4.305667347378201e-05,71.4478842235907,0.4758624787704635
14147,0.9,725.0,Grid1296,ESS,5.884766578674317e-06,679.3309875623698,-46.38374210113449
14148,0.9,725.0,Grid2401,RBF,8.906854523552788e-06,63.665623739741065,0.5864116884433171
14149,0.9,725.0,Grid2401,Matern,9.437468316819933e-06,62.75067248691783,0.5982137881238034
14150,0.9,725.0,Grid2401,RQ,0.00012850814395480687,85.24114775509257,0.2585927344841512
14151,0.9,725.0,Grid2401,ESS,1.1873311466640897e-05,678.8957255175496,-46.028855369963374
14152,0.9,725.0,Sobol1,RBF,1.560264163547092e-05,46.136085321115374,0.7781028787855363
14153,0.9,725.0,Sobol1,Matern,1.311553849114312e-05,36.598014785265484,0.8603679091024895
14154,0.9,725.0,Sobol1,RQ,0.00025207751327090795,47.96703338106043,0.7601410634937154
14155,0.9,725.0,Sobol1,ESS,1.7266472180684408e-05,679.5981150893881,-47.14758584122291
14156,0.9,725.0,Sobol2,RBF,1.0002122984992133e-05,51.56328960134157,0.7214228671184035
14157,0.9,725.0,Sobol2,Matern,9.84615749782986e-06,43.15460027387599,0.8048725235215869
14158,0.9,725.0,Sobol2,RQ,0.00014426747957865398,52.98312292515878,0.7058699903401491
14159,0.9,725.0,Sobol2,ESS,9.963777330186633e-06,679.7539047989616,-47.413630758943896
14160,0.9,968.0,Grid1296,RBF,1.1658271153767904e-05,98.95470004271127,-0.009301538805180254
14161,0.9,968.0,Grid1296,Matern,6.9140725665622285e-06,66.23703151169956,0.5477799604378643
14162,0.9,968.0,Grid1296,RQ,5.043334431118435e-05,68.06099962011947,0.5225314961151509
14163,0.9,968.0,Grid1296,ESS,6.872349315219455e-06,98.95470268416044,-0.009301592688800486
14164,0.9,968.0,Grid2401,RBF,1.435081164042155e-05,46.189020864665736,0.7824151439039856
14165,0.9,968.0,Grid2401,Matern,1.610596974690755e-05,67.13245815100669,0.5403616543888645
14166,0.9,968.0,Grid2401,RQ,0.00011904491318596734,81.31650115048512,0.3256140391378699
14167,0.9,968.0,Grid2401,ESS,2.0891229311625163e-05,46.1890209213213,0.7824151433702053
14168,0.9,968.0,Sobol1,RBF,1.775536272260878e-05,40.097271184107434,0.8320033559950664
14169,0.9,968.0,Sobol1,Matern,1.5625688764784072e-05,34.06309095918193,0.8787619118828636
14170,0.9,968.0,Sobol1,RQ,0.00013840728335910374,45.65977529885284,0.7821595575572571
14171,0.9,968.0,Sobol1,ESS,1.5509724617004393e-05,40.09726704119928,0.8320033907103778
14172,0.9,968.0,Sobol2,RBF,1.416464646657308e-05,49.207572474547504,0.747900079047298
14173,0.9,968.0,Sobol2,Matern,1.3768739170498318e-05,40.88247589251398,0.8259863940880803
14174,0.9,968.0,Sobol2,RQ,0.00010012831952836778,52.198547973409234,0.7163219895444991
14175,0.9,968.0,Sobol2,ESS,6.28458129035102e-05,49.20756977784261,0.7479001066787798
14176,0.9,936.0,Grid1296,RBF,9.41528214348687e-06,92.03323042034181,0.13113776717702685
14177,0.9,936.0,Grid1296,Matern,9.398261706034343e-06,57.21205132009697,0.6642340699286062
14178,0.9,936.0,Grid1296,RQ,4.687375492519803e-05,70.5358014259949,0.48963510084318496
14179,0.9,936.0,Grid1296,ESS,1.1175605985853408e-05,94.817491983456,0.07777155228773758
14180,0.9,936.0,Grid2401,RBF,1.5915301111009386e-05,56.59389548422201,0.6725596890968348
14181,0.9,936.0,Grid2401,Matern,1.8476049105326336e-05,57.971548603285704,0.6564240381729269
14182,0.9,936.0,Grid2401,RQ,0.00012644337283240425,81.46523468558549,0.3215191518693098
14183,0.9,936.0,Grid2401,ESS,2.3582643932766384e-05,56.01561911112692,0.6792170714746397
14184,0.9,936.0,Sobol1,RBF,2.4976200527615017e-05,39.729928806078085,0.835632578607657
14185,0.9,936.0,Sobol1,Matern,2.6484661632113987e-05,35.03274272787924,0.8722007080178575
14186,0.9,936.0,Sobol1,RQ,0.0001428927977879842,44.917944938166315,0.7899029641624858
14187,0.9,936.0,Sobol1,ESS,8.501542939080133e-05,36.848811778134106,0.8586072488797939
14188,0.9,936.0,Sobol2,RBF,1.6348958015441896e-05,58.78457361942627,0.6360281166404971
14189,0.9,936.0,Sobol2,Matern,1.8374456299675837e-05,47.68741869382389,0.7604761737697913
14190,0.9,936.0,Sobol2,RQ,0.00011548896630605061,49.36804846654384,0.7432957786288982
14191,0.9,936.0,Sobol2,ESS,2.0038684209187825e-05,57.90223429120872,0.6468723408361086
14192,0.9,111.0,Grid1296,RBF,8.860164218478732e-06,96.60921235259588,0.04346727739267475
14193,0.9,111.0,Grid1296,Matern,9.75734657711453e-06,62.76540714796551,0.5962584465723011
14194,0.9,111.0,Grid1296,RQ,4.414094818962945e-05,73.94573259298211,0.4396118013368898
14195,0.9,111.0,Grid1296,ESS,3.751781251695421e-06,679.297371738336,-46.29144862767761
14196,0.9,111.0,Grid2401,RBF,1.453260580698649e-05,50.27418754475678,0.7422931160337045
14197,0.9,111.0,Grid2401,Matern,2.357886897193061e-05,65.07967101896702,0.5681562925727295
14198,0.9,111.0,Grid2401,RQ,9.969631830851238e-05,80.86359379311142,0.33328231495571825
14199,0.9,111.0,Grid2401,ESS,7.255673408508301e-06,678.6464779940034,-45.95946030618114
14200,0.9,111.0,Sobol1,RBF,1.9844041930304635e-05,44.520868666779734,0.7929280802620227
14201,0.9,111.0,Sobol1,Matern,2.186755339304606e-05,39.57144873938987,0.8364095859288806
14202,0.9,111.0,Sobol1,RQ,0.00013702127668592664,45.640529509907594,0.7823817569988184
14203,0.9,111.0,Sobol1,ESS,4.561305046081543e-05,679.5517842481488,-47.24352858740704
14204,0.9,111.0,Sobol2,RBF,1.2079146173265245e-05,41.679090449749935,0.8197421925549203
14205,0.9,111.0,Sobol2,Matern,2.2314919365776908e-05,36.972400347942546,0.858155365510123
14206,0.9,111.0,Sobol2,RQ,9.31919945610894e-05,49.4735348227661,0.7460176712111108
14207,0.9,111.0,Sobol2,ESS,3.594597180684408e-05,678.7159733137696,-46.80064523277789
14208,0.9,816.0,Grid1296,RBF,1.3495153850979274e-05,88.26777067501128,0.20076874132945288
14209,0.9,816.0,Grid1296,Matern,1.1444489161173502e-05,57.45436320824553,0.6613787751881492
14210,0.9,816.0,Grid1296,RQ,6.162623564402263e-05,70.3253776045945,0.4926679599056213
14211,0.9,816.0,Grid1296,ESS,4.3104754553900825e-06,678.9975360855238,-46.29383608764231
14212,0.9,816.0,Grid2401,RBF,1.965655220879449e-05,62.603755801497485,0.5990511233797522
14213,0.9,816.0,Grid2401,Matern,1.8673075570000543e-05,58.81199858674664,0.6461492668106139
14214,0.9,816.0,Grid2401,RQ,0.00013910022046830918,82.90898341305522,0.29677969251684466
14215,0.9,816.0,Grid2401,ESS,8.635653389824761e-06,678.0247658660547,-46.030472110335694
14216,0.9,816.0,Sobol1,RBF,2.6912622981601292e-05,43.07004178910884,0.8068636909689727
14217,0.9,816.0,Sobol1,Matern,2.9000110096401637e-05,33.11475111462304,0.8858288614996324
14218,0.9,816.0,Sobol1,RQ,0.00018186536100175645,42.89962273126117,0.8083890663515146
14219,0.9,816.0,Sobol1,ESS,1.1295411321851943e-05,678.3689475815187,-46.91210599325842
14220,0.9,816.0,Sobol2,RBF,1.3608137766520183e-05,46.90225635634944,0.7693635632447553
14221,0.9,816.0,Sobol2,Matern,2.0878050062391494e-05,35.52611877588153,0.8676768062428779
14222,0.9,816.0,Sobol2,RQ,0.00012833972771962484,48.59626560893163,0.7524025077276357
14223,0.9,816.0,Sobol2,ESS,2.4580823050604926e-05,678.2727153357115,-47.23354052254463
14224,0.9,633.0,Grid1296,RBF,1.3917618327670628e-05,679.4829554996721,-46.515517876331046
14225,0.9,633.0,Grid1296,Matern,3.6560164557562936e-06,679.482933269983,-46.515514767334224
14226,0.9,633.0,Grid1296,RQ,4.6182738410102e-05,69.8979178203101,0.49718663794198503
14227,0.9,633.0,Grid1296,ESS,3.5706493589613175e-06,668.1256245543325,-44.940380702219315
14228,0.9,633.0,Grid2401,RBF,4.916853374905056e-06,678.6548597863184,-46.15577253380537
14229,0.9,633.0,Grid2401,Matern,6.240142716301812e-06,678.654797445556,-46.155763870412976
14230,0.9,633.0,Grid2401,RQ,9.48244333267212e-05,84.51083409794421,0.2687570137931219
14231,0.9,633.0,Grid2401,ESS,6.559557384914822e-06,660.7839217342992,-43.70497657306233
14232,0.9,633.0,Sobol1,RBF,6.018413437737359e-06,679.8504169821784,-47.31960169034324
14233,0.9,633.0,Sobol1,Matern,7.365279727511936e-06,679.8504169821784,-47.31960169034324
14234,0.9,633.0,Sobol1,RQ,0.00016413503222995334,44.13191090891377,0.7963886072121481
14235,0.9,633.0,Sobol1,ESS,2.8822885619269478e-05,678.4923066552675,-47.12674219706938
14236,0.9,633.0,Sobol2,RBF,4.694461822509766e-06,679.735925728507,-47.12409143172918
14237,0.9,633.0,Sobol2,Matern,5.6873427497016056e-06,679.7349827204995,-47.12395790525109
14238,0.9,633.0,Sobol2,RQ,8.67657528983222e-05,50.179606380370984,0.7377372591012554
14239,0.9,633.0,Sobol2,ESS,1.1673437224494086e-05,675.8908709524554,-46.581185269486106
14240,0.9,759.0,Grid1296,RBF,1.4955401420593262e-05,679.3770260957416,-46.53951354755282
14241,0.9,759.0,Grid1296,Matern,5.041890674167209e-06,57.793588135296446,0.6559731511657643
14242,0.9,759.0,Grid1296,RQ,5.5471261342366535e-05,66.144413865514,0.5493707636358488
14243,0.9,759.0,Grid1296,ESS,5.926224920484755e-06,85.57695809784286,0.24569547961018612
14244,0.9,759.0,Grid2401,RBF,6.7283709843953454e-06,678.8411956660667,-46.108390544648685
14245,0.9,759.0,Grid2401,Matern,1.1546346876356338e-05,63.64226941984659,0.5859496053620032
14246,0.9,759.0,Grid2401,RQ,0.0001288943820529514,80.35819713627099,0.33988096416047664
14247,0.9,759.0,Grid2401,ESS,3.797418541378445e-05,48.477119409690104,0.7597654326147834
14248,0.9,759.0,Sobol1,RBF,8.880893389383952e-06,679.3752206866742,-47.55068412674323
14249,0.9,759.0,Sobol1,Matern,1.2846986452738444e-05,36.95107882633276,0.8563749495894268
14250,0.9,759.0,Sobol1,RQ,0.0002472980817159017,42.816766862455225,0.8071570842701002
14251,0.9,759.0,Sobol1,ESS,2.088500393761529e-05,37.39037289840558,0.8529396680987638
14252,0.9,759.0,Sobol2,RBF,6.841619809468587e-06,679.9576922506036,-47.644800194944885
14253,0.9,759.0,Sobol2,Matern,9.485284487406412e-06,42.59408215811617,0.8091152779471529
14254,0.9,759.0,Sobol2,RQ,0.00010683132542504205,51.70672053402722,0.7187020099691532
14255,0.9,759.0,Sobol2,ESS,1.1104875140719944e-05,40.673656936079475,0.8259399580438538
14256,0.9,930.0,Grid1296,RBF,1.695434252421061e-05,91.21177214914836,0.14522320017046086
14257,0.9,930.0,Grid1296,Matern,5.790922376844618e-06,61.51865165262523,0.6111657116749369
14258,0.9,930.0,Grid1296,RQ,3.889057371351454e-05,70.08020967062244,0.49540641637668537
14259,0.9,930.0,Grid1296,ESS,8.09947649637858e-06,657.5707657590514,-43.42586913562645
14260,0.9,930.0,Grid2401,RBF,1.2101795938279893e-05,51.24414648614308,0.7328959705239059
14261,0.9,930.0,Grid2401,Matern,1.1157327228122288e-05,60.272487395913366,0.6304866432579541
14262,0.9,930.0,Grid2401,RQ,9.992566373613146e-05,82.34210872355084,0.310338660506733
14263,0.9,930.0,Grid2401,ESS,1.0742942492167156e-05,649.7577398698526,-41.94324262731302
14264,0.9,930.0,Sobol1,RBF,1.6182661056518555e-05,33.772458538779865,0.8821989849929452
14265,0.9,930.0,Sobol1,Matern,1.4514591958787707e-05,33.19998722246715,0.8861587878851377
14266,0.9,930.0,Sobol1,RQ,0.00013663702540927462,48.16397035937375,0.7604102474395613
